Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Hong-Kong	GPE	fifty miles in a fortnight. She would never reach Hong-Kong.	375	Hong Kong	Locality	Country							Hong Kong SAR	HKG	114.1193859870001	22.351958323000076	100	
Singapore	GPE	observed. “But why didn’t you make for Singapore instead?”	398	Singapore, SGP	Locality	City				Singapore		Singapore	Singapore	SGP	103.85239000000007	1.2908800000000724	100	
Singapore	GPE	a qualified master to put over his head. Whereas Singapore, he surmised justly, would be full of qualified	400	Singapore, SGP	Locality	City				Singapore		Singapore	Singapore	SGP	103.85239000000007	1.2908800000000724	100	
Sydney	GPE	him ashore. He had a wife and child in Sydney.	444	Sydney, New South Wales, AUS	Locality	City				Sydney		New South Wales	Australia	AUS	151.2069100000001	-33.869599999999934	100	
Singapore	GPE	He advised me earnestly to cable to Singapore for a chief officer, even if I had to	463	Singapore, SGP	Locality	City				Singapore		Singapore	Singapore	SGP	103.85239000000007	1.2908800000000724	100	
Haiphong	GPE	I suppose they have given him about fifteen pounds in Haiphong for that little lot.”	600	Haiphong, VNM	Locality	City				Haiphong		Haiphong	Socialist Republic of Vietnam	VNM	106.68345000000005	20.864810000000034	100	
Tonkin	GPE	world, and they were very short of it in Tonkin. And what did he care? You have not	603	Tonkin, Wallace No. 243, SK, CAN	Locality	Village				Wallace No. 243	Division No. 9	Saskatchewan	Canada	CAN	-102.26373799999999	51.21092200000004	100	
Singapore	GPE	when I told them that I intended to run into Singapore and that the best chance for the ship and the	622	Singapore, SGP	Locality	City				Singapore		Singapore	Singapore	SGP	103.85239000000007	1.2908800000000724	100	
Jerusalem	GPE	Were he ever so convinced that he was King of Jerusalem, the box he would make would be a sane	633	Jerusalem, ISR	Locality	City					Jerusalem	Jerusalem	Israel	ISR	35.21873000000005	31.780030000000068	100	
capstan	GPE	contact. He was leaning against the quarter-deck capstan and kept silent. It was like a revelation.	701	Capstan, Kant Road, Fazalpur, Amroha, Jyotiba Phule Nagar, Uttar Pradesh, 244221, IND	POI	Grocery	Kant Road	Kant		Amroha	Jyotiba Phule Nagar	Uttar Pradesh	India	IND	78.46860000000004	28.91184000000004	100	
Providence	GPE	were now in the hands of a kind and energetic Providence. It was rushing us on. . . .	807	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Bangkok	GPE	after shaking hands. “Twenty-one days from Bangkok?”	857	Bangkok, Phra Nakhon, Bangkok, THA	Locality	City					Phra Nakhon	Bangkok	Kingdom of Thailand	THA	100.50483000000008	13.753360000000043	100	
