Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Newlyn	GPE	husband enjoyed prosperity and a reputation for godliness unequaled in Newlyn. A great, weather-worn, gray,	122	Newlyn, Cornwall, England, GBR	Locality	City				Newlyn	Cornwall	England	United Kingdom	GBR	-5.550335023999935	50.10673568100003	100	
Israel	GPE	and powers. They were saturated with the spirit of Israel in the Wilderness, of Esau, when every man	123	Israel	Locality	Country							Israel	ISR	34.97921769200008	31.97771151200004	100	
St. Peter	GPE	war among themselves—its most vile ritualistic church of St. Peter, its public-houses, scandals, and strifes	123	St Peter, MN, USA	Locality	City				St Peter	Nicollet County	Minnesota	United States	USA	-93.95825999999994	44.32698000000005	100	
Cornwall	GPE	the face of the majestic work of John Wesley in Cornwall, to see the shattered ruins of it which remain	124	Cornwall, ON, CAN	Locality	City				Cornwall	Stormont, Dundas and Glengarry United Counties	Ontario	Canada	CAN	-74.73068699999999	45.02095200000008	100	
Cornwall	GPE	off the dust of a dead Anglicanism which covered religious Cornwall like a pall in the days of the Georges,	124	Cornwall, ON, CAN	Locality	City				Cornwall	Stormont, Dundas and Glengarry United Counties	Ontario	Canada	CAN	-74.73068699999999	45.02095200000008	100	
Cornwall	GPE	extant records of the ancient use of the Church in Cornwall prove. Its principle was that he who filled a	124	Cornwall, ON, CAN	Locality	City				Cornwall	Stormont, Dundas and Glengarry United Counties	Ontario	Canada	CAN	-74.73068699999999	45.02095200000008	100	
St. Hilary	GPE	when John Wesley filled his empty belly with blackberries at St. Hilary, in 1743; when he thundered what he deemed	124	St Hilary, Cornwall, England, GBR	Locality	Village				St Hilary	Cornwall	England	United Kingdom	GBR	-5.423152431999938	50.13089150300004	100	
Cornwall	GPE	; when he thundered what he deemed eternal truth through Cornwall, year after year for half a century; when	124	Cornwall, ON, CAN	Locality	City				Cornwall	Stormont, Dundas and Glengarry United Counties	Ontario	Canada	CAN	-74.73068699999999	45.02095200000008	100	
Methodism	GPE	in fine, this stupendous man achieved the foundations of Methodism, the harvest was overripe, at any rate,	124	Methodist, Obalende Rd, Lagos, Eti-Osa, Lagos, NGA	POI	Church	Obalende Rd	Obalende		Eti-Osa		Lagos	Nigeria	NGA	3.4087800000000357	6.449300000000051	90	
Cornwall	GPE	the harvest was overripe, at any rate, in Cornwall. No Nonconformist was he, though few enough of	124	Cornwall, ON, CAN	Locality	City				Cornwall	Stormont, Dundas and Glengarry United Counties	Ontario	Canada	CAN	-74.73068699999999	45.02095200000008	100	
Rome	GPE	not mentioned in Scripture were an abomination and invention of Rome. Had he been informed that the venerable missionary saints	124	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Cornwall	GPE	, and indeed the bulk of the human family in Cornwall, must some day burn.	131	Cornwall, ON, CAN	Locality	City				Cornwall	Stormont, Dundas and Glengarry United Counties	Ontario	Canada	CAN	-74.73068699999999	45.02095200000008	100	
Newlyn	GPE	and at once the strongest personality and handsomest person in Newlyn. Thomasin Strick, his second wife, was already	132	Newlyn, Cornwall, England, GBR	Locality	City				Newlyn	Cornwall	England	United Kingdom	GBR	-5.550335023999935	50.10673568100003	100	
Newlyn	GPE	at that moment there was hardly another eligible youth in Newlyn from Tregenza's point of view. He held Joan	136	Newlyn, Cornwall, England, GBR	Locality	City				Newlyn	Cornwall	England	United Kingdom	GBR	-5.550335023999935	50.10673568100003	100	
St. Michael's Mount	GPE	across the mouth of the bay until nearly abreast of St. Michael's Mount, then tearing away like race horses with foam flying	157	Saint Michael's Mount, Fernando de Noronha, Pernambuco, BRA	POI	Mountain					Fernando de Noronha	Pernambuco	Brasil	BRA	-32.393749999999955	-3.8242399999999748	100	
the Scilly Islands	GPE	foam flying as they sailed before the eastern wind for the Scilly Islands and the mackerel.	157	Scilly Islands, East New Britain, PNG	POI	Island						East New Britain	Papua New Guinea	PNG	151.57464000000004	-4.160919999999976	99.95	
Lowestoft	GPE	; and among them appeared a number of visitors: Lowestoft yawls come down to the West after the early mackerel	171	Lowestoft, East Suffolk, Suffolk, England, GBR	Locality	City				East Suffolk	Suffolk	England	United Kingdom	GBR	1.750452267000071	52.477371195000046	100	
Tom'll	GPE	faither's a rich man, an' some time Tom'll fill his shoes. Faither do awn his bwoat an	174	Tomall, Jammu, Jammu & Kashmir	Locality	District				Jammu	Jammu	Jammu & Kashmir			74.79699000000005	32.76860000000005	83.33	
Penzance	GPE	anything, and much disliked the notion of tramping to Penzance to expend the greater part of a five-pound	178	Penzance, Cornwall, England, GBR	Locality	City				Penzance	Cornwall	England	United Kingdom	GBR	-5.53932182099993	50.11843509200003	100	
Italy	GPE	, he drew a lemon-tree far away in Italy. It was only a little lemon-tree,	196	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
London	GPE	"though, and I have sent all the way to London for a canvas on which to paint it."""	220	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Middle Hemyll	GPE	needs considered when possible. A farm, known as Middle Hemyll, showed gray chimneys above the fields, half a	235	Middle, Grand Kru, LBR	Locality	City						Grand Kru	Liberia	LBR	-8.004549999999938	4.52720000000005	79.2	
London	GPE	every respect. The concerns which he had ordered from London would be with him by Saturday night if all went	252	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Westerly	GPE	and the old woman were Falmouth folks and had drifted Westerly upon the father's death, until chance anchored them	277	Westerly, RI, USA	Locality	City				Westerly	Washington County	Rhode Island	United States	USA	-71.81572999999997	41.343800000000044	100	
Newlyn	GPE	the father's death, until chance anchored them in Newlyn. Now the lad—a dissolute youth enough,	277	Newlyn, Cornwall, England, GBR	Locality	City				Newlyn	Cornwall	England	United Kingdom	GBR	-5.550335023999935	50.10673568100003	100	
availeth	GPE	"""'The prayer of the righteous man availeth much,'"" answered Gray Michael evasively. """	290															nothing found
Solomon	GPE	"theer by the Phoenicians, as comed for tin in Solomon's times."""	361	Solomon, KS, USA	Locality	City				Solomon	Dickinson County	Kansas	United States	USA	-97.37237999999996	38.91602000000006	100	
thot	GPE	offerin's to the saint. 'Twas awnly the thot like, but folks reckoned the saint 'ud take	363	Thot, Buenos Aires, Salto, B2741, Buenos Aires, ARG	POI	Indoor Sports	Buenos Aires	Buenos Aires		Salto	Salto	Buenos Aires	Argentina	ARG	-60.253679999999974	-34.29231999999996	100	
Penzance	GPE	","" she said. ""Mother's gwaine to Penzance wi' my brother to buy his seafarin' kit"	387	Penzance, Cornwall, England, GBR	Locality	City				Penzance	Cornwall	England	United Kingdom	GBR	-5.53932182099993	50.11843509200003	100	
seafarin	GPE	gwaine to Penzance wi' my brother to buy his seafarin' kit; and Uncle Chirgwin, as keeps a	387	Seafari, Bucareli 50, Centro Historico, Centro, Cuauhtémoc, Ciudad de México, 06000, MEX	POI	Seafood	Bucareli 50	Bucareli	50	Centro	Cuauhtémoc	Ciudad de México	México	MEX	-99.15105999999997	19.432300000000055	87.5	
Penzance	GPE	same as the photograph man done it last winter to Penzance? Me an' Joe was took side by side	400	Penzance, Cornwall, England, GBR	Locality	City				Penzance	Cornwall	England	United Kingdom	GBR	-5.53932182099993	50.11843509200003	100	
boilin	GPE	they wasn't godly in their ways, the whole boilin' of 'em. Theer's St. Piran, St.	418	Boitin, Tarnow, Mecklenburg-Vorpommern, DEU	Locality	District				Tarnow	Rostock (Landkreis)	Mecklenburg-Vorpommern	Deutschland	DEU	11.980210000000056	53.75878000000006	83.33	
St. Piran	GPE	, the whole boilin' of 'em. Theer's St. Piran, St. Michael, St. Austell, St. Blazey,	418	Saint-Péran, Rennes, Ille-et-Vilaine, Bretagne, FRA	Locality	City				Rennes	Ille-et-Vilaine	Bretagne	France	FRA	-2.056109999999933	48.055000000000064	91.2	
St. Michael	GPE	boilin' of 'em. Theer's St. Piran, St. Michael, St. Austell, St. Blazey, St. Buryan,	418	Saint Michael, Bridgetown District, BRB	Locality	City				Saint Michael		Bridgetown District	Barbados	BRB	-59.61141999999995	13.105320000000063	100	
St. Austell	GPE	'em. Theer's St. Piran, St. Michael, St. Austell, St. Blazey, St. Buryan, St. Ives,	418	St Austell, Cornwall, England, GBR	Locality	City				St Austell	Cornwall	England	United Kingdom	GBR	-4.791194333999954	50.33844262800005	100	
St. Blazey	GPE	's St. Piran, St. Michael, St. Austell, St. Blazey, St. Buryan, St. Ives, St. Sennen,	418	St Blazey, Cornwall, England, GBR	Locality	City				St Blazey	Cornwall	England	United Kingdom	GBR	-4.716438406999941	50.36139787900004	100	
St. Buryan	GPE	, St. Michael, St. Austell, St. Blazey, St. Buryan, St. Ives, St. Sennen, St. Levan,	418	St Buryan, Cornwall, England, GBR	Locality	Village				St Buryan	Cornwall	England	United Kingdom	GBR	-5.620397446999959	50.07416954800004	100	
St. Ives	GPE	, St. Austell, St. Blazey, St. Buryan, St. Ives, St. Sennen, St. Levan, an' a	418	St Ives, Cornwall, England, GBR	Locality	City				St Ives	Cornwall	England	United Kingdom	GBR	-5.480829277999931	50.21142224400006	100	
St. Sennen	GPE	, St. Blazey, St. Buryan, St. Ives, St. Sennen, St. Levan, an' a many more,	418	Sennen, Cornwall, England, GBR	Locality	Village				Sennen	Cornwall	England	United Kingdom	GBR	-5.695199589999959	50.069218859000046	90	
St. Levan	GPE	, St. Buryan, St. Ives, St. Sennen, St. Levan, an' a many more, I could call	418	St Levan, Cornwall, England, GBR	Locality	Village				St Levan	Cornwall	England	United Kingdom	GBR	-5.660413443999971	50.04177478100007	100	
St. Neot	GPE	"to think. Did 'e ever hear tell 'bout St. Neot, Mister Jan?"""	418	St Neot, Cornwall, England, GBR	Locality	Village				St Neot	Cornwall	England	United Kingdom	GBR	-4.559115222999935	50.48228997100006	100	
St. Neot	GPE	true as any Bible tale, I should guess. St. Neot had a well, an' wan day he seed	422	St Neot, Cornwall, England, GBR	Locality	Village				St Neot	Cornwall	England	United Kingdom	GBR	-4.559115222999935	50.48228997100006	100	
St. Neot	GPE	an' fried t'other, an' took 'em to St. Neot; an' when he seed what his man been	422	St Neot, Cornwall, England, GBR	Locality	Village				St Neot	Cornwall	England	United Kingdom	GBR	-4.559115222999935	50.48228997100006	100	
St. Neot	GPE	the chap just catched wan feesh proper, an' St. Neot ate en, an' grawed well by sundown.	422	St Neot, Cornwall, England, GBR	Locality	Village				St Neot	Cornwall	England	United Kingdom	GBR	-4.559115222999935	50.48228997100006	100	
Penzance	GPE	and loved him. As sure as he went to Penzance on market-day, he was cordially greeted and	449	Penzance, Cornwall, England, GBR	Locality	City				Penzance	Cornwall	England	United Kingdom	GBR	-5.53932182099993	50.11843509200003	100	
wans	GPE	"'s 'ouse because I be gwaine to buy new wans for 'e presently."""	453	Wans, 20 The Rushes, Loughborough, Leicestershire, England, LE11 5, GBR	POI	International Food	20 The Rushes	The Rushes	20	Loughborough	Leicestershire	England	United Kingdom	GBR	-1.2099699999999416	52.773720000000026	100	
nort	GPE	"I knaws they'm sent a purpose an' not for nort."""	471	Norte, Bucaramanga, Santander, COL	Locality	City				Bucaramanga	Bucaramanga	Santander	Colombia	COL	-73.14124999999996	7.1597000000000435	100	
Penzance	GPE	Mrs. Tregenza had departed to prepare for her visit to Penzance, Uncle Thomas began to puff out his cheeks,	472	Penzance, Cornwall, England, GBR	Locality	City				Penzance	Cornwall	England	United Kingdom	GBR	-5.53932182099993	50.11843509200003	100	
Newlyn	GPE	sixpenny-piece go further than any other woman in Newlyn.	480	Newlyn, Cornwall, England, GBR	Locality	City				Newlyn	Cornwall	England	United Kingdom	GBR	-5.550335023999935	50.10673568100003	100	
Newlyn	GPE	society of every sort and spending as little time in Newlyn as possible. Fortunately for his achievement the weather continued	485	Newlyn, Cornwall, England, GBR	Locality	City				Newlyn	Cornwall	England	United Kingdom	GBR	-5.550335023999935	50.10673568100003	100	
Newlyn	GPE	to Barron. On many occasions he tramped out from Newlyn with additions to the scanty larder kept at the cow	486	Newlyn, Cornwall, England, GBR	Locality	City				Newlyn	Cornwall	England	United Kingdom	GBR	-5.550335023999935	50.10673568100003	100	
whinin	GPE	' stopped in bed two days an' kep on whinin' 'bout what I was to do if she died	511	Whini, Western, GHA	POI	Stream						Western	Ghana	GHA	-1.7679099999999721	4.874660000000063	83.33	
London	GPE	"that my father happened to make a huge fortune in London. Guess what he sold?"""	536	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
St. Michael's Mount	GPE	uninjured. He shriveled and shrank in it. Like St. Michael's Mount, seen afar, through curtains of rain, Joe	562	Saint Michael's Mount, Fernando de Noronha, Pernambuco, BRA	POI	Mountain					Fernando de Noronha	Pernambuco	Brasil	BRA	-32.393749999999955	-3.8242399999999748	100	
Thomasin	GPE	Life therefore held some prosperity in it, even for Thomasin.	565	Thomas In, 12501 SW Main St, Portland, OR, 97223, USA	POI	Other Shops and Service	12501 SW Main St	Main	12501	Portland	Washington County	Oregon	United States	USA	-122.77287999999999	45.42993100000007	99	
Newlyn	GPE	muffled about her face, went down the road to Newlyn to see a sight. They stopped at George Trevennick	566	Newlyn, Cornwall, England, GBR	Locality	City				Newlyn	Cornwall	England	United Kingdom	GBR	-5.550335023999935	50.10673568100003	100	
Newlyn	GPE	hour; but, though Mousehole men, everybody in Newlyn knew them, and they were forced to run the	570	Newlyn, Cornwall, England, GBR	Locality	City				Newlyn	Cornwall	England	United Kingdom	GBR	-5.550335023999935	50.10673568100003	100	
Tedn	GPE	an' well thot 'pon by everybody. 'Tedn' all young pairs as parson'll ax out, I	574	Tedín, Cee, A Coruña, Galicia, ESP	Locality	Village				Cee	A Coruña	Galicia	España	ESP	-9.239289999999926	42.97652000000005	80	
Penns	GPE	do everything, everything won't be done. They Penns be a pauper lot—him a fish-jouster	575	Pennsylvania, USA	Locality	State or Province						Pennsylvania	United States	USA	-77.83875077599998	40.89651165400005	100	
Perm	GPE	"to be a deal o' clome liftin' at Perm's cottage bimebye,"" said another of the party"	585	Perm, Perm Krai, RUS	Locality	City					Perm	Perm Krai	Russia	RUS	56.22796000000005	58.00760000000008	100	
Truro	GPE	Less shame, Mrs. Tregenza, than trapsing off to Truro or somewheers an' wastin' their time an'	589	Truro, Cornwall, England, GBR	Locality	City				Truro	Cornwall	England	United Kingdom	GBR	-5.051059880999958	50.26331886000003	100	
the Scilly Islands	GPE	talk with some gasconade concerning greet deeds done westward of the Scilly Islands.	604	Scilly Islands, East New Britain, PNG	POI	Island						East New Britain	Papua New Guinea	PNG	151.57464000000004	-4.160919999999976	99.95	
Newlyn	GPE	den in the fields yonder and didn't stop in Newlyn last night. You must see my little cow-	617	Newlyn, Cornwall, England, GBR	Locality	City				Newlyn	Cornwall	England	United Kingdom	GBR	-5.550335023999935	50.10673568100003	100	
Twadden	GPE	"""I dunnaw. 'Twadden a proper thing to do, seein' how I"	679	Tadden, Unorganized Territory of Northeast Piscataquis, ME, USA	POI	Mountain				Unorganized Territory of Northeast Piscataquis	Piscataquis County	Maine	United States	USA	-68.92135999999994	45.90428000000003	85.71	
nort	GPE	"last pig-killin' an' it comed to nort."""	702	Norte, Bucaramanga, Santander, COL	Locality	City				Bucaramanga	Bucaramanga	Santander	Colombia	COL	-73.14124999999996	7.1597000000000435	100	
Panama	GPE	in the wall, and above one was suspended a Panama hat which Barren often wore when painting. Something moved	704	Panamá	Locality	Country							Panamá	PAN	-79.97292613699994	8.939604460000055	100	
Newlyn	GPE	and it might be that business or an engagement at Newlyn, Penzance or elsewhere was occupying his time. She	705	Newlyn, Cornwall, England, GBR	Locality	City				Newlyn	Cornwall	England	United Kingdom	GBR	-5.550335023999935	50.10673568100003	100	
Penzance	GPE	might be that business or an engagement at Newlyn, Penzance or elsewhere was occupying his time. She felt it	705	Penzance, Cornwall, England, GBR	Locality	City				Penzance	Cornwall	England	United Kingdom	GBR	-5.53932182099993	50.11843509200003	100	
Newlyn	GPE	. Eight-and-forty hours he stayed in Newlyn, and was astounded to find during that period what	714	Newlyn, Cornwall, England, GBR	Locality	City				Newlyn	Cornwall	England	United Kingdom	GBR	-5.550335023999935	50.10673568100003	100	
Providence	GPE	for this abstention from work was a deliberate challenge to Providence to change sunshine for rain and high temperature for low	715	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Newlyn	GPE	overworked and worried and wretched, so I stopped in Newlyn, but being away from you had only taught me	719	Newlyn, Cornwall, England, GBR	Locality	City				Newlyn	Cornwall	England	United Kingdom	GBR	-5.550335023999935	50.10673568100003	100	
Tedn	GPE	trouble 'cause I loved 'e so true. 'Tedn' like the same plaace when you'm away. Then	720	Tedín, Cee, A Coruña, Galicia, ESP	Locality	Village				Cee	A Coruña	Galicia	España	ESP	-9.239289999999926	42.97652000000005	80	
nort	GPE	t'others be all faded away; an' faither's nort, an' Joe's nort, alongside o'	724	Norte, Bucaramanga, Santander, COL	Locality	City				Bucaramanga	Bucaramanga	Santander	Colombia	COL	-73.14124999999996	7.1597000000000435	100	
Twadden	GPE	knaw what love was; now I do. 'Twadden what I felt for Joe Noy 'tall; '	729	Tadden, Unorganized Territory of Northeast Piscataquis, ME, USA	POI	Mountain				Unorganized Territory of Northeast Piscataquis	Piscataquis County	Maine	United States	USA	-68.92135999999994	45.90428000000003	85.71	
thot	GPE	love never comed to no end, Mister Jan. I thot 'tweer good to wear; but—but how	763	Thot, Buenos Aires, Salto, B2741, Buenos Aires, ARG	POI	Indoor Sports	Buenos Aires	Buenos Aires		Salto	Salto	Buenos Aires	Argentina	ARG	-60.253679999999974	-34.29231999999996	100	
Tregagle	GPE	"""That be wan of Tregagle's tears,"" she said, ""an'"	768	Tre-gagle, Gwent, Wales, GBR	Locality	District				Tre-gagle	Gwent	Wales	United Kingdom	GBR	-2.6888744679999377	51.76783189300005	99.95	
Tregagle	GPE	"""Who was Tregagle?"""	769	Tre-gagle, Gwent, Wales, GBR	Locality	District				Tre-gagle	Gwent	Wales	United Kingdom	GBR	-2.6888744679999377	51.76783189300005	99.95	
Tregagle	GPE	theer comes a law case, an' they wanted Tregagle, an' a man said Tregagle was the awnly	770	Tre-gagle, Gwent, Wales, GBR	Locality	District				Tre-gagle	Gwent	Wales	United Kingdom	GBR	-2.6888744679999377	51.76783189300005	99.95	
Tregagle	GPE	' they wanted Tregagle, an' a man said Tregagle was the awnly witness, and another said he wadden	770	Tre-gagle, Gwent, Wales, GBR	Locality	District				Tre-gagle	Gwent	Wales	United Kingdom	GBR	-2.6888744679999377	51.76783189300005	99.95	
Tregagle	GPE	. The second man up an' swore 'If Tregagle saw it done, then I wish to God he	770	Tre-gagle, Gwent, Wales, GBR	Locality	District				Tre-gagle	Gwent	Wales	United Kingdom	GBR	-2.6888744679999377	51.76783189300005	99.95	
Tregagle	GPE	.' Then, sure enough, the ghost of Tregagle 'peared in the court-house an' shawed	770	Tre-gagle, Gwent, Wales, GBR	Locality	District				Tre-gagle	Gwent	Wales	United Kingdom	GBR	-2.6888744679999377	51.76783189300005	99.95	
Tregagle	GPE	shell, which you mightn't knaw, Mister Jan. Tregagle, he done that party quick, an' then	770	Tre-gagle, Gwent, Wales, GBR	Locality	District				Tre-gagle	Gwent	Wales	United Kingdom	GBR	-2.6888744679999377	51.76783189300005	99.95	
Tregagle	GPE	of en an' tamed en wi' Scripture till Tregagle was as gentle as a cheel. Then they set	770	Tre-gagle, Gwent, Wales, GBR	Locality	District				Tre-gagle	Gwent	Wales	United Kingdom	GBR	-2.6888744679999377	51.76783189300005	99.95	
Gwenvor Cove	GPE	bid en make a truss o' sand down in Gwenvor Cove, an' carry it 'pon his shoulder up	770	Covè, Zou, BEN	Locality	City				Covè		Zou	Bénin	BEN	2.328320000000076	7.2199300000000335	74.55	
Tregagle	GPE	it 'pon his shoulder up to Carn Olva. Tregagle weer a braave time doin' that, I can '	770	Tre-gagle, Gwent, Wales, GBR	Locality	District				Tre-gagle	Gwent	Wales	United Kingdom	GBR	-2.6888744679999377	51.76783189300005	99.95	
Tregagle	GPE	pieces this time. But by good chance, when Tregagle comed to en, the man weer carryin' a	770	Tre-gagle, Gwent, Wales, GBR	Locality	District				Tre-gagle	Gwent	Wales	United Kingdom	GBR	-2.6888744679999377	51.76783189300005	99.95	
Tregagle	GPE	single wicked act, bein' tu young; so Tregagle couldn' do no hurt. An' they caught	770	Tre-gagle, Gwent, Wales, GBR	Locality	District				Tre-gagle	Gwent	Wales	United Kingdom	GBR	-2.6888744679999377	51.76783189300005	99.95	
Tregagle	GPE	Whitsand Bay wi'out usin' any fresh water. But Tregagle caan't never do that; so he cries bitter sometimes	770	Tre-gagle, Gwent, Wales, GBR	Locality	District				Tre-gagle	Gwent	Wales	United Kingdom	GBR	-2.6888744679999377	51.76783189300005	99.95	
Tregagle	GPE	Barron followed the legend with interest. Tregagle and his victim and the charm of the pure child	771	Tre-gagle, Gwent, Wales, GBR	Locality	District				Tre-gagle	Gwent	Wales	United Kingdom	GBR	-2.6888744679999377	51.76783189300005	99.95	
Tregagle	GPE	the cry of the birds, than the howling of Tregagle, than the calling of the cleeves, spoke something	774	Tre-gagle, Gwent, Wales, GBR	Locality	District				Tre-gagle	Gwent	Wales	United Kingdom	GBR	-2.6888744679999377	51.76783189300005	99.95	
Newlyn	GPE	to marry her, and that when he vanished from Newlyn, she, as the better-loved part of	789	Newlyn, Cornwall, England, GBR	Locality	City				Newlyn	Cornwall	England	United Kingdom	GBR	-5.550335023999935	50.10673568100003	100	
Newlyn	GPE	after several days spent with cultured friends and acquaintances in Newlyn, Joan's rustic speech grated more painfully than usual	811	Newlyn, Cornwall, England, GBR	Locality	City				Newlyn	Cornwall	England	United Kingdom	GBR	-5.550335023999935	50.10673568100003	100	
stumblin	GPE	about is a vain thing and a mighty cause for stumblin'.' You mind that, an' take	814	Stumbin, Bahagian Sri Aman, Sarawak, MYS	Locality	City					Bahagian Sri Aman	Sarawak	Malaysia	MYS	111.38333000000006	1.3000000000000682	87.5	
London	GPE	the future, told her of his big house in London, and presently took care to drop hints from time	816	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	that when the picture was done he would leave for London and take her with him. She already imagined herself	816	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Tobago	GPE	image of the shivering negresses in the blue water at Tobago.	816	Tobago, TTO	Locality	State or Province						Tobago	Trinidad and Tobago	TTO	-60.66561289099997	11.241686757000025	100	
Penzance	GPE	. You must call at the post-office in Penzance for letters, because I shall not send them here	819	Penzance, Cornwall, England, GBR	Locality	City				Penzance	Cornwall	England	United Kingdom	GBR	-5.53932182099993	50.11843509200003	100	
nort	GPE	"what you writes big, so's I doan't miss nort, won't 'e?"""	820	Norte, Bucaramanga, Santander, COL	Locality	City				Bucaramanga	Bucaramanga	Santander	Colombia	COL	-73.14124999999996	7.1597000000000435	100	
sorrer	GPE	"feelin' to bring happiness along with it, nor sorrer."" She battled with herself to read the wonder"	833	Storrer, Rua Tancredo Neves 259, Timbó, Santa Catarina, 89120-000, BRA	POI	Home Improvement Store	Rua Tancredo Neves 259	Tancredo Neves	259	Timbó		Santa Catarina	Brasil	BRA	-49.255379999999946	-26.84965999999997	85.71	
Tarrant	GPE	this sunken twinge at his heart appeared when Brady, Tarrant and one or two other artists presently joined him.	834	Tarrant, AL, USA	Locality	City				Tarrant	Jefferson County	Alabama	United States	USA	-86.77287999999999	33.58447000000007	100	
Cornwall	GPE	the finest bit of work that ever went out of Cornwall. But Tarrant cherished a private grievance, and,	835	Cornwall, ON, CAN	Locality	City				Cornwall	Stormont, Dundas and Glengarry United Counties	Ontario	Canada	CAN	-74.73068699999999	45.02095200000008	100	
Tarrant	GPE	of work that ever went out of Cornwall. But Tarrant cherished a private grievance, and, as his view	835	Tarrant, AL, USA	Locality	City				Tarrant	Jefferson County	Alabama	United States	USA	-86.77287999999999	33.58447000000007	100	
nimbus	GPE	and behind his head the sinking sun made a glorious nimbus. Barron had seen this work, admired some of	835	Nimbus, CA, USA	Locality	Village				Nimbus	Sacramento County	California	United States	USA	-121.21601999999996	38.629440000000045	100	
