Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Whinborough	GPE	send him with many oaths to the grammar school at Whinborough. From the moment the boy got a footing in	161	Whigsborough, Birr, Offaly, IRL	Locality	Village				Birr		Offaly	Ireland	IRL	-7.882259999999974	53.16226000000006	85.67	
Whinborough	GPE	as safely installed at Oxford, having borrowed from a Whinborough patron the modest sum necessary to pay his college valuation	162	Whigsborough, Birr, Offaly, IRL	Locality	Village				Birr		Offaly	Ireland	IRL	-7.882259999999974	53.16226000000006	85.67	
Leyburn	GPE	was kept up in the old style. Three of Leyburn's sons were there: two of them farmers like	165	Leyburn, Richmondshire, North Yorkshire, England, GBR	Locality	City				Richmondshire	North Yorkshire	England	United Kingdom	GBR	-1.827681628999926	54.30919433400004	100	
Manchester	GPE	of them farmers like himself, one a clerk from Manchester, a daughter married to a tradesman in Whinborough,	165	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Whinborough	GPE	from Manchester, a daughter married to a tradesman in Whinborough, a brother of the old man, who was	165	Whigsborough, Birr, Offaly, IRL	Locality	Village				Birr		Offaly	Ireland	IRL	-7.882259999999974	53.16226000000006	85.67	
Westmoreland	GPE	watched him without a word, in the way these Westmoreland folk have, and at last offered him what remained	167	Westmoreland, Cornwall, JAM	Locality	City				Westmoreland		Cornwall	Jamaica	JAM	-78.12678999999997	18.22440000000006	100	
California	GPE	", ""and the money will set George up in California."" So he paid through the nose, and"	167	California, USA	Locality	State or Province						California	United States	USA	-119.27022999999997	36.37410569300005	100	
Leyburn	GPE	children going in and out of the parlour where old Leyburn used to sit smoking and drinking; and Dick Leyburn	169	Leyburn, Richmondshire, North Yorkshire, England, GBR	Locality	City				Richmondshire	North Yorkshire	England	United Kingdom	GBR	-1.827681628999926	54.30919433400004	100	
Providence	GPE	. Perhaps they think it as mysterious a dispensation of Providence as I do that that brutal, swearing, whisky	171	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
dale	GPE	intervening fell marked the course of the pass connecting the dale with the Ullswater district. Below him were church and	175	Dale, IN, USA	Locality	City				Dale	Spencer County	Indiana	United States	USA	-86.98998999999998	38.16880000000003	100	
Ullswater	GPE	the course of the pass connecting the dale with the Ullswater district. Below him were church and parsonage; beyond	175	Ullswater, Victoria, AUS	Locality	City				Ullswater		Victoria	Australia	AUS	141.44314000000008	-36.92638999999997	100	
Burwood	GPE	his eye was once more caught by the roof of Burwood, lying beneath him on its promontory of land,	177	Burwood, Sydney, New South Wales, AUS	Locality	District				Sydney		New South Wales	Australia	AUS	151.10548000000006	-33.87768999999997	100	
Sussex	GPE	a member, besides, of a well-known Sussex county family. She was a large and commanding person	185	Sussex, NB, CAN	Locality	City				Sussex	Kings County	New Brunswick	Canada	CAN	-65.51087299999995	45.723648000000026	100	
Honiton	GPE	black moiré silk. She wore a velvet diadem, Honiton lace lappets, and a variety of chains, beads	185	Honiton, East Devon, Devon, England, GBR	Locality	City				East Devon	Devon	England	United Kingdom	GBR	-3.189076729999954	50.79963985400008	100	
Elsmere	GPE	, and to the disappearance of the heir to the Elsmere property from parliamentary life.	186	Elsmere, KY, USA	Locality	City				Elsmere	Kenton County	Kentucky	United States	USA	-84.60205999999994	39.01008000000007	100	
England	GPE	belief, if it went on, the mothers of England would refuse to send their sons to these ancient but	187	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Oxford	GPE	'I understand it is pouring at Oxford. To-day your sky here has been without	190	Oxford, Oxfordshire, England, GBR	Locality	City				Oxford	Oxfordshire	England	United Kingdom	GBR	-1.257628795999949	51.751982637000026	100	
Westmoreland	GPE	across the table. 'They are relics of a Westmoreland which will soon have disappeared. Old John, who	201	Westmoreland, Cornwall, JAM	Locality	City				Westmoreland		Cornwall	Jamaica	JAM	-78.12678999999997	18.22440000000006	100	
Elsmere	GPE	case,' said Dr. Baker, again looking at Elsmere. 'It is a family that is original and	205	Elsmere, KY, USA	Locality	City				Elsmere	Kenton County	Kentucky	United States	USA	-84.60205999999994	39.01008000000007	100	
Westmoreland	GPE	years. I have seen what you may call old Westmoreland die out—costume, dialect, superstitions. At	205	Westmoreland, Cornwall, JAM	Locality	City				Westmoreland		Cornwall	Jamaica	JAM	-78.12678999999997	18.22440000000006	100	
Westmoreland	GPE	distinct a figure in the popular imagination of a few Westmoreland valleys as Sister Dora among her Walsall miners, as	217	Westmoreland, Cornwall, JAM	Locality	City				Westmoreland		Cornwall	Jamaica	JAM	-78.12678999999997	18.22440000000006	100	
Walsall	GPE	of a few Westmoreland valleys as Sister Dora among her Walsall miners, as a being of a totally different order	217	Walsall, West Midlands, England, GBR	Locality	City				Walsall	West Midlands	England	United Kingdom	GBR	-1.9803357919999485	52.58623663100008	100	
Oxford	GPE	back scorned everything he cared for. Every visit to Oxford was like a stab to him. It seemed to	238	Oxford, Oxfordshire, England, GBR	Locality	City				Oxford	Oxfordshire	England	United Kingdom	GBR	-1.257628795999949	51.751982637000026	100	
Elsmere	GPE	Has it begun?' said a hurried whisper at Elsmere's elbow, and turning he saw Rose and Agnes	250	Elsmere, KY, USA	Locality	City				Elsmere	Kenton County	Kentucky	United States	USA	-84.60205999999994	39.01008000000007	100	
Hercules	GPE	flute, and the greater the exertion of the dark Hercules performing on it, the fiercer grew the pace of	253	Hercules, CA, USA	Locality	City				Hercules	Contra Costa County	California	United States	USA	-122.26538	38.01040000000006	100	
Oxford	GPE	in safety. 'Do they play like that in Oxford, or has Long Whindale a monopoly?'	258	Oxford, Oxfordshire, England, GBR	Locality	City				Oxford	Oxfordshire	England	United Kingdom	GBR	-1.257628795999949	51.751982637000026	100	
Leyburn	GPE	over the other. He was very fond of the Leyburn girls, but music seemed to him, good man	265	Leyburn, Richmondshire, North Yorkshire, England, GBR	Locality	City				Richmondshire	North Yorkshire	England	United Kingdom	GBR	-1.827681628999926	54.30919433400004	100	
Arcady	GPE	off—a dance of clowns, but clowns of Arcady—they slid into a delicate rippling chant d'amour,	266	Arkadi, Krasnaya ulitsa, 65, Krasnodar, Krasnodarskiy kray, 350000, RUS	POI	Convenience Store	Krasnaya ulitsa, 65	Krasnaya	65	Krasnodar	Krasnodar	Krasnodarskiy kray	Rossiya	RUS	38.97160000000008	45.02864000000005	100	
Manchester	GPE	'She goes to Manchester every year to some relations we have there,'	269	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Whinborough	GPE	the vicar's wife, fuming—'her manners would disgrace a Whinborough shop-girl. She has none—positively none	276	Whigsborough, Birr, Offaly, IRL	Locality	Village				Birr		Offaly	Ireland	IRL	-7.882259999999974	53.16226000000006	85.67	
Sussex	GPE	His father belonged to the younger line of an old Sussex family, and owed his pleasant country living to the	288	Sussex, NB, CAN	Locality	City				Sussex	Kings County	New Brunswick	Canada	CAN	-65.51087299999995	45.723648000000026	100	
Surrey	GPE	Edward Elsmere, rector of Murewell in Surrey, and father of Robert, had died before his	289	Surrey, BC, CAN	Locality	City				Surrey	Greater Vancouver Regional District	British Columbia	Canada	CAN	-122.82795599999997	49.10589700000003	100	
Elsmere	GPE	nor generous, but his father knew that the tenacious Elsmere instinct was to be depended on for the fulfilment of	290	Elsmere, KY, USA	Locality	City				Elsmere	Kenton County	Kentucky	United States	USA	-84.60205999999994	39.01008000000007	100	
Harden	GPE	to Mrs. Elsmere, then living at the town of Harden for the sake of the great public school recently transported	290	Harden, New South Wales, AUS	Locality	City				Harden		New South Wales	Australia	AUS	148.36293000000012	-34.55272999999994	100	
Surrey	GPE	their service, and now roaming with him over the Surrey heaths in search of all the dirty delectable things in	294	Surrey, BC, CAN	Locality	City				Surrey	Greater Vancouver Regional District	British Columbia	Canada	CAN	-122.82795599999997	49.10589700000003	100	
Ulster county	GPE	Mrs. Elsmere's inherited Evangelicalism—she came from an Ulster county—rebelled against his doctrine, but the man himself	295	Ulster County, NY, USA	Locality	County					Ulster County	New York	United States	USA	-74.25837405899995	41.88811263300005	100	
Columbus	GPE	stanzas from the opening canto of a great poem on Columbus, or with moral essays in the manner of Pope	302	Columbus, OH, USA	Locality	City				Columbus	Franklin County	Ohio	United States	USA	-83.00274999999993	39.96199000000007	100	
Æschylus	GPE	full share of this fast developing power. Virgil and Æschylus appealed to the same fibres, the same susceptibilities,	302	Aeschylia, 2075 S Willow St, Manchester, NH, 03103, USA	POI	Bakery	2075 S Willow St	Willow	2075	Manchester	Hillsborough County	New Hampshire	United States	USA	-71.43131499999998	42.94460300000003	77.78	
St. Anselm's	GPE	at college, the possibility of his getting the famous St. Anselm's scholarship, and so on.	302	ST. Anselm's, Madan Gopal Road, Kaiser Ganj, Ajmer, Rajasthan, 305001, IND	POI	School	Madan Gopal Road	Madan Gopal		Ajmer	Ajmer	Rajasthan	India	IND	74.63755000000003	26.44891000000007	100	
Oxford	GPE	good wishes, and settled themselves early in November in Oxford lodgings. Robert was to have a few days'	305	Oxford, Oxfordshire, England, GBR	Locality	City				Oxford	Oxfordshire	England	United Kingdom	GBR	-1.257628795999949	51.751982637000026	100	
Lime	GPE	these misgivings of hers. They were walking down the Lime-walk of Trinity Gardens; beneath their feet a	308	Lime, Syddjurs, Midtjylland, DNK	Locality	City				Lime	Syddjurs	Midtjylland	Danmark	DNK	10.245940000000076	56.386010000000056	100	
Lincolnshire	GPE	He was the only child of a doctor in a Lincolnshire country town. His old parents had brought him up	322	Lincolnshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-0.27856999999994514	53.184390000000064	100	
Oxford	GPE	college was one of the narrowest and most backward in Oxford, and it was made perfectly plain to him before	322	Oxford, Oxfordshire, England, GBR	Locality	City				Oxford	Oxfordshire	England	United Kingdom	GBR	-1.257628795999949	51.751982637000026	100	
St. Anselm's	GPE	expression no more. On his taking up residence in St. Anselm's, indeed, and on his being appointed first lecturer	325	ST. Anselm's, Madan Gopal Road, Kaiser Ganj, Ajmer, Rajasthan, 305001, IND	POI	School	Madan Gopal Road	Madan Gopal		Ajmer	Ajmer	Rajasthan	India	IND	74.63755000000003	26.44891000000007	100	
France	GPE	and the theatre. Almost every year he disappeared to France to haunt the Paris theatres for a fortnight; to	326	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Paris	GPE	Almost every year he disappeared to France to haunt the Paris theatres for a fortnight; to Berlin or Bayreuth to	326	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Berlin	GPE	to haunt the Paris theatres for a fortnight; to Berlin or Bayreuth to drink his fill of music. He	326	Berlin, DEU	Locality	City				Berlin	Berlin	Berlin	Deutschland	DEU	13.376910000000066	52.51604000000003	100	
Bayreuth	GPE	the Paris theatres for a fortnight; to Berlin or Bayreuth to drink his fill of music. He talked neither	326	Bayreuth, Bayern, DEU	Locality	City				Bayreuth	Bayreuth (Stadt)	Bayern	Deutschland	DEU	11.571270000000027	49.945440000000076	100	
Elsmere	GPE	, critical habits of work supplied exactly that antidote which Elsmere's main faults of haste and carelessness required. He	327	Elsmere, KY, USA	Locality	City				Elsmere	Kenton County	Kentucky	United States	USA	-84.60205999999994	39.01008000000007	100	
Elsmere	GPE	He looked at Elsmere under his straight black brows imperiously. The youth felt	335	Elsmere, KY, USA	Locality	City				Elsmere	Kenton County	Kentucky	United States	USA	-84.60205999999994	39.01008000000007	100	
Elsmere	GPE	'Forget that drivel, Elsmere. It was a crime to show it to you	341	Elsmere, KY, USA	Locality	City				Elsmere	Kenton County	Kentucky	United States	USA	-84.60205999999994	39.01008000000007	100	
Scotland	GPE	neither perhaps am I. But I am not going to Scotland. They would request me to resign in a week	341	Scotland, GBR	Locality	State or Province						Scotland	United Kingdom	GBR	-4.181296541999927	56.84002490600005	100	
Elsmere	GPE	'Come in, Elsmere,' said Langham, as he stood hesitating on	347	Elsmere, KY, USA	Locality	City				Elsmere	Kenton County	Kentucky	United States	USA	-84.60205999999994	39.01008000000007	100	
Midland	GPE	, the deep eyes sunk under the brows, the Midland accent, the make of limb and feature which seemed	358	Midland, TX, USA	Locality	City				Midland	Midland County	Texas	United States	USA	-102.07445999999999	32.00002000000006	100	
St. Paul	GPE	and were they not, even in the mind of St. Paul, two aspects of a spiritual process perpetually re-	359	St Paul, MN, USA	Locality	City				St Paul	Ramsey County	Minnesota	United States	USA	-93.09647999999999	44.94339000000008	100	
Oxford	GPE	as he already knew, was a great force in Oxford life. His mood was that of the disciple only	367	Oxford, Oxfordshire, England, GBR	Locality	City				Oxford	Oxfordshire	England	United Kingdom	GBR	-1.257628795999949	51.751982637000026	100	
England	GPE	training of that broadening democracy on which the future of England rests; a few graphic sayings about individuals; above	370	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Oxford	GPE	And at that particular moment in Oxford history, the passage from philosophic idealism to glad acquiescence	376	Oxford, Oxfordshire, England, GBR	Locality	City				Oxford	Oxfordshire	England	United Kingdom	GBR	-1.257628795999949	51.751982637000026	100	
geese	GPE	great town-meadow, dotted with white patches of geese and herds of grazing horses. There, with a	378	Geese, Gayungan, Jawa Timur, 60234, IDN	POI	Clothing Store				Gayungan		Jawa Timur	Indonesia	IDN	112.72845000000007	-7.34561999999994	100	
Elsmere	GPE	'Come with me for a walk, Elsmere; you look as if some air would do you	381	Elsmere, KY, USA	Locality	City				Elsmere	Kenton County	Kentucky	United States	USA	-84.60205999999994	39.01008000000007	100	
Harden	GPE	, when he had carried off Langham to stay at Harden, and he and his old tutor were smoking in	400	Harden, New South Wales, AUS	Locality	City				Harden		New South Wales	Australia	AUS	148.36293000000012	-34.55272999999994	100	
Elsmere	GPE	as they curled and vanished. The curious interest in Elsmere's career, which during a certain number of months	401	Elsmere, KY, USA	Locality	City				Elsmere	Kenton County	Kentucky	United States	USA	-84.60205999999994	39.01008000000007	100	
Elsmere	GPE	one or two critical occasions before had disarmed the impetuous Elsmere.	410	Elsmere, KY, USA	Locality	City				Elsmere	Kenton County	Kentucky	United States	USA	-84.60205999999994	39.01008000000007	100	
London	GPE	he accepted it, thus postponing for a while that London curacy and that stout grapple with human need at its	419	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Oxford	GPE	eager relations with the heads of the religious party in Oxford. His mother's Evangelical training of him and Mr.	421	Oxford, Oxfordshire, England, GBR	Locality	City				Oxford	Oxfordshire	England	United Kingdom	GBR	-1.257628795999949	51.751982637000026	100	
Egypt	GPE	Holy Land, to go away for three months to Egypt and the East, accompanied by his mother and a	423	Egypt	Locality	Country							Arab Republic of Egypt	EGY	29.870494860000065	26.512273493000066	100	
Palestine	GPE	the fates. But, after a halcyon time in Palestine and Constantinople, a whiff of poisoned air at Cannes	430	Palestine	Locality	Country									35.204684814000075	31.912721033000025	100	
Constantinople	GPE	. But, after a halcyon time in Palestine and Constantinople, a whiff of poisoned air at Cannes, on	430	Constantinople, Istanbul, TUR	Locality	City				Byzantium		Istanbul	Republic of Turkiye	TUR	28.94966000000005	41.01384000000007	100	
Cannes	GPE	Palestine and Constantinople, a whiff of poisoned air at Cannes, on their way home, acting on a low	430	Cannes, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, FRA	Locality	City				Cannes	Alpes-Maritimes	Provence-Alpes-Côte d'Azur	France	FRA	7.012553134000029	43.55138214800007	100	
England	GPE	, possessed of one of the most magnificent libraries in England, and author of books which had carried a revolutionary	438	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	Six weeks later they were in England, and Robert, now convalescent, had accepted an	440	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	sprinkled valley might have believed that, after all, England, and even Northern England, had a summer.	442	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Westminster Abbey	GPE	Rose. 'You might as well talk of marrying Westminster Abbey.'	457	Westminster Abbey, Westminster Abbey, Broad Sanctuary, London, England, SW1P 3, GBR	POI	Historical Monument	Westminster Abbey, Broad Sanctuary	Broad Sanctuary		London	London	England	United Kingdom	GBR	-0.12733999999994694	51.49929000000003	100	
St. Elizabeth	GPE	'After all,' she said demurely, 'St. Elizabeth married.'	458	St Elizabeth, Cornwall, JAM	Locality	City				St Elizabeth		Cornwall	Jamaica	JAM	-77.86144999999993	18.029300000000035	100	
Manchester	GPE	you know, of those nice people I stayed in Manchester with last year. Well, she wants me to	462	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Manchester	GPE	rate man, Franzen, who is to be in Manchester two days a week during the winter. I have	462	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Whinborough	GPE	Agnes. 'Catherine, I suppose, home from Whinborough.'	463	Whigsborough, Birr, Offaly, IRL	Locality	Village				Birr		Offaly	Ireland	IRL	-7.882259999999974	53.16226000000006	85.67	
Röschen	GPE	? have you had a good time this afternoon, Röschen?' Clearly the strong contemplative nature was not strong	467	Röschen, Ravensburg, Baden-Württemberg, DEU	Locality	City				Ravensburg	Tübingen	Baden-Württemberg	Deutschland	DEU	9.647100000000023	47.91444000000007	100	
Oxford	GPE	told an exciting story of a bad election riot in Oxford which had been quelled at considerable personal risk by Mr.	472	Oxford, Oxfordshire, England, GBR	Locality	City				Oxford	Oxfordshire	England	United Kingdom	GBR	-1.257628795999949	51.751982637000026	100	
Elsmere	GPE	'musts' were never disputed. She moved towards Elsmere with outstretched hand. But he also sprang up.	485	Elsmere, KY, USA	Locality	City				Elsmere	Kenton County	Kentucky	United States	USA	-84.60205999999994	39.01008000000007	100	
Providence	GPE	sweeter. He was a fatalist—saw leadings of Providence in every little thing. And such a dreamer!	503	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
England	GPE	the Universities or allowing them to sit in Parliament. England is a Christian State, he said; they are	507	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
a Christian State	GPE	or allowing them to sit in Parliament. England is a Christian State, he said; they are not Christians; they	507	State St, Kincaid, IL, 62540, USA	StreetName		State St	State		Kincaid	Christian	Illinois	United States	USA	-89.41335458672154	39.586906426726635	93.26	
London	GPE	was actually he that brought Rose her first violin from London in a green baize bag. Mrs. Leyburn took me	517	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Leyburn	GPE	is Rose. I see a touch of the old Leyburn recklessness in her; and then there is the beauty	519	Leyburn, Richmondshire, North Yorkshire, England, GBR	Locality	City				Richmondshire	North Yorkshire	England	United Kingdom	GBR	-1.827681628999926	54.30919433400004	100	
