Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Bedford	GPE	habits and methods learned in her mother's house in Bedford. There were rules, and she followed them.	394	Bedford, Bedfordshire, England, GBR	Locality	City				Bedford	Bedfordshire	England	United Kingdom	GBR	-0.4684687249999797	52.136856316000035	100	
Bedford	GPE	law was not. The rules Chloe had learned in Bedford as to the duties of servants and the routine of	394	Bedford, Bedfordshire, England, GBR	Locality	City				Bedford	Bedfordshire	England	United Kingdom	GBR	-0.4684687249999797	52.136856316000035	100	
Paris	GPE	, aren't I? I got this gown in Paris.”	405	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Deptford	GPE	up for two and threepence in a back street in Deptford.	494	Deptford, Sunderland, Tyne & Wear, England, GBR	Locality	District				Sunderland	Tyne & Wear	England	United Kingdom	GBR	-1.396860907999951	54.914234684000064	100	
Normandy	GPE	a square of blue sky backing a single pillar of Normandy poplar, straight, slender, self- possessed. The	617	Normandy, FRA	Locality	State or Province						Normandie	France	FRA	0.11099757300002011	49.120065287000045	100	
china	GPE	, to be more accurate—and the chime of china. The tapping of my Remington hardly did more than	617	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
Virginia	GPE	cleaned; three long windows, curtained with cascades of Virginia-creeper, filled it with soft green twilight.	630	Virginia, USA	Locality	State or Province						Virginia	United States	USA	-78.69794871299996	37.51282050400005	100	
Sheffield	GPE	Flemish pots, and brass warming-pans, and Sheffield-plate candlesticks, and flowers; and, as	644	Sheffield, South Yorkshire, England, GBR	Locality	City				Sheffield	South Yorkshire	England	United Kingdom	GBR	-1.4685358419999375	53.38252556000003	100	
Columbus	GPE	and judge things on their merits. We're like Columbus, madam. The really important thing is to find	664	Columbus, OH, USA	Locality	City				Columbus	Franklin County	Ohio	United States	USA	-83.00274999999993	39.96199000000007	100	
India	GPE	, so were his Grace's legs. Pencil and India-rubber lay near. I fingered an H.B. absently	677	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
H.B.	GPE	and India-rubber lay near. I fingered an H.B. absently for a moment, and presently found myself seated	677	H&B, 80 Brandon Road, Watton, Thetford, Norfolk, England, IP25 6, GBR	POI	Hotel	80 Brandon Road	Brandon	80	Thetford	Norfolk	England	United Kingdom	GBR	0.8117800000000557	52.57119000000006	100	
Westenden	GPE	. “You see, we've always been to Westenden church. It's a lovely walk through the woods	771	Westende, Herdecke, Nordrhein-Westfalen, DEU	Locality	District				Herdecke	Ennepe-Ruhr-Kreis	Nordrhein-Westfalen	Deutschland	DEU	7.406320000000051	51.41485000000006	90	
china	GPE	put on my very oldest rags and clean out the china-cupboard.”	783	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
Trouville	GPE	Her oldest rags were the red-and-white Trouville petticoat and a blue, long-sleeved painting pinafore	784	Trouville, Calvados, Normandie, FRA	Locality	City				Trouville	Calvados	Normandie	France	FRA	0.08041000000002896	49.36570000000006	100	
china	GPE	rolled up to the shoulder, carrying the piles of china into the hall.	784	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
china	GPE	wash the floor, and then I'll wash the china and put it all back after I've cleaned the	785	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
china	GPE	In the middle of the hall stood the stack of china shining with soap and water. Half the floor of	795	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
china	GPE	-cleaned floor, the scrubbing-brush, the china. I hugged myself on it all.	800	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
Elmhurst	GPE	You must not expect many callers. I am afraid Elmhurst's very exclusive.”	818	Elmhurst, IL, USA	Locality	City				Elmhurst	DuPage County	Illinois	United States	USA	-87.93987999999996	41.903850000000034	100	
Somerset	GPE	's wife has duties— As the dear Dean of Somerset used to say, ‘Social distinctions do not exist	822	Somerset, NJ, USA	Locality	City				Somerset	Somerset County	New Jersey	United States	USA	-74.52245999999997	40.498620000000074	100	
Elmhurst	GPE	domestic service to the level of the best set in Elmhurst. What is the chief qualification? Money, I	825	Elmhurst, IL, USA	Locality	City				Elmhurst	DuPage County	Illinois	United States	USA	-87.93987999999996	41.903850000000034	100	
Elmhurst	GPE	on. “Don't let the first families of Elmhurst know one of my uncles is a bishop, or	839	Elmhurst, IL, USA	Locality	City				Elmhurst	DuPage County	Illinois	United States	USA	-87.93987999999996	41.903850000000034	100	
china	GPE	in three minutes—those packing-cases Yolande's china came in. We'll make a big one while	873	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
russet	GPE	glimpses of low-hanging red and golden fruit and russet leaves. The hour was five—nominally tea-	879	Russet, WV, USA	Locality	City					Calhoun County	West Virginia	United States	USA	-81.05649999999997	38.873140000000035	100	
Kipling	GPE	a breathless silence. It was like the scene in Kipling's His Wedded Wife.	948	Kipling, SK, CAN	Locality	City				Kipling	Division No. 5	Saskatchewan	Canada	CAN	-102.63244699999996	50.10139600000008	100	
Philippines	GPE	when I heard that he had learned it in the Philippines during the war. I detest and distrust sudden intimacies	982	Philippines	Locality	Country							Philippines	PHL	120.8616300000001	14.164862797000069	100	
Italy	GPE	“Yolande will be off to Italy quite soon now, with her horrid pupils. Len	1003	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Italy	GPE	that child's book before Yolande should take flight for Italy. I found it hard to conceal from Yolande my	1010	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Elmhurst	GPE	sorrow than in anger. Are there no painters in Elmhurst?”	1014	Elmhurst, IL, USA	Locality	City				Elmhurst	DuPage County	Illinois	United States	USA	-87.93987999999996	41.903850000000034	100	
florid	GPE	to set forth—only a record of domesticity almost florid in its decorative detail. Let the accomplished specialist in	1051	Florid, IL, USA	Locality	Village				Florid	Putnam County	Illinois	United States	USA	-89.28627999999998	41.22843000000006	100	
Deptford	GPE	a Scot—but, no, all were good Deptford-bred ruffians. As I neared them, shouting	1058	Deptford, Sunderland, Tyne & Wear, England, GBR	Locality	District				Sunderland	Tyne & Wear	England	United Kingdom	GBR	-1.396860907999951	54.914234684000064	100	
Italy	GPE	persons on a winter tour through the art treasures of Italy, and her going was fixed for the week after	1112	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
India	GPE	never in any doubt as to where I put the India rubber.”	1117	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
India	GPE	“What do you want with India rubber, anyhow?” she asked, and I	1118	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Elmhurst	GPE	proposis to visit the interesting church of (x) Elmhurst andalsotheold Palace they call Kin (gons)Johns. Our president	1200	Elmhurst, IL, USA	Locality	City				Elmhurst	DuPage County	Illinois	United States	USA	-87.93987999999996	41.903850000000034	100	
Elmhurst	GPE	proposis to visit the interesting church of (x) Elmhurst andalsotheold Palace they call Kin (gons)Johns. Our president	1203	Elmhurst, IL, USA	Locality	City				Elmhurst	DuPage County	Illinois	United States	USA	-87.93987999999996	41.903850000000034	100	
Kent	GPE	I thought he'd got into a bank somewhere in Kent—Tonbridge or Dartford, or something. He used	1210	Kent, England, GBR	Locality	Zone						England	United Kingdom	GBR	0.7239300000000526	51.23667000000006	100	
Dartford	GPE	got into a bank somewhere in Kent—Tonbridge or Dartford, or something. He used to fool around with	1210	Dartford, Kent, England, GBR	Locality	City				Dartford	Kent	England	United Kingdom	GBR	0.24677590200002442	51.456098643000075	100	
Woolwich	GPE	seems an unlikely place for it. If we were Woolwich, now, that simply bristles with improving societies;	1212	Woolwich, ON, CAN	Locality	City				Woolwich	Waterloo Regional Municipality	Ontario	Canada	CAN	-80.54606824999996	43.59472432000007	100	
Bexley Heath	GPE	place once from the train when we were going to Bexley Heath, and he said some great person lived here once	1250	Bexley Heath, Bexley, Greater London, England, GBR	POI	Train Station				Bexley	Greater London	England	United Kingdom	GBR	0.13388205800004016	51.46360439400007	100	
Bastables	GPE	“We're the Bastables,” the biggest boy said, with a sort	1260	Basta le, Boulevard du Général de Gaulle, 64200, Biarritz, Pyrénées-Atlantiques, Nouvelle-Aquitaine, FRA	POI	Sandwich Shop	Boulevard du Général de Gaulle	Général de Gaulle		Biarritz	Pyrénées-Atlantiques	Nouvelle-Aquitaine	France	FRA	-1.5588699999999562	43.48386000000005	83.88	
Elmhurst	GPE	she said; “but you must go up to Elmhurst and get things: tinned tongue—children always adore	1266	Elmhurst, IL, USA	Locality	City				Elmhurst	DuPage County	Illinois	United States	USA	-87.93987999999996	41.903850000000034	100	
Providence	GPE	adventures, of contemporary literature, of the ways of Providence, and their own vital ambitions. They had a	1268	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
England	GPE	and the death-blow to the naval supremacy of England.	1322	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Christmases	GPE	,” he said. “I've had my Christmases in such odd, out-of-the-	1323	Christmas, FL, USA	Locality	City				Christmas	Orange County	Florida	United States	USA	-80.99355999999995	28.537000000000035	84	
India	GPE	, gayly. “Where are the pencils and the India rubber?”	1327	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
India	GPE	never mind what about—and the man goes to India, and she is very sorry. And then he	1378	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
India	GPE	had quarrelled with the other one—the one in India—because he would hunt and one thought it cruel	1393	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
India	GPE	Chloe. No, there isn't any man in India. There isn't any man at all but the	1397	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
India	GPE	you remember—when I asked what you wanted the India rubber for, and when I said it didn't	1405	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Elmhurst	GPE	YOLANDE was married—she was married at Elmhurst church, Chloe and I her only supporters. And	1465	Elmhurst, IL, USA	Locality	City				Elmhurst	DuPage County	Illinois	United States	USA	-87.93987999999996	41.903850000000034	100	
china	GPE	or a sword, and Chloe now and then washed china or dusted the white parlor, not even Yolande could	1475	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
Deptford	GPE	sevenpence at a rag-and-bottle shop in Deptford. There was a long pause. Usually the door	1502	Deptford, Sunderland, Tyne & Wear, England, GBR	Locality	District				Sunderland	Tyne & Wear	England	United Kingdom	GBR	-1.396860907999951	54.914234684000064	100	
