Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Cheltenham	GPE	known to her father, and living ten miles from Cheltenham in a beautiful villa, at which she expected a	124	Cheltenham, Gloucestershire, England, GBR	Locality	City				Cheltenham	Gloucestershire	England	United Kingdom	GBR	-2.0766856369999687	51.900737958000036	100	
nick	GPE	a beautiful but fragile toy, that stood with other nick-nacks on a low table. The child looked	126	Nick, Sárvári Járás, Vas, HUN	Locality	City				Nick	Sárvári Járás	Vas	Magyarország	HUN	17.01950000000005	47.40307000000007	100	
Cheltenham	GPE	From the moment Arthur Hamilton returned to Cheltenham with the painful intelligence that he had arrived at Leith	153	Cheltenham, Gloucestershire, England, GBR	Locality	City				Cheltenham	Gloucestershire	England	United Kingdom	GBR	-2.0766856369999687	51.900737958000036	100	
India	GPE	so he regarded her departure for, and residence in India for an indeterminate time—conquered every other feeling.	153	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Algiers	GPE	or slavery—that fearful slavery which the bombardment of Algiers had so displayed to European eyes—was the portion	154	Algiers, DZA	Locality	City				Algier		Algiers	Algeria	DZA	3.0874600000000214	36.73225000000008	100	
India	GPE	She had written to her often, but communication with India was not then what it is now, and her	158	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
India	GPE	loved), but a still more brilliant star in India than she had even been in England. Though Captain	160	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
England	GPE	brilliant star in India than she had even been in England. Though Captain Fortescue was often engaged in marches and	160	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	called together on that festive night, seeming as if England had concentrated her fairest and purest offspring in that far	178	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Hasty	GPE	disown her if she could not be more brave. Hasty footsteps were at length heard approaching, and Ellen started	180	Hasty, AR, USA	Locality	City				Hasty	Newton County	Arkansas	United States	USA	-93.04364999999996	36.01542000000006	100	
England	GPE	him in anger, and it proved forever;—that even as England had become odious to her, twelve years before,	190	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
India	GPE	odious to her, twelve years before, so did India now; and she suddenly resolved to quit it,	190	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
England	GPE	she rallied, and insisted on taking her passage for England some weeks before her medical attendant thought it advisable.	191	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
India	GPE	five-and-twenty years ago the voyage from India to England was not what it is now),	192	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
England	GPE	and-twenty years ago the voyage from India to England was not what it is now), the character	192	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	true sailor spirit, when, almost within sight of England, a tremendous storm arose, reducing the vessel almost	193	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Milford Haven	GPE	she would reach land in safety, to anchor in Milford Haven, there to repair her injuries, ere she could	193	Milford Haven, Dyfed, Wales, GBR	Locality	City				Milford Haven	Dyfed	Wales	United Kingdom	GBR	-5.036013251999975	51.71308982900007	100	
Devonshire	GPE	resolved on instantly proceeding to Swansea, then cross to Devonshire, and travel direct to Oakwood, where she had	194	Devonshire, BMU	Locality	City				Devonshire			Bermuda	BMU	-64.75640999999996	32.30292000000003	100	
India	GPE	still more. The servant who had accompanied her from India, an Englishwoman, tired out with the fretful impatience	194	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
London	GPE	and disappointed that she did not at once proceed to London, demanded her instant discharge, as she could not	194	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Seneca	GPE	the gods, were there such provokingly clever people as Seneca, Cicero, Pliny, and a host of others	209	Seneca, SC, USA	Locality	City				Seneca	Oconee County	South Carolina	United States	USA	-82.95567999999997	34.68548000000004	100	
Exeter	GPE	she were too fatigued, Mr. Hamilton would remain at Exeter to-night, and proceed here early to-	220	Exeter, Devon, England, GBR	Locality	City				Exeter	Devon	England	United Kingdom	GBR	-3.5326112079999348	50.72256849100006	100	
India	GPE	repeating. She knew my aunt before she went to India, and I am sure if her children are like	230	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
India	GPE	all joining them, a class of people whom in India he had been taught so to consider his inferiors,	263	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Wales	GPE	she had learned, for the first time, in Wales. Her father had, indeed, the last year	264	Wales, GBR	Locality	State or Province						Wales	United Kingdom	GBR	-3.7652226249999785	52.337163856000075	100	
London	GPE	it. She did not wish her girls to visit London till a few months before Caroline was old enough to	267	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	not only a distaste, but an actual dread of London for her girls, till such principles and associations had	267	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
England	GPE	home, and to declare there was no place in England like it.	267	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Moorlands	GPE	About a mile and a half across the park was Moorlands, the residence of Lady Helen Grahame, whose name	271	Moorlands, Lancaster, Lancashire, England, GBR	Locality	District				Lancaster	Lancashire	England	United Kingdom	GBR	-2.7912924929999576	54.04703060800006	100	
London	GPE	a member of Parliament, which took his family to London for five or six months in the year—a	273	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	friend Annie Grahame, and believed that occasional visits to London would make her much happier than remaining all the year	280	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	go from home, than for him to go to London, and he did not like it at all;	283	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	", ingenuously; ""because when Lady Helen returned from London, she made me go there so often, and"	284	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	with Annie I think and wish more about going to London, mamma; I am afraid I do; but	286	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	"Hamilton, in the same tone; ""but even London will not change your kind thoughts for me, Helen"	294	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	noticed, and her visits to her titled relations in London, by causing her to imitate their fashionable manners,	314	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	Annie Grahame had a great many fashionable acquaintances in London, but she still regarded Caroline Hamilton as her favorite	315	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	to whom she could dilate on all the pleasures of London, display her new dresses, new music, drawings	315	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	"mean, mamma, her going out so much in London?"""	328	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	and therefore I do not take you or Caroline to London; but Mr. Grahame is obliged to be there for	331	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
India	GPE	One reason may be, she was always ill in India, and papa was often telling me how very much	341	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
India	GPE	"wish I could know more about both your lives in India."""	342	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
India	GPE	confirmed the opinion which Edward had said their physician in India had given of his sister's state of health.	371	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
England	GPE	mother had not been advised to send her over to England, adding, with a smile, he was quite	371	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	Ellen was always ill, she might be better in England; but, as she expected, not only his	371	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Ellen's	GPE	And this was Ellen's—which not even the tenderest and most unfailing care	373	Ellen's, 1790 N Record St, Dallas, TX, 75202, USA	POI	Restaurant	1790 N Record St	Record	1790	Dallas	Dallas County	Texas	United States	USA	-96.80755899999997	32.78188600000004	100	
Greville Manor	GPE	a walk, intending also to call at Moorlands and Greville Manor on their way. The lads were released for a	378	Greville, Siyathemba, Pixley ka Seme District Municipality, Northern Cape, ZAF	POI	Hill				Siyathemba	Pixley ka Seme District Municipality	Northern Cape	South Africa	ZAF	22.083330000000046	-29.049999999999955	76.92	
Exeter	GPE	that gentleman having been summoned on some clerical business to Exeter. Percy was to accompany his father on an equestrian	378	Exeter, Devon, England, GBR	Locality	City				Exeter	Devon	England	United Kingdom	GBR	-3.5326112079999348	50.72256849100006	100	
Greville Manor	GPE	had intended, and so turned in the direction of Greville Manor. They walked on for some little time in silence	414	Greville, Siyathemba, Pixley ka Seme District Municipality, Northern Cape, ZAF	POI	Hill				Siyathemba	Pixley ka Seme District Municipality	Northern Cape	South Africa	ZAF	22.083330000000046	-29.049999999999955	76.92	
Devonshire	GPE	steep and narrow but green and flowery lanes peculiar to Devonshire; and on reaching the summit of the hill,	414	Devonshire, BMU	Locality	City				Devonshire			Bermuda	BMU	-64.75640999999996	32.30292000000003	100	
Greville Manor	GPE	Greville Manor, an Elizabethan building, stood on their right,	416	Greville, Siyathemba, Pixley ka Seme District Municipality, Northern Cape, ZAF	POI	Hill				Siyathemba	Pixley ka Seme District Municipality	Northern Cape	South Africa	ZAF	22.083330000000046	-29.049999999999955	76.92	
Moorlands	GPE	, Mrs. Hamilton, accompanied by Percy, called at Moorlands. Cecil Grahame was playing in the garden, and	436	Moorlands, Lancaster, Lancashire, England, GBR	Locality	District				Lancaster	Lancashire	England	United Kingdom	GBR	-2.7912924929999576	54.04703060800006	100	
Yorkshire	GPE	compelled him to resign his rich and beautiful living in Yorkshire; and he felt himself once more a burden on	493	Yorkshire, VA, USA	Locality	Village				Yorkshire	Prince William County	Virginia	United States	USA	-77.44777999999997	38.793310000000076	100	
Madeira	GPE	subsided, as, after eighteen months' residence in Madeira, where he was sent by a benevolent friend,	493	Madeira, São Roque, Funchal, Madeira, PRT	POI	Island				Funchal	Funchal	Madeira	Portugal	PRT	-16.921829999999943	32.65871000000004	100	
London	GPE	his father in some humble but most welcome business in London; and earnestly, on his return, did his	493	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Devonshire	GPE	already discovered. He has been nearly a year in Devonshire, but so kept aloof from all but his own	495	Devonshire, BMU	Locality	City				Devonshire			Bermuda	BMU	-64.75640999999996	32.30292000000003	100	
Torrington	GPE	"we heard him, he preached twice a week at Torrington, to oblige a very particular friend?"""	499	Torrington, CT, USA	Locality	City				Torrington	Litchfield County	Connecticut	United States	USA	-73.08619999999996	41.80137000000008	100	
Torrington	GPE	", my dear Arthur. Is Mr. Morton still at Torrington?"""	514	Torrington, CT, USA	Locality	City				Torrington	Litchfield County	Connecticut	United States	USA	-73.08619999999996	41.80137000000008	100	
Oakwood	GPE	vacation—always a happy season in the halls of Oakwood. The previous year, the general juvenile party with	618	Oakwood, OH, USA	Locality	City				Oakwood	Montgomery County	Ohio	United States	USA	-84.17303999999996	39.72305000000006	100	
T—.	GPE	was to be given in the town-hall in T—. His uncle and Percy and Herbert were to accompany him	638															nothing found
Gehazi	GPE	to the end, and so brought the nature of Gehazi's sin and its awful punishment, at the hand	686	Ghazi, PAK	Locality	Village							Pakistan	PAK	72.73494000000005	34.034830000000056	83.33	
Gehazi	GPE	so forgiving, that, had Elisha's question recalled Gehazi to a sense of his great guilt and excited real	688	Ghazi, PAK	Locality	Village							Pakistan	PAK	72.73494000000005	34.034830000000056	83.33	
Gehazi	GPE	If, God had passed it by, and permitted Gehazi to continue his sinful course, without any check or	690	Ghazi, PAK	Locality	Village							Pakistan	PAK	72.73494000000005	34.034830000000056	83.33	
Germany	GPE	, had been a great deal with his father in Germany, Denmark, and Sweden, and brought from the	714	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
Denmark	GPE	been a great deal with his father in Germany, Denmark, and Sweden, and brought from the first and	714	Denmark	Locality	Country							Denmark	DNK	10.053934054000024	55.959300779000046	100	
Sweden	GPE	deal with his father in Germany, Denmark, and Sweden, and brought from the first and latter country certain	714	Sweden	Locality	Country							Kingdom of Sweden	SWE	17.260487956000077	64.71258554700006	100	
Devonshire	GPE	; among which the superb scarlet geranium, that in Devonshire grows so luxuriantly all through the winter, shining against	714	Devonshire, BMU	Locality	City				Devonshire			Bermuda	BMU	-64.75640999999996	32.30292000000003	100	
London	GPE	"and complete, than one Annie Grahame had brought from London, and which she had wondered, Caroline could """	728	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	told her how very much she would be admired in London, and that if she were not her very dearest	735	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Plymouth	GPE	such music as that which Mr. Hamilton had ordered from Plymouth was joy enough.	736	Plymouth, Devon, England, GBR	Locality	City				Plymouth	Devon	England	United Kingdom	GBR	-4.142097422999939	50.37000040500004	100	
London	GPE	Miss Grahame will be attired in such a very fashionable London costume, that yours will appear so very plain and	775	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	"""I suppose Annie was thinking of her London parties, and forgot how completely Gothic we are as"	786	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Devonshire	GPE	we are as to hours and every thing else in Devonshire. But you must try and forget such superior pleasures	786	Devonshire, BMU	Locality	City				Devonshire			Bermuda	BMU	-64.75640999999996	32.30292000000003	100	
Portsmouth	GPE	William sails, and I am to meet her at Portsmouth, and be a sailor, a real sailor;	871	Portsmouth, VA, USA	Locality	City				Portsmouth	City of Portsmouth	Virginia	United States	USA	-76.29770999999994	36.832730000000026	100	
London	GPE	-morrow fortnight uncle says we are to start for London, and have ten days there to see all the	871	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Portsmouth	GPE	see all the fine sights, and then go to Portsmouth, and see all that is to be seen there	871	Portsmouth, VA, USA	Locality	City				Portsmouth	City of Portsmouth	Virginia	United States	USA	-76.29770999999994	36.832730000000026	100	
Halifax	GPE	cities, and finally land at Dartmouth, believing it Halifax, your destined port—that will be the end	872	Halifax, NS, CAN	Locality	City				Halifax	Halifax County	Nova Scotia	Canada	CAN	-63.57531199999994	44.648881000000074	100	
England	GPE	"eagerly interrupted Emmeline; ""the Scots and Picts invaded England in wicker boats, and to have held so many"	874	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	the awful storm they had encountered on their voyage to England would return so vividly, that the very room seemed	878	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
London	GPE	in the short time that intervenes before you go to London. She will have a hard struggle with herself,	927	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
India	GPE	is, for it seems to make me think of India and poor mamma, and it will be such a	951	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Exeter	GPE	as the parcel with the stationery did not come from Exeter as soon as we expected. And we noticed how	969	Exeter, Devon, England, GBR	Locality	City				Exeter	Devon	England	United Kingdom	GBR	-3.5326112079999348	50.72256849100006	100	
Ellen's	GPE	by some incomprehensible means, two leaves have disappeared from Ellen's—here are only twenty. Have you ever torn	977	Ellen's, 1790 N Record St, Dallas, TX, 75202, USA	POI	Restaurant	1790 N Record St	Record	1790	Dallas	Dallas County	Texas	United States	USA	-96.80755899999997	32.78188600000004	100	
London	GPE	. In the many months the Grahame family passed in London, Annie and Caroline corresponded without the least restraint:	1020	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Greville	GPE	But very few changes had taken place in the Greville and Grahame families. Mrs. Greville's trial continued in	1025	Greville, Manche, Normandie, FRA	Locality	City				Gréville-Hague	Manche	Normandie	France	FRA	-1.8010699999999247	49.67428000000007	100	
Providence	GPE	, unchanging faith in that gracious, ever-watchful Providence, who, if in spite of her heavy troubles	1032	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
London	GPE	Eton, and she should then have six months for London and its attractions. This concession brought back all Lady	1033	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	hoped, when she resided part of the year in London, as she felt she would very soon be called	1034	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	been Mr. and Mrs. Hamilton's intention to go to London the January after Caroline was seventeen, and give her	1035	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	highly intellectual, nor the most delightful social enjoyment in London, could equal the pure delights of Devonshire and home	1036	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Devonshire	GPE	enjoyment in London, could equal the pure delights of Devonshire and home. Ellen seemed too engrossed with her own	1036	Devonshire, BMU	Locality	City				Devonshire			Bermuda	BMU	-64.75640999999996	32.30292000000003	100	
Denmark	GPE	, had been sent by government to the coast of Denmark: his estimable character so won him the regard of	1037	Denmark	Locality	Country							Denmark	DNK	10.053934054000024	55.959300779000046	100	
Feroe	GPE	return.—On his voyage home, he was wrecked off the Feroe Islands, and rescued from danger and death by the	1037	Feroke, Kozhikode, Kerala, IND	Locality	District				Kozhikode	Kozhikode	Kerala	India	IND	75.83524000000006	11.173600000000022	83.33	
England	GPE	As soon as his political duties in England permitted, Mr. Hamilton revisited Denmark, and was received	1038	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Denmark	GPE	his political duties in England permitted, Mr. Hamilton revisited Denmark, and was received with such cordiality as to encourage	1038	Denmark	Locality	Country							Denmark	DNK	10.053934054000024	55.959300779000046	100	
England	GPE	the perfection of his plans, returned with speed to England; obtained the valuable aid of a poor though worthy	1038	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	his father would permit; and Mr. Hamilton returned to England, satisfied with himself, and inexpressibly touched by the	1039	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Feroe	GPE	him from his son, and Arthur Hamilton had visited Feroe directly after the loss of his parent, and before	1039	Feroke, Kozhikode, Kerala, IND	Locality	District				Kozhikode	Kozhikode	Kerala	India	IND	75.83524000000006	11.173600000000022	83.33	
Denmark	GPE	him his eldest son, who had been educated in Denmark, had been gladly received by the simple people,	1039	Denmark	Locality	Country							Denmark	DNK	10.053934054000024	55.959300779000046	100	
New York	GPE	him some days' liberty, when we were off New York; but I have since told him, the air	1056	New York, NY, USA	Locality	City				New York	New York County	New York	United States	USA	-74.00711999999999	40.714530000000025	100	
Greville Manor	GPE	when Mrs. Hamilton proposed that they should walk over to Greville Manor, and tell the good news to Mrs. Greville and	1070	Greville, Siyathemba, Pixley ka Seme District Municipality, Northern Cape, ZAF	POI	Hill				Siyathemba	Pixley ka Seme District Municipality	Northern Cape	South Africa	ZAF	22.083330000000046	-29.049999999999955	76.92	
London	GPE	but I must learn the lesson before I go to London, I suppose; that horrid London! that is	1077	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	I go to London, I suppose; that horrid London! that is one reason why I regret the years	1077	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Feroe	GPE	shrink from seeking you with unpleasant news. Letters from Feroe have at length arrived, and my personal presence is	1092	Feroke, Kozhikode, Kerala, IND	Locality	District				Kozhikode	Kozhikode	Kerala	India	IND	75.83524000000006	11.173600000000022	83.33	
Denmark	GPE	than his predecessors, from his having been educated in Denmark. His parents had lived on straitened means to give	1094	Denmark	Locality	Country							Denmark	DNK	10.053934054000024	55.959300779000046	100	
London	GPE	to the so long and so eagerly anticipated pleasures of London next January, that I can not bear to think	1098	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Scotland	GPE	built vessel, fitted to encounter the stormy seas between Scotland and Feroe, determining to do all in his power	1115	Scotland, GBR	Locality	State or Province						Scotland	United Kingdom	GBR	-4.181296541999927	56.84002490600005	100	
Feroe	GPE	, fitted to encounter the stormy seas between Scotland and Feroe, determining to do all in his power to provide	1115	Feroke, Kozhikode, Kerala, IND	Locality	District				Kozhikode	Kozhikode	Kerala	India	IND	75.83524000000006	11.173600000000022	83.33	
Oxford	GPE	and crew were obtained, Mr. Hamilton set off for Oxford and London, wishing in the latter place to see	1116	Oxford, Oxfordshire, England, GBR	Locality	City				Oxford	Oxfordshire	England	United Kingdom	GBR	-1.257628795999949	51.751982637000026	100	
London	GPE	were obtained, Mr. Hamilton set off for Oxford and London, wishing in the latter place to see his friend	1116	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
nick	GPE	was roused to shield him), gained him many nick-names and many petty annoyances, silently and insensibly	1119	Nick, Sárvári Járás, Vas, HUN	Locality	City				Nick	Sárvári Járás	Vas	Magyarország	HUN	17.01950000000005	47.40307000000007	100	
Plymouth	GPE	, with certain papers and law articles to convey to Plymouth, and with a pocket book containing thirty pounds,	1121	Plymouth, Devon, England, GBR	Locality	City				Plymouth	Devon	England	United Kingdom	GBR	-4.142097422999939	50.37000040500004	100	
Plymouth	GPE	unexpectedly to see him. He had just arrived at Plymouth from a four years' residence with his regiment in	1121	Plymouth, Devon, England, GBR	Locality	City				Plymouth	Devon	England	United Kingdom	GBR	-4.142097422999939	50.37000040500004	100	
Ireland	GPE	from a four years' residence with his regiment in Ireland: and Robert's glee was so great as to	1121	Ireland, IRL	Locality	Country							Ireland	IRL	-8.14600614699998	53.17587984600004	100	
Plymouth	GPE	with which he was intrusted had to be delivered at Plymouth by a certain hour, and he could not do	1123	Plymouth, Devon, England, GBR	Locality	City				Plymouth	Devon	England	United Kingdom	GBR	-4.142097422999939	50.37000040500004	100	
Niobe	GPE	glad too, if I have prevented his having a Niobe for his Tiny, instead of the Euphrosyne, which	1149	Niobe, ND, USA	Locality	Village				Niobe	Ward County	North Dakota	United States	USA	-102.21842999999996	48.69118000000003	100	
Euphrosyne	GPE	having a Niobe for his Tiny, instead of the Euphrosyne, which I believe he sometimes calls you. I	1149	Sophrosyne, 429 Schulte Rd NW, Albuquerque, NM, 87107, USA	POI	Sports Center	429 Schulte Rd NW	Schulte	429	Albuquerque	Bernalillo County	New Mexico	United States	USA	-106.63951999999995	35.156030000000044	70	
Oxford	GPE	venerable towers of that most wise and learned town, Oxford, and all the grave lectures and long faces of	1168	Oxford, Oxfordshire, England, GBR	Locality	City				Oxford	Oxfordshire	England	United Kingdom	GBR	-1.257628795999949	51.751982637000026	100	
Edinburgh	GPE	Shetland Isles, and who had faithfully forwarded them from Edinburgh, as he had promised. The voyage had been	1173	Edinburgh, City of Edinburgh, Scotland, GBR	Locality	City				Edinburgh	City of Edinburgh	Scotland	United Kingdom	GBR	-3.1891070809999746	55.95333947800003	100	
Moorlands	GPE	youthful enjoyment. In the few months she spent at Moorlands, Annie actually condescended to be agreeable. Percy,	1178	Moorlands, Lancaster, Lancashire, England, GBR	Locality	District				Lancaster	Lancashire	England	United Kingdom	GBR	-2.7912924929999576	54.04703060800006	100	
London	GPE	wider field for her machinations when Caroline should enter the London world; a time to which, from her thirteenth	1178	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
