Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Bologna	GPE	to Bologna, and here he now was back at Bologna and alone.	50	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Hanover	GPE	party for James Stuart as strong as the party of Hanover. But so much was known to everyone in that	51	Hanover, Lower-Saxony, DEU	Locality	City				Hanover	Hanover	Lower-Saxony	Federal Republic of Germany	DEU	9.738150000000076	52.37227000000007	100	
Poland	GPE	"the door, Clementina's qualifications,—""Daughter of the King of Poland, cousin to the Emperor and to the King of"	51	Poland	Locality	Country							Poland	POL	19.39876898600005	52.12379015400006	100	
Bavaria	GPE	"of Portugal, niece to the Electors of Treves, Bavaria, and Palatine,""—the image of the girl herself rose up"	51	Bavaria, DEU	Locality	State or Province						Bavaria	Federal Republic of Germany	DEU	11.41932253400006	48.947687012000074	100	
Ohlau	GPE	, and had come at last to the palace at Ohlau in Silesia. It was in the dusk of the	52	Ohlau, Oławski, Lower Silesia, POL	Locality	City				Oława	Oławski	Lower Silesia	Polen	POL	17.29260000000005	50.946600000000046	100	
Silesia	GPE	had come at last to the palace at Ohlau in Silesia. It was in the dusk of the evening,	52	Silesia, POL	Locality	Zone							Poland	POL	18.000000000000057	51.00000000000006	100	
Augsburg	GPE	"""Sir, we hurried—to Augsburg,"" faltered Hay. He stopped, and then"	59	Augsburg, Bayern, DEU	Locality	City				Augsburg	Augsburg (Stadt)	Bayern	Deutschland	DEU	10.897880000000043	48.370340000000056	100	
Augsburg	GPE	"in a burst of desperation he said, ""At Augsburg we stayed eight days."""	59	Augsburg, Bayern, DEU	Locality	City				Augsburg	Augsburg (Stadt)	Bayern	Deutschland	DEU	10.897880000000043	48.370340000000056	100	
Augsburg	GPE	"""And why eight days in Augsburg?"""	62	Augsburg, Bayern, DEU	Locality	City				Augsburg	Augsburg (Stadt)	Bayern	Deutschland	DEU	10.897880000000043	48.370340000000056	100	
Augsburg	GPE	"The Princess's mother would have her jewels reset. Augsburg is famous for its jewellers,"" stammered Hay."	63	Augsburg, Bayern, DEU	Locality	City				Augsburg	Augsburg (Stadt)	Bayern	Deutschland	DEU	10.897880000000043	48.370340000000056	100	
Augsburg	GPE	so that a lady may have her jewels reset at Augsburg, where, to be sure, there are famous	65	Augsburg, Bayern, DEU	Locality	City				Augsburg	Augsburg (Stadt)	Bayern	Deutschland	DEU	10.897880000000043	48.370340000000056	100	
Vienna	GPE	just the time for a courier from the Emperor at Vienna to pass you on the road and not press his	67	Vienna, AUT	Locality	City				Vienna	Vienna	Vienna	Austria	AUT	16.36842000000007	48.202630000000056	100	
Bologna	GPE	concern themselves at all because Mr. Wogan had returned to Bologna. He looked carefully out into the street, chose	82	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Spain	GPE	of French Guards who after many seasons of campaigning in Spain and the Low Countries had now for five years served	82	Spain	Locality	Country							Kingdom of Spain	ESP	-3.6460631049999392	40.227949660000036	100	
Bologna	GPE	mind every minute of the time since he had entered Bologna. No one had noticed him when he rode in	83	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Rome	GPE	"take the key. I am not yet back from Rome."" With that Wogan remembered that he had not"	85	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Bologna	GPE	bring upon the Emperor, she would come riding into Bologna.	101	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Spain	GPE	Mr. Wogan; while the Emperor's at war with Spain, while England's fleet could strip him of Sicily	109	Spain	Locality	Country							Kingdom of Spain	ESP	-3.6460631049999392	40.227949660000036	100	
England	GPE	while the Emperor's at war with Spain, while England's fleet could strip him of Sicily, he's	109	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Sicily	GPE	Spain, while England's fleet could strip him of Sicily, he's England's henchman. He dare not	109	Sicily, ITA	POI	Island						Sicily	Italian Republic	ITA	13.934570000000065	37.62304000000006	100	
England	GPE	's fleet could strip him of Sicily, he's England's henchman. He dare not let the Princess go	109	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
London	GPE	of an impossible escape from Newgate in the heart of London by a man in fetters? There were nine grenadiers	116	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Bologna	GPE	"hear Farini. There is talk of his coming to Bologna."""	133	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Poland	GPE	is a letter from your Majesty to the King of Poland and a few rascally guineas. I can leave Bologna	143	Poland	Locality	Country							Poland	POL	19.39876898600005	52.12379015400006	100	
Bologna	GPE	Poland and a few rascally guineas. I can leave Bologna before a soul's astir in the morning. No	143	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
astir	GPE	guineas. I can leave Bologna before a soul's astir in the morning. No one but Whittington saw me	143	Astir, Epimenidou, 712 02, Irakleio, GRC	POI	Rental Cars	Epimenidou	Epimenidou		Irakleio	Irakleio	Irakleio	Ellada	GRC	25.137360000000058	35.341180000000065	100	
Bologna	GPE	"Mr. Wogan had two in a stable at Bologna. ""But,"" he added, ""there"	156	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Bologna	GPE	was told that Mr. Wogan had not yet returned to Bologna.	160	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Bologna	GPE	"""Charles Wogan left Bologna at daybreak. Moreover, I have had a message"	168	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Bologna	GPE	bidding me not to mention that I saw him in Bologna yesterday. One could hazard a guess at the goal	168	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Bologna	GPE	that letter up and wrote another to the Chevalier at Bologna, telling him that the Princess Clementina would venture herself	205	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Ohlau	GPE	the next morning he drove out in a carriage towards Ohlau in Silesia.	205	Ohlau, Oławski, Lower Silesia, POL	Locality	City				Oława	Oławski	Lower Silesia	Polen	POL	17.29260000000005	50.946600000000046	100	
Silesia	GPE	morning he drove out in a carriage towards Ohlau in Silesia.	205	Silesia, POL	Locality	Zone							Poland	POL	18.000000000000057	51.00000000000006	100	
Ohlau	GPE	, hooded with snow, the roofs and towers of Ohlau.	206	Ohlau, Oławski, Lower Silesia, POL	Locality	City				Oława	Oławski	Lower Silesia	Polen	POL	17.29260000000005	50.946600000000046	100	
Ohlau	GPE	the other. You cannot practise secrecy. At Ohlau your face is known, your incognito too. Mr.	210	Ohlau, Oławski, Lower Silesia, POL	Locality	City				Oława	Oławski	Lower Silesia	Polen	POL	17.29260000000005	50.946600000000046	100	
Ohlau	GPE	known, your incognito too. Mr. Warner came to Ohlau once before, and the business on which he came	210	Ohlau, Oławski, Lower Silesia, POL	Locality	City				Oława	Oławski	Lower Silesia	Polen	POL	17.29260000000005	50.946600000000046	100	
Florence	GPE	gossamer lady whom he had befriended on the road from Florence. At once he rose and bowed to her.	216	Florence, ITA	Locality	City				Florence	Florence	Toscane	Italie	ITA	11.255010000000027	43.78237000000007	100	
Bologna	GPE	"lace, alone in my carriage in the streets of Bologna."""	220	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Bologna	GPE	"""Bologna. Ah!"" said the Countess, with a"	221	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Bologna	GPE	had been this lady's business who travelled alone to Bologna and in such desperate haste?	222	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Bologna	GPE	"understand that you were sorely put to it to reach Bologna."""	223	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Venice	GPE	"she explained, ""lay at death's door in Venice. I had just landed at Leghorn, where I"	225	Venice, CA, USA	Locality	City				Venice	Los Angeles County	California	United States	USA	-118.47214999999994	33.987540000000024	100	
Italy	GPE	maid to recover from the sea, and hurrying across Italy as I did, I still feared that I should	225	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Vienna	GPE	to stay with my friend here on my way to Vienna, for we English are all bitten with the madness	227	Vienna, AUT	Locality	City				Vienna	Vienna	Vienna	Austria	AUT	16.36842000000007	48.202630000000056	100	
Italy	GPE	"in the depths of winter journeying to the carnival in Italy."""	228	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Bologna	GPE	had pretended to know no English on the road to Bologna, nor had he given any reason for his haste	231	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Bologna	GPE	"said Wogan, drawing the Prince apart, ""leaves Bologna for Rome."""	244	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Rome	GPE	", drawing the Prince apart, ""leaves Bologna for Rome."""	244	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Ireland	GPE	"""The flower of Ireland. Those three names have been my comfort these last"	253	Ireland, IRL	Locality	Country							Ireland	IRL	-8.14600614699998	53.17587984600004	100	
Strasbourg	GPE	","" said Wogan, ""Schlestadt is near to Strasbourg, which again is not far from Innspruck, and"	257	Strasbourg, Bas-Rhin, Grand Est, FRA	Locality	City				Strasbourg	Bas-Rhin	Grand Est	France	FRA	7.752005015000066	48.57334029100008	100	
Bologna	GPE	conviction came upon him suddenly. Her hurried journey to Bologna and her presence at Ohlau were explained to him now	285	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Bologna	GPE	her absence from the room. His own arrival at Bologna had not remained so secret as he had imagined.	285	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Ohlau	GPE	one of these occasions he spoke of his departure from Ohlau.	287	Ohlau, Oławski, Lower Silesia, POL	Locality	City				Oława	Oławski	Lower Silesia	Polen	POL	17.29260000000005	50.946600000000046	100	
Prague	GPE	"""I shall go by way of Prague;"" and he stopped in confusion and corrected himself"	288	Prague, CZE	Locality	City				Prague	Prague	Prague	Czechia	CZE	14.432990000000075	50.07914000000005	100	
Italy	GPE	"I am not sure. There are other ways into Italy."""	288	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Prague	GPE	the trap. Wogan was aware that the Governor of Prague was her kinsman; and that afternoon he left the	289	Prague, CZE	Locality	City				Prague	Prague	Prague	Czechia	CZE	14.432990000000075	50.07914000000005	100	
Vienna	GPE	left the castle alone, and taking the road to Vienna, turned as soon as he was out of sight	289	Vienna, AUT	Locality	City				Vienna	Vienna	Vienna	Austria	AUT	16.36842000000007	48.202630000000056	100	
Prague	GPE	the town until he came out upon the road to Prague. He hid himself behind a hedge a mile from	289	Prague, CZE	Locality	City				Prague	Prague	Prague	Czechia	CZE	14.432990000000075	50.07914000000005	100	
Ohlau	GPE	. He hid himself behind a hedge a mile from Ohlau, and had not waited half an hour before a	289	Ohlau, Oławski, Lower Silesia, POL	Locality	City				Oława	Oławski	Lower Silesia	Polen	POL	17.29260000000005	50.946600000000046	100	
Prague	GPE	scarlet; Wogan decided not to travel by way of Prague, and returned to the castle content with his afternoon	289	Prague, CZE	Locality	City				Prague	Prague	Prague	Czechia	CZE	14.432990000000075	50.07914000000005	100	
Vienna	GPE	in the same livery was well upon his way to Vienna. The roads were bad, it was true,	289	Vienna, AUT	Locality	City				Vienna	Vienna	Vienna	Austria	AUT	16.36842000000007	48.202630000000056	100	
Ohlau	GPE	New Year's Day came and found him still at Ohlau and in a great agitation and distress.	289	Ohlau, Oławski, Lower Silesia, POL	Locality	City				Oława	Oławski	Lower Silesia	Polen	POL	17.29260000000005	50.946600000000046	100	
Poland	GPE	"""King John of Poland, he whom the vulgar call Glorious John, did"	302	Poland	Locality	Country							Poland	POL	19.39876898600005	52.12379015400006	100	
Turkey	GPE	enlarge it from its slavery to the Grand Vizier of Turkey at the great battle of Vienna. There is no	302	Turkey	Locality	Country							Republic of Turkiye	TUR	35.142286272000035	39.066250645000025	100	
Vienna	GPE	"the Grand Vizier of Turkey at the great battle of Vienna. There is no other in the world—"""	302	Vienna, AUT	Locality	City				Vienna	Vienna	Vienna	Austria	AUT	16.36842000000007	48.202630000000056	100	
Italy	GPE	words: 'Mr. Warner cannot carry back into Italy a present for himself and a refusal for his Prince	304	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Prague	GPE	horses towards the town of Strahlen on the road to Prague. At Strahlen he stayed a day, feigning a	310	Prague, CZE	Locality	City				Prague	Prague	Prague	Czechia	CZE	14.432990000000075	50.07914000000005	100	
Prague	GPE	, and riding along by-roads and lanes avoided Prague and hurried towards Schlestadt.	310	Prague, CZE	Locality	City				Prague	Prague	Prague	Czechia	CZE	14.432990000000075	50.07914000000005	100	
Vienna	GPE	he was ahead of any courier from the Emperor at Vienna he did not doubt, but, on the other	311	Vienna, AUT	Locality	City				Vienna	Vienna	Vienna	Austria	AUT	16.36842000000007	48.202630000000056	100	
Augsburg	GPE	evening of rain came to a village some miles beyond Augsburg.	312	Augsburg, Bayern, DEU	Locality	City				Augsburg	Augsburg (Stadt)	Bayern	Deutschland	DEU	10.897880000000043	48.370340000000056	100	
walked,—a	GPE	forward, and from the careful way in which he walked,—a way so careful and stealthy indeed that his footsteps made	325	Walker, MI, USA	Locality	City				Walker	Kent County	Michigan	United States	USA	-85.77765999999997	43.00770000000006	74.25	
Athens	GPE	He should have kept an inn on the road to Athens, for then the follies would have put money into	334	Athens, GRC	Locality	City					Athens	Attiki	Greece	GRC	23.73640000000006	37.97614000000004	100	
Augsburg	GPE	name. Ask any traveller familiar with the road between Augsburg and Schlestadt, and he will counsel you to avoid	340	Augsburg, Bayern, DEU	Locality	City				Augsburg	Augsburg (Stadt)	Bayern	Deutschland	DEU	10.897880000000043	48.370340000000056	100	
Strasbourg	GPE	"""To Strasbourg,"" he said, and thereafter ate his supper"	342	Strasbourg, Bas-Rhin, Grand Est, FRA	Locality	City				Strasbourg	Bas-Rhin	Grand Est	France	FRA	7.752005015000066	48.57334029100008	100	
Innspruck	GPE	was swinging on a gibbet before the whole populace of Innspruck, that he died to his bewilderment without any pain	352	Innsbruck, Innsbruck-Stadt, Tirol, AUT	Locality	City				Innsbruck	Innsbruck-Stadt	Tirol	Österreich	AUT	11.391300000000058	47.26800000000003	90	
unpainted,—a	GPE	workman who had left a black strip of the door unpainted,—a fairly wide strip, too, which his host should	354															nothing found
Ulm	GPE	The next afternoon Wogan came to the town of Ulm.	368	Ulm, Baden-Württemberg, DEU	Locality	City				Ulm	Ulm	Baden-Württemberg	Deutschland	DEU	9.987590000000068	48.39719000000008	100	
Ulm	GPE	charge against the assailant would involve his own detention in Ulm.	390	Ulm, Baden-Württemberg, DEU	Locality	City				Ulm	Ulm	Baden-Württemberg	Deutschland	DEU	9.987590000000068	48.39719000000008	100	
Stuttgart	GPE	Towards evening he came to Stuttgart and rode through the Schloss Platz and along the Königstrasse	409	Stuttgart, Baden-Württemberg, DEU	Locality	City				Stuttgart	Stuttgart	Baden-Württemberg	Deutschland	DEU	9.172030000000063	48.76778000000007	100	
Neckar	GPE	Nesen brook until he came to its junction with the Neckar.	409	Neckar, Bergheimer Straße 87, 69115, Heidelberg, Bergheim, Baden-Württemberg, DEU	POI	Italian Food	Bergheimer Straße 87	Bergheimer	87	Heidelberg	Heidelberg	Baden-Württemberg	Deutschland	DEU	8.683750000000032	49.40775000000008	100	
Stuttgart	GPE	The man who ran was running in the direction of Stuttgart.	428	Stuttgart, Baden-Württemberg, DEU	Locality	City				Stuttgart	Stuttgart	Baden-Württemberg	Deutschland	DEU	9.172030000000063	48.76778000000007	100	
Stuttgart	GPE	the last night before Wogan would reach his friends. Stuttgart was only three miles away. He could take no	429	Stuttgart, Baden-Württemberg, DEU	Locality	City				Stuttgart	Stuttgart	Baden-Württemberg	Deutschland	DEU	9.172030000000063	48.76778000000007	100	
Prague	GPE	livery of green and red galloping along the road to Prague.	439	Prague, CZE	Locality	City				Prague	Prague	Prague	Czechia	CZE	14.432990000000075	50.07914000000005	100	
Ohlau	GPE	"The servant from Ohlau cried out with an oath, ""It's a"	461	Ohlau, Oławski, Lower Silesia, POL	Locality	City				Oława	Oławski	Lower Silesia	Polen	POL	17.29260000000005	50.946600000000046	100	
Ireland	GPE	"Warner,"" said Wogan, ""a gentleman of Ireland. You will pardon me. But I have gone"	491	Ireland, IRL	Locality	Country							Ireland	IRL	-8.14600614699998	53.17587984600004	100	
Stuttgart	GPE	visit to the Duke of Würtemberg at the palace in Stuttgart, but Königsmarck told me only that he had snatched	502	Stuttgart, Baden-Württemberg, DEU	Locality	City				Stuttgart	Stuttgart	Baden-Württemberg	Deutschland	DEU	9.172030000000063	48.76778000000007	100	
Ahlden	GPE	Wogan had once seen the lonely castle of Ahlden where that queen was imprisoned; he had once caught	507	Ahlden, Niedersachsen, DEU	Locality	City				Ahlden (Aller)	Heidekreis	Niedersachsen	Deutschland	DEU	9.554880000000026	52.75985000000003	100	
Flavia	GPE	"""Saddle me Flavia,"" said he. ""Flavia is a mare who, I fancy, fulfils your"	550	Flavia, Община Пловдив, Област Пловдив	Locality	City				Пловдив	Община Пловдив	Област Пловдив	България	BGR	24.750000000000057	42.150000000000034	100	
Christendom	GPE	"There is no better beast, I believe, in Christendom."""	552	Christendom, Waterford, Kilkenny, IRL	Locality	Village				Waterford		Kilkenny	Ireland	IRL	-7.093738178999956	52.25854011900003	100	
Christendom	GPE	"a stranger. But there is one better beast in Christendom."""	554	Christendom, Waterford, Kilkenny, IRL	Locality	Village				Waterford		Kilkenny	Ireland	IRL	-7.093738178999956	52.25854011900003	100	
Bologna	GPE	morning when he met Lady Featherstone on the road to Bologna. But he had soon other matters to distract his	556	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Herzogstrasse	GPE	no other light unless his path chanced to lie through Herzogstrasse. In that street a couple of windows on the	557	Herzogstraße, 58332, Schwelm, Nordrhein-Westfalen, DEU	POI	Parking	Herzogstraße	Herzog		Schwelm	Ennepe-Ruhr-Kreis	Nordrhein-Westfalen	Deutschland	DEU	7.293770000000052	51.28971000000007	100	
Innspruck	GPE	"""We are to rescue her from her prison in Innspruck."""	632	Innsbruck, Innsbruck-Stadt, Tirol, AUT	Locality	City				Innsbruck	Innsbruck-Stadt	Tirol	Österreich	AUT	11.391300000000058	47.26800000000003	90	
Florence	GPE	them of his first meeting with Lady Featherstone on the Florence road, but he knew no more about her,	654	Florence, ITA	Locality	City				Florence	Florence	Toscane	Italie	ITA	11.255010000000027	43.78237000000007	100	
Poland	GPE	persuade her. His father, great King John of Poland, took it from the Grand Vizier's tent when	662	Poland	Locality	Country							Poland	POL	19.39876898600005	52.12379015400006	100	
Vienna	GPE	"Grand Vizier's tent when the Turks were routed at Vienna."""	662	Vienna, AUT	Locality	City				Vienna	Vienna	Vienna	Austria	AUT	16.36842000000007	48.202630000000056	100	
Innspruck	GPE	"has got it she should be content to remain in Innspruck. I know. You must promise it."""	664	Innsbruck, Innsbruck-Stadt, Tirol, AUT	Locality	City				Innsbruck	Innsbruck-Stadt	Tirol	Österreich	AUT	11.391300000000058	47.26800000000003	90	
Tyrol	GPE	and a coach will travel slowly on the passes of Tyrol. The pursuers will ride horses; they must not	679	Tyrol, AUT	Locality	Zone							Österreich	AUT	11.500000000000057	47.00000000000006	100	
Innspruck	GPE	; they must not come up with us. From Innspruck to Italy, if we have never an accident,	679	Innsbruck, Innsbruck-Stadt, Tirol, AUT	Locality	City				Innsbruck	Innsbruck-Stadt	Tirol	Österreich	AUT	11.391300000000058	47.26800000000003	90	
Italy	GPE	must not come up with us. From Innspruck to Italy, if we have never an accident, will take	679	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Italy	GPE	"escape is discovered in the morning she will never reach Italy, she will be behind the bars again."""	679	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Bologna	GPE	brought to an issue, once her Highness is in Bologna safe, the Emperor cannot wreak vengeance on a	684	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Augsburg	GPE	of waking was back again alone in the inn near Augsburg. Wogan indeed needed his friends.	720	Augsburg, Bayern, DEU	Locality	City				Augsburg	Augsburg (Stadt)	Bayern	Deutschland	DEU	10.897880000000043	48.370340000000056	100	
Rome	GPE	bed; so that it was Gaydon who travelled to Rome and obtained the Pope's passport. Gaydon consequently saw	721	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Rome	GPE	Gaydon stayed in Rome a week, lying snug and close in a lodging	722	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Rome	GPE	be granted him on the day of his departure from Rome.	722	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Rome	GPE	of which he was sure amidst all his doubts, Rome was not the safest city in the world for a	728	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Paris	GPE	"acquaintances. We did meet, I believe, in Paris? You are of Dillon's regiment?"""	733	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Rome	GPE	"""And on leave in Rome,"" said Gaydon, a trifle hastily."	734	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Rome	GPE	". ""Well, so far as towns go, Rome is as good as another, though, to tell"	735	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Bologna	GPE	Maria Vittoria, Mademoiselle de Caprara, the heiress of Bologna, who has only this evening come to Rome.	738	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Rome	GPE	of Bologna, who has only this evening come to Rome. And so no later than this evening I am	738	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Rome	GPE	"Hardly,"" said Gaydon, ""since I leave Rome to-morrow."""	739	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Rome	GPE	"""Indeed? You leave Rome to-morrow?"" said Whittington. ""I"	740	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Rome	GPE	he begged him not to mention Gaydon's presence in Rome, he would remember it the more surely, and	740	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Innspruck	GPE	"scrap of love to toss to the woman there in Innspruck!"""	752	Innsbruck, Innsbruck-Stadt, Tirol, AUT	Locality	City				Innsbruck	Innsbruck-Stadt	Tirol	Österreich	AUT	11.391300000000058	47.26800000000003	90	
Whittington	GPE	world in pieces! This is the Caprara Palace; Whittington drowses outside over his lantern; and to-morrow	760	Whittington, IL, USA	Locality	City				Whittington	Franklin County	Illinois	United States	USA	-88.90496999999993	38.089260000000024	100	
Spain	GPE	"""You told me business would call you to Spain. Go there! Stay there! For a little"	771	Spain	Locality	Country							Kingdom of Spain	ESP	-3.6460631049999392	40.227949660000036	100	
Bologna	GPE	month, say, after your Princess comes triumphing into Bologna. Promise me that! I could not bear that	771	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Italy	GPE	Sobieski from the snows! Love was born here in Italy. She robs me of you. I hate her	776	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Bologna	GPE	"""And he might have gone no step beyond Bologna. There was I not a mile distant ready to"	787	Bologna, ITA	Locality	City				Bologna	Bologna	Emilia Romagna	Italia	ITA	11.345070000000021	44.50484000000006	100	
Spain	GPE	wish you all happiness. But you will go to Spain. There's a friend's hand in warrant of	791	Spain	Locality	Country							Kingdom of Spain	ESP	-3.6460631049999392	40.227949660000036	100	
Rome	GPE	". ""The house was built a century ago when Rome was more troubled than it is to-day,"	816	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
England	GPE	passage was never more useful than now. Men from England, whose names it would astonish you to know,	816	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
