Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Hindostan	GPE	, home. Often, in some strange dialect of Hindostan, did they converse together, of old times and	57	Hindostan, IN, USA	Locality	Village				Hindostan	Orange County	Indiana	United States	USA	-86.60423999999995	38.66555000000005	100	
Hindostan	GPE	with him into the past, and the sports of Hindostan: they reminded him, simply, of his wife	58	Hindostan, IN, USA	Locality	Village				Hindostan	Orange County	Indiana	United States	USA	-86.60423999999995	38.66555000000005	100	
Trinchinopoli	GPE	possessed great wealth was evident: such jewellery, such Trinchinopoli chains, such a blaze of diamonds en suite,	64	Trichinopoli, Tiruchi, Tamil Nādu, IND	Locality	City				Tiruchi	Tiruchi	Tamil Nādu	India	IND	78.69651000000005	10.815500000000043	93.69	
Devonshire	GPE	, and other oriental finery, had never shone on Devonshire before: at the Eyemouth ball, men worshipped her	64	Devonshire, BMU	Locality	City				Devonshire			Bermuda	BMU	-64.75640999999996	32.30292000000003	100	
Pindarree	GPE	-hunts, and incursions of Scindian tribes, and Pindarree chieftains taken captive, and wounded soldiers brought into the	118	Pindaree, Garakha, Saran, Bihar, IND	Locality	District				Garakha	Saran	Bihar	Bharat	IND	84.86717000000004	25.805240000000026	90	
child?—no	GPE	"asked her, ""Can you keep a secret, child?—no, no, I dare not trust you yet:"	119															nothing found
Madras	GPE	he was so angry that he discharged nurse Mackie at Madras, directly he arrived there to take ship for England	120	Madras, Chennai, Tamil Nadu, IND	Locality	City				Chennai	Chennai	Tamil Nadu	India	IND	80.28256000000005	13.083750000000066	100	
England	GPE	Madras, directly he arrived there to take ship for England.	120	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Madras	GPE	so he pensioned her off, and left her at Madras, giving somebody strict orders not to let her follow	121	Madras, Chennai, Tamil Nadu, IND	Locality	City				Chennai	Chennai	Tamil Nadu	India	IND	80.28256000000005	13.083750000000066	100	
Madras	GPE	will; at once too. I'm off to Madras by next packet; or, that is to say	130	Madras, Chennai, Tamil Nadu, IND	Locality	City				Chennai	Chennai	Tamil Nadu	India	IND	80.28256000000005	13.083750000000066	100	
Providence	GPE	my Emmy, the way is clear to us; Providence has sent me this, that I may right you	164	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
India	GPE	not be told my destination yet awhile, until 'India' appears upon the post-mark. How glad	164	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
London	GPE	preferring to order down, from an outfitting house in London, a regular kit of cadet's necessaries, to	166	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Plymouth	GPE	, to wait for him at the Europe Hotel, Plymouth, on a certain day in the ensuing week.	166	Plymouth, Devon, England, GBR	Locality	City				Plymouth	Devon	England	United Kingdom	GBR	-4.142097422999939	50.37000040500004	100	
Plymouth	GPE	, he might depart quietly some evening, get to Plymouth in a prëconcerted way, by chaise or coach,	166	Plymouth, Devon, England, GBR	Locality	City				Plymouth	Devon	England	United Kingdom	GBR	-4.142097422999939	50.37000040500004	100	
Indies	GPE	-shore, and then—hey, for the Indies!	166	Indies, 59 Rue Bonaparte, 75006, 6e Arrondissement, Paris, Île-de-France, FRA	POI	Clothing Store	59 Rue Bonaparte	Bonaparte	59	Paris	Paris	Île-de-France	France	FRA	2.332990000000052	48.851920000000064	100	
Madras	GPE	"Emmy furnished Charles with letters to certain useful people at Madras, and in particular to the ""somebody"" who"	168	Madras, Chennai, Tamil Nadu, IND	Locality	City				Chennai	Chennai	Tamil Nadu	India	IND	80.28256000000005	13.083750000000066	100	
Plymouth	GPE	our old friend Sir William Elphinston—would be off Plymouth, next morning: the goods had been, for	169	Plymouth, Devon, England, GBR	Locality	City				Plymouth	Devon	England	United Kingdom	GBR	-4.142097422999939	50.37000040500004	100	
sirrah	GPE	"""And, sirrah,"" the brother hoarsely added, ""she—"	180	Sirrah, Papua Pegunungan, IDN	POI	Mountain						Papua Pegunungan	Indonesia	IDN	140.88333000000011	-4.983329999999967	100	
India	GPE	of Emily's attachment, and those gorgeous mysteries in India, of adventure, enterprise, escape, had heretofore	195	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Plymouth	GPE	until gray of morning's dawn revealed the suburbs of Plymouth.	196	Plymouth, Devon, England, GBR	Locality	City				Plymouth	Devon	England	United Kingdom	GBR	-4.142097422999939	50.37000040500004	100	
Oxton	GPE	: let's see, we strolled together midway to Oxton, and, as he was going somewhat further,	208	Oxton, Wirral, Merseyside, England, GBR	Locality	District				Wirral	Merseyside	England	United Kingdom	GBR	-3.0522341109999616	53.381736458000034	100	
Oxford	GPE	he might turn up yet: perhaps he was at Oxford.	214	Oxford, Oxfordshire, England, GBR	Locality	City				Oxford	Oxfordshire	England	United Kingdom	GBR	-1.257628795999949	51.751982637000026	100	
Providence	GPE	, but a cheerful trust, too, in a Providence above her, she saw the general off without a	220	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
china	GPE	start, that he knocked off a cheffonier of rare china and glass standing at his elbow; and the smash	222	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
"secret—""he"	GPE	", wild way bantering him; she knew his dreadful secret—""he had seen him off."" He trembled like an"	225	Secret Bar, Berliner Straße 211, 63067, Offenbach am Main, Hessen, DEU	POI	German Food	Berliner Straße 211	Berliner	211	Offenbach am Main	Offenbach am Main	Hessen	Deutschland	DEU	8.75144000000006	50.10624000000007	78.57	
London	GPE	, far away at sea; the guardian gone to London; Emily in an unusual flow of affability and kindness	234	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Charlotte	GPE	"""And now, kind Charlotte, fetch my cloak; and follow me to Prospect"	249	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Coventry	GPE	he deserves whipping at the cart's-tail, and Coventry for life. I've no patience, boy,	258	Coventry, West Midlands, England, GBR	Locality	City				Coventry	West Midlands	England	United Kingdom	GBR	-1.5068480599999248	52.40772365500004	100	
Oxton	GPE	High-street, and Smith-street, and Oxton-road, and aristocratical Pacton-square, and	265	Oxton, Wirral, Merseyside, England, GBR	Locality	District				Wirral	Merseyside	England	United Kingdom	GBR	-3.0522341109999616	53.381736458000034	100	
Burleigh Singleton	GPE	—the rank, beauty, and fashion—of Burleigh Singleton. Julian was strong indeed, and a coal-	265	Singleton, New South Wales, AUS	Locality	City				Singleton		New South Wales	Australia	AUS	151.1762000000001	-32.563409999999976	81.18	
Charles	GPE	let us turn seawards, and take a look at Charles.	267	Charles, North Devon, Devon, England, GBR	Locality	Village				North Devon	Devon	England	United Kingdom	GBR	-3.8749422519999257	51.08022974700003	100	
Madras	GPE	until the overland mail might haply bring him letters at Madras: so that, as our Irish friends would say	271	Madras, Chennai, Tamil Nadu, IND	Locality	City				Chennai	Chennai	Tamil Nadu	India	IND	80.28256000000005	13.083750000000066	100	
Madras	GPE	a day or two: for the roaring surf of Madras is on the horizon, almost within sight.	271	Madras, Chennai, Tamil Nadu, IND	Locality	City				Chennai	Chennai	Tamil Nadu	India	IND	80.28256000000005	13.083750000000066	100	
Providence	GPE	she thus readily acquiesced in any the deepest humiliation holy Providence had seen fit to send her; and though the	280	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Madras	GPE	him father? Besides—there's Nurse Mackie.—Speed to Madras, poor youth, and keep your courage up.	282	Madras, Chennai, Tamil Nadu, IND	Locality	City				Chennai	Chennai	Tamil Nadu	India	IND	80.28256000000005	13.083750000000066	100	
Paris	GPE	flew into the arms of his wondering wife, as Paris might have flown to Helen, or Leander to his	284	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
general;—I	GPE	Nothing to fear, sir—nothing at all, general;—I am thankful to say, that all I saw,	297	San José, Perez Zeledon, General, CRI	Locality	City				General	Perez Zeledon	San José	Costa Rica	CRI	-83.63948999999997	9.368550000000027	90.2	
Cheshire	GPE	Portland Place, and Huntover, their fine estate in Cheshire: and so, from constant annual immigration, came	316	Cheshire, CT, USA	Locality	City				Cheshire	New Haven County	Connecticut	United States	USA	-72.89910999999995	41.511690000000044	100	
India	GPE	He had returned from India rolling in gold; for some great princess or other	318	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Tamworth	GPE	do something dreadful; but common courtesy to all the Tamworth family obliged him to defer for an hour all the	320	Tamworth, Staffordshire, England, GBR	Locality	City				Tamworth	Staffordshire	England	United Kingdom	GBR	-1.6924411809999356	52.63345099400004	100	
Charles	GPE	and lingering, with love's own look, in Charles's village school; how often have I prayed,	327	Charles, North Devon, Devon, England, GBR	Locality	Village				North Devon	Devon	England	United Kingdom	GBR	-3.8749422519999257	51.08022974700003	100	
Madras	GPE	an overland letter, a very exhilarating one, dated Madras, whereof we shall hear anon, fair Emily,	329	Madras, Chennai, Tamil Nadu, IND	Locality	City				Chennai	Chennai	Tamil Nadu	India	IND	80.28256000000005	13.083750000000066	100	
Madras	GPE	us; in a word, he is gone to Madras, to find out Nurse Mackie, and to tell	336	Madras, Chennai, Tamil Nadu, IND	Locality	City				Chennai	Chennai	Tamil Nadu	India	IND	80.28256000000005	13.083750000000066	100	
Madras	GPE	just outside a furious wall of surf, which makes Madras a very formidable place for landing; and every one	353	Madras, Chennai, Tamil Nadu, IND	Locality	City				Chennai	Chennai	Tamil Nadu	India	IND	80.28256000000005	13.083750000000066	100	
England	GPE	hanging about here, to get news of somebody in England, I believe—and to try to find a	356	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Scotland	GPE	over-sanguine Charles may bring her back again to Scotland. Well—well! I am full of sadness	377	Scotland, GBR	Locality	State or Province						Scotland	United Kingdom	GBR	-4.181296541999927	56.84002490600005	100	
Germany	GPE	the like, are dangerous to gaze on, as Germany, if not England too, remembers well. But	383	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
England	GPE	dangerous to gaze on, as Germany, if not England too, remembers well. But, not more true	383	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Providence	GPE	His will, and trust in the wisdom of his Providence. But these specific remedies gradually brought her round,	385	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Madras	GPE	again before she saw him: for, having left Madras as speedily as might be, now that his mission	401	Madras, Chennai, Tamil Nadu, IND	Locality	City				Chennai	Chennai	Tamil Nadu	India	IND	80.28256000000005	13.083750000000066	100	
Samarang	GPE	and having got on board the fast-sailing ship Samarang, Captain Trueman, Charles, in the probable course	401	Samarang, Jawa Tengah, IDN	Locality	City					Kota Semarang	Jawa Tengah	Indonesia	IDN	110.42083000000008	-6.993059999999957	100	
St. Helena	GPE	"""I.E.M. Samarang. St. Helena."	403	St Helena	Locality	Country							Saint Helena, Ascension and Tristan da Cunha	SHN	-5.707392691999928	-15.96527132999995	100	
Madras	GPE	cause. But I felt solitary too, waiting at Madras for the next ship to England; and in my	405	Madras, Chennai, Tamil Nadu, IND	Locality	City				Chennai	Chennai	Tamil Nadu	India	IND	80.28256000000005	13.083750000000066	100	
England	GPE	too, waiting at Madras for the next ship to England; and in my folly, forgetful of the single	405	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	reveal one syllable more, until she sets foot on England; and several people at Madras annoyed me exceedingly by	407	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Madras	GPE	she sets foot on England; and several people at Madras annoyed me exceedingly by saying, that this kind of	407	Madras, Chennai, Tamil Nadu, IND	Locality	City				Chennai	Chennai	Tamil Nadu	India	IND	80.28256000000005	13.083750000000066	100	
Cuba	GPE	on our lee, hastening across the broad Atlantic to Cuba or Jamaica: and behold, a tranquil temperate sky	426	Cuba	Locality	Country							Cuba	CUB	-79.49999999999994	22.000000000000057	100	
Jamaica	GPE	lee, hastening across the broad Atlantic to Cuba or Jamaica: and behold, a tranquil temperate sky, a	426	Jamaica	Locality	Country							Jamaica	JAM	-77.31110640499998	18.157695292000028	100	
St. Helena	GPE	soon, to us on deck, the heights of St. Helena rose above the sea. Towed in by friendly aid	428	St Helena	Locality	Country							Saint Helena, Ascension and Tristan da Cunha	SHN	-5.707392691999928	-15.96527132999995	100	
Plymouth	GPE	doux from Charles, just come in, and dated Plymouth:	434	Plymouth, Devon, England, GBR	Locality	City				Plymouth	Devon	England	United Kingdom	GBR	-4.142097422999939	50.37000040500004	100	
England	GPE	"""Huzzah—for Emily and England: huzzah for the land of freedom! no secrets"	435	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Oxton	GPE	dearest—see: here they come homewards merrily from Oxton.	455	Oxton, Wirral, Merseyside, England, GBR	Locality	District				Wirral	Merseyside	England	United Kingdom	GBR	-3.0522341109999616	53.381736458000034	100	
postillions	GPE	sing: to those who would record the payment of postillions, let me leave so sweet a theme.	459	Postillion, Kurfürstenstraße 27, 54531, Manderscheid, Rheinland-Pfalz, DEU	POI	German Food	Kurfürstenstraße 27	Kurfürsten	27	Manderscheid	Bernkastel-Wittlich	Rheinland-Pfalz	Deutschland	DEU	6.811640000000068	50.092940000000056	92.18	
Naples	GPE	her father, the old Marquis di Romagna, at Naples: several trinkets, locks of hair, the wedding	471	Naples, ITA	Locality	City				Naples	Naples	Campanie	Italie	ITA	14.252260000000035	40.840140000000076	100	
Hollands	GPE	to his dear room, desperate for him—and Hollands once, twice, thrice, she poured out a	488	Hollands, South Somerset, Somerset, England, GBR	Locality	District				South Somerset	Somerset	England	United Kingdom	GBR	-2.6395954269999606	50.95106758600008	100	
Scotland	GPE	Scotland—Argyleshire—Glenmuir; this was the focus of	493	Scotland, GBR	Locality	State or Province						Scotland	United Kingdom	GBR	-4.181296541999927	56.84002490600005	100	
Argyleshire	GPE	Scotland—Argyleshire—Glenmuir; this was the focus of her hopes	493	Argyllshire, Argyll and Bute, Scotland, GBR	Locality	City				Argyll	Argyll and Bute	Scotland	United Kingdom	GBR	-5.249999999999943	56.25000000000006	92.18	
Glenmuir	GPE	Scotland—Argyleshire—Glenmuir; this was the focus of her hopes and thoughts	493	Glenmuir, Naperville, IL, USA	Locality	Neighborhood				Naperville	Will County	Illinois	United States	USA	-88.19786999999997	41.71141000000006	100	
Scotland	GPE	There was yet another object which made her yearn for Scotland. Lieutenant Stuart had been the younger of two brothers	494	Scotland, GBR	Locality	State or Province						Scotland	United Kingdom	GBR	-4.181296541999927	56.84002490600005	100	
Glenmuir	GPE	father's, the old laird's, death, Glenmuir and Glenmurdock. Now, though twice married, this	494	Glenmuir, Naperville, IL, USA	Locality	Neighborhood				Naperville	Will County	Illinois	United States	USA	-88.19786999999997	41.71141000000006	100	
Hindostan	GPE	Mackie's care, and the indefinite detention in central Hindostan, they had heard often-times; for,	494	Hindostan, IN, USA	Locality	Village				Hindostan	Orange County	Indiana	United States	USA	-86.60423999999995	38.66555000000005	100	
Scotland	GPE	two of those weary weeks in rubbing up relationships in Scotland; the general also was not a little anxious about	495	Scotland, GBR	Locality	State or Province						Scotland	United Kingdom	GBR	-4.181296541999927	56.84002490600005	100	
Glenmuir	GPE	fine old feudal stronghold of Robert Stuart, Laird of Glenmuir and Glenmurdock.	495	Glenmuir, Naperville, IL, USA	Locality	Neighborhood				Naperville	Will County	Illinois	United States	USA	-88.19786999999997	41.71141000000006	100	
Edinburgh	GPE	and how Jeanie Mackie and her documents travelled up to Edinburgh, where writers to the signet pestered her heart-	496	Edinburgh, City of Edinburgh, Scotland, GBR	Locality	City				Edinburgh	City of Edinburgh	Scotland	United Kingdom	GBR	-3.1891070809999746	55.95333947800003	100	
Glenmuir	GPE	of rustic pomp, in the hill-church of Glenmuir, where all her fathers slept around her; and	498	Glenmuir, Naperville, IL, USA	Locality	Neighborhood				Naperville	Will County	Illinois	United States	USA	-88.19786999999997	41.71141000000006	100	
Burleigh Singleton	GPE	had long learned to sigh for the maligned delights of Burleigh Singleton. So, Glenmuir could only get a promise of	499	Singleton, New South Wales, AUS	Locality	City				Singleton		New South Wales	Australia	AUS	151.1762000000001	-32.563409999999976	81.18	
Inverary	GPE	antlers)—the travelling-carriage, and four lean kine from Inverary, whisked away the trio towards the South.	499	Inverary, South Frontenac, ON, CAN	Locality	Village				South Frontenac	Frontenac County	Ontario	Canada	CAN	-76.47323399999993	44.38859400000007	100	
Madras	GPE	change of name mystified slanderous friends in the Presidency of Madras.	505	Madras, Chennai, Tamil Nadu, IND	Locality	City				Chennai	Chennai	Tamil Nadu	India	IND	80.28256000000005	13.083750000000066	100	
Glenmuir	GPE	(all but most of any) the Laird of Glenmuir and Glenmurdock, whose heart has been entirely rejoiced by	507	Glenmuir, Naperville, IL, USA	Locality	Neighborhood				Naperville	Will County	Illinois	United States	USA	-88.19786999999997	41.71141000000006	100	
