Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
workful	GPE	You saw nothing in Coketown but what was severely workful.  If the members of a religious persuasion built	147															nothing found
ark	GPE	ancestor of the highly trained animal who went aboard the ark, might have been accidentally shut out of it,	185	Arkansas, USA	Locality	State or Province						Arkansas	United States	USA	-92.43888469999996	34.899923725000065	100	
Kidderminster	GPE	‘Kidderminster, stow that!’ said Mr. Childers.  	195	Kidderminster, Wyre Forest, Worcestershire, England, GBR	Locality	City				Wyre Forest	Worcestershire	England	United Kingdom	GBR	-2.2492276909999305	52.38821231700007	100	
Kidderminster	GPE	‘Kidderminster,’ said Mr. Childers, raising his voice,	197	Kidderminster, Wyre Forest, Worcestershire, England, GBR	Locality	City				Wyre Forest	Worcestershire	England	United Kingdom	GBR	-2.2492276909999305	52.38821231700007	100	
Wapping	GPE	if she had been the mother of Dick Jones of Wapping.  So, with this man.  He	222	Wapping, Bradford, West Yorkshire, England, GBR	Locality	District				Bradford	West Yorkshire	England	United Kingdom	GBR	-1.7476245129999484	53.79894880900008	100	
bitterth	GPE	n’t took your feed yet, have a glath of bitterth.’	250															nothing found
thort	GPE	, my opinion ith that you had better cut it thort, and drop it.  They’re a very	256	Thorat, Mandi, Himāchal Pradesh, IND	Locality	City					Mandi	Himāchal Pradesh	India	IND	76.85175000000004	31.93670000000003	83.33	
England	GPE	  Not athamed of it.  Known all over England, and alwayth paythe ith way.’	268	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Coketown	GPE	at any time, in finding Mr. Thomas Gradgrind of Coketown.  I am well known.’	269	Coketown, WV, USA	Locality	Village				Coketown	Brooke County	West Virginia	United States	USA	-80.60710999999998	40.34820000000008	100	
thort	GPE	loose eye.  ‘You’re one of the thort, Thquire, that keepth a prethiouth thight of money	270	Thorat, Mandi, Himāchal Pradesh, IND	Locality	City					Mandi	Himāchal Pradesh	India	IND	76.85175000000004	31.93670000000003	83.33	
Sleary	GPE	all assumed the professional attitude when they found themselves near Sleary), and give her a parting kiss — Master	275	Sleaty, Carlow, Laois, IRL	Locality	Village				Carlow		Laois	Ireland	IRL	-6.951030497999966	52.85929717700003	83.33	
billth	GPE	ill-conwenienth to have the dog out of the billth.  But on thecond thoughth, he wouldn’t	276	Billah, Al Hashwah, Şa‘dah, YEM	Locality	City				Billah	Al Hashwah	Şa‘dah	Yemen	YEM	44.326310000000035	17.036100000000033	83.33	
Bethpeak	GPE	don’t be croth with it, give it a Bethpeak if you can, and think you might do wurth	282															nothing found
wurth	GPE	Bethpeak if you can, and think you might do wurth.  People mutht be amuthed, Thquire, thomehow	282	Wurth, Wrist, Schleswig-Holstein, DEU	Locality	District				Wrist	Steinburg	Schleswig-Holstein	Deutschland	DEU	9.720230000000072	53.931350000000066	100	
Calais	GPE	twenty-four (the scene of his decease, Calais, and the cause, brandy), he did	286	Calais, Pas-de-Calais, Hauts-de-France, FRA	Locality	City				Calais	Pas-de-Calais	Hauts-de-France	France	FRA	1.854585802000031	50.95261039300004	100	
Coketown	GPE	handsome), keeping the house of Josiah Bounderby of Coketown!’	287	Coketown, WV, USA	Locality	Village				Coketown	Brooke County	West Virginia	United States	USA	-80.60710999999998	40.34820000000008	100	
Coketown	GPE	, modest enough elsewhere, started up at dinners in Coketown, and boasted, in quite a rampant way,	288	Coketown, WV, USA	Locality	Village				Coketown	Brooke County	West Virginia	United States	USA	-80.60710999999998	40.34820000000008	100	
Arcade	GPE	it.  A hard bed the pavement of its Arcade used to make, I assure you.  People	308	Arcade, Treviso, ITA	Locality	City				Arcade	Treviso	Veneto	Italia	ITA	12.218090000000075	45.78323000000006	100	
London	GPE	speak of foreign dancers, and the West End of London, and May Fair, and lords and ladies and	308	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Coketown	GPE	There was a library in Coketown, to which general access was easy.  Mr.	341	Coketown, WV, USA	Locality	Village				Coketown	Brooke County	West Virginia	United States	USA	-80.60710999999998	40.34820000000008	100	
Euclid	GPE	They took De Foe to their bosoms, instead of Euclid, and seemed to be on the whole more comforted	341	Euclid, OH, USA	Locality	City				Euclid	Cuyahoga County	Ohio	United States	USA	-81.52681999999999	41.59946000000008	100	
Providence	GPE	would have found more favour with some people, if Providence had seen fit to make them only hands, or	455	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Coketown	GPE	morning showed the monstrous serpents of smoke trailing themselves over Coketown.  A clattering of clogs upon the pavement;	495	Coketown, WV, USA	Locality	Village				Coketown	Brooke County	West Virginia	United States	USA	-80.60710999999998	40.34820000000008	100	
dree	GPE	married on Eas’r Monday nineteen year sin, long and dree.  She were a young lass — pretty enow	513	Drée, Dijon, Côte-d'Or, Bourgogne-Franche-Comté, FRA	Locality	City				Dijon	Côte-d'Or	Bourgogne-Franche-Comté	France	FRA	4.690830000000062	47.34917000000007	100	
Coketown	GPE	Time went on in Coketown like its own machinery: so much material wrought up	661	Coketown, WV, USA	Locality	Village				Coketown	Brooke County	West Virginia	United States	USA	-80.60710999999998	40.34820000000008	100	
England	GPE	so far as they have yet been obtained, in England and Wales.  I find, on reference to	734	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Wales	GPE	as they have yet been obtained, in England and Wales.  I find, on reference to the figures	734	Wales, GBR	Locality	State or Province						Wales	United Kingdom	GBR	-3.7652226249999785	52.337163856000075	100	
India	GPE	, that among the natives of the British possessions in India, also in a considerable part of China, and	734	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
China	GPE	possessions in India, also in a considerable part of China, and among the Calmucks of Tartary, the best	734	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
Louisa	GPE	of architecture — Josiah Bounderby Esquire of Coketown, to Louisa eldest daughter of Thomas Gradgrind Esquire of Stone Lodge,	802	Louisa, KY, USA	Locality	City				Louisa	Lawrence County	Kentucky	United States	USA	-82.60422999999997	38.11403000000007	100	
Coketown	GPE	‘Ladies and gentlemen, I am Josiah Bounderby of Coketown.  Since you have done my wife and myself	805	Coketown, WV, USA	Locality	Village				Coketown	Brooke County	West Virginia	United States	USA	-80.60710999999998	40.34820000000008	100	
Coketown	GPE	  There was such a thing sometimes, even in Coketown.	810	Coketown, WV, USA	Locality	Village				Coketown	Brooke County	West Virginia	United States	USA	-80.60710999999998	40.34820000000008	100	
china	GPE	many shocks.  Surely there never was such fragile china-ware as that of which the millers of Coketown	812	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
Coketown	GPE	Mr. Bounderby’s gold spoon which was generally received in Coketown, another prevalent fiction was very popular there.  	812	Coketown, WV, USA	Locality	Village				Coketown	Brooke County	West Virginia	United States	USA	-80.60710999999998	40.34820000000008	100	
Coketowners	GPE	However, the Coketowners were so patriotic after all, that they never had	813	Coketown, WV, USA	Locality	Village				Coketown	Brooke County	West Virginia	United States	USA	-80.60710999999998	40.34820000000008	87.2	
Coriolanian	GPE	, making her nose more Roman and her eyebrows more Coriolanian in the strength of her severity, ‘that the	830	Coriolan, 9 Rue La Boétie, 75008, 8e Arrondissement, Paris, Île-de-France, FRA	POI	Clothing Store	9 Rue La Boétie	La Boétie	9	Paris	Paris	Île-de-France	France	FRA	2.3183400000000347	48.87429000000003	78.45	
Coketown	GPE	, that his mother had a right of settlement in Coketown, this excellent young economist had asserted that right for	841	Coketown, WV, USA	Locality	Village				Coketown	Brooke County	West Virginia	United States	USA	-80.60710999999998	40.34820000000008	100	
Coketown	GPE	This, again, was among the fictions of Coketown.  Any capitalist there, who had made sixty	861	Coketown, WV, USA	Locality	Village				Coketown	Brooke County	West Virginia	United States	USA	-80.60710999999998	40.34820000000008	100	
Gradgrind	GPE	is — is from the member for this place — Gradgrind — whom I have had the pleasure of knowing in	899	Gräsgrund, Kristiinankaupunki, FIN	POI	Island				Kristiinankaupunki	Sydösterbotten	Pohjanma	Suomi	FIN	21.29541000000006	62.138360000000034	77.78	
London	GPE	— whom I have had the pleasure of knowing in London.’	899	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Jerusalem	GPE	found it a bore; and had then strolled to Jerusalem, and got bored there; and had then gone	924	Jerusalem, ISR	Locality	City					Jerusalem	Jerusalem	Israel	ISR	35.21873000000005	31.780030000000068	100	
Coketown	GPE	said his visitor, ‘is Josiah Bounderby, of Coketown.’	926	Coketown, WV, USA	Locality	Village				Coketown	Brooke County	West Virginia	United States	USA	-80.60710999999998	40.34820000000008	100	
Great Britain	GPE	’em out now, for all the humbugging sentiment in Great Britain and Ireland.’	930	Great Britain	Locality	Country							United Kingdom	GBR	-1.9695595439999352	53.40838660500003	100	
Ireland	GPE	, for all the humbugging sentiment in Great Britain and Ireland.’	930	Ireland, IRL	Locality	Country							Ireland	IRL	-8.14600614699998	53.17587984600004	100	
Turkey	GPE	n’t improve the mills themselves, unless we laid down Turkey carpets on the floors.  Which we’re not	932	Turkey	Locality	Country							Republic of Turkiye	TUR	35.142286272000035	39.066250645000025	100	
Coketown	GPE	as they shook hands, for the salubrious air of Coketown.  Mr. Bounderby received the answer with favour.	939	Coketown, WV, USA	Locality	Village				Coketown	Brooke County	West Virginia	United States	USA	-80.60710999999998	40.34820000000008	100	
Jerusalem	GPE	would have decided him to ‘go in’ for Jerusalem again to-morrow morning, had he been less	958	Jerusalem, ISR	Locality	City					Jerusalem	Jerusalem	Israel	ISR	35.21873000000005	31.780030000000068	100	
weel	GPE	speak till Strike o’ day.  I know weel, aw what’s afore me.  I know	1049	Weel, East Riding of Yorkshire, England, GBR	Locality	Village				Weel	East Riding of Yorkshire	England	United Kingdom	GBR	-0.38398888099993655	53.84063951500008	100	
yo’d	GPE	was a lyin parisht i’ th’ road, yo’d feel it right to pass me by, as a	1049	Yod, 2905 Garfield Ave, Minneapolis, MN, 55408, USA	POI	Sports Center	2905 Garfield Ave	Garfield	2905	Minneapolis	Hennepin County	Minnesota	United States	USA	-93.28678999999994	44.94993000000005	99.99	
yoong	GPE	see heer, as I first seen when I were yoong and lighter heart’n than now.  I ha’	1054	Yomong, Ida Mouride, Koungheul, Kaffrine, SEN	Locality	Village				Ida Mouride	Koungheul	Kaffrine	Sénégal	SEN	-14.930159999999944	13.966840000000047	83.33	
Blackpool	GPE	‘Your name’s Blackpool, ain’t it?’ said the young man	1063	Blackpool, Lancashire, England, GBR	Locality	City				Blackpool	Lancashire	England	United Kingdom	GBR	-3.0515383589999487	53.82087374000008	100	
Coventry	GPE	‘You are the Hand they have sent to Coventry, I mean?’ said Bitzer, the very	1065	Coventry, West Midlands, England, GBR	Locality	City				Coventry	West Midlands	England	United Kingdom	GBR	-1.5068480599999248	52.40772365500004	100	
London	GPE	, and her brother, and a great gentleman from London, were present.  To whom Stephen made his	1072	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
stan	GPE	’em, and lov’n ’em, should fail fur to stan by ’em wi’ the truth, let ’em ha	1094	Stan, Vítanov, Chrudim, Pardubický kraj, CZE	Locality	District				Vítanov	Chrudim	Pardubický kraj	Česko	CZE	15.871660000000077	49.75296000000003	100	
Louisa	GPE	Stephen, appearing still to find his natural refuge in Louisa’s face, ‘that what is best in us	1098	Louisa, KY, USA	Locality	City				Louisa	Lawrence County	Kentucky	United States	USA	-82.60422999999997	38.11403000000007	100	
London	GPE	‘Here’s a gentleman from London present,’ Mr. Bounderby made a backhanded point at	1101	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	Stephen bent his head to the gentleman from London, and showed a rather more troubled mind than usual	1102	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Slackbridges	GPE	‘We will make an example of half a dozen Slackbridges.  We’ll indict the blackguards for felony,	1110	Slick Bridge, ID, USA	POI	Bridge					Elmore County	Idaho	United States	USA	-115.35090999999994	42.95545000000004	85.29	
Slackbridges	GPE	, ‘if yo was t’ tak a hundred Slackbridges — aw as there is, and aw the number	1113	Slick Bridge, ID, USA	POI	Bridge					Elmore County	Idaho	United States	USA	-115.35090999999994	42.95545000000004	85.29	
yo’d	GPE	were made ere ever dry land coom to be, yo’d leave the muddle just wheer ’tis.  Mischeevous	1113	Yod, 2905 Garfield Ave, Minneapolis, MN, 55408, USA	POI	Sports Center	2905 Garfield Ave	Garfield	2905	Minneapolis	Hennepin County	Minnesota	United States	USA	-93.28678999999994	44.94993000000005	99.99	
Norfolk Island	GPE	clock aboard a ship an’ pack it off to Norfolk Island, an’ the time will go on just the	1113	Norfolk Island	Locality	Country							Norfolk Island	NFK	167.95238196200012	-29.037111789999983	100	
weel	GPE	work and me are parted.  ’Tis as weel so — better, I were thinkin when yo coom	1140	Weel, East Riding of Yorkshire, England, GBR	Locality	Village				Weel	East Riding of Yorkshire	England	United Kingdom	GBR	-0.38398888099993655	53.84063951500008	100	
Tisn’t	GPE	,’ said Stephen, astonished.  ‘’Tisn’t Mr. Bounderby; ’tis his wife.  Yo’r	1160	Tish’, Магілёўская Вобласць, BLR	Locality	City						Магілёўская Вобласць	Беларусь	BLR	30.582700000000045	53.30420000000004	73.6	
Blackpool	GPE	  If you’ll step out on the stairs, Blackpool, I’ll mention it.  Never mind a	1196	Blackpool, Lancashire, England, GBR	Locality	City				Blackpool	Lancashire	England	United Kingdom	GBR	-3.0515383589999487	53.82087374000008	100	
Coketown	GPE	I don’t forget that I am Josiah Bounderby of Coketown.  For years upon years, the only pictures	1241	Coketown, WV, USA	Locality	Village				Coketown	Brooke County	West Virginia	United States	USA	-80.60710999999998	40.34820000000008	100	
Antwerp	GPE	fifth floor, up a narrow dark back street in Antwerp.’	1243	Antwerpen, BEL	Locality	City				Antwerpen	Antwerpen	Vlaanderen	België	BEL	4.3695837240000515	51.26072104800005	100	
Pot	GPE	‘Say Pool instead of Pot, sir,’ returned Bounderby, ‘and that	1377	Pot, Arrah Up-Jila, Bhojapur, Bihar, IND	Locality	District				Arrah Up-Jila	Bhojapur	Bihar	Bharat	IND	84.53477000000004	25.63118000000003	100	
Hermitical	GPE	, right to do so.’  The same Hermitical state of mind led to her renunciation of made dishes	1394	Hermedical, Strada Revoluției, 200691, Craiova, Dolj, ROU	POI	Medical Clinic	Strada Revoluției	Revoluției		Craiova		Dolj	România	ROU	23.81293000000005	44.305270000000064	82	
London	GPE	sifting and sifting at his parliamentary cinder-heap in London (without being observed to turn up many precious articles	1470	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Rome	GPE	circumstances, I didn’t expect it yet.  Rome wasn’t built in a day, ma’am.’	1504	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
London	GPE	of his wife’s decease, made an expedition from London, and buried her in a business-like manner	1533	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
India	GPE	lamb chop and walnut ketchup, with a glass of India ale?’  Young Mr. Thomas being usually ready	1545	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Yorkshire	GPE	‘He is shooting in Yorkshire,’ said Tom.  ‘Sent Loo a	1550	Yorkshire, VA, USA	Locality	Village				Yorkshire	Prince William County	Virginia	United States	USA	-77.44777999999997	38.793310000000076	100	
India	GPE	relapsed into a hangdog silence until there was no more India ale left, when he said, ‘Well,	1562	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Yorkshire	GPE	about the station by which a passenger would arrive from Yorkshire, and for preferring to peep into it round pillars	1563	Yorkshire, VA, USA	Locality	Village				Yorkshire	Prince William County	Virginia	United States	USA	-77.44777999999997	38.793310000000076	100	
Lancashire	GPE	or an impromptu wrestle with my friend Bounderby in the Lancashire manner — which would seem as likely as anything else	1716	Lancashire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-2.63000999999997	53.84331000000003	100	
Coketown	GPE	Dear Jack, — All up at Coketown.  Bored out of the place, and going	1781	Coketown, WV, USA	Locality	Village				Coketown	Brooke County	West Virginia	United States	USA	-80.60710999999998	40.34820000000008	100	
St. James’s Street	GPE	, majestically sweeping in upon him at his hotel in St. James’s Street, exploded the combustibles with which she was charged,	1789	St James's Street, Wetherby, West Yorkshire, England, LS22 6, GBR	POI	Parking	St James's Street	St James's		Wetherby	West Yorkshire	England	United Kingdom	GBR	-1.3857299999999668	53.930210000000045	100	
Louisa	GPE	me say this — I think there are qualities in Louisa, which — which have been harshly neglected, and	1826	Louisa, KY, USA	Locality	City				Louisa	Lawrence County	Kentucky	United States	USA	-82.60422999999997	38.11403000000007	100	
Coketown	GPE	a Coketown man.  I am Josiah Bounderby of Coketown.  I know the bricks of this town,	1832	Coketown, WV, USA	Locality	Village				Coketown	Brooke County	West Virginia	United States	USA	-80.60710999999998	40.34820000000008	100	
Coketown	GPE	fellow-countrymen, the down-trodden operatives of Coketown, oh, my fellow-brothers and fellow-	1861	Coketown, WV, USA	Locality	Village				Coketown	Brooke County	West Virginia	United States	USA	-80.60710999999998	40.34820000000008	100	
Louisa	GPE	, when Sissy, who had been called away from Louisa some minutes before, returned.	1863	Louisa, KY, USA	Locality	City				Louisa	Lawrence County	Kentucky	United States	USA	-82.60422999999997	38.11403000000007	100	
Coketown	GPE	knew more of him.  The only doubt in Coketown was, whether Rachael had written in good faith,	1926	Coketown, WV, USA	Locality	Village				Coketown	Brooke County	West Virginia	United States	USA	-80.60710999999998	40.34820000000008	100	
Coketown	GPE	as monotonous a wonder as any piece of machinery in Coketown.	1930	Coketown, WV, USA	Locality	Village				Coketown	Brooke County	West Virginia	United States	USA	-80.60710999999998	40.34820000000008	100	
Coketown	GPE	towards it.  Some train had newly arrived in Coketown, which had put a number of vehicles in motion	1956	Coketown, WV, USA	Locality	Village				Coketown	Brooke County	West Virginia	United States	USA	-80.60710999999998	40.34820000000008	100	
Providence	GPE	released by the coachman.  ‘It’s a Providence!  Come out, ma’am!’ then said	1957	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Humbug	GPE	a plight as that remarkable man and self-made Humbug, Josiah Bounderby of Coketown.	1985	Humbug, Annas Hope Village, St Croix, VIR	Locality	Village				Annas Hope Village	St Croix	US Virgin Islands	US Virgin Islands	VIR	-64.73061999999999	17.714600000000075	100	
Coketown	GPE	the day, when the message brought an express from Coketown, Mr. Gradgrind and Louisa, and Mr. Bounderby,	2018	Coketown, WV, USA	Locality	Village				Coketown	Brooke County	West Virginia	United States	USA	-80.60710999999998	40.34820000000008	100	
dree	GPE	.  I ha’ been — dreadful, and dree, and long, my dear — but ’tis	2034	Drée, Dijon, Côte-d'Or, Bourgogne-Franche-Comté, FRA	Locality	City				Dijon	Côte-d'Or	Bourgogne-Franche-Comté	France	FRA	4.690830000000062	47.34917000000007	100	
Redeemer	GPE	sorrow, and forgiveness, he had gone to his Redeemer’s rest.	2060	Redeemer, Saginaw, MI, USA	Locality	Neighborhood				Saginaw	Saginaw County	Michigan	United States	USA	-83.91141999999996	43.40426000000008	100	
Louisa	GPE	  Mr. Bounderby and his shadow had not stood near Louisa, who held her father’s arm, but in	2061	Louisa, KY, USA	Locality	City				Louisa	Lawrence County	Kentucky	United States	USA	-82.60422999999997	38.11403000000007	100	
Liverpool	GPE	had directed him was within three hours’ journey of Liverpool, whence he could be swiftly dispatched to any part	2084	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
Circus	GPE	on entering the town was the skeleton of Sleary’s Circus.  The company had departed for another town more	2086	Circus, Сочи, Краснодарский край, 354065, RUS	POI	Amusement Park				Сочи	Сочи	Краснодарский край	Russian Federation	RUS	39.71437000000003	43.58934000000005	100	
Japan	GPE	The Emperor of Japan, on a steady old white horse stencilled with black	2089	Japan	Locality	Country							Japan	JPN	139.27149500000007	36.655226998000046	100	
Liverpool	GPE	Sleary’s assistance, of getting his disgraced son to Liverpool in the night.  As neither of the three	2106	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
Liverpool	GPE	‘You must be got to Liverpool, and sent abroad.’	2119	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
Liverpool	GPE	train.  That train will take him right to Liverpool.’	2122	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
Louisa	GPE	Fresh lamentations from Louisa, and deeper affliction on Mr. Gradgrind’s part,	2159	Louisa, KY, USA	Locality	City				Louisa	Lawrence County	Kentucky	United States	USA	-82.60422999999997	38.11403000000007	100	
belongth	GPE	than that: thith ith a prethiouth rathcal, and belongth to that bluthtering Cove that my people nearly pitht out	2160															nothing found
harneth	GPE	he would have walthed if he hadn’t been in harneth), and then I gave him the word and	2163	Harpeth, Thompson's Station, TN, USA	Locality	Village				Thompson's Station	Williamson County	Tennessee	United States	USA	-86.84375999999997	35.79821000000004	85.71	
animalth	GPE	don’t need to be told that dogth ith wonderful animalth.’	2169	Animath, Chamoli, Uttarākhand, IND	Locality	City					Chamoli	Uttarākhand	India	IND	79.52450000000005	30.53224000000006	87.5	
thingth	GPE	‘It theemth to prethent two thingth to a perthon, don’t it, Thquire?	2179	Thineth, B240, Thalangama North A, LKA	POI	College	B240	B240		Thalangama North A	Colombo	Western	Sri Lanka	LKA	79.92895000000004	6.90754000000004	85.71	
