Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
London	GPE	-wood propositions in my pocket to put before the London newspapers. Till yesterday I thought I had muddied my	39	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	a corpse-you can always get a body in London if you know where to go for it. I	45	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
India	GPE	some British officer who had had a long spell in India. He had a monocle, too, which he	51	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
England	GPE	him as my servant as soon as I got to England. He had about as much gift of the gab	55	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
London	GPE	to Karolides would not begin till he had got to London, and would come from the very highest quarters,	66	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Jordan	GPE	Him when I wake up on the other side of Jordan.”	68	Jordan	Locality	Country							Hashemite Kingdom of Jordan	JOR	36.78810430300007	31.248189480000065	100	
England	GPE	enough to hang me. Few people knew me in England; I had no real pal who could come forward	76	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Scotland	GPE	a trapped rat in a city. I considered that Scotland would be best, for my people were Scotch and	84	Scotland, GBR	Locality	State or Province						Scotland	United Kingdom	GBR	-4.181296541999927	56.84002490600005	100	
Scotland	GPE	to go. It was the nearest wild part of Scotland, so far as I could figure it out,	84	Scotland, GBR	Locality	State or Province						Scotland	United Kingdom	GBR	-4.181296541999927	56.84002490600005	100	
Rhodesia	GPE	sovereigns in a belt which I had brought back from Rhodesia. That was about all I wanted. Then I	87	Rhodesia, Bassetlaw, Nottinghamshire, England, GBR	Locality	Village				Bassetlaw	Nottinghamshire	England	United Kingdom	GBR	-1.1548778229999357	53.31444524800003	100	
gyaird	GPE	“The impidence o” that gyaird!” said the lady bitterly. “He needit	104	Gyard, Սյունիք	Locality	City						Սյունիք	Հայաստան	ARM	46.105530000000044	39.24731000000003	83.33	
London	GPE	still a free man, I had stayed on in London and not got the good of this heavenly country.	106	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Leeds	GPE	car, but I got a luncheon-basket at Leeds and shared it with the fat woman. Also I	106	Leeds, West Yorkshire, England, GBR	Locality	City				Leeds	West Yorkshire	England	United Kingdom	GBR	-1.5502681409999468	53.80071858400004	100	
Derby	GPE	morning's papers, with news about starters for the Derby and the beginning of the cricket season, and some	106	Derby, Derbyshire, England, GBR	Locality	City				Derby	Derbyshire	England	United Kingdom	GBR	-1.478050565999979	52.92471139500003	100	
Kiel	GPE	were settling down and a British squadron was going to Kiel.	106	Kiel, Schleswig-Holstein, DEU	Locality	City				Kiel	Kiel	Schleswig-Holstein	Deutschland	DEU	10.132240000000024	54.32325000000003	100	
Pavia	GPE	Avocado” pretty often, and especially the word “Pavia'.	107	Pavia, ITA	Locality	City				Pavia	Pavia	Lombardia	Italia	ITA	9.151300000000049	45.19305000000003	100	
London	GPE	would naturally assume that I was always making farther from London in the direction of some western port. I thought	115	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	were reticent, was believed to have got away from London by one of the northern lines. There was a	119	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
twae	GPE	. “A heid better than hell fire, and twae een lookin” different ways for the Sabbath.”	126	Twane, O.R.Tambo, Eastern Cape, ZAF	Locality	District				King Sabata Dalindyebo	O.R.Tambo	Eastern Cape	South Africa	ZAF	28.325740000000053	-31.611339999999984	80	
Kimberley	GPE	I made out that I was a mining magnate from Kimberley, who had had a lot of trouble with I.D.B.	156	Kimberley, Frances Baard, Northern Cape, ZAF	Locality	City				Sol Plaatjie	Frances Baard	Northern Cape	South Africa	ZAF	24.761870000000044	-28.74162999999993	100	
German Africa	GPE	n't. I pictured a flight across the Kalahari to German Africa, the crackling, parching days, the wonderful blue	157	Afrika, Schlachthausstraße 9, 72074, Tübingen, Baden-Württemberg, DEU	POI	African Food	Schlachthausstraße 9	Schlachthaus	9	Tübingen	Tübingen	Baden-Württemberg	Deutschland	DEU	9.064740000000029	48.526920000000075	84.52	
England	GPE	, though there was no mention of any visit to England. I got rid of the innkeeper for the afternoon	166	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
London	GPE	suspect them of having had something to do with the London murder. You can invent reasons. The two will	181	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Ammersfoort	GPE	out of a possible five; and another fellow, Ammersfoort, who got three. The bare bones of the	189	Amersfoort, NLD	Locality	City					Amersfoort	Utrecht	Nederland	NLD	5.38626000000005	52.15252000000004	92.18	
Britain	GPE	war was going to come as a mighty surprise to Britain. Karolides” death would set the Balkans by the	191	Britain	Locality	Country							United Kingdom	GBR	-1.9695595439999352	53.40838660500003	100	
Vienna	GPE	would set the Balkans by the ears, and then Vienna would chip in with an ultimatum. Russia wouldn't	191	Vienna, AUT	Locality	City				Vienna	Vienna	Vienna	Austria	AUT	16.36842000000007	48.202630000000056	100	
Russia	GPE	and then Vienna would chip in with an ultimatum. Russia wouldn't like that, and there would be high	191	Russia	Locality	Country							Russia	RUS	96.80537153400007	61.989526183000066	100	
Berlin	GPE	that, and there would be high words. But Berlin would play the peacemaker, and pour oil on the	191	Berlin, DEU	Locality	City				Berlin	Berlin	Berlin	Deutschland	DEU	13.376910000000066	52.51604000000003	100	
Germany	GPE	we were talking about the goodwill and good intentions of Germany our coast would be silently ringed with mines, and	191	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
West Africa	GPE	to meet a French staff officer, coming back from West Africa, who had told me a lot of things.	192	Westafrika	Locality	Zone									-4.83397999999994	18.31281000000007	90.2	
France	GPE	in Parliament, there was a real working alliance between France and Britain, and that the two General Staffs met	192	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Britain	GPE	, there was a real working alliance between France and Britain, and that the two General Staffs met every now	192	Britain	Locality	Country							United Kingdom	GBR	-1.9695595439999352	53.40838660500003	100	
Paris	GPE	in June a very great swell was coming over from Paris, and he was going to get nothing less than	192	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
London	GPE	15th day of June there were to be others in London-others, at whom I could only guess.	193	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
France	GPE	our deadly foes; and the information, destined for France, was to be diverted to their pockets. And	193	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
glen	GPE	as I swung in the big touring-car from glen to glen.	194	Glenn, CA, USA	Locality	City				Glenn	Glenn County	California	United States	USA	-122.01067999999998	39.53425000000004	100	
Scotland	GPE	safest kind of clue to me over the breadth of Scotland. If I left it and took to my feet	199	Scotland, GBR	Locality	State or Province						Scotland	United Kingdom	GBR	-4.181296541999927	56.84002490600005	100	
Twisdon	GPE	by, you haven't told me your name. Twisdon? Any relation of old Tommy Twisdon of the Sixtieth	213	Twiston, Ribble Valley, Lancashire, England, GBR	Locality	Village				Ribble Valley	Lancashire	England	United Kingdom	GBR	-2.285115763999954	53.890684692000036	85.71	
Brattleburn	GPE	world, and I had a meeting on tonight at Brattleburn-that's my chief town, and an infernal	213	Brattleboro, VT, USA	Locality	City				Brattleboro	Windham County	Vermont	United States	USA	-72.55918999999994	42.85474000000005	84	
Blackpool	GPE	wire from the ruffian saying he had got influenza at Blackpool, and here am I left to do the whole	213	Blackpool, Lancashire, England, GBR	Locality	City				Blackpool	Lancashire	England	United Kingdom	GBR	-3.0515383589999487	53.82087374000008	100	
Australia	GPE	speaker, but I'll tell them a bit about Australia.”	215	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
Cambridge	GPE	papers. He had gone round the world after leaving Cambridge, and then, being short of a job,	216	Cambridge, Cambridgeshire, England, GBR	Locality	City				Cambridge	Cambridgeshire	England	United Kingdom	GBR	0.11970858700004783	52.204875135000066	100	
Derby	GPE	a bit about horses, and jawed away about the Derby entries; and he was full of plans for improving	216	Derby, Derbyshire, England, GBR	Locality	City				Derby	Derbyshire	England	United Kingdom	GBR	-1.478050565999979	52.92471139500003	100	
Providence	GPE	o,” said my host, while I thanked Providence for the devious ways I had been brought to safety	219	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Germany	GPE	a proof of our good faith, and then sending Germany an ultimatum telling her to do the same or we	220	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
Germany	GPE	. He said that, but for the Tories, Germany and Britain would be fellow-workers in peace and	220	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
Britain	GPE	said that, but for the Tories, Germany and Britain would be fellow-workers in peace and reform.	220	Britain	Locality	Country							United Kingdom	GBR	-1.9695595439999352	53.40838660500003	100	
Australia	GPE	. I simply told them all I could remember about Australia, praying there should be no Australian there-all	222	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
Australia	GPE	Trade, but I said there were no Tories in Australia, only Labour and Liberals. That fetched a cheer	222	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
Empire	GPE	glorious business I thought could be made out of the Empire if we really put our backs into it.	222	Empire, CA, USA	Locality	City				Empire	Stanislaus County	California	United States	USA	-120.89932999999996	37.637920000000065	100	
Twisdon	GPE	got his job over. “A ripping speech, Twisdon,” he said. “Now, you're	224	Twiston, Ribble Valley, Lancashire, England, GBR	Locality	Village				Ribble Valley	Lancashire	England	United Kingdom	GBR	-2.285115763999954	53.890684692000036	85.71	
Germany	GPE	keeps sending me. But you surely don't think Germany would ever go to war with us?”	227	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
Rhodesia	GPE	bright steady eyes. “What was your job in Rhodesia, Mr Hannay?” he asked.	231	Rhodesia, Bassetlaw, Nottinghamshire, England, GBR	Locality	Village				Bassetlaw	Nottinghamshire	England	United Kingdom	GBR	-1.1548778229999357	53.31444524800003	100	
Twisdon	GPE	15th he was to entreat him kindly. He said Twisdon would prove his bona fides by passing the word “	238	Twiston, Ribble Valley, Lancashire, England, GBR	Locality	Village				Ribble Valley	Lancashire	England	United Kingdom	GBR	-2.285115763999954	53.890684692000036	85.71	
New Guinea	GPE	, and be as safe as if you were in New Guinea.”	242	New Guinea, Papua Pegunungan, IDN	POI	Island						Papua Pegunungan	Indonesia	IDN	140.0000000000001	-4.999999999999943	100	
Rhodesia	GPE	I remember an old scout in Rhodesia, who had done many queer things in his day	275	Rhodesia, Bassetlaw, Nottinghamshire, England, GBR	Locality	Village				Bassetlaw	Nottinghamshire	England	United Kingdom	GBR	-1.1548778229999357	53.31444524800003	100	
Laidlawbyres	GPE	at Blackhopefoot, and have charge of the section from Laidlawbyres to the Riggs? Good! A fair bit of	277															nothing found
London	GPE	” I said readily. “They were made in London. I got them frae the gentleman that was here	289	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
dochter	GPE	,” I said. “Ye see, my dochter was merrit last nicht, and we keepit it up	293	Dockter, Komptendorfer Dorfstraße 34, 03058, Neuhausen/Spree, Komptendorf, Brandenburg, DEU	POI	German Food	Komptendorfer Dorfstraße 34	Komptendorfer Dorf	34	Neuhausen/Spree	Spree-Neiße	Brandenburg	Deutschland	DEU	14.472920000000045	51.68435000000005	85.71	
Ruchill	GPE	up here there has just been the baker and the Ruchill herd, besides you gentlemen.”	293	Ruchill, City of Glasgow, Scotland, GBR	Locality	District				Ruchill	City of Glasgow	Scotland	United Kingdom	GBR	-4.27364941299993	55.88750415000004	100	
Providence	GPE	keep up this roadmaking business for long. A merciful Providence had kept Mr Turnbull indoors, but if he appeared	296	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
London	GPE	a business introduction to his firm when I came to London, and he was good enough to ask me to	297	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Rhodesia	GPE	name's Hannay,” I said. “From Rhodesia, you remember.”	300	Rhodesia, Bassetlaw, Nottinghamshire, England, GBR	Locality	Village				Bassetlaw	Nottinghamshire	England	United Kingdom	GBR	-1.1548778229999357	53.31444524800003	100	
Scotland	GPE	minute was transformed into one of the neatest motorists in Scotland. On Mr Jopley's head I clapped Turnbull's	303	Scotland, GBR	Locality	State or Province						Scotland	United Kingdom	GBR	-4.181296541999927	56.84002490600005	100	
London	GPE	the good food I had thought so little of in London. There were Paddock's crisp sausages and fragrant shavings	312	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Leith	GPE	-how I had come off an Archangel ship at Leith a week ago, and was making my way overland	356	Leith, Tasmania, AUS	Locality	City				Leith		Tasmania	Australia	AUS	146.25450000000012	-41.15683999999993	100	
Wigtown	GPE	and was making my way overland to my brother at Wigtown. I had run short of cash-I hinted	356	Wigtown, Scotland, GBR	Locality	City				Wigtown	Wigtown	Scotland	United Kingdom	GBR	-4.444560897999963	54.86731188600004	100	
London	GPE	them. I was pretty smart and well dressed in London, and now I was a regular tramp.	360	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Lanchester	GPE	“I want the Lanchester in five minutes,” he said. “There	363	Lanchester, Durham, England, GBR	Locality	Village				Lanchester	Durham	England	United Kingdom	GBR	-1.7426430689999393	54.82134390500005	100	
Britain	GPE	he was to be given every facility for plotting against Britain. That's the sort of owlish way we run	371	Britain	Locality	Country							United Kingdom	GBR	-1.9695595439999352	53.40838660500003	100	
Scotland	GPE	cupboard-what they call a 'press” in Scotland-and it was locked. I shook it,	374	Scotland, GBR	Locality	State or Province						Scotland	United Kingdom	GBR	-4.181296541999927	56.84002490600005	100	
Rhodesia	GPE	house to smithereens. I had used the stuff in Rhodesia and knew its power. But the trouble was that	378	Rhodesia, Bassetlaw, Nottinghamshire, England, GBR	Locality	Village				Bassetlaw	Nottinghamshire	England	United Kingdom	GBR	-1.1548778229999357	53.31444524800003	100	
bracken	GPE	moor, and in five minutes I was deep in bracken and heather. Soon I was round the shoulder of	400	Bracken, SK, CAN	Locality	Village				Bracken	Division No. 4	Saskatchewan	Canada	CAN	-108.09120699999994	49.17731400000008	100	
vale	GPE	all the way over the pass and down the sunny vale of Annan. I talked of Galloway markets and sheep	425	Vale, CHE	Locality	State or Province						Wallis	Shveytsarskaya Konfederatsiya	CHE	7.607525531000022	46.20903311600006	100	
Birmingham	GPE	had to wait till six to get a train for Birmingham. In the afternoon I got to Reading, and	428	Birmingham, West Midlands, England, GBR	Locality	City				Birmingham	West Midlands	England	United Kingdom	GBR	-1.902935748999937	52.479298949000054	100	
Berkshire	GPE	into a local train which journeyed into the deeps of Berkshire. Presently I was in a land of lush water	428	Berkshire, England, GBR	Locality	County					Berkshire	England	United Kingdom	GBR	-1.0718108729999472	51.45051429500006	100	
Scotland	GPE	backs of downs peeping over the distant trees. After Scotland the air smelt heavy and flat, but infinitely sweet	429	Scotland, GBR	Locality	State or Province						Scotland	United Kingdom	GBR	-4.181296541999927	56.84002490600005	100	
Twisdon	GPE	“Twisdon's the name, isn't it?” he	436	Twiston, Ribble Valley, Lancashire, England, GBR	Locality	Village				Ribble Valley	Lancashire	England	United Kingdom	GBR	-2.285115763999954	53.890684692000036	85.71	
London	GPE	the very beginning. I told of my boredom in London, and the night I had come back to find	453	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Spain	GPE	reach me, for they were sent under cover to Spain and then to Newcastle. He had a mania,	467	Spain	Locality	Country							Kingdom of Spain	ESP	-3.6460631049999392	40.227949660000036	100	
Newcastle	GPE	they were sent under cover to Spain and then to Newcastle. He had a mania, you know, for	467	Newcastle, New South Wales, AUS	Locality	City				Newcastle		New South Wales	Australia	AUS	151.7726100000001	-32.92805999999996	100	
Berlin	GPE	. Besides, he has just been playing up to Berlin and Vienna and giving my Chief some uneasy moments.	473	Berlin, DEU	Locality	City				Berlin	Berlin	Berlin	Deutschland	DEU	13.376910000000066	52.51604000000003	100	
Vienna	GPE	, he has just been playing up to Berlin and Vienna and giving my Chief some uneasy moments. No!	473	Vienna, AUT	Locality	City				Vienna	Vienna	Vienna	Austria	AUT	16.36842000000007	48.202630000000056	100	
London	GPE	“There's a trunk-call from London, Sir Walter. It's Mr “Eath,	475	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	. This wire clinches it. He will be in London at five. Odd that the code word for a	479	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
England	GPE	is. We believed there were only five men in England who knew about Royer's visit, and you may	481	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
France	GPE	, and you may be certain there were fewer in France, for they manage these things better there.”	481	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Paris	GPE	us knowing, so that Royer will go back to Paris in the belief that the whole business is still deadly	484	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	“If they thought they could get the information in Paris they would try there. It means that they have	485	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
London	GPE	means that they have some deep scheme on foot in London which they reckon is going to win out.”	485	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Portsmouth	GPE	Whittaker, and after that he will be motored to Portsmouth where a destroyer will take him to Havre. His	486	Portsmouth, VA, USA	Locality	City				Portsmouth	City of Portsmouth	Virginia	United States	USA	-76.29770999999994	36.832730000000026	100	
Havre	GPE	motored to Portsmouth where a destroyer will take him to Havre. His journey is too important for the ordinary boat	486	Havre, MT, USA	Locality	City				Havre	Hill County	Montana	United States	USA	-109.67165999999997	48.55297000000007	100	
London	GPE	When I first came to London I had bought a car and amused myself with running	488	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
England	GPE	car and amused myself with running about the south of England, so I knew something of the geography. I	488	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
North London	GPE	I took a taxi and drove miles away up into North London. I walked back through fields and lines of villas	498	North London, Greater London, England, GBR	Locality	Zone					Greater London	England	United Kingdom	GBR	-0.08381999999994605	51.58974000000006	100	
Dover	GPE	was out of it. Royer would be landing at Dover, Sir Walter would be making plans with the few	498	Dover, Kent, England, GBR	Locality	City				Dover	Kent	England	United Kingdom	GBR	1.3084585650000236	51.12814449600006	100	
England	GPE	Walter would be making plans with the few people in England who were in the secret, and somewhere in the	498	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
the British Empire	GPE	the cleverest people living, with all the might of the British Empire at their back, had the job in hand.	501	British Empire, Krebsgasse 9, 90402, Nürnberg, Bayern, DEU	POI	Clothing Store	Krebsgasse 9	Krebs	9	Nürnberg	Nürnberg	Bayern	Deutschland	DEU	11.075180000000046	49.44954000000007	99.95	
St James's Park	GPE	I was in Pall Mall and had turned down towards St James's Park. I dodged the policeman at the Palace gates,	511	St James's Park, The Mall, London, England, SW1A 1, GBR	POI	Park	The Mall	The Mall		London	London	England	United Kingdom	GBR	-0.14006999999998015	51.502080000000035	100	
Portsmouth	GPE	an hour Royer should be speeding along the road to Portsmouth ...	522	Portsmouth, VA, USA	Locality	City				Portsmouth	City of Portsmouth	Virginia	United States	USA	-76.29770999999994	36.832730000000026	100	
nick	GPE	; 'but I think it may be in the nick of time. For God's sake, gentlemen,	533	Nick, Sárvári Járás, Vas, HUN	Locality	City				Nick	Sárvári Járás	Vas	Magyarország	HUN	17.01950000000005	47.40307000000007	100	
Senegal	GPE	he said. “It happened many years ago in Senegal. I was quartered in a remote station, and	545	Sénégal	Locality	Country							Sénégal	SEN	-14.459259560999953	14.363032568000051	100	
