Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
London	GPE	in our ideal state, our entire city—our London—the metropolis of our society, would be as	727	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
England	GPE	our squares, our gardens. Could we only mould England to our wishes, the thing to do, I	727	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
London	GPE	do, I am persuaded, would be to remove London to some kindlier site, that it might there be	727	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Rome	GPE	marble, sparkling on a gray headland. It is Rome, it is Athens, it is Florence, arisen	729	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Athens	GPE	a gray headland. It is Rome, it is Athens, it is Florence, arisen and come to life	729	Athens, GRC	Locality	City					Athens	Attiki	Greece	GRC	23.73640000000006	37.97614000000004	100	
London	GPE	is very beautiful; and certainly no one can think London as it is more ugly than I do. That	730	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Brighton	GPE	eyes be caught by abominable advertisements of excursion trains to Brighton, or of Horniman’s cheap tea. They will	731	Brighton, Town of Brighton, NY, USA	Locality	Village				Town of Brighton	Monroe County	New York	United States	USA	-77.57157999999998	43.11596000000003	100	
London	GPE	Indeed, our whole city, as compared with the London that is now, would be itself a nosegay as	731	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Italy	GPE	It will be such a resurrection as took place in Italy during its greatest epoch, only with this difference—	765	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
London	GPE	Rose’s city to-morrow, instead of to London, with its carts, and cabs, and smoke	773	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	half-educated. There’s a certain hall in London, not far from the top of Regent Street,	806	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
St. Augustine	GPE	Mr. Luke, ‘know something more or less about St. Augustine, I suppose.’	828	St Augustine, FL, USA	Locality	City				St Augustine	St. Johns County	Florida	United States	USA	-81.31410999999997	29.892160000000047	100	
St. Augustine’s	GPE	might give in her acquiescence, ‘I never supposed St. Augustine’s views quite final upon all matters. I dare say	836	St Augustine's, Canterbury, Kent, England, GBR	Locality	District				Canterbury	Kent	England	United Kingdom	GBR	1.0225267920000647	51.247429372000056	100	
Saint Augustine	GPE	own state of mind during my morning walk—to Saint Augustine, he would not have understood me. He would	840	St Augustine, FL, USA	Locality	City				St Augustine	St. Johns County	Florida	United States	USA	-81.31410999999997	29.892160000000047	100	
Norway	GPE	the moors of your country, or a river in Norway, or a good cruise in a yacht, may	861	Norway	Locality	Country							Kingdom of Norway	NOR	10.000000000000057	62.00000000000006	100	
England	GPE	Jenkinson want us to introduce Juggernaut and his car into England?’	877	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
London	GPE	parsons, if she did not make him. In London, you know, she is nearly always by herself	913	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
England	GPE	It is true that I have persistently pointed out that England is at present given over wholly to ignoble pursuits,	946	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Middlesborough	GPE	and I read in that letter that nineteen foundries in Middlesborough have been closed within the last three months, and	946	Middlesborough, Middlesbrough, England, GBR	Locality	City				Middlesbrough	Middlesbrough	England	United Kingdom	GBR	-1.2348299999999313	54.576230000000066	100	
Rome	GPE	would indeed be, as was said at dinner, Rome and Athens and Florence, at their best, and	947	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Athens	GPE	be, as was said at dinner, Rome and Athens and Florence, at their best, and let me	947	Athens, GRC	Locality	City					Athens	Attiki	Greece	GRC	23.73640000000006	37.97614000000004	100	
Florence	GPE	as was said at dinner, Rome and Athens and Florence, at their best, and let me add Paris	947	Florence, ITA	Locality	City				Florence	Florence	Toscane	Italie	ITA	11.255010000000027	43.78237000000007	100	
Paris	GPE	Florence, at their best, and let me add Paris also, united and reanimated, and enriched by the	947	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Voltaires	GPE	another Self, and the chief spokesmen of this were Voltaires and Rousseaus, And in each case the world was	951	Voltaire, ND, USA	Locality	City				Voltaire	McHenry County	North Dakota	United States	USA	-100.84321999999997	48.02034000000003	90	
Patriæ	GPE	but the importunate denial is ever at your heart. Patriæ quis exsul se quoque fugit?	951	Patriae, 400 Main St, Asbury Park, NJ, 07712, USA	POI	Clothing Store	400 Main St	Main	400	Asbury Park	Monmouth County	New Jersey	United States	USA	-74.01267599999994	40.21751500000005	100	
Greece	GPE	for a God nor for a heaven. Think of Greece, you will say to me, and that will	953	Greece	Locality	Country							Greece	GRC	22.000000000000057	39.00000000000006	100	
Paris	GPE	so weak and so irresolute; wasting his time in Paris and in London, reading poetry and buying pictures,	960	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
London	GPE	so irresolute; wasting his time in Paris and in London, reading poetry and buying pictures, and talking philosophy	960	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Italy	GPE	, everybody else, for he is en route for Italy.’	962	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
London	GPE	can’t stop here; I shan’t go to London—I hate London. I had almost resolved,	966	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	; I shan’t go to London—I hate London. I had almost resolved, an hour ago,	966	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Italy	GPE	resolved, an hour ago, to go off to Italy with Herbert.’	966	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Italy	GPE	very truly tell us so last night? But in Italy I should at least forget that I ever might have	968	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Gloucestershire	GPE	me—that we are expecting you in September in Gloucestershire, to take part in our private theatricals. By	976	Gloucestershire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-2.1831099999999424	51.77959000000004	100	
England	GPE	that way yourself. But perhaps if you are in England, and have no better engagements, you will come	983	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
