Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
United States	GPE	that was to be known about the financial condition of United States railways, and, what was better, he had	639	United States	Locality	Country							United States	USA	-99.41461918999994	39.39870315600007	100	
the United States	GPE	asked, when the subject of the financial condition of the United States railways was exhausted for the time being, and his	640	The, 9000 Ming Ave, Bakersfield, CA, 93311, USA	POI	Footwear	9000 Ming Ave	Ming	9000	Bakersfield	Kern County	California	United States	USA	-119.10482399999995	35.34170400000005	100	
London	GPE	'The aldermen of London are an essential—'	691	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
England	GPE	"'He has had what I believe in England is termed a ""row"" with his brother."	711	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Rome	GPE	'I am here amongst Englishmen. Being in Rome I must do as Rome does, and I do	718	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Rome	GPE	amongst Englishmen. Being in Rome I must do as Rome does, and I do not know what is right	718	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
City	GPE	this man had no connection with the Bible reading and City missionary fraternity, he had at least one thing to	792	City, Leeds, West Yorkshire, England, GBR	Locality	District				Leeds	West Yorkshire	England	United Kingdom	GBR	-1.6003126909999423	53.74608611800005	100	
Toomeys	GPE	, and he passed up the narrow passage where two Toomeys of tender years were playing at houses with a profusion	794	Toomey's, 6085 Minaret Rd, Mammoth Lakes, CA, 93546, USA	POI	American Food	6085 Minaret Rd	Minaret	6085	Mammoth Lakes	Mono County	California	United States	USA	-118.98460199999994	37.64984700000008	99.99	
Providence	GPE	the young woman, for what's the good of Providence giving us common sense if we're not to put	806	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
City	GPE	'I really feel like a City missionary, or a newspaper correspondent, after all these	809	City, Leeds, West Yorkshire, England, GBR	Locality	District				Leeds	West Yorkshire	England	United Kingdom	GBR	-1.6003126909999423	53.74608611800005	100	
Liverpool	GPE	staying with an aunt who kept a small hotel in Liverpool, when she had met Litvinoff, and had seen	830	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
Liverpool	GPE	, though all her inclinations would have kept her in Liverpool, she had, after a severe struggle with herself	830	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
Derbyshire	GPE	with herself, shortened her visit, and returned to Derbyshire without bidding him good-bye.	830	Derbyshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-1.6112499999999272	53.13543000000004	100	
Liverpool	GPE	always as happy as he had been that month at Liverpool. He met her objections as to the difference in	831	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
Liverpool	GPE	one has been kicking about ever since I came from Liverpool. Ah! here it is. I've saved	855	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
London	GPE	you can't insult a man by pursuing him about London with a cigar-case that cost less.'	855	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
England	GPE	One would think that there was only one county in England, and that was Derbyshire.'	857	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Derbyshire	GPE	was only one county in England, and that was Derbyshire.'	857	Derbyshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-1.6112499999999272	53.13543000000004	100	
Russia	GPE	'His name is Petrovitch. You knew him in Russia, I believe.'	886	Russia	Locality	Country							Russia	RUS	96.80537153400007	61.989526183000066	100	
London	GPE	'I have heard much of him lately in London, but I have never been so fortunate as to	887	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Russia	GPE	Petrovitch. I wonder if I did know him in Russia. My memories of childhood's hour are singularly confused	901	Russia	Locality	Country							Russia	RUS	96.80537153400007	61.989526183000066	100	
Volhynia	GPE	'That property in Volhynia, would it be possible—By heaven, it	903	Volhynia, UKR	Locality	Zone							Ukraine	UKR	26.000000000000057	51.00000000000006	100	
London	GPE	'Ah! you are leaving London?'	912	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Midland	GPE	The three o'clock Midland express was tearing through the quiet country. A faint	992	Midland, TX, USA	Locality	City				Midland	Midland County	Texas	United States	USA	-102.07445999999999	32.00002000000006	100	
Cambridge	GPE	light on that side in a small debating society at Cambridge. Miss Stanley liked to chatter about Art, and	995	Cambridge, Cambridgeshire, England, GBR	Locality	City				Cambridge	Cambridgeshire	England	United Kingdom	GBR	0.11970858700004783	52.204875135000066	100	
Rome	GPE	both these young men all roads led, not to Rome, but past Aspinshaw. Richard had borne all this	995	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
London	GPE	THE train which brought Count Litvinoff from London was punctual to the minute, but the trap which	1044	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Firth Vale	GPE	his rugs and luggage at the melancholy little station of Firth Vale.	1044	Vale, OR, USA	Locality	City				Vale	Malheur County	Oregon	United States	USA	-117.24061999999998	43.98189000000008	77.78	
London	GPE	When Roland had left London, some weeks before, he had parted from Litvinoff	1045	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	, leaving no address save that of a solicitor in London, and he had written to the trustees, and	1045	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Thornsett	GPE	to lose, but Gates urged him to stay at Thornsett till the New Year, and with Count Litvinoff as	1045	Thornsett, High Peak, Derbyshire, England, GBR	Locality	Village				High Peak	Derbyshire	England	United Kingdom	GBR	-1.9825667869999393	53.37980314400005	100	
Thornsett	GPE	and that was half a mile the other side of Thornsett.	1051	Thornsett, High Peak, Derbyshire, England, GBR	Locality	Village				High Peak	Derbyshire	England	United Kingdom	GBR	-1.9825667869999393	53.37980314400005	100	
Firth Vale	GPE	heard many exciting stories—they are not rife in Firth Vale—and to this story the fact that it was	1075	Vale, OR, USA	Locality	City				Vale	Malheur County	Oregon	United States	USA	-117.24061999999998	43.98189000000008	77.78	
Thornsett'll	GPE	to see you at our place. Any one at Thornsett'll tell you where I live. My name's Hatfield	1078	Thornsett, High Peak, Derbyshire, England, GBR	Locality	Village				High Peak	Derbyshire	England	United Kingdom	GBR	-1.9825667869999393	53.37980314400005	91.79	
St Petersburg	GPE	again in fancy the brilliant gaiety of the winters in St Petersburg, he heard again the exquisite music of the concerts	1102	Saint Petersburg, RUS	Locality	City					Saint Petersburg	Saint Petersburg	Russia	RUS	30.30609000000004	59.93319000000008	100	
Neva	GPE	memory dwelt longest on a certain torchlight fête on the Neva, when the ice had been a yard thick,	1102	Neva, Punapun, Patana, Bihar, IND	Locality	District				Punapun	Patana	Bihar	Bharat	IND	85.02815000000004	25.476050000000043	100	
England	GPE	, he does all that any one can do in England. There's not much else to be done besides	1132	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	And where you have such freedom of speech as in England a man's tongue is his best weapon, and	1135	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	'In this England enough has been carried by the tongue to leave good	1137	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Petro	GPE	year or so that I was in the fortress of Petro-Paolovski I never encouraged the slightest hopes of escape	1147	Petro, Kambove-Likasi, Haut-Katanga, COD	Locality	Village				Kambove-Likasi	Haut-Katanga	Haut-Katanga	République Dém. du Congo	COD	26.91682000000003	-11.013349999999946	100	
Vernon	GPE	'But your plans,' struck in Vernon, impatient of the interruption.	1150	Vernon, BC, CAN	Locality	City				Vernon	North Okanagan Regional District	British Columbia	Canada	CAN	-119.27178899999996	50.26679500000006	100	
England	GPE	as I think I have heard you call it in England. Now the thing that had given me most hope	1153	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Vernon	GPE	"was ""one of you""?' put in Vernon."	1161	Vernon, BC, CAN	Locality	City				Vernon	North Okanagan Regional District	British Columbia	Canada	CAN	-119.27178899999996	50.26679500000006	100	
Derbyshire	GPE	you; but I hear he has just gone to Derbyshire; so unfortunate. I suppose he has gone to	1175	Derbyshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-1.6112499999999272	53.13543000000004	100	
Derbyshire	GPE	'There's not much danger in Derbyshire,' broke in Hirsch, in spite of Petrovitch	1182	Derbyshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-1.6112499999999272	53.13543000000004	100	
England	GPE	of it, that he will settle down quietly in England. There is so much that wants doing here.	1183	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Vernon	GPE	spirits of his friends visibly higher, except those of Vernon, who felt that he had been done out of	1186	Vernon, BC, CAN	Locality	City				Vernon	North Okanagan Regional District	British Columbia	Canada	CAN	-119.27178899999996	50.26679500000006	100	
Firth Vale	GPE	.' And it seemed to be raining misfortunes in Firth Vale.	1225	Vale, OR, USA	Locality	City				Vale	Malheur County	Oregon	United States	USA	-117.24061999999998	43.98189000000008	77.78	
Litvinoff	GPE	'And his daughter?' put in Litvinoff.	1240	Litvínov, Most, Ústecký kraj, CZE	Locality	City				Litvínov	Most	Ústecký kraj	Česko	CZE	13.601350000000025	50.59981000000005	77.78	
Liverpool	GPE	'Yes. She met some fellow at Liverpool; I suppose lost her heart to him, and	1273	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
china	GPE	shining brass about, and a few pieces of old china. Mrs Hatfield, a small fair woman, with	1287	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
Derbyshire	GPE	, and the thought was not a pleasant one. Derbyshire was certainly not the place to come to for pleasant	1287	Derbyshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-1.6112499999999272	53.13543000000004	100	
Yorkshire	GPE	many things better than to be buried alive in a Yorkshire village, with no one more congenial to talk to	1296	Yorkshire, VA, USA	Locality	Village				Yorkshire	Prince William County	Virginia	United States	USA	-77.44777999999997	38.793310000000076	100	
London	GPE	indefinite time with the Quaids. She thought that in London, away from the associations of the recent past,	1297	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
England	GPE	which, I believe, is not the rule in England; but I heard that you were leaving Aspinshaw to	1300	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
London	GPE	said Clare; 'but I am not going to London for some time yet. There will be a good	1301	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	'I myself shall be returning to London in a few weeks,' the young man went	1304	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	'We seem to be all going to London,' said Clare, with an effort to be	1307	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	'True; but London is so vast, and in it I know so	1308	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Russia	GPE	you have heard, you have read—how in Russia, when money is wanted for our cause, it	1325	Russia	Locality	Country							Russia	RUS	96.80537153400007	61.989526183000066	100	
England	GPE	,' he said, 'I know that in England the hand-shake means forgivenness, and that once	1329	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Liverpool	GPE	a sailor, and the other in a warehouse in Liverpool—but neither was earning enough to be able to	1339	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
London	GPE	husband might take it into his head to go to London for work. An idea is prevalent in the provinces	1339	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	. An idea is prevalent in the provinces that in London there is work for every one, and besides,	1339	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	every one, and besides, Alice had written from London, and there would be a chance of finding her	1339	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Thornsett	GPE	affairs indeed terribly serious for most of the men in Thornsett. It was in the middle of winter, when	1340	Thornsett, High Peak, Derbyshire, England, GBR	Locality	Village				High Peak	Derbyshire	England	United Kingdom	GBR	-1.9825667869999393	53.37980314400005	100	
tha loon!—that's	GPE	'Comfort, tha loon!—that's the hell of it! Damn the man, says	1360	Loon, San Phranet, San Sai, Chiang Mai 50210, THA	POI	Bakery				San Phranet	San Sai	Chiang Mai	Thailand	THA	99.04352247219919	18.809260780288014	72.31	
and'll	GPE	don't, them as comes after us will, and'll curse us for leaving them the work to do.	1364	AND	Locality	Country							Andorra	AND	1.5762863020000282	42.54530320100008	83.15	
Thornsett	GPE	had not lost his opportunities while he had been at Thornsett, for nearly every man present had something to say	1374	Thornsett, High Peak, Derbyshire, England, GBR	Locality	Village				High Peak	Derbyshire	England	United Kingdom	GBR	-1.9825667869999393	53.37980314400005	100	
Russia	GPE	well, and that sort of thing may do for Russia, but you will never get an economic or any	1395	Russia	Locality	Country							Russia	RUS	96.80537153400007	61.989526183000066	100	
England	GPE	'it strikes me that there is a revolution in England, and that it has begun at Thornsett. The	1398	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Thornsett	GPE	revolution in England, and that it has begun at Thornsett. The whole population of Derbyshire appears to have assembled	1398	Thornsett, High Peak, Derbyshire, England, GBR	Locality	Village				High Peak	Derbyshire	England	United Kingdom	GBR	-1.9825667869999393	53.37980314400005	100	
Derbyshire	GPE	it has begun at Thornsett. The whole population of Derbyshire appears to have assembled in your front garden—yes	1398	Derbyshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-1.6112499999999272	53.13543000000004	100	
Derbyshire	GPE	, a hundred pieces of the rock of which the Derbyshire walls are built had begun to rattle on the roof	1444	Derbyshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-1.6112499999999272	53.13543000000004	100	
Derbyshire	GPE	TO run at full speed across a Derbyshire moor by the uncertain light of a wintry moon is	1449	Derbyshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-1.6112499999999272	53.13543000000004	100	
wintry moon	GPE	across a Derbyshire moor by the uncertain light of a wintry moon is a feat not unattended with difficulty and danger,	1449	Moon, VA, USA	Locality	City				Moon	Mathews County	Virginia	United States	USA	-76.29271999999997	37.44914000000006	76	
London	GPE	and irritable state of mind ever since he had left London, and he cordially welcomed a row, and did	1450	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Litvinoff	GPE	darkness and quiet settled down once more on Thornsett. Litvinoff and Hatfield remained till the last lingerer had left.	1485	Litvínov, Most, Ústecký kraj, CZE	Locality	City				Litvínov	Most	Ústecký kraj	Česko	CZE	13.601350000000025	50.59981000000005	77.78	
London	GPE	a line to the Post Office, Charing Cross, London, to say where you are; and do let	1493	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Thornsett	GPE	in the night's work had shaken the dust of Thornsett off their feet and taken their departure in various directions	1498	Thornsett, High Peak, Derbyshire, England, GBR	Locality	Village				High Peak	Derbyshire	England	United Kingdom	GBR	-1.9825667869999393	53.37980314400005	100	
London	GPE	help, and when a week later she left for London she left behind her a sum of money in the	1522	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Yorkshire	GPE	So Mrs Stanley went to Yorkshire, and Clare to London, and Aspinshaw was left	1523	Yorkshire, VA, USA	Locality	Village				Yorkshire	Prince William County	Virginia	United States	USA	-77.44777999999997	38.793310000000076	100	
Clare	GPE	So Mrs Stanley went to Yorkshire, and Clare to London, and Aspinshaw was left desolate. Thornsett	1523	Clare, West Suffolk, Suffolk, England, GBR	Locality	City				West Suffolk	Suffolk	England	United Kingdom	GBR	0.5811703350000244	52.07852273800006	100	
London	GPE	So Mrs Stanley went to Yorkshire, and Clare to London, and Aspinshaw was left desolate. Thornsett Edge was	1523	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Maida Vale	GPE	more and more necessary every day, took rooms in Maida Vale. The mill hands dispersed far and wide, and	1523	Maida Vale, Perth, Western Australia, AUS	Locality	District				Perth		Western Australia	Australia	AUS	116.02109000000007	-31.947569999999928	100	
Moscow	GPE	? Only a poor woman, on her way from Moscow to the Austrian frontier. Her crime? She was	1600	Moscow, RUS	Locality	City					Moscow	Moscow	Russia	RUS	37.61502000000007	55.75696000000005	100	
Vienna	GPE	was strong enough sent her to join her son in Vienna. She was my mother. She owed her salvation	1602	Vienna, AUT	Locality	City				Vienna	Vienna	Vienna	Austria	AUT	16.36842000000007	48.202630000000056	100	
Vernon	GPE	He looked at Vernon, but Clare answered quickly,—	1605	Vernon, BC, CAN	Locality	City				Vernon	North Okanagan Regional District	British Columbia	Canada	CAN	-119.27178899999996	50.26679500000006	100	
Gath	GPE	The advent of these two, who were dwellers in Gath, and brought in with them a breath of pure	1609	Gath, TN, USA	Locality	Village				Gath	Warren County	Tennessee	United States	USA	-85.79004999999995	35.77556000000004	100	
