Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
china	GPE	"n't think I was made in Germany, like cheap china and imitation Astrakhan."""	849	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
fairyland	GPE	But while these two were wandering together in fairyland, Elisabeth felt distinctly left out in the cold.	895	Fairyland, Queensland, AUS	Locality	City				Fairyland		Queensland	Australia	AUS	150.92752000000007	-26.51586999999995	100	
Spain	GPE	again, and began drawing plans for extensive castles in Spain, and arranging social campaigns wherein she herself should be	1018	Spain	Locality	Country							Kingdom of Spain	ESP	-3.6460631049999392	40.227949660000036	100	
Wood Glen	GPE	she said to Elisabeth, who came to stay at Wood Glen for Felicia's marriage, which took place in the	1025	Woodglen, San Antonio, TX, USA	Locality	Neighborhood				San Antonio	Bexar County	Texas	United States	USA	-98.66169999999994	29.470690000000047	100	
London	GPE	and thus Elisabeth came to have a bowing acquaintanceship with London; but of London as an ever-fascinating,	1115	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	to have a bowing acquaintanceship with London; but of London as an ever-fascinating, never-wearying friend	1115	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	"nothing. There are people who tell us that ""London is delightful in the season,"" and that """	1115	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	"dearest ""a charming girl."" Those who know London and the country, as London and the country deserve"	1115	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	""" Those who know London and the country, as London and the country deserve to be known, do not"	1115	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
France	GPE	"""Because there is cholera in the South of France, and I never look at the papers when there"	1120	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
France	GPE	"said Christopher, in his most comforting tone; ""France is such a beastly dirty hole that they are bound"	1121	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
England	GPE	could never trouble clean, local-boarded, old England. And then it's so far away, too	1121	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	"""Good gracious, no! England is so well looked after, with county councils and"	1123	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
France	GPE	not once—while the epidemic in the South of France lasted—did he forget to forget to send the	1134	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
France	GPE	acrobats who had just come straight from the South of France, and evidently brought the infection with them. They	1174	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
London	GPE	and redden one's nose over imaginary woes in a London theatre.	1203	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Providence	GPE	from the inevitable. He had played the part of Providence to her in one matter: he had stood between	1216	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Providence	GPE	the question. But now the part of Elisabeth's Providence was no longer cast for Christopher to play; he	1216	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Jerusalem	GPE	"the words, ""As the mountains are round about Jerusalem""; they seemed to express all that he was"	1217	Jerusalem, ISR	Locality	City					Jerusalem	Jerusalem	Israel	ISR	35.21873000000005	31.780030000000068	100	
Tetleigh	GPE	. You remember her?—the speckled one that I got from Tetleigh, four years ago come Michaelmas. But that's	1223															nothing found
London	GPE	the permission to stand in the backwater of a fashionable London evening party, looking at the mighty and noble,	1258	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
St. Peter's	GPE	in need of one, as the east window in St. Peter's had once been a sign-post to herself showing	1266	St Peter's, Thanet, Kent, England, GBR	Locality	District				Thanet	Kent	England	United Kingdom	GBR	1.4228739460000384	51.36384547500006	100	
Zion	GPE	sign-post to herself showing her the way to Zion.	1266	Zion, IL, USA	Locality	City				Zion	Lake County	Illinois	United States	USA	-87.82556999999997	42.44327000000004	100	
London	GPE	informed Christopher that she had decided to go up to London, and fulfil the desire of her heart by studying	1268	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	"""But you can not live by yourself in London,"" Christopher objected; ""you are all right"	1269	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	"besides, I don't approve of girls living in London by themselves."""	1269	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
England	GPE	"her family; but now she has settled down in England, and is going in for art."""	1272	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Australia	GPE	"""Because I am going to Australia."""	1277	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
Australia	GPE	"""To Australia? What on earth for?"" It seemed to"	1278	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
Australia	GPE	hyper-disagreeable on your part to go off to Australia—just when I am so lonely and want you	1306	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
England	GPE	Christopher do what she wished and stay with her in England; not only because she needed him, but because	1306	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Waterloo	GPE	but because she felt that this was a Hastings or Waterloo between them, and that if she lost this battle	1306	Waterloo, ON, CAN	Locality	City				Waterloo	Waterloo Regional Municipality	Ontario	Canada	CAN	-80.52011799999997	43.46339800000004	100	
Australia	GPE	you have made up your mind to go out to Australia and turn up every stone in order to find this	1308	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
Australia	GPE	"""If somebody must go to Australia after that tiresome young man, why need it be"	1313	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
Australia	GPE	Christopher went to Australia in search of George Farringdon's son, and Elisabeth	1320	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
England	GPE	of George Farringdon's son, and Elisabeth stayed in England and cherished bitter thoughts in her heart concerning him.	1320	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Australia	GPE	listened patiently to all the details of his doings in Australia; but with gracious coldness she quietly put him outside	1323	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
Australia	GPE	have been equivalent to failure. When Christopher was in Australia he succeeded in tracing George Farringdon as far as Broken	1325	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
England	GPE	obliged at last to abandon the search and return to England, without discovering what had happened to the widow and	1325	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Australia	GPE	Some years after his nephew's fruitless journey to Australia Richard Smallwood died; and though the old man had	1326	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
London	GPE	art of other lands. But principally they lived in London, for the passion to be near the centre of	1327	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	; and when once that comes upon any one, London is the place in which to live. People wondered	1327	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Niagara	GPE	", with a whimsical smile. ""I feel like Niagara, spending its strength on empty splashings, when it"	1347	Niagara, NY, USA	POI	Waterfall						New York	United States	USA	-79.06948865099997	43.08458754000003	100	
London	GPE	weird mystery of the Black Country into the heart of London, until one almost felt the breath of the furnaces	1390	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
England	GPE	incantation was gone through, which constitutes an introduction in England—namely, the repetition of two names, whereof	1397	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
London	GPE	. Peacocks couldn't hop about in gutters, and London sparrows couldn't strut across Kensington Gardens, however much	1495	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
St. Paul	GPE	once. I don't in the least know what St. Paul meant when he said that the evil he would not	1533	St Paul, MN, USA	Locality	City				St Paul	Ramsey County	Minnesota	United States	USA	-93.09647999999999	44.94339000000008	100	
St. Paul	GPE	that you would not, that you do, like St. Paul and myself and sundry others, if you despise stupid	1548	St Paul, MN, USA	Locality	City				St Paul	Ramsey County	Minnesota	United States	USA	-93.09647999999999	44.94339000000008	100	
Paddingdon	GPE	summer's day when Lady Silverhampton collected her forces at Paddingdon, conveyed them by rail as far as Reading,	1565	Paddington, Cheshire, England, GBR	Locality	District				Paddington	Cheshire	England	United Kingdom	GBR	-2.545203163999929	53.39910695300006	91.2	
London	GPE	at the seaside. When fish has been up to London and returned, it is then sold at the place	1587	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	with my jokes; when they have been all round London and come home to roost, I serve them up	1587	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Pompeii	GPE	bygone time, as the Coliseum or the ruins of Pompeii; and the respectability of the survival of the fittest	1625	Pompeii, Pompei, Naples, ITA	POI	Ruin				Pompei	Naples	Campania	Italian Republic	ITA	14.483330000000024	40.75000000000006	100	
Kesterton	GPE	really enjoy them on a Sunday afternoon. Now take Kesterton, for instance; he's the type of man	1627	Kelsterton, Clwyd, Wales, GBR	Locality	District				Kelsterton	Clwyd	Wales	United Kingdom	GBR	-3.0812488289999465	53.22850770300005	91.2	
Kesterton	GPE	me; but still you must always have faintly suspected Kesterton of respectability, even when you admired him most.	1629	Kelsterton, Clwyd, Wales, GBR	Locality	District				Kelsterton	Clwyd	Wales	United Kingdom	GBR	-3.0812488289999465	53.22850770300005	91.2	
Kesterton	GPE	"""Belief in Kesterton, of course, which she carries to the verge"	1631	Kelsterton, Clwyd, Wales, GBR	Locality	District				Kelsterton	Clwyd	Wales	United Kingdom	GBR	-3.0812488289999465	53.22850770300005	91.2	
Australia	GPE	the shock of his death. I was born in Australia, at Broken Hill, and was an only child	1673	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
England	GPE	it ended in his adopting me and bringing me to England, and making of me an artist like himself.	1681	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	up told me that they believed my father came from England, and had been connected with some business over here	1687	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Judæa	GPE	have been lived but for that Other Life lived in Judæa nineteen centuries ago. Perhaps his friendship with Christopher did	1695	Judaea	Locality	Zone						Southern			35.00000000000006	31.583330000000046	100	
London	GPE	Willows for a week—though her fame and the London season were alike at their height—and went every	1699	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	had shaken hands. It was dull at Sedgehill after London, and the old flirting spirit woke up in her	1701	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Suède	GPE	"walk together."" And Elisabeth drew on her long Suède gloves and leisurely opened her parasol, as they strolled"	1703	Suède	Locality	Country							Suède	SWE	17.260487956000077	64.71258554700006	100	
London	GPE	to run down here, in the midst of your London life, to see Willie! He fretted after you	1709	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	had grown into the habit of thinking that nobody outside London knew anything—was surprised to find that Christopher had	1712	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	became defiant, and told stories of her life in London of which she knew Christopher would disapprove. There was	1713	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	. How dare this one man dispute the verdict of London? Then she said—	1727	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	Elisabeth went back to London, and Christopher to his work again, and little	1756	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Sinai	GPE	ere they grow weary of waiting for the revelation from Sinai, and begin to build altars unto false gods.	1820	Sinai, South Sinai, EGY	POI	Mountain						South Sinai	Ägypten	EGY	33.97496000000007	28.53914000000003	100	
London	GPE	at last, and asking him to come up to London in order to facilitate the giving up of her kingdom	1847	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Italy	GPE	as that; but I shall spend my winters in Italy and my summers in Mayfair, and I shall forget	1867	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Germany	GPE	informing her that Mr. Thornley returned from his tour in Germany a week ago; and that immediately on his return	1874	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
Germany	GPE	the violence of the cold which he had taken in Germany, as from the fact that his vitality was too	1877	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
Australia	GPE	But when you so misjudged me about my journey to Australia, I understood that it was I myself, and	1881	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
Australia	GPE	else believed, that the lost heir was somewhere in Australia. But on my uncle's death I found a	1882	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
Australia	GPE	married her, and took her out with him to Australia. They had a hard life, and lost all	1882	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
England	GPE	She survived him only long enough to come back to England, and give her child into her brother's charge	1882	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Australia	GPE	"all again, I should want you to go to Australia after George Farringdon's son."""	1912	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
Australia	GPE	"thought you didn't like me because you went to Australia, you mean?"""	1934	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
Carthage	GPE	you ever meet anybody who fretted over the overthrow of Carthage, or made a trouble of the siege of Troy	1957	Carthage, MO, USA	Locality	City				Carthage	Jasper County	Missouri	United States	USA	-94.31399999999996	37.17675000000003	100	
Troy	GPE	"Carthage, or made a trouble of the siege of Troy?"""	1957	Troy, MI, USA	Locality	City				Troy	Oakland County	Michigan	United States	USA	-83.15417999999994	42.562380000000076	100	
Rome	GPE	; it was not that he loved Cæsar less but Rome more, Cecil's being one of the natures to	1994	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Rome	GPE	, Cecil's being one of the natures to whom Rome would always appeal more powerfully than Cæsar. His life	1994	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
