Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
London	GPE	, I first saw the dome, looming through a London mist. I suppose the sensations, stirred by those	285	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Brussels	GPE	living languages I afterwards found to be so general in Brussels.	286	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Liege	GPE	meditation he named a place in a mercantile house at Liege, and another in a bookseller’s shop at Louvain	289	Liège, BEL	Locality	City				Liège	Liège	Wallonie	Belgique	BEL	5.590462810000076	50.63176777000007	100	
Louvain	GPE	Liege, and another in a bookseller’s shop at Louvain.	289	Louvain, BEL	Locality	City				Louvain	Brabant flamand	Flandre	Belgique	BEL	4.705906121000055	50.88217392300004	100	
Brussels	GPE	me better; besides I did not wish to leave Brussels.	290	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Brussels	GPE	“I know of no place in Brussels,” answered Mr. Brown, “unless indeed you	291	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Belgium	GPE	” returned Mr. Brown, “professor, here in Belgium, means a teacher, that is all.”	298	Belgium	Locality	Country							Belgium	BEL	4.661070427000027	50.640682937000065	100	
Brussels	GPE	I had traversed a good deal of Brussels before five o’clock arrived, but punctually as that hour	300	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Brussels	GPE	which M. Pelet had engaged me were really liberal for Brussels; instruction being extremely cheap there on account of the	301	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Wakefield	GPE	“livre de lecture” was the “Vicar of Wakefield,” much used in foreign schools because it is	310	Wakefield, West Yorkshire, England, GBR	Locality	City				Wakefield	West Yorkshire	England	United Kingdom	GBR	-1.4981716159999792	53.68372055800006	100	
Great Britain	GPE	to the language in ordinary use amongst the natives of Great Britain. My God! how he did snuffle, snort	310	Great Britain	Locality	Country							United Kingdom	GBR	-1.9695595439999352	53.40838660500003	100	
Flamands	GPE	his throat and nose, for it is thus the Flamands speak, but I heard him to the end of	310	Flamands, Saint-Barthélemy, BLM	Locality	Village				Flamands	Saint-Barthélemy	Saint-Barthélemy	Saint-Barthélemy	BLM	-62.854769999999974	17.918690000000026	100	
Wakefield	GPE	began at the very beginning of the “Vicar of Wakefield,” and read, in a slow, distinct	314	Wakefield, West Yorkshire, England, GBR	Locality	City				Wakefield	West Yorkshire	England	United Kingdom	GBR	-1.4981716159999792	53.68372055800006	100	
Belgium	GPE	it had two windows. Light not being taxed in Belgium, the people never grudge its admission into their houses	318	Belgium	Locality	Country							Belgium	BEL	4.661070427000027	50.640682937000065	100	
n’est-ce	GPE	et les convenances exigent—enfin, vous comprenez—n’est-ce pas, monsieur?”	319	Nest, Avenida Carlos Jereissati 100, Maracanaú, Ceará, 61900-010, BRA	POI	Medical Clinic	Avenida Carlos Jereissati 100	Carlos Jereissati	100	Maracanaú		Ceará	Brasil	BRA	-38.62121999999994	-3.879799999999932	99.99	
Ste	GPE	it in rock—become immutable as the towers of Ste. Gudule; for a step—but half a	323	Sainté, Loire, Auvergne-Rhône-Alpes, FRA	Locality	City				Saint-Étienne	Loire	Auvergne-Rhône-Alpes	France	FRA	4.390000000000043	45.433890000000076	100	
Belgium	GPE	details will sound very odd in English ears, but Belgium is not England, and its ways are not our	328	Belgium	Locality	Country							Belgium	BEL	4.661070427000027	50.640682937000065	100	
England	GPE	very odd in English ears, but Belgium is not England, and its ways are not our ways.	328	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Belgium	GPE	“How do you like Belgium, Monsieur?” asked she, in an accent	337	Belgium	Locality	Country							Belgium	BEL	4.661070427000027	50.640682937000065	100	
ponche	GPE	. Take one drop of the punch” (or ponche, as she pronounced it); “it is	339	Ponche, Huambo, AGO	POI	Stream						Huambo	Angola	AGO	15.150000000000034	-12.249999999999943	100	
Brussels	GPE	singularly, at least I thought so that evening. Brussels seemed a very pleasant place to me when I got	368	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
china	GPE	beaufet and the armoire vitree, filled with glass and china, which formed part of its furniture. Ere she	416	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
Brussels	GPE	was considered one of the best-conducted schools in Brussels.	416	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Venez	GPE	of the stair, “ou allez-vous? Venez a la salle-a-manger, que je	428	Venez I, Tayir Zharokov köshesy, Almati, 050060, KAZ	POI	Furniture Store	Tayir Zharokov köshesy	Tayir Zharokov		Almati		Almati	Qazaqstan	KAZ	76.90292000000005	43.21219000000008	98.28	
china	GPE	, a sugar-basin, and two large white china cups. While M. Pelet employed himself in choosing a	430	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
voyez-vous	GPE	“Je connais un peu ma petite voisine—voyez-vous.”	445															nothing found
n’est-ce pas que cela	GPE	tendresse d’une petite maman a l’amour d’une epouse devouee; n’est-ce pas que cela t’irait superieurement?”	454	Estação, Itapipoca, Ceará, BRA	Locality	Neighborhood				Itapipoca		Ceará	Brasil	BRA	-39.58288999999996	-3.495499999999936	73.5	
n’y	GPE	observe then her eyebrows, et dites-moi s’il n’y a pas du chat dans l’un et du renard dans	468	NY, USA	Locality	State or Province						New York	United States	USA	-75.61070144699994	42.93708397900008	99.99	
parmi ces	GPE	N’y a-t-il pas de belles etudes parmi ces jeunes tetes?”	479	Parmi, Совхозная улица, Химки, Московская область, 141406, RUS	POI	International Food	Совхозная улица	Совхозная		Химки	Химки	Московская область	Russian Federation	RUS	37.47960000000006	55.90276000000006	77.5	
Brussels	GPE	I known of female character previously to my arrival at Brussels? Precious little. And what was my notion of	494	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Brussels	GPE	eighteen years of age, and has been sent to Brussels to finish her education; she is of middle size	496	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
France	GPE	as their parents wandered from land to land—from France to Germany, from Germany to Belgium—they had	502	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Germany	GPE	parents wandered from land to land—from France to Germany, from Germany to Belgium—they had picked up	502	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
Germany	GPE	land to land—from France to Germany, from Germany to Belgium—they had picked up some scanty instruction	502	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
Belgium	GPE	land—from France to Germany, from Germany to Belgium—they had picked up some scanty instruction, many	502	Belgium	Locality	Country							Belgium	BEL	4.661070427000027	50.640682937000065	100	
Rome	GPE	and nursling of Protestantism from the foster-child of Rome, the protégée of Jesuistry: proud, too,	503	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Mdlles	GPE	were three in number, all French—their names Mdlles. Zephyrine, Pelagie, and Suzette; the two	504	Mülles, Hahnbach, Bayern, DEU	Locality	District				Hahnbach	Amberg-Sulzbach	Bayern	Deutschland	DEU	11.810230000000047	49.56898000000007	83.33	
Eulalie	GPE	, access to books being forbidden. While Mdlle. Eulalie, Hortense, Caroline, etc., were pondering	538	Eulalie, TX, USA	Locality	Village				Eulalie	Rusk County	Texas	United States	USA	-94.53945999999996	31.96148000000005	100	
Belgium	GPE	of sensitiveness in any human face since my arrival in Belgium, I had begun to regard it almost as a	548	Belgium	Locality	Country							Belgium	BEL	4.661070427000027	50.640682937000065	100	
maison d’or	GPE	to Marie “vierge celeste, reine des anges, maison d’or, tour d’ivoire!” and then an invocation to	549	Maison D'or, улица Розы Люксембург, 22, Екатеринбург, Свердловская область, 620075, RUS	POI	Furniture Store	улица Розы Люксембург, 22	Розы Люксембург	22	Екатеринбург	Екатеринбург	Свердловская область	Russian Federation	RUS	60.61218000000008	56.83256000000006	100	
Perth	GPE	“On his way to Perth, the king was met by a Highland woman,	562	Perth, Western Australia, AUS	Locality	City				Perth		Western Australia	Australia	AUS	115.85742000000005	-31.95264999999995	100	
Essex	GPE	the counterpart of what any well-educated lady in Essex or Middlesex might have enounced, yet the speaker or	563	Essex, England, GBR	Locality	Zone						England	United Kingdom	GBR	0.5744900000000257	51.78449000000006	100	
Middlesex	GPE	of what any well-educated lady in Essex or Middlesex might have enounced, yet the speaker or reader was	563	Middlesex, JAM	Locality	State or Province						Middlesex	Jamaica	JAM	-77.20259987899993	18.12891323200006	100	
England	GPE	! you read it well; you have been in England?”	567	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Brabantoises	GPE	the way of controlling our giddy, high-spirited Brabantoises. But, monsieur, I would add one word	580															nothing found
England	GPE	she had obtained access somehow to an abridged history of England, and had copied the anecdote out fair. I	584	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Wales	GPE	friends; my troops wander broken in the hills of Wales; reckless robbers spoil my country; my subjects lie	591	Wales, GBR	Locality	State or Province						Wales	United Kingdom	GBR	-3.7652226249999785	52.337163856000075	100	
wintry	GPE	, of the crownless king; she had imagined the wintry forest, she had recalled the old Saxon ghost-	592	Wintery	POI	Trench									-24.811229999999966	-60.126619999999946	85.71	
England	GPE	, yet she told me she had neither been in England, nor taken lessons in English, nor lived in	593	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Belgium	GPE	“You are not a native of Belgium?”	610	Belgium	Locality	Country							Belgium	BEL	4.661070427000027	50.640682937000065	100	
France	GPE	“Nor of France?”	612	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Geneva	GPE	“I was born at Geneva.”	615	Geneva, CHE	Locality	City				Geneva	Geneva	Geneva	Switzerland	CHE	6.142750000000035	46.208330000000046	100	
n’en	GPE	“C’est si difficile, monsieur, quand on n’en a plus l’habitude.”	635	Nen, Momo, Northwest, CMR	Locality	Village				Momo		Northwest	Cameroon	CMR	9.83573000000007	5.8285300000000575	99.99	
un mois j’aurai dix-neuf ans	GPE	“Pas encore, monsieur—en un mois j’aurai dix-neuf ans.”	651															nothing found
Berlin	GPE	“Yes, yes, you can work with Berlin wools, and embroider handkerchiefs and collars—that will	678	Berlin, DEU	Locality	City				Berlin	Berlin	Berlin	Deutschland	DEU	13.376910000000066	52.51604000000003	100	
Brussels	GPE	me taught lace-mending soon after we came to Brussels, because I knew it was a métier, a	685	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Brussels	GPE	, and I quickly got work, for all the Brussels ladies have old lace—very precious—which must	685	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
England	GPE	“I will go and live in England; I will teach French there.”	687	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	The words were pronounced emphatically. She said “England” as you might suppose an Israelite of Moses’	688	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Canaan	GPE	suppose an Israelite of Moses’ days would have said Canaan.	688	Canaan, ME, USA	Locality	City				Canaan	Somerset County	Maine	United States	USA	-69.56169999999997	44.762020000000064	100	
England	GPE	“Have you a wish to see England?”	689	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	“What is your idea of England, mademoiselle? Why do you wish to go there	695	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	“England is something unique, as I have heard and read	697	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	“Hum! How much of England do you suppose you could see if you went there	698	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Great Britain	GPE	idea of a country! All you could see of Great Britain would be the interior of a school, or at	698	Great Britain	Locality	Country							United Kingdom	GBR	-1.9695595439999352	53.40838660500003	100	
Switzerland	GPE	Why, monsieur, it is just so. In Switzerland I have done but little, learnt but little,	707	Switzerland	Locality	Country							Switzerland	CHE	8.245024096000066	46.79981744200006	100	
Brussels	GPE	this round, I begged my aunt to go to Brussels; my existence is no larger here, because I	707	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
England	GPE	changed; it would change again if I went to England. I knew something of the bourgeois of Geneva,	707	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Geneva	GPE	to England. I knew something of the bourgeois of Geneva, now I know something of the bourgeois of Brussels	707	Geneva, CHE	Locality	City				Geneva	Geneva	Geneva	Switzerland	CHE	6.142750000000035	46.208330000000046	100	
Brussels	GPE	Geneva, now I know something of the bourgeois of Brussels; if I went to London, I would know	707	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
London	GPE	of the bourgeois of Brussels; if I went to London, I would know something of the bourgeois of London	707	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	London, I would know something of the bourgeois of London. Can you make any sense out of what I	707	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
England	GPE	“And in England you would be a foreigner; that too would deprive	711	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	would effectually separate you from all round you; in England you would have as few connections, as little importance	711	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
dans le	GPE	la petite de Dorlodot chez elle, elle vous attend dans le cabinet de Rosalie la portiere—c’est que sa bonne	719	Dans, MD, USA	Locality	Village				Dans	Cecil County	Maryland	United States	USA	-75.81958999999995	39.53281000000004	85.8	
portiere—c’est que sa bonne	GPE	, elle vous attend dans le cabinet de Rosalie la portiere—c’est que sa bonne n’est pas venue la chercher—voyez-vous.	719	Bonne, Haute-Savoie, Auvergne-Rhône-Alpes, FRA	Locality	City				Bonne	Haute-Savoie	Auvergne-Rhône-Alpes	France	FRA	6.324991133000026	46.17109370900005	70	
voyez-vous	GPE	c’est que sa bonne n’est pas venue la chercher—voyez-vous.”	719															nothing found
Mdlle	GPE	individual forming their object. The interest I take in Mdlle. Henri’s real welfare makes me desirous of screening	738	Malle, BEL	Locality	City				Malle	Antwerpen	Vlaanderen	België	BEL	4.705512859000066	51.30405778100004	80	
Mdlle	GPE	it recorded in my diary that a hiatus occurred in Mdlle. Henri’s usually regular attendance in class. The	740	Malle, BEL	Locality	City				Malle	Antwerpen	Vlaanderen	België	BEL	4.705512859000066	51.30405778100004	80	
quelle	GPE	propre, tout entouree de champs et de bois; quelle vie charmante que la vie champetre! N’est-ce	758	Quelle, Bielefeld, Nordrhein-Westfalen, DEU	Locality	District				Bielefeld	Bielefeld	Nordrhein-Westfalen	Deutschland	DEU	8.477010000000064	52.00669000000005	100	
Mdlle	GPE	took—I have always taken a real interest in Mdlle. Henri’s welfare; I did not like her	779	Malle, BEL	Locality	City				Malle	Antwerpen	Vlaanderen	België	BEL	4.705512859000066	51.30405778100004	80	
Brussels	GPE	door. “No matter—I’ll seek her through Brussels.”	809	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Ste	GPE	Verte, in the Park; I sought her in Ste. Gudule and St. Jacques; I sought her in	810	Sainté, Loire, Auvergne-Rhône-Alpes, FRA	Locality	City				Saint-Étienne	Loire	Auvergne-Rhône-Alpes	France	FRA	4.390000000000043	45.433890000000076	100	
St. Jacques	GPE	Park; I sought her in Ste. Gudule and St. Jacques; I sought her in the two Protestant chapels;	810	Saint-Jacques, QC, CAN	Locality	Village				Saint-Jacques	Montcalm	Québec	Canada	CAN	-73.57266899999996	45.94534100000004	100	
Brussels	GPE	“She has probably left Brussels—perhaps is gone to England, as she said	811	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
England	GPE	She has probably left Brussels—perhaps is gone to England, as she said she would,” muttered I	811	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
