Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
London	GPE	this point that Joshua and the chief man of the London branch split. He was a purist, and gave	229	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Bedlam	GPE	own master than if he had been a lunatic in Bedlam. During our fortnight's imprisonment he took everything he	242	Bedlam, Harrogate, North Yorkshire, England, GBR	Locality	District				Harrogate	North Yorkshire	England	United Kingdom	GBR	-1.754445933999932	54.08669644200006	100	
bulls'-eyes	GPE	the little sweet-stuff shop where ha'pennyworths of “bulls'-eyes” were sold to young children by a girl who	328	Bulls Eyes, Lusaka, Chongwe, Lusaka, ZMB	POI	Bar or Pub				Chongwe	Chongwe	Lusaka	Zambia	ZMB	28.353320000000053	-15.372669999999971	99.99	
London	GPE	on the ground of emancipation; but Society here in London holds slaves as arbitrarily and as cruelly is ever the	339	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
France	GPE	The war broke out between France and Prussia, and at the first the tide of	346	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Prussia	GPE	The war broke out between France and Prussia, and at the first the tide of liberal sympathies	346	Prussia, Caselle Torinese, Torino, ITA	Locality	Village				Caselle Torinese	Torino	Piemonte	Italia	ITA	7.616620000000069	45.17826000000008	100	
Prussia	GPE	at the first the tide of liberal sympathies went with Prussia, as representing opposition to the Empire. But as	346	Prussia, Caselle Torinese, Torino, ITA	Locality	Village				Caselle Torinese	Torino	Piemonte	Italia	ITA	7.616620000000069	45.17826000000008	100	
Empire	GPE	sympathies went with Prussia, as representing opposition to the Empire. But as time went on, sides changed,	346	Empire, CA, USA	Locality	City				Empire	Stanislaus County	California	United States	USA	-120.89932999999996	37.637920000000065	100	
Prussia	GPE	went on, sides changed, and moderates backed up Prussia, while the ultra-Tories and the Republicans went	346	Prussia, Caselle Torinese, Torino, ITA	Locality	Village				Caselle Torinese	Torino	Piemonte	Italia	ITA	7.616620000000069	45.17826000000008	100	
France	GPE	while the ultra-Tories and the Republicans went with France; the one hoping to see the Empire restored,	346	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Paris	GPE	brotherhood may be proclaimed, we all looked over to Paris with an anxiety that was as painful as if we	347	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	of the righteous cause. The Commune, successful in Paris, meant the emancipation of the working classes here,	347	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	nineteenth of March, Joshua resolved to go over to Paris, to help, so far as he could,	348	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	might leave behind him, he set his face toward Paris; and after some difficulties and dangers we arrived there	348	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	Never had Paris been so free from crime as during the administration of	350	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Empire	GPE	vice which had disgraced the city ever since the congenial Empire had enlisted, was swept clean out of it;	350	Empire, CA, USA	Locality	City				Empire	Stanislaus County	California	United States	USA	-120.89932999999996	37.637920000000065	100	
France	GPE	, and to sketch out a future glorious alike for France and the whole world. The working man vindicated then	350	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Paris	GPE	wrote its brief but noble record on the heart of Paris.	350	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	But Paris was mad—mad with despair, with famine,	352	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	passed by, that the cause of the freedom of Paris, and with Paris of Europe—the cause of	352	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	the cause of the freedom of Paris, and with Paris of Europe—the cause of the rights and better	352	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Versailles	GPE	The Vicaire-Général had gone to Versailles, but he had not returned; and no answer	362	Versailles, Place d'Armes, 78000, Versailles, Yvelines, Île-de-France, FRA	POI	Historical Monument	Place d'Armes	Armes		Versailles	Yvelines	Île-de-France	France	FRA	2.1207600000000753	48.804770000000076	100	
Paris	GPE	knew that the hostages would be sacrificed. Inflamed as Paris was, surrounded by an enemy that treated her like	362	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	the shells, and saw the smoke and flame of Paris rising up against the sky.	363	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Versailles	GPE	generous. Whatever the wrong committed by the Government at Versailles, the innocent ought not to suffer. Let the	365	Versailles, Place d'Armes, 78000, Versailles, Yvelines, Île-de-France, FRA	POI	Historical Monument	Place d'Armes	Armes		Versailles	Yvelines	Île-de-France	France	FRA	2.1207600000000753	48.804770000000076	100	
Versailles	GPE	was fired, and we knew that the policy of Versailles had triumphed.	374	Versailles, Place d'Armes, 78000, Versailles, Yvelines, Île-de-France, FRA	POI	Historical Monument	Place d'Armes	Armes		Versailles	Yvelines	Île-de-France	France	FRA	2.1207600000000753	48.804770000000076	100	
Paris	GPE	The Versaillists were pouring in like wolves let loose; Paris was drenched with blood, and in flames. And	376	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	that terrible moment, when the victorious Versaillists marched into Paris, and society revenged itself on the men who had	377	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	day when I wandered about the bloody-streets of Paris, looking for my friends; sorrow for the lost	377	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
England	GPE	this time in safety, got us sent off to England. And right glad was I when we landed safe	389	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	of such intense hope and excitement; and once in England, he thought he could do something for the Humanity	389	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Paris	GPE	of affairs during the short reign of the Commune in Paris; but he warmly defended the cardinal points of their	395	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	“You burnt Paris,” said one. “You murdered dered innocent	396	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
London	GPE	I know that he has led an infamous life in London; and that he kept such a disorderly house the	405	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Paris	GPE	and, to crown all, he went over to Paris at that awful time of the Commune, when,	405	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Nazareth	GPE	the brotherhood and communism taught by the Jewish carpenter of Nazareth? Who will answer me?—who will make the dark thing	411	Nazareth, BEL	Locality	City				Nazareth	Oost-Vlaanderen	Vlaanderen	België	BEL	3.609915413000067	50.957007014000055	100	
