Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Cambridge	GPE	", and the place was full. There were several Cambridge men ""going up"" after the Christmas vacation,"	287	Cambridge, Cambridgeshire, England, GBR	Locality	City				Cambridge	Cambridgeshire	England	United Kingdom	GBR	0.11970858700004783	52.204875135000066	100	
dale	GPE	; to tell and retell the story over hill and dale, in the market-place and bar-parlour	287	Dale, IN, USA	Locality	City				Dale	Spencer County	Indiana	United States	USA	-86.98998999999998	38.16880000000003	100	
Kiffin	GPE	by the way, I see a new face—Kiffin, I think? Kiffin, this is Bultitude,	337	Kiffīn, Aleppo, SYR	Locality	City						Aleppo	Syria	SYR	37.04483000000005	36.413080000000036	100	
Kiffin	GPE	singularly sweet voice, and the new-comer, Kiffin, who did not seem much more at home in	343	Kiffīn, Aleppo, SYR	Locality	City						Aleppo	Syria	SYR	37.04483000000005	36.413080000000036	100	
Æschylus	GPE	of you are doubtless aware, is a drama by Æschylus, a Greek poet of established reputation. I was	359	Aeschylia, 2075 S Willow St, Manchester, NH, 03103, USA	POI	Bakery	2075 S Willow St	Willow	2075	Manchester	Hillsborough County	New Hampshire	United States	USA	-71.43131499999998	42.94460300000003	77.78	
Kiffin	GPE	": ""Did I hear you mention the name of Kiffin amongst those of your pupils here, Doctor? I"	377	Kiffīn, Aleppo, SYR	Locality	City						Aleppo	Syria	SYR	37.04483000000005	36.413080000000036	100	
Kiffin	GPE	The boys (with the exception of Kiffin) still found exquisite enjoyment in this extraordinary and original	404	Kiffīn, Aleppo, SYR	Locality	City						Aleppo	Syria	SYR	37.04483000000005	36.413080000000036	100	
portmanteaux	GPE	in the raw night air by a small heap of portmanteaux and white clamped boxes.	422	Portmanteau, Via Biella 21, 10152, Torino, ITA	POI	Bed and Breakfast	Via Biella 21	Biella	21	Torino	Torino	Piemonte	Italia	ITA	7.674340000000029	45.08298000000008	93	
Brompton	GPE	awfully slow! They've a poky little house in Brompton somewhere, and there was no dancing, only boshy	472	Brompton, Kent, England, GBR	Locality	District				Brompton	Kent	England	United Kingdom	GBR	0.5362992690000397	51.391561558000035	100	
Kiffin	GPE	Once Kiffin, the new boy, awoke with a start and	530	Kiffīn, Aleppo, SYR	Locality	City						Aleppo	Syria	SYR	37.04483000000005	36.413080000000036	100	
Cambridge	GPE	lately left a small and little-known college at Cambridge, where he had contrived, contrary to expectation,	568	Cambridge, Cambridgeshire, England, GBR	Locality	City				Cambridge	Cambridgeshire	England	United Kingdom	GBR	0.11970858700004783	52.204875135000066	100	
china	GPE	eyed long-haired boy had brought out a small china figure with which, and the assistance of his right	681	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
Bayswater	GPE	absence? Would he ever see his comfortable home in Bayswater again?	753	Bayswater, City of Westminster, Greater London, England, GBR	Locality	District				City of Westminster	Greater London	England	United Kingdom	GBR	-0.18327270299994325	51.51229300000006	100	
zem	GPE	table of ze irregular virps, vith ze eggserzizes upon zem. And zere is further an appendeeks which in itself	841	Zem, Rua dos Goitacazes, Belo Horizonte, Minas Gerais, 30190-050, BRA	POI	Clothing Store	Rua dos Goitacazes	Goitacazes		Belo Horizonte		Minas Gerais	Brasil	BRA	-43.939209999999946	-19.922859999999957	100	
yong	GPE	"""ah, yes, I make him when a yong man; but, mind you, he was not"	846	Yong, Haut-Nkam, Ouest, CMR	Locality	Village				Haut-Nkam		Ouest	Cameroun	CMR	10.042100000000062	5.093630000000076	100	
London	GPE	zere is von ozer gurious thing I see in your London streets zat very same day. Zere vas a poor	874	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Coventry	GPE	"don't like it; they'll send you to Coventry unless you take care."""	881	Coventry, West Midlands, England, GBR	Locality	City				Coventry	West Midlands	England	United Kingdom	GBR	-1.5068480599999248	52.40772365500004	100	
Euclid	GPE	with Greek paradigms and German conversation scraps, propositions in Euclid and Latin gerunds, of all of which, having	1033	Euclid, OH, USA	Locality	City				Euclid	Cuyahoga County	Ohio	United States	USA	-81.52681999999999	41.59946000000008	100	
Lapland	GPE	he knows about somewhere, and a steam tramway in Lapland. But I don't like him very much—	1052	Lapland, FIN	Locality	State or Province						Lapland	Finland	FIN	26.294218828000055	67.71926506900007	100	
smitings	GPE	shovings—nay, as it is written, by smitings, twitchings, spurnings à posteriori not to be named	1123	A. V. Suitings, Gandhi Nagar, Bhilwara, Rajasthan, 311001, IND	POI	Clothing Store				Bhilwara	Bhilwara	Rajasthan	India	IND	74.61519000000004	25.343660000000057	76.96	
Kiffin	GPE	was not a cushioned one. He had the inoffensive Kiffin for a neighbour, his chief tormentors were far away	1192	Kiffīn, Aleppo, SYR	Locality	City						Aleppo	Syria	SYR	37.04483000000005	36.413080000000036	100	
Canton	GPE	"""Shellack—my Canton correspondent—a man I was anxious to be of"	1509	Canton, Guangzhou, Guangdong, CHN	Locality	City				Guangzhou	Guangzhou	Guangdong	Kina	CHN	113.25000000000011	23.116670000000056	100	
laurel bush	GPE	at his right was the indistinct form of a large laurel bush, behind that he knew was the playground gate.	1627	Bush, KY, USA	Locality	Village				Bush	Laurel	Kentucky	United States	USA	-83.88247999999999	37.08970000000005	100	
London	GPE	Just see here. You want to get off to London, don't you? What for is your business	1649	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	of white steam rose above the station roof as the London train clanked cumbrously in, and was brought to with	1666	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Ing	GPE	"master, shout, ""Look alive, there, Ing, Pickstones, some of you. There's those"	1720	Ingegnere, Gerocarne, Vibo Valentia, ITA	Locality	Village				Gerocarne	Vibo Valentia	Calabria	Italia	ITA	16.25013000000007	38.570910000000026	100	
Pickstones	GPE	"shout, ""Look alive, there, Ing, Pickstones, some of you. There's those three trucks"	1720	Pickstone, Chegutu, Mashonaland West, ZWE	Locality	Village				Chegutu		Mashonaland West	Zimbabwe	ZWE	30.211060000000032	-18.295949999999948	91.2	
Slopsbury	GPE	those three trucks on the A siding to go to Slopsbury by the 6.30 luggage—she'll be in in another	1720															nothing found
Slopsbury	GPE	was train would be up and carry him off to Slopsbury, a hundred miles or so farther from home;	1724															nothing found
London	GPE	plunging once more into the welcome roar and rattle of London streets, he forgot the difficulties and dangers that might	1860	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Westbourne Terrace	GPE	him down at the church near the south end of Westbourne Terrace, for he dared not drive up openly to his	1861	Westbourne Terrace, A182, Shiney Row, Houghton le Spring, Tyne and Wear, England, DH4 4, GBR	POI	Parking	A182	A182		Houghton le Spring	Tyne and Wear	England	United Kingdom	GBR	-1.493379999999945	54.86749000000003	100	
Westbourne Terrace	GPE	one corner that looked suspiciously like fireworks. Fireworks in Westbourne Terrace! What would the neighbours think or do?	1869	Westbourne Terrace, A182, Shiney Row, Houghton le Spring, Tyne and Wear, England, DH4 4, GBR	POI	Parking	A182	A182		Houghton le Spring	Tyne and Wear	England	United Kingdom	GBR	-1.493379999999945	54.86749000000003	100	
New York	GPE	house, or the real reason of your trip to New York, or what it was that made your father add	1937	New York, NY, USA	Locality	City				New York	New York County	New York	United States	USA	-74.00711999999999	40.714530000000025	100	
Westbourne Terrace	GPE	might affect himself. He already saw his reign in Westbourne Terrace threatened with a speedy determination unless he played his cards	1949	Westbourne Terrace, A182, Shiney Row, Houghton le Spring, Tyne and Wear, England, DH4 4, GBR	POI	Parking	A182	A182		Houghton le Spring	Tyne and Wear	England	United Kingdom	GBR	-1.493379999999945	54.86749000000003	100	
New York	GPE	your prospects—such as paying your passage out to New York, you know, and so on—I should	1957	New York, NY, USA	Locality	City				New York	New York County	New York	United States	USA	-74.00711999999999	40.714530000000025	100	
china	GPE	"away and play with the children or hide in the china closet—anything but stay here."""	1987	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
India	GPE	— Surely the Stone I brought your poor mother from India was given to me as a talisman of some sort	2025	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
London	GPE	now; the Stone might be anywhere, buried in London mud, lying on railway ballast, or ground to	2087	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	Never before in this commonplace London world of ours was an unfortunate householder hunted up his	2108	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Penang	GPE	way, for educational purposes let me recommend a 'Penang lawyer'—buy one as you go back for the boys—	2217	Penang, MYS	Locality	State or Province						Penang	Malaysia	MYS	100.39934383300005	5.367101719000061	100	
Kiffin	GPE	obtain forgiveness, for she is getting horribly tired of Kiffin, who, to tell the truth, is something	2260	Kiffīn, Aleppo, SYR	Locality	City						Aleppo	Syria	SYR	37.04483000000005	36.413080000000036	100	
