Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Westmoreland	GPE	the north, the clap-bread of Cumberland and Westmoreland, and descending carefully with the thin cakes threatening to	105	Westmoreland, Cornwall, JAM	Locality	City				Westmoreland		Cornwall	Jamaica	JAM	-78.12678999999997	18.22440000000006	100	
Manchester	GPE	a sailor to foreign parts), had come to Manchester, and sent word what terrible lots of work was	111	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Manchester	GPE	And George wrote as how wages were far higher in Manchester than Milnthorpe or Lancaster; and, lasses, I	111	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Milnthorpe	GPE	wrote as how wages were far higher in Manchester than Milnthorpe or Lancaster; and, lasses, I was young	111	Milnthorpe, Wakefield, West Yorkshire, England, GBR	Locality	District				Wakefield	West Yorkshire	England	United Kingdom	GBR	-1.4864507169999683	53.65395670000004	100	
Lancaster	GPE	how wages were far higher in Manchester than Milnthorpe or Lancaster; and, lasses, I was young and thoughtless	111	Lancaster, CA, USA	Locality	City				Lancaster	Los Angeles County	California	United States	USA	-118.14477999999997	34.698930000000075	100	
Manchester	GPE	lasses! ye don't know what rocks are in Manchester! Gray pieces o' stone as large as a	123	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Runcorn	GPE	Nay, I sent him a' the way to Runcorn by th' Duke's canal, that he might	125	Runcorn, Cheshire, England, GBR	Locality	City				Runcorn	Cheshire	England	United Kingdom	GBR	-2.7312992829999416	53.34172459800004	100	
Liverpool	GPE	wi' vomiting. But the lad went on to Liverpool and saw real ships, and came back more set	125	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
France	GPE	seen a terrestrial globe, and knew where to find France and the continents on a map.	126	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Lancashire	GPE	"""The Oldham Weaver?"" Not unless you are Lancashire born and bred, for it is a complete Lancashire"	130	Lancashire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-2.63000999999997	53.84331000000003	100	
Lancashire	GPE	Lancashire born and bred, for it is a complete Lancashire ditty. I will copy it for you.	130	Lancashire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-2.63000999999997	53.84331000000003	100	
Oldham	GPE	and flexile voice. Deborah Travers herself (once an Oldham factory girl, and afterwards the darling of fashionable crowds	132	Oldham, Greater Manchester, England, GBR	Locality	City				Oldham	Greater Manchester	England	United Kingdom	GBR	-2.115957054999967	53.54217849500003	100	
Manchester	GPE	There is a class of men in Manchester, unknown even to many of the inhabitants, and	141	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Manchester	GPE	"noble names that science recognises. I said ""in Manchester,"" but they are scattered all over the manufacturing"	141	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Lancashire	GPE	but they are scattered all over the manufacturing districts of Lancashire. In the neighbourhood of Oldham there are weavers,	141	Lancashire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-2.63000999999997	53.84331000000003	100	
Oldham	GPE	the manufacturing districts of Lancashire. In the neighbourhood of Oldham there are weavers, common hand-loom weavers,	141	Oldham, Greater Manchester, England, GBR	Locality	City				Oldham	Greater Manchester	England	United Kingdom	GBR	-2.115957054999967	53.54217849500003	100	
Phryganidæ	GPE	that the two great, beautiful families of Ephemeridæ and Phryganidæ have been so much and so closely studied by Manchester	141															nothing found
Roscoe	GPE	Sir J. E. Smith, being on a visit to Roscoe, of Liverpool, made some inquiries from him as	141	Roscoe, IL, USA	Locality	City				Roscoe	Winnebago County	Illinois	United States	USA	-89.01176999999996	42.41300000000007	100	
Liverpool	GPE	Smith, being on a visit to Roscoe, of Liverpool, made some inquiries from him as to the habitat	141	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
Lancashire	GPE	plant, said to be found in certain places in Lancashire. Mr. Roscoe knew nothing of the plant; but	141	Lancashire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-2.63000999999997	53.84331000000003	100	
Manchester	GPE	, it would be a hand-loom weaver in Manchester, whom he named. Sir J. E. Smith proceeded	141	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Manchester	GPE	named. Sir J. E. Smith proceeded by coach to Manchester, and on arriving at that town, he inquired	141	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Manchester	GPE	of the thoughtful, little understood, working men of Manchester.	143	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Liverpool	GPE	yet when I think of it. Grandfather went to Liverpool one Whitsun-week to go strolling about the docks	153	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
London	GPE	the Festivals, and got thanked many a time by London folk; and one foreign singer, Madame Catalani,	214	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Manchester	GPE	. Along it went one of the oldest thoroughfares in Manchester. Indeed all that part of the town was comparatively	226	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Manchester	GPE	"such a hurry, for no one can say as Manchester firemen is ever backward when there's danger."""	270	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Davenport	GPE	be surprised that on going into the cellar inhabited by Davenport, the smell was so fœtid as almost to knock	288	Davenport, IA, USA	Locality	City				Davenport	Scott County	Iowa	United States	USA	-90.57601999999997	41.53826000000004	100	
Manchester	GPE	"The fever"" was (as it usually is in Manchester) of a low, putrid, typhoid kind;"	292	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Davenport	GPE	Meanwhile, Wilson had done what he could at Davenport's home. He had soothed, and covered the	299	Davenport, IA, USA	Locality	City				Davenport	Scott County	Iowa	United States	USA	-90.57601999999997	41.53826000000004	100	
Buckinghamshire	GPE	"""No; my master is Buckinghamshire born; and he's feared the town would send"	303	Buckinghamshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-0.7991199999999594	51.834790000000055	100	
whate'er	GPE	"being our Father, and that we mun bear patiently whate'er He sends."""	309	Whatever, 70 W Cotati Ave, Cotati, CA, 94931, USA	POI	Beauty Salon	70 W Cotati Ave	Cotati	70	Cotati	Sonoma County	California	United States	USA	-122.70826599999998	38.326513000000034	87.5	
Duncombes	GPE	to begin wi'; there's Carsons, and Duncombes, and Mengies, and many another, as comed	314	Duncombes, 147 Golden Cross Lane, Catshill, Bromsgrove, Worcestershire, England, B61 0, GBR	POI	Butcher	147 Golden Cross Lane	Golden Cross	147	Bromsgrove	Worcestershire	England	United Kingdom	GBR	-2.0587099999999623	52.36416000000003	100	
Mengies	GPE	'; there's Carsons, and Duncombes, and Mengies, and many another, as comed into Manchester with	314	Mengies, Al Safouh First, Dubai, ARE	POI	Business Facility				Al Safouh First	Dubai	Dubai	Emirates	ARE	55.17846000000003	25.107590000000073	100	
Manchester	GPE	and Mengies, and many another, as comed into Manchester with clothes to their back, and that were all	314	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Davenport	GPE	look at yo, and see me, and poor Davenport yonder; whatten better are we? They'n screwed us	314	Davenport, IA, USA	Locality	City				Davenport	Scott County	Iowa	United States	USA	-90.57601999999997	41.53826000000004	100	
Davenport	GPE	the gray dawn penetrated even into the dark cellar. Davenport slept, and Barton was to remain there until Wilson	318	Davenport, IA, USA	Locality	City				Davenport	Scott County	Iowa	United States	USA	-90.57601999999997	41.53826000000004	100	
Davenport	GPE	"""Davenport—Davenport; who is the fellow? I don't know"	353	Davenport, IA, USA	Locality	City				Davenport	Scott County	Iowa	United States	USA	-90.57601999999997	41.53826000000004	100	
Buckinghamshire	GPE	of sending her to Stoke Claypole, her husband's Buckinghamshire parish, as she had dreaded, had agreed to	378	Buckinghamshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-0.7991199999999594	51.834790000000055	100	
Manchester	GPE	a young lass from behind Burton came into place in Manchester last Martinmas; so after awhile, she had a	403	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Lancashire	GPE	stuck a narcissus (a sweet Nancy is its pretty Lancashire name), hoping it would attract Mary's notice	432	Lancashire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-2.63000999999997	53.84331000000003	100	
whate'er	GPE	there to a man, while he's wick, whate'er they may be about cutting him up at after.	440	Whatever, 70 W Cotati Ave, Cotati, CA, 94931, USA	POI	Beauty Salon	70 W Cotati Ave	Cotati	70	Cotati	Sonoma County	California	United States	USA	-122.70826599999998	38.326513000000034	87.5	
Nottingham	GPE	testify to the unparalleled destitution of the manufacturing districts. Nottingham, Sheffield, Glasgow, Manchester, and many other	449	Nottingham, Nottinghamshire, England, GBR	Locality	City				Nottingham	Nottinghamshire	England	United Kingdom	GBR	-1.151201227999934	52.95621587800008	100	
Sheffield	GPE	the unparalleled destitution of the manufacturing districts. Nottingham, Sheffield, Glasgow, Manchester, and many other towns,	449	Sheffield, South Yorkshire, England, GBR	Locality	City				Sheffield	South Yorkshire	England	United Kingdom	GBR	-1.4685358419999375	53.38252556000003	100	
Glasgow	GPE	destitution of the manufacturing districts. Nottingham, Sheffield, Glasgow, Manchester, and many other towns, were busy	449	Glasgow, City of Glasgow, Scotland, GBR	Locality	City				Glasgow	City of Glasgow	Scotland	United Kingdom	GBR	-4.236870130999932	55.863625014000036	100	
Manchester	GPE	the manufacturing districts. Nottingham, Sheffield, Glasgow, Manchester, and many other towns, were busy appointing delegates	449	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
London	GPE	gave him. There was the childish delight of seeing London—that went a little way, and but a	450	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	morning on which the Manchester delegates were to leave for London, Barton might be said to hold a levée,	451	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	kitchen; for she was anxious about his appearance in London. (The coat had been redeemed, though the	451	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	"""So, John, yo're bound for London, are yo?"" said one."	452	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
thou'lt	GPE	"""Well, thou'lt speak at last. Bless thee, lad, do"	456	Le Thoult, Marne, Grand Est, FRA	Locality	City				Le Thoult	Marne	Grand Est	France	FRA	3.689040000000034	48.85000000000008	97.72	
London	GPE	, father, what a dandy you'll be in London! Mrs. Davenport has brought you this; made new	460	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Oxfordshire	GPE	the Honourable House. My mother comed out o' Oxfordshire, and were under-laundry-maid in Sir	465	Oxfordshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-1.3223299999999654	51.76577000000003	100	
Lancashire	GPE	, do, that they'd be doing th' Lancashire weavers a great kindness, if they'd ha'	465	Lancashire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-2.63000999999997	53.84331000000003	100	
Manchester	GPE	"fresh and likely a girl as e'er a one in Manchester."""	473	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
England	GPE	"wasn't a Methodee, she was Church o' England."""	500	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
thou'lt	GPE	", Margaret,"" at length she exclaimed, ""thou'lt become as famous, may be, as that grand"	536	Le Thoult, Marne, Grand Est, FRA	Locality	City				Le Thoult	Marne	Grand Est	France	FRA	3.689040000000034	48.85000000000008	97.72	
London	GPE	, may be, as that grand lady fra' London, as we seed one night driving up to th	536	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Manchester	GPE	the rain to waken up the flowers. But in Manchester, where, alas! there are no flowers,	545	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
London	GPE	"""Ay, London's a fine place,"" said he, """	563	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	"""Do tell us all about London, dear father,"" asked Mary, who was"	565	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Manchesters	GPE	tenth of it. It's as big as six Manchesters, they telled me. One-sixth may be	566	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	92.18	
Holborn	GPE	most on us biding at a public-house in Holborn, where they did very well for us. Th	568	Holborn, Camden, Greater London, England, GBR	Locality	District				Camden	Greater London	England	United Kingdom	GBR	-0.11281912299995156	51.517016958000056	100	
London	GPE	They're sadly puzzled how to build houses though in London; there'd be an opening for a good steady	570	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	, them undertaker folk are driving a pretty trade in London. Wellnigh every lady we saw in a carriage had	572	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Lancashire	GPE	, and many a little one clemming at home in Lancashire? Which business is of most consequence i' the	574	Lancashire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-2.63000999999997	53.84331000000003	100	
London	GPE	of our down-casting just as a piece of London news. As long as I live, our rejection	579	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	"said he to Mary, ""that I were in London once?"""	582	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Manchester	GPE	father afore him. But work were rather slack in Manchester, and Frank's uncle sent him word o'	586	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
London	GPE	, and Frank's uncle sent him word o' London work and London wages, so he were to go	586	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	's uncle sent him word o' London work and London wages, so he were to go there; and	586	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	", Mary, that was the way I got to London."""	588	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	husband in a big, crowded, lonely churchyard in London. I were loath to leave them there, as	593	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	It were a bright May morning when last I saw London town, looking back from a big hill a mile	593	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Manchester	GPE	Brummagem, (which is as black a place as Manchester, without looking so like home), and walked	599	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Manchester	GPE	"him to go on. ""That night we reached Manchester, and I'd found out that Jennings would be"	612	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
London	GPE	mere bodily sufferings. Before he had gone up to London on his vain errand, he had been working short	625	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
naughts	GPE	but oh no! thou art none o' them naughts; no one thinks thou art, who sees thy	678	Naughtys, 105 Hẻm 97 Đường Nguyễn Thái Sơn, Phường 4, Quận Gò Vấp, Hồ Chí Minh, 71408, VNM	POI	Clothing Store	105 Hẻm 97 Đường Nguyễn Thái Sơn	97 Đường Nguyễn Thái Sơn	105	Hồ Chí Minh		Hồ Chí Minh	Việt Nam	VNM	106.68477000000007	10.822010000000034	87.5	
Manchester	GPE	all. I believe I might have any lady in Manchester if I liked, and yet I was willing and	761	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Yorkshire	GPE	on music in his round among the manufacturing towns of Yorkshire and Lancashire. Her grandfather, too, had seen	777	Yorkshire, VA, USA	Locality	Village				Yorkshire	Prince William County	Virginia	United States	USA	-77.44777999999997	38.793310000000076	100	
Lancashire	GPE	in his round among the manufacturing towns of Yorkshire and Lancashire. Her grandfather, too, had seen this a	777	Lancashire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-2.63000999999997	53.84331000000003	100	
Bury	GPE	o'er the world I sometimes think. Bolton, and Bury, and Owdham, and Halifax, and—but	782	Bury, Greater Manchester, England, GBR	Locality	City				Bury	Greater Manchester	England	United Kingdom	GBR	-2.2987681179999413	53.59270784700004	100	
Halifax	GPE	. Bolton, and Bury, and Owdham, and Halifax, and—but Mary, guess who I saw	782	Halifax, NS, CAN	Locality	City				Halifax	Halifax County	Nova Scotia	Canada	CAN	-63.57531199999994	44.648881000000074	100	
Halifax	GPE	"and nobody else. Did you know he were in Halifax, Mary?"""	784	Halifax, NS, CAN	Locality	City				Halifax	Halifax County	Nova Scotia	Canada	CAN	-63.57531199999994	44.648881000000074	100	
Halifax	GPE	";"" she answered, faintly and sadly; for Halifax was all the same to her heart as the Antipodes"	785	Halifax, NS, CAN	Locality	City				Halifax	Halifax County	Nova Scotia	Canada	CAN	-63.57531199999994	44.648881000000074	100	
Halifax	GPE	may be it were all settled after he got to Halifax; however, he's gotten two or three hunder	788	Halifax, NS, CAN	Locality	City				Halifax	Halifax County	Nova Scotia	Canada	CAN	-63.57531199999994	44.648881000000074	100	
Halifax	GPE	"How can he find it out when he's at Halifax?"""	795	Halifax, NS, CAN	Locality	City				Halifax	Halifax County	Nova Scotia	Canada	CAN	-63.57531199999994	44.648881000000074	100	
Lancashire	GPE	"""Food gives heart,"" say the Lancashire people; and the next day Mary made time to"	810	Lancashire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-2.63000999999997	53.84331000000003	100	
Liverpool	GPE	, yo see, a neighbour as has been in Liverpool, telled us Will's ship were come in.	813	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
Liverpool	GPE	in. Now he said last time he were in Liverpool he'd ha' come to ha' seen Alice	813	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
Halifax	GPE	justly say how he is, seeing he's at Halifax; but he were very well when he wrote last	817	Halifax, NS, CAN	Locality	City				Halifax	Halifax County	Nova Scotia	Canada	CAN	-63.57531199999994	44.648881000000074	100	
Aber	GPE	in; and then he saw the little cottage near Aber in Wales (where his wife lived) as plain	872	Aber, Oyam, UGA	Locality	City				Aber	Oyam	Oyam	Uganda	UGA	32.400280000000066	2.1782800000000293	100	
Wales	GPE	and then he saw the little cottage near Aber in Wales (where his wife lived) as plain as ever	872	Wales, GBR	Locality	State or Province						Wales	United Kingdom	GBR	-3.7652226249999785	52.337163856000075	100	
Madeira	GPE	"this last voyage, about a day's sail from Madeira, that one of our men—"""	891	Madeira, São Roque, Funchal, Madeira, PRT	POI	Island				Funchal	Funchal	Madeira	Portugal	PRT	-16.921829999999943	32.65871000000004	100	
America	GPE	cannot justly say; our ship's bound for America next voyage, they tell me. A mess-	905	America	Locality	Country							United States	USA	-99.41461918999994	39.39870315600007	100	
England	GPE	first. I promised uncle last time I were in England to go this next time. I may have to	905	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
America	GPE	Job asked him if he had ever been in America.	906	America	Locality	Country							United States	USA	-99.41461918999994	39.39870315600007	100	
North	GPE	and South both! This time we're bound to North. Yankee-Land, as we call it,	907	N, SWE	Locality	State or Province						Hallands län	Sverige	SWE	12.833373977000065	56.96121706300005	100	
Boston	GPE	"of speaking. I only mean I'm going to Boston, U. S., that's Uncle Sam."""	909	Boston, MA, USA	Locality	City				Boston	Suffolk County	Massachusetts	United States	USA	-71.05673999999993	42.35866000000004	100	
Manchester	GPE	years, in visiting the prisoners and the afflicted in Manchester New Bailey; not merely advising and comforting, but	921	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Ireland	GPE	came to me and told me he was ordered to Ireland, and must leave me behind; at Bristol we	944	Ireland, IRL	Locality	Country							Ireland	IRL	-8.14600614699998	53.17587984600004	100	
Chester	GPE	go a long way. So I went back to Chester, where I'd been so happy, and set	946	Chester, Cheshire, England, GBR	Locality	City				Chester	Cheshire	England	United Kingdom	GBR	-2.8916454039999735	53.19021909600008	100	
Manchester	GPE	"""When I came to Manchester (for I could not stay in Chester after her"	954	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Chester	GPE	came to Manchester (for I could not stay in Chester after her death), I found you all out	954	Chester, Cheshire, England, GBR	Locality	City				Chester	Cheshire	England	United Kingdom	GBR	-2.8916454039999735	53.19021909600008	100	
London	GPE	John! He never got over his disappointing journey to London. The deep mortification he then experienced (with,	991	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Borgia	GPE	forcibly described punishment among the Italians, worthy of a Borgia. The supposed or real criminal was shut up in	993	Borgia, Catanzaro, ITA	Locality	City				Borgia	Catanzaro	Calabria	Italia	ITA	16.505090000000052	38.82555000000008	100	
Lancashire	GPE	he belonged. He had a ready kind of rough Lancashire eloquence, arising out of the fulness of his heart	1003	Lancashire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-2.63000999999997	53.84331000000003	100	
Manchester	GPE	work for such pay. There was a strike in Manchester.	1009	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Manchester	GPE	and encouragement of every kind, the stand which the Manchester power-loom weavers were making against their masters.	1010	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Glasgow	GPE	loom weavers were making against their masters. Delegates from Glasgow, from Nottingham, and other towns, were sent	1010	Glasgow, City of Glasgow, Scotland, GBR	Locality	City				Glasgow	City of Glasgow	Scotland	United Kingdom	GBR	-4.236870130999932	55.863625014000036	100	
Nottingham	GPE	making against their masters. Delegates from Glasgow, from Nottingham, and other towns, were sent to Manchester,	1010	Nottingham, Nottinghamshire, England, GBR	Locality	City				Nottingham	Nottinghamshire	England	United Kingdom	GBR	-1.151201227999934	52.95621587800008	100	
Manchester	GPE	from Nottingham, and other towns, were sent to Manchester, to keep up the spirit of resistance; a	1010	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Lancashire	GPE	-loom weavers living in the more remote parts of Lancashire, and the neighbouring counties, heard of the masters	1012	Lancashire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-2.63000999999997	53.84331000000003	100	
Manchester	GPE	grew weary of starvation, and resolved to come to Manchester. Foot-sore, way-worn, half	1012	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
astir	GPE	into town in the early dawn, before people were astir, or late in the dusk of evening. And	1012	Astir, Epimenidou, 712 02, Irakleio, GRC	POI	Rental Cars	Epimenidou	Epimenidou		Irakleio	Irakleio	Irakleio	Ellada	GRC	25.137360000000058	35.341180000000065	100	
