Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Moritzburg	GPE	"Miss Watson that we were so broken with fatigue since Moritzburg that we could scarcely lift a finger?"""	409	Moritzburg, Sachsen, DEU	Locality	City				Moritzburg	Meißen	Sachsen	Deutschland	DEU	13.679990000000032	51.16139000000004	100	
Loch Mühle	GPE	"my part, I should have liked to go to Loch Mühle."""	432	Lochmühle, Lochmühler Weg, 65589, Hadamar, Hessen, DEU	POI	German Food	Lochmühler Weg	Lochmühler		Hadamar	Limburg-Weilburg	Hessen	Deutschland	DEU	8.050360000000069	50.48399000000006	99	
Moritzburg	GPE	threatenings of a snuffly cold, contracted in the long Moritzburg grass and among the Moritzburg pigs, and probably to	438	Moritzburg, Sachsen, DEU	Locality	City				Moritzburg	Meißen	Sachsen	Deutschland	DEU	13.679990000000032	51.16139000000004	100	
Moritzburg	GPE	, contracted in the long Moritzburg grass and among the Moritzburg pigs, and probably to be sensibly worsened by the	438	Moritzburg, Sachsen, DEU	Locality	City				Moritzburg	Meißen	Sachsen	Deutschland	DEU	13.679990000000032	51.16139000000004	100	
Germany	GPE	calf-flesh being the one universally procurable flesh in Germany) or not lunch at all. Nor, when	450	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
Dresden	GPE	"us to understand how we are to get back to Dresden alive!"""	462	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
Oxbridge	GPE	"did I tell her—that I have just left Oxbridge?"""	523	Oxbridge, Durham, England, GBR	Locality	District				Oxbridge	Durham	England	United Kingdom	GBR	-1.3365803899999378	54.56169867700004	100	
Yorkshire	GPE	"""That we live in Yorkshire?"" continues he, aiding memory by lifting a"	526	Yorkshire, VA, USA	Locality	Village				Yorkshire	Prince William County	Virginia	United States	USA	-77.44777999999997	38.793310000000076	100	
Belinda	GPE	noise to break in upon their concert. At last Belinda, who has been snatching remorseful glances at the severe	548	Belinda, VA, USA	Locality	Village				Belinda	Accomack County	Virginia	United States	USA	-75.65577999999994	37.91071000000005	100	
Dresden	GPE	its tall trees and its intersecting drives, of the Dresden burghers. Against a peevish sky the Museum of Antiquities	555	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
London	GPE	"—in less than five weeks we shall be in London."""	569	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
laurel garland	GPE	you may be as fortunate as you please; a laurel garland round your head, a colossal balance at Coutts'	578	Lauren Ct, Mobile, AL, 36618, USA	StreetName		Lauren Ct	Lauren		Mobile	Mobile County	Alabama	United States	USA	-88.19715999914202	30.754685006455837	89.39	
russet	GPE	the old houses, all different heights and shapes, russet-red roofed, endlessly dormer-windowed, standing	581	Russet, WV, USA	Locality	City					Calhoun County	West Virginia	United States	USA	-81.05649999999997	38.873140000000035	100	
Meissen	GPE	; at Plauen under the cool cherry orchards; at Meissen, in the hot Fabrik; in the NeuStadt,	581	Meißen, Sachsen, DEU	Locality	City				Meißen	Meißen	Sachsen	Deutschland	DEU	13.47264000000007	51.164600000000064	100	
London	GPE	upon their departure, their journey, their arrival in London, upon anything that lies beyond the horizon of the	584	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Germany	GPE	"though he is in correspondence with half the savants of Germany."""	612	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
Elbe	GPE	them up into a parcel and toss them into the Elbe, and perhaps throw in your high nose too,	616	Elbe, Niedersachsen, DEU	Locality	City				Elbe	Wolfenbüttel	Niedersachsen	Deutschland	DEU	10.268550000000062	52.087410000000034	100	
Dresden	GPE	with her whether, during all the distance that parts Dresden from. Wesenstein, he shall sit in glory and	623	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
London	GPE	fellow is being thriftily saved by Sarah for future worthier London occasions. But to Belinda no occasion could ever seem	624	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Schinken	GPE	, reluctant altogether to abandon her even for beer and Schinken, and having just overtaken her last joke and begun	641	Schinken, Rohrbach, Oberösterreich, AUT	Locality	City				Schinken	Rohrbach	Oberösterreich	Österreich	AUT	13.873110000000054	48.56190000000004	100	
Bethabara	GPE	in the Holy Land, we went a picnic to Bethabara, twenty-five of us on donkeys, and	706	Bethabara, Winston-Salem, NC, USA	Locality	Neighborhood				Winston-Salem	Forsyth County	North Carolina	United States	USA	-80.30112999999994	36.15668000000005	100	
Dresden	GPE	dogs? The dogs ask the same question. A Dresden walk indeed, with their poor little snouts embedded in	730	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
England	GPE	hardly hear him, 'I am going back to England to-night.' Then he was away like	782	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Dresden	GPE	"delicate old fingers, ""that he was tired of Dresden. There is nothing very wonderful in that. Punch"	785	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
Moritzburg	GPE	a separate stab for her. There were starlings at Moritzburg; there were tulips in the inn garden at Lohmen	818	Moritzburg, Sachsen, DEU	Locality	City				Moritzburg	Meißen	Sachsen	Deutschland	DEU	13.679990000000032	51.16139000000004	100	
Dresden	GPE	—he will, of course, stop nowhere between Dresden and London—a thirty-six hours' journey	843	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
London	GPE	will, of course, stop nowhere between Dresden and London—a thirty-six hours' journey. Probably	843	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Yorkshire	GPE	six hours more will be occupied in getting on to Yorkshire. It is a four days' post from England	843	Yorkshire, VA, USA	Locality	Village				Yorkshire	Prince William County	Virginia	United States	USA	-77.44777999999997	38.793310000000076	100	
England	GPE	Yorkshire. It is a four days' post from England to Dresden. Even if he write to her immediately	843	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Dresden	GPE	It is a four days' post from England to Dresden. Even if he write to her immediately on arriving	843	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
Moritzburg	GPE	same complement of hours in them as the day at Moritzburg or the day at Wesenstein. She lays her hot	843	Moritzburg, Sachsen, DEU	Locality	City				Moritzburg	Meißen	Sachsen	Deutschland	DEU	13.679990000000032	51.16139000000004	100	
head—36	GPE	when one is continually doing a sum in one's head—36 and 5, 4I; I day from 4 days	848															nothing found
Dresden	GPE	"punctual to the moment!"" glancing angrily at the Dresden clock."	857	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
Frith	GPE	Abbots, Ackers, Anson, Baker, Callcott, Frith, Forly, Harper, Key—when do the	909	Frith, Hitchcock Ave, Barwon Heads, Victoria, 3227, AUS	POI	Specialty Store	Hitchcock Ave	Hitchcock		Barwon Heads		Victoria	Australia	AUS	144.4918	-38.28087999999997	100	
Retford	GPE	Ah! here they are! Raby, Rashleigh, Retford—what a number of R's are dead!	909	Retford, Bassetlaw, Nottinghamshire, England, GBR	Locality	City				Bassetlaw	Nottinghamshire	England	United Kingdom	GBR	-0.9424600179999629	53.32264900400003	100	
Yorkshire	GPE	On the 24th inst., at Denver Hall, Yorkshire, John Appleby Rivers, M.P., aged 54.	909	Yorkshire, VA, USA	Locality	Village				Yorkshire	Prince William County	Virginia	United States	USA	-77.44777999999997	38.793310000000076	100	
Yorkshire	GPE	of Mr. John Appleby Rivers, of Denver Hall, Yorkshire, who for the last ten years has represented the	913	Yorkshire, VA, USA	Locality	Village				Yorkshire	Prince William County	Virginia	United States	USA	-77.44777999999997	38.793310000000076	100	
the Borough of Denver	GPE	Yorkshire, who for the last ten years has represented the Borough of Denver in the Conservative interest in Parliament. The deceased gentleman	913	Borough of Denver, PA, USA	Locality	City				Borough of Denver	Lancaster County	Pennsylvania	United States	USA	-76.13914999999997	40.23263000000003	99.95	
Belinda	GPE	compassion, though both are genuine, there lies in Belinda's mind a thick, deep stratum of inexpressible relief	917	Belinda, VA, USA	Locality	Village				Belinda	Accomack County	Virginia	United States	USA	-75.65577999999994	37.91071000000005	100	
London	GPE	"David has your address, has not he— your London address—you gave it him, eh?"""	940	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
England	GPE	"is all right then! The sooner we get to England the better, for all reasons."""	942	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	grave? But by the time that they have reached England, four more days will have elapsed.	943	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	that the journey shall be accomplished leisurely. Once in England, he and she will at all events be separated	944	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
London	GPE	post, less than a day's journey. In London there are so many posts in the day. Every	944	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	stairs; it will fall more softly on the carpeted London steps than on these bare stone ones. Perhaps it	944	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Dresden	GPE	a bright face that she treads the platform of the Dresden railway station on the day and at the hour of	945	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
Dresden	GPE	; the second November since the Churchills' return from Dresden. A second summer has raced after a second spring	948	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
London	GPE	had congratulated herself upon the convenience and number of the London posts. Ere six months are out, she execrates	949	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Dresden	GPE	"smile. ""How it must have reminded you of Dresden!"""	1015	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
Dresden	GPE	. There is so much need to remind her of Dresden! And yet she herself has been surprised at the	1016	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
Oxbridge	GPE	think certainly not; indeed he is going back to Oxbridge to-morrow. I wish I were going to	1026	Oxbridge, Durham, England, GBR	Locality	District				Oxbridge	Durham	England	United Kingdom	GBR	-1.3365803899999378	54.56169867700004	100	
Oxbridge	GPE	"to-morrow. I wish I were going to Oxbridge to-morrow! I wish,"" restlessly,"	1026	Oxbridge, Durham, England, GBR	Locality	District				Oxbridge	Durham	England	United Kingdom	GBR	-1.3365803899999378	54.56169867700004	100	
Oxbridge	GPE	"wish,"" restlessly, ""that we lived at Oxbridge."""	1026	Oxbridge, Durham, England, GBR	Locality	District				Oxbridge	Durham	England	United Kingdom	GBR	-1.3365803899999378	54.56169867700004	100	
Forth	GPE	"a shop at all. He said his name was Forth, and asked me to give you this card"""	1049	Förth, Langwedel, Niedersachsen, DEU	Locality	District				Langwedel	Verden	Niedersachsen	Deutschland	DEU	9.21249000000006	52.97244000000006	100	
London	GPE	The little wintry, fog-thickened London drawing-room has changed to the sunny Dresden salon	1063	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Dresden	GPE	thickened London drawing-room has changed to the sunny Dresden salon. It is full again of Sarah's pungent	1063	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
Oxbridge	GPE	"to you. Why have not you gone back to Oxbridge?"""	1066	Oxbridge, Durham, England, GBR	Locality	District				Oxbridge	Durham	England	United Kingdom	GBR	-1.3365803899999378	54.56169867700004	100	
London	GPE	taken from the light and added to the dark. London is full and cheerful; with a pleasanter, friendlier	1103	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Oxbridge	GPE	"How much better it would be if we lived in Oxbridge! How I wish we lived in Oxbridge!"""	1115	Oxbridge, Durham, England, GBR	Locality	District				Oxbridge	Durham	England	United Kingdom	GBR	-1.3365803899999378	54.56169867700004	100	
Oxbridge	GPE	"lived in Oxbridge! How I wish we lived in Oxbridge!"""	1115	Oxbridge, Durham, England, GBR	Locality	District				Oxbridge	Durham	England	United Kingdom	GBR	-1.3365803899999378	54.56169867700004	100	
Oxbridge	GPE	"straight to you. I had much rather live in Oxbridge than here."""	1118	Oxbridge, Durham, England, GBR	Locality	District				Oxbridge	Durham	England	United Kingdom	GBR	-1.3365803899999378	54.56169867700004	100	
Dresden	GPE	"""If we were at Dresden,"" she says in a suppressed and troubled voice"	1134	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
Dresden	GPE	"snatching his reluctant hand. ""Why, this is Dresden over again! If we had but Sarah and Rivers"	1140	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
Dresden	GPE	"do you expect them? We should be just our Dresden party, then—all but Rivers!"""	1144	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
London	GPE	rubs them hard with her fingers. He is in London! He can go to the play, can take	1156	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	known in theory that he must have been frequently in London during the past eighteen months; but never before has	1156	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
England	GPE	"How anyone that can help it spends the winter in England, is more than I can imagine!"" pursues"	1168	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Paris	GPE	"a holiday; ""we would have a week in Paris, and go to the play every night. I"	1172	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Monaco	GPE	"in this new piece. We would run over to Monaco and try our luck. If only,"" her"	1172	Monaco	Locality	Country							Monaco	MCO	7.424355000000048	43.73170451200008	100	
icily	GPE	"of hours—'out of the way,'"" she says icily."	1192	Icily, Jalan Laksamana, Taman Melaka Raya, Melaka, Melaka Tengah, 75000, Melaka, MYS	POI	Food and Beverage Shop	Jalan Laksamana	Laksamana		Melaka	Melaka Tengah	Melaka	Malaysia	MYS	102.24992000000009	2.1952000000000567	100	
London	GPE	represents the daily quota of art-lovers supplied by London from its four millions: two or three mal-	1194	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Monaco	GPE	your boxes at once; you may be off to Monaco as soon as you please; I shall be '	1241	Monaco	Locality	Country							Monaco	MCO	7.424355000000048	43.73170451200008	100	
Monaco	GPE	"began by saying, you may pack your trunks for Monaco as soon as you please."""	1268	Monaco	Locality	Country							Monaco	MCO	7.424355000000048	43.73170451200008	100	
France	GPE	"me; they want to go to the south of France; it had better be soon."""	1308	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Oxbridge	GPE	"at all? why should not we go straight to Oxbridge?"""	1319	Oxbridge, Durham, England, GBR	Locality	District				Oxbridge	Durham	England	United Kingdom	GBR	-1.3365803899999378	54.56169867700004	100	
Oxbridge	GPE	"air, as a corrective to the extreme relaxingness of Oxbridge!"""	1320	Oxbridge, Durham, England, GBR	Locality	District				Oxbridge	Durham	England	United Kingdom	GBR	-1.3365803899999378	54.56169867700004	100	
Oxbridge	GPE	"am concerned, I would far rather go straight to Oxbridge."""	1322	Oxbridge, Durham, England, GBR	Locality	District				Oxbridge	Durham	England	United Kingdom	GBR	-1.3365803899999378	54.56169867700004	100	
Monaco	GPE	": you will have the more money to spend at Monaco."""	1337	Monaco	Locality	Country							Monaco	MCO	7.424355000000048	43.73170451200008	100	
Monaco	GPE	"""Monaco! Monaco!"" repeats Mrs. Churchill, hiding a"	1338	Monaco	Locality	Country							Monaco	MCO	7.424355000000048	43.73170451200008	100	
Monaco	GPE	"""Monaco! Monaco!"" repeats Mrs. Churchill, hiding a look of"	1338	Monaco	Locality	Country							Monaco	MCO	7.424355000000048	43.73170451200008	100	
Monaco	GPE	"conscious guilt under a fretful air; ""you have Monaco on the brain; it is your idée fixe !"	1338	Monaco	Locality	Country							Monaco	MCO	7.424355000000048	43.73170451200008	100	
Goshen	GPE	"""I should have thought them the one Goshen in your desert,"" says Sarah, with an"	1340	Goshen, IN, USA	Locality	City				Goshen	Elkhart County	Indiana	United States	USA	-85.83694999999994	41.589180000000056	100	
England	GPE	"How anything short of absolute necessity can keep anyone in England during the winter months, passes my comprehension!"""	1355	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Belinda	GPE	"response. ""I feel no sort of confidence in Belinda,"" in an exasperated voice; ""she is"	1357	Belinda, VA, USA	Locality	Village				Belinda	Accomack County	Virginia	United States	USA	-75.65577999999994	37.91071000000005	100	
Cannes	GPE	. Marry him yourself, and carry him off to Cannes; I assure you that I will not move a	1362	Cannes, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, FRA	Locality	City				Cannes	Alpes-Maritimes	Provence-Alpes-Côte d'Azur	France	FRA	7.012553134000029	43.55138214800007	100	
morocco	GPE	, childish relics. On her lap lies open a morocco pocket-book, over which, on Sarah's	1365	Morocco	Locality	Country							Kingdom of Morocco	MAR	-4.999999999999943	32.00000000000006	100	
Toledo	GPE	not to be blunted by a jest. That great Toledo blade is not to be turned aside by a light	1437	Toledo, OH, USA	Locality	City				Toledo	Lucas County	Ohio	United States	USA	-83.53673999999995	41.654040000000066	100	
Oxbridge	GPE	"? does he ever ask you to go down to Oxbridge, eh?"""	1441	Oxbridge, Durham, England, GBR	Locality	District				Oxbridge	Durham	England	United Kingdom	GBR	-1.3365803899999378	54.56169867700004	100	
France	GPE	"nearer to the 10th of January and the South of France. ""I suppose you know your own affairs best"	1456	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Oxbridge	GPE	that you will not have much need for dress at Oxbridge. The only time that I was there I thought	1456	Oxbridge, Durham, England, GBR	Locality	District				Oxbridge	Durham	England	United Kingdom	GBR	-1.3365803899999378	54.56169867700004	100	
London	GPE	"to the brougham; ""but you know what a London church is, and you know what my neuralgia is"	1467	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Oxbridge	GPE	own age and calling, whom he has summoned from Oxbridge to support him. The Churchill cousin has never before	1487	Oxbridge, Durham, England, GBR	Locality	District				Oxbridge	Durham	England	United Kingdom	GBR	-1.3365803899999378	54.56169867700004	100	
Belinda	GPE	had once himself thrown out feelers in the direction of Belinda, and had them civilly and firmly at once returned	1487	Belinda, VA, USA	Locality	Village				Belinda	Accomack County	Virginia	United States	USA	-75.65577999999994	37.91071000000005	100	
Britannia	GPE	lodgings, pouring weak tea for him out of a Britannia metal teapot, and sedulously recollecting how many lumps of	1501	Britannia, Mid Glamorgan, Wales, GBR	Locality	District				Britannia	Mid Glamorgan	Wales	United Kingdom	GBR	-3.3979200489999357	51.60903370400007	100	
Britannia	GPE	. They are at breakfast, Belinda seated behind the Britannia metal teapot, her husband facing her, a dish	1501	Britannia, Mid Glamorgan, Wales, GBR	Locality	District				Britannia	Mid Glamorgan	Wales	United Kingdom	GBR	-3.3979200489999357	51.60903370400007	100	
Oxbridge	GPE	, it will be more endurable when we get to Oxbridge. I must try to learn how to look at	1516	Oxbridge, Durham, England, GBR	Locality	District				Oxbridge	Durham	England	United Kingdom	GBR	-1.3365803899999378	54.56169867700004	100	
