Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
London	GPE	then. Captain Morstan disappears. The only person in London whom he could have visited is Major Sholto. Major	112	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	. Major Sholto denies having heard that he was in London. Four years later Sholto dies. Within a week	112	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Morstan	GPE	Sholto dies. Within a week of his death Captain Morstan's daughter receives a valuable present, which is repeated	112	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
Morstan	GPE	, here is a four-wheeler, and Miss Morstan is inside. Are you all ready? Then we	114	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
Morstan	GPE	me nervous and depressed. I could see from Miss Morstan's manner that she was suffering from the same feeling	123	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
Afghanistan	GPE	cheer and amuse her by reminiscences of my adventures in Afghanistan; but, to tell the truth, I was	131	Afghanistan	Locality	Country							Afghanistan	AFG	66.02471179700007	33.831137065000064	100	
London	GPE	, the fog, and my own limited knowledge of London, I lost my bearings, and knew nothing,	131	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Surrey	GPE	the Vauxhall Bridge Road. We are making for the Surrey side, apparently. Yes, I thought so.	132	Surrey, BC, CAN	Locality	City				Surrey	Greater Vancouver Regional District	British Columbia	Canada	CAN	-122.82795599999997	49.10589700000003	100	
Thames	GPE	indeed get a fleeting view of a stretch of the Thames, with the lamps shining upon the broad, silent	133	Thames, Adolfo Alsina, Buenos Aires, ARG	Locality	City				Thames	Adolfo Alsina	Buenos Aires	Argentina	ARG	-63.294779999999946	-36.92563999999993	100	
South London	GPE	. An oasis of art in the howling desert of South London.'	139	South London, Greater London, England, GBR	Locality	Zone					Greater London	England	United Kingdom	GBR	-0.0765599999999722	51.38948000000005	100	
Morstan	GPE	. 'That is my name. You are Miss Morstan, of course. And these gentlemen—'	141	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
Morstan	GPE	May I offer you a glass of Chianti, Miss Morstan? Or of Tokay? I keep no other wines	153	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
India	GPE	Pondicherry Lodge in Upper Norwood. He had prospered in India, and brought back with him a considerable sum of	161	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Morstan	GPE	the sensation which was caused by the disappearance of Captain Morstan. We read the details in the papers, and	162	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
England	GPE	them. He was once light-weight champion of England. Our father would never tell us what it was	163	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
India	GPE	'Early in 1882 my father received a letter from India which was a great shock to him. He nearly	164	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Morstan	GPE	this supreme moment. It is my treatment of poor Morstan's orphan. The cursed greed which has been my	166	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
Agra	GPE	sons, will give her a fair share of the Agra treasure. But send her nothing—not even the	166	Agra, Uttar Pradesh, IND	Locality	City				Agra	Agra	Uttar Pradesh	India	IND	78.00005000000004	27.19219000000004	100	
Morstan	GPE	"'""I will tell you how Morstan died,"" he continued. ""He had suffered"	167	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
India	GPE	every one. I alone knew it. When in India, he and I, through a remarkable chain of	167	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
England	GPE	of a considerable treasure. I brought it over to England, and on the night of Morstan's arrival he	167	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Morstan	GPE	it over to England, and on the night of Morstan's arrival he came straight over here to claim his	167	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
Morstan	GPE	faithful old Lal Chowdar, who is now dead. Morstan and I had a difference of opinion as to the	167	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
Morstan	GPE	the treasure, and we came to heated words. Morstan had sprung out of his chair in a paroxysm of	167	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
London	GPE	body that night, and within a few days the London papers were full of the mysterious disappearance of Captain Morstan	169	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Morstan	GPE	also the treasure, and that I have clung to Morstan's share as well as to my own. I	169	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
Morstan	GPE	do to persuade him to let me find out Miss Morstan's address and send her a detached pearl at fixed	173	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
Astrakhan	GPE	from behind a curtain a very long befrogged topcoat with Astrakhan collar and cuffs. This he buttoned tightly up,	179	Astrakhan, Astrakhan oblast, RUS	Locality	City					Astrakhan	Astrakhan oblast	Russia	RUS	48.033840000000055	46.34927000000005	100	
England	GPE	change from a needy governess to the richest heiress in England. Surely it was the place of a loyal friend	183	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	'It looks as though all the moles in England had been let loose in it. I have seen	213	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Ballarat	GPE	of the sort on the side of a hill near Ballarat, where the prospectors had been at work.'	213	Ballarat, Victoria, AUS	Locality	City				Ballarat		Victoria	Australia	AUS	143.8470900000001	-37.56267999999994	100	
India	GPE	in this country—though parallel cases suggest themselves from India, and, if my memory serves me, from	262	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Senegambia	GPE	, and, if my memory serves me, from Senegambia.'	262	Senegambia, Kombo North/Saint Mary, Brikama, GMB	Locality	Village				Kombo North/Saint Mary		Brikama	Gambia	GMB	-16.721469999999954	13.44139000000007	100	
shire	GPE	If a pack can track a trailed herring across a shire, how far can a specially-trained hound follow	283	Shire, Eden, Cumbria, England, GBR	Locality	District				Eden	Cumbria	England	United Kingdom	GBR	-2.599768044999962	54.71006426900004	100	
Lambeth	GPE	Pinchin Lane, down near the water's edge at Lambeth. The third house on the right hand side is	326	Lambeth, Greater London, England, GBR	Locality	District				Lambeth	Greater London	England	United Kingdom	GBR	-0.11705819499997006	51.49671649600003	100	
London	GPE	's help than that of the whole detective force of London.'	328	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Morstan	GPE	cab with them, and in this I escorted Miss Morstan back to her home. After the angelic fashion of	331	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
Agra	GPE	that such a thought should cross her mind. This Agra treasure intervened like an impassable barrier between us.	331	Agra, Uttar Pradesh, IND	Locality	City				Agra	Agra	Uttar Pradesh	India	IND	78.00005000000004	27.19219000000004	100	
Morstan	GPE	least was pretty clear now. The death of Captain Morstan, the sending of the pearls, the advertisement,	333	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
Morstan	GPE	. The Indian treasure, the curious plan found among Morstan's baggage, the strange scene at Major Sholto's	333	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
Morstan	GPE	words upon the card, corresponding with those upon Captain Morstan's chart—here was indeed a labyrinth in which	333	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
Lambeth	GPE	two-storied brick houses in the lower quarter of Lambeth. I had to knock for some time at No	334	Lambeth, Greater London, England, GBR	Locality	District				Lambeth	Greater London	England	United Kingdom	GBR	-0.11705819499997006	51.49671649600003	100	
London	GPE	reflected upon the great traffic which had passed along the London road in the interval. My fears were soon appeased	383	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Morstan	GPE	that we saw the name upon the chart in Captain Morstan's possession. He had signed it in behalf of	386	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
England	GPE	of them—gets the treasure and brings it to England, leaving, we will suppose, some condition under	386	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Morstan	GPE	obvious. The chart is dated at a time when Morstan was brought into close association with convicts. Jonathan Small	386	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
India	GPE	of his treasure. Then he receives a letter from India which gives him a great fright. What was that	388	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
England	GPE	it from his point of view. He comes to England with the double idea of regaining what he would consider	392	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	efforts made to find the treasure. Possibly he leaves England and only comes back at intervals. Then comes the	394	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
London	GPE	the red rim of the sun pushes itself over the London cloud-bank. It shines on a good many	398	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
astir	GPE	among continuous streets, where labourers and dockmen were already astir, and slatternly women were taking down shutters and brushing	404	Astir, Epimenidou, 712 02, Irakleio, GRC	POI	Rental Cars	Epimenidou	Epimenidou		Irakleio	Irakleio	Irakleio	Ellada	GRC	25.137360000000058	35.341180000000065	100	
Streatham	GPE	We had traversed Streatham, Brixton, Camberwell, and now found ourselves in	405	Streatham, Victoria, AUS	Locality	City				Streatham		Victoria	Australia	AUS	143.0925900000001	-37.68459999999993	100	
Brixton	GPE	We had traversed Streatham, Brixton, Camberwell, and now found ourselves in Kennington Lane	405	Brixton, Lambeth, Greater London, England, GBR	Locality	District				Lambeth	Greater London	England	United Kingdom	GBR	-0.11112716899992847	51.46103687600004	100	
Camberwell	GPE	We had traversed Streatham, Brixton, Camberwell, and now found ourselves in Kennington Lane, having	405	Camberwell, Melbourne, Victoria, AUS	Locality	District				Melbourne		Victoria	Australia	AUS	145.0625100000001	-37.83629999999994	100	
Kennington Lane	GPE	, Brixton, Camberwell, and now found ourselves in Kennington Lane, having borne away through the side streets to the	405	Kevington Lane, 1216 Illinois St, Sidney, IA, 51652, USA	POI	Doctor	1216 Illinois St	Illinois	1216	Sidney	Fremont County	Iowa	United States	USA	-95.64757699999996	40.75168700000006	88.29	
London	GPE	'If you consider how much creosote is carted about London in one day, it is no great wonder that	413	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
shillin	GPE	'I'd like a shillin',' said he.	428	Shillin, Llata, Huamalíes, Huánuco, PER	Locality	City				Llata	Huamalíes	Huánuco	Perú	PER	-76.84378999999996	-9.533999999999935	100	
Woolwich	GPE	more coals in her than would take her to about Woolwich and back. If he'd been away in the	436	Woolwich, ON, CAN	Locality	City				Woolwich	Waterloo Regional Municipality	Ontario	Canada	CAN	-80.54606824999996	43.59472432000007	100	
Greenwich	GPE	wharf on either side of the stream between here and Greenwich. Below the bridge there is a perfect labyrinth of	456	Greenwich, CT, USA	Locality	City				Greenwich	Fairfield County	Connecticut	United States	USA	-73.63980999999995	41.06425000000007	100	
Morstan	GPE	, or part of it, belonged rightfully to Miss Morstan. While there was a chance of recovering it I	469	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
Upper Norwood	GPE	, 'Mr. Bartholomew Sholto, of Pondicherry Lodge, Upper Norwood, was found dead in his room under circumstances which	473	Upper Norwood, Croydon, Greater London, England, GBR	Locality	District				Croydon	Greater London	England	United Kingdom	GBR	-0.09100630799997589	51.41468546100003	100	
Sumatra	GPE	"Andaman Islands, situated 340 miles to the north of Sumatra, in the Bay of Bengal."" Hum!"	495	Sumatra, IDN	POI	Island							Indonesia	IDN	102.00000000000006	5.684341886080802e-14	100	
Rutland Island	GPE	"reefs, sharks, Port Blair, convict barracks, Rutland Island, cottonwoods— Ah, here we are! """	495	Rutland Island, Drummond, MI, USA	POI	Island				Drummond	Chippewa County	Michigan	United States	USA	-83.69360999999998	46.058910000000026	100	
the Digger Indians of America	GPE	, though some anthropologists prefer the Bushmen of Africa, the Digger Indians of America, and the Terra del Fuegians. The average height	495	Digger Indian Spring Campground, CA, USA	POI	Campground					El Dorado County	California	United States	USA	-120.33268999999996	38.76185000000004	75.95	
Morstan	GPE	's in Pinchin Lane. At Camberwell I found Miss Morstan a little weary after her night's adventures, but	512	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
Richmond	GPE	search-party who will work up as far as Richmond. If no news comes to-day, I	531	Richmond, CA, USA	Locality	City				Richmond	Contra Costa County	California	United States	USA	-122.34292999999997	37.93784000000005	100	
wines.—Watson	GPE	of grouse, with something a little choice in white wines.—Watson, you have never yet recognized my merits as a	598															nothing found
Westminster	GPE	It was a little past seven before we reached the Westminster wharf, and found our launch awaiting us. Holmes	604	Westminster, CO, USA	Locality	City				Westminster	Adams County	Colorado	United States	USA	-105.05000999999999	39.86347000000006	100	
London	GPE	I then reflected that since he had certainly been in London some time—as we had evidence that he maintained	616	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
America	GPE	where no doubt they had already arranged for passages to America or the Colonies.'	618	America	Locality	Country							United States	USA	-99.41461918999994	39.39870315600007	100	
Thames	GPE	been shooting the long series of bridges which span the Thames. As we passed the City the last rays of	627	Thames, Adolfo Alsina, Buenos Aires, ARG	Locality	City				Thames	Adolfo Alsina	Buenos Aires	Argentina	ARG	-63.294779999999946	-36.92563999999993	100	
Surrey	GPE	pointing to a bristle of masts and rigging on the Surrey side. 'Cruise gently up and down here under	628	Surrey, BC, CAN	Locality	City				Surrey	Greater Vancouver Regional District	British Columbia	Canada	CAN	-122.82795599999997	49.10589700000003	100	
Newfoundland	GPE	him lay a dark mass, which looked like a Newfoundland dog. The boy held the tiller, while against	645	NL, CAN	Locality	State or Province						Newfoundland and Labrador	Canada	CAN	-60.40455307399998	52.848032413000055	100	
Greenwich	GPE	could no longer be any question about it. At Greenwich we were about three hundred paces behind them. At	645	Greenwich, CT, USA	Locality	City				Greenwich	Fairfield County	Connecticut	United States	USA	-73.63980999999995	41.06425000000007	100	
Thames	GPE	wild thrill as this mad, flying manhunt down the Thames. Steadily we drew in upon them, yard by	645	Thames, Adolfo Alsina, Buenos Aires, ARG	Locality	City				Thames	Adolfo Alsina	Buenos Aires	Argentina	ARG	-63.294779999999946	-36.92563999999993	100	
Tonga	GPE	Mr. Sholto. It was that little hell-hound Tonga who shot one of his cursed darts into him.	653	Tonga	Locality	Country							Tonga	TON	-175.27562999999998	-21.158658678999927	100	
Tonga	GPE	shook me, sir. I'd have half killed Tonga for it if he had not scrambled off. That	657	Tonga	Locality	Country							Tonga	TON	-175.27562999999998	-21.158658678999927	100	
Agra	GPE	upon the merchant Achmet and had to do with the Agra treasure, which never brought anything but a curse yet	657	Agra, Uttar Pradesh, IND	Locality	City				Agra	Agra	Uttar Pradesh	India	IND	78.00005000000004	27.19219000000004	100	
Brazils	GPE	the Esmeralda , at Gravesend, outward bound for the Brazils.'	662	Brazils, Market Square, Chesham, Buckinghamshire, England, HP5 1, GBR	POI	Coffee Shop	Market Square	Market		Chesham	Buckinghamshire	England	United Kingdom	GBR	-0.6132099999999241	51.70369000000005	100	
Agra	GPE	'Yes, this is the great Agra treasure. Half of it is yours and half is	675	Agra, Uttar Pradesh, IND	Locality	City				Agra	Agra	Uttar Pradesh	India	IND	78.00005000000004	27.19219000000004	100	
England	GPE	pounds. There will be few richer young ladies in England. Is it not glorious?'	675	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Thames	GPE	in the evening, and the wild chase down the Thames. She listened with parted lips and shining eyes to	680	Thames, Adolfo Alsina, Buenos Aires, ARG	Locality	City				Thames	Adolfo Alsina	Buenos Aires	Argentina	ARG	-63.294779999999946	-36.92563999999993	100	
Thames	GPE	'Small threw it into the Thames,' I answered. 'I must borrow Mrs.	687	Thames, Adolfo Alsina, Buenos Aires, ARG	Locality	City				Thames	Adolfo Alsina	Buenos Aires	Argentina	ARG	-63.294779999999946	-36.92563999999993	100	
Morstan	GPE	'The treasure is lost,' said Miss Morstan calmly.	690	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
Agra	GPE	from my soul. I did not know how this Agra treasure had weighed me down, until now that it	691	Agra, Uttar Pradesh, IND	Locality	City				Agra	Agra	Uttar Pradesh	India	IND	78.00005000000004	27.19219000000004	100	
Thames	GPE	I have done, and throw the treasure into the Thames rather than let it go to kith or kin of	705	Thames, Adolfo Alsina, Buenos Aires, ARG	Locality	City				Thames	Adolfo Alsina	Buenos Aires	Argentina	ARG	-63.294779999999946	-36.92563999999993	100	
Morstan	GPE	let it go to kith or kin of Sholto or Morstan. It was not to make them rich that we	705	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
Tonga	GPE	the treasure where the key is, and where little Tonga is. When I saw that your launch must catch	705	Tonga	Locality	Country							Tonga	TON	-175.27562999999998	-21.158658678999927	100	
Thames	GPE	if you had wished to throw the treasure into the Thames, it would have been easier for you to have	706	Thames, Adolfo Alsina, Buenos Aires, ARG	Locality	City				Thames	Adolfo Alsina	Buenos Aires	Argentina	ARG	-63.294779999999946	-36.92563999999993	100	
Agra	GPE	a white man. That was how I earned the Agra treasure, and you talk to me of justice because	709	Agra, Uttar Pradesh, IND	Locality	City				Agra	Agra	Uttar Pradesh	India	IND	78.00005000000004	27.19219000000004	100	
Tonga	GPE	swing a score of times, or have one of Tonga's darts in my hide, than live in a	709	Tonga	Locality	Country							Tonga	TON	-175.27562999999998	-21.158658678999927	100	
Worcestershire	GPE	'I am a Worcestershire man myself, born near Pershore. I dare say	713	Worcestershire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-2.169209999999964	52.223730000000046	100	
India	GPE	joining the 3rd Buffs, which was just starting for India.	713	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
India	GPE	, the great mutiny broke upon us. One month India lay as still and peaceful, to all appearance,	716	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Surrey	GPE	as still and peaceful, to all appearance, as Surrey or Kent; the next there were two hundred thousand	716	Surrey, BC, CAN	Locality	City				Surrey	Greater Vancouver Regional District	British Columbia	Canada	CAN	-122.82795599999997	49.10589700000003	100	
Kent	GPE	and peaceful, to all appearance, as Surrey or Kent; the next there were two hundred thousand black devils	716	Kent, England, GBR	Locality	Zone						England	United Kingdom	GBR	0.7239300000000526	51.23667000000006	100	
Agra	GPE	with their wives and children, on their way to Agra, where were the nearest troops. Mr. Abel White	716	Agra, Uttar Pradesh, IND	Locality	City				Agra	Agra	Uttar Pradesh	India	IND	78.00005000000004	27.19219000000004	100	
Agra	GPE	found myself late at night safe within the walls at Agra.	716	Agra, Uttar Pradesh, IND	Locality	City				Agra	Agra	Uttar Pradesh	India	IND	78.00005000000004	27.19219000000004	100	
Agra	GPE	weapons and blowing our own bugle-calls. At Agra there were the 3rd Bengal Fusiliers, some Sikhs,	717	Agra, Uttar Pradesh, IND	Locality	City				Agra	Agra	Uttar Pradesh	India	IND	78.00005000000004	27.19219000000004	100	
Lucknow	GPE	that we were right in the heart of it. Lucknow is rather better than a hundred miles to the east	718	Lucknow, Uttar Pradesh, IND	Locality	City				Lucknow	Lucknow	Uttar Pradesh	India	IND	80.92135000000007	26.85471000000007	100	
Cawnpore	GPE	better than a hundred miles to the east, and Cawnpore about as far to the south. From every point	718	Cawnpore, Kānpur, Uttar Prades, IND	Locality	City				Kanpur	Kānpur	Uttar Prades	India	IND	80.34975000000009	26.465230000000076	100	
Agra	GPE	'The city of Agra is a great place, swarming with fanatics and fierce	719	Agra, Uttar Pradesh, IND	Locality	City				Agra	Agra	Uttar Pradesh	India	IND	78.00005000000004	27.19219000000004	100	
Agra	GPE	and took up his position in the old fort of Agra. I don't know if any of you gentlemen	719	Agra, Uttar Pradesh, IND	Locality	City				Agra	Agra	Uttar Pradesh	India	IND	78.00005000000004	27.19219000000004	100	
Cawnpore	GPE	the women and children be treated as they were in Cawnpore. Maybe you gentlemen think that I am just making	723	Cawnpore, Kānpur, Uttar Prades, IND	Locality	City				Kanpur	Kānpur	Uttar Prades	India	IND	80.34975000000009	26.465230000000076	100	
Agra	GPE	a merchant, should take it to the fort at Agra, there to lie until the land is at peace	733	Agra, Uttar Pradesh, IND	Locality	City				Agra	Agra	Uttar Pradesh	India	IND	78.00005000000004	27.19219000000004	100	
Agra	GPE	name of Achmet, is now in the city of Agra, and desires to gain his way into the fort	734	Agra, Uttar Pradesh, IND	Locality	City				Agra	Agra	Uttar Pradesh	India	IND	78.00005000000004	27.19219000000004	100	
Worcestershire	GPE	' In Worcestershire the life of a man seems a great and a	735	Worcestershire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-2.169209999999964	52.223730000000046	100	
Agra	GPE	that I might seek the shelter of the fort at Agra. I have been robbed and beaten and abused because	748	Agra, Uttar Pradesh, IND	Locality	City				Agra	Agra	Uttar Pradesh	India	IND	78.00005000000004	27.19219000000004	100	
Delhi	GPE	what came of the Indian mutiny. After Wilson took Delhi and Sir Colin relieved Lucknow the back of the business	760	Delhi, Connaught Place, New Delhi, Delhi, IND	Locality	City				New Delhi	New Delhi	Delhi	India	IND	77.21693000000005	28.63409000000007	100	
Agra	GPE	. A flying column under Colonel Greathed came round to Agra and cleared the Pandies away from it. Peace seemed	760	Agra, Uttar Pradesh, IND	Locality	City				Agra	Agra	Uttar Pradesh	India	IND	78.00005000000004	27.19219000000004	100	
India	GPE	for the rajah had been deposed and driven out of India: so no one had any particular interest in them	761	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Agra	GPE	to me to have come. I was changed from Agra to Madras, and from there to Blair Island in	763	Agra, Uttar Pradesh, IND	Locality	City				Agra	Agra	Uttar Pradesh	India	IND	78.00005000000004	27.19219000000004	100	
Madras	GPE	to have come. I was changed from Agra to Madras, and from there to Blair Island in the Andamans	763	Madras, Chennai, Tamil Nadu, IND	Locality	City				Chennai	Chennai	Tamil Nadu	India	IND	80.28256000000005	13.083750000000066	100	
Morstan	GPE	watch the others. There was Major Sholto, Captain Morstan, and Lieutenant Bromley Brown, who were in command	764	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
Morstan	GPE	"'""It's all up, Morstan,"" he was saying, as they passed my"	767	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
