Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
"passion—""Cousin"	GPE	"quite gone, and he tried to be in a passion—""Cousin Clara, you shall hear what I have got to"	140	Cousin, Corrèze, Nouvelle-Aquitaine, FRA	Locality	City				Cousin	Corrèze	Nouvelle-Aquitaine	France	FRA	1.7809800000000564	45.352220000000045	77.14	
Providence	GPE	not wrong in allowing so fair a prospect, under Providence, of your ultimate peace of mind to influence me	151	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Providence	GPE	"got it. This is a good thing which under Providence you must learn to do without."""	154	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Malvern	GPE	no more—and announcing her intention to remain at Malvern, until she should be apprised whether uncle or niece	190	Malvern, AR, USA	Locality	City				Malvern	Hot Spring County	Arkansas	United States	USA	-92.81272999999999	34.36278000000004	100	
Kingdom	GPE	but as a humble means for the advancement of the Kingdom—the sum of 300*l.*; that being	190	Kingdom, Town of Warren, NY, USA	Locality	Village				Town of Warren	Herkimer County	New York	United States	USA	-74.97586999999999	42.929320000000075	100	
Israel	GPE	, to save the lost sheep of the house of Israel. I forgot to say that, before she left	190	Israel	Locality	Country							Israel	ISR	34.97921769200008	31.97771151200004	100	
Devonshire	GPE	settled upon her, except her own little estate in Devonshire, which was secured to her separate use.	238	Devonshire, BMU	Locality	City				Devonshire			Bermuda	BMU	-64.75640999999996	32.30292000000003	100	
supplanter	GPE	, perhaps, from a feeling of hatred towards our supplanter. That he knew not till now the flaw in	242															nothing found
London	GPE	then most probably was, into frequent contact with the London agents who had the custody of the documents.	242	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Gloucester	GPE	villagers met us beyond the lodge, and lined the Gloucester road as far as the old oak-tree.	287	Gloucester, Gloucestershire, England, GBR	Locality	City				Gloucester	Gloucestershire	England	United Kingdom	GBR	-2.2469311749999292	51.86455770200007	100	
Devonshire	GPE	Our refuge was the small estate or farm in Devonshire, which I have mentioned as my mother's property	288	Devonshire, BMU	Locality	City				Devonshire			Bermuda	BMU	-64.75640999999996	32.30292000000003	100	
Gloucestershire	GPE	Mr. Vaughan, even for the back rents of the Gloucestershire estate. Of course we had plenty of jewellery,	288	Gloucestershire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-2.1831099999999424	51.77959000000004	100	
Lynmouth	GPE	, which lies some six miles to the west of Lynmouth. This part is little known to London tourists,	290	Lynmouth, North Devon, Devon, England, GBR	Locality	Village				North Devon	Devon	England	United Kingdom	GBR	-3.82922562899995	51.229538998000066	100	
London	GPE	west of Lynmouth. This part is little known to London tourists, though it possesses scenery of a rarer kind	290	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Ilfracombe	GPE	a rack. The farmer was not come home from Ilfracombe market, but his wife, Mrs. Honor Huxtable,	291	Ilfracombe, North Devon, Devon, England, GBR	Locality	City				North Devon	Devon	England	United Kingdom	GBR	-4.125845372999947	51.206340279000074	100	
Devonshire	GPE	", and cheeks like the apples which they call in Devonshire ""hoary mornings."""	291	Devonshire, BMU	Locality	City				Devonshire			Bermuda	BMU	-64.75640999999996	32.30292000000003	100	
Devonshire	GPE	hung on things like saws. These pots, like Devonshire hospitality, were always boiling and chirping. The kitchen	295	Devonshire, BMU	Locality	City				Devonshire			Bermuda	BMU	-64.75640999999996	32.30292000000003	100	
mulk	GPE	"of beer, and more nor a dizzen pans of mulk and crame."""	300	Mülk, Refahiye, Erzincan, TUR	Locality	City				Mülk	Refahiye	Erzincan	Türkiye	TUR	38.853590000000054	39.80749000000003	100	
us	GPE	"""and the papper scrawl coom'd on Monday; but us bain't girt scholards, and Varmer said most like '"	306	US	Locality	Country							United States	USA	-99.41461918999994	39.39870315600007	100	
Samaria	GPE	our Lord and the Apostles, and a woman of Samaria with a French parasol, and Eli falling from a	308	Samaria, Victoria, AUS	Locality	City				Samaria		Victoria	Australia	AUS	146.05853000000002	-36.78773999999993	100	
England	GPE	, would have made amends for the meanest room in England. Before it lay a simple garden with sparry walks	310	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
dale	GPE	, as tosses arl they Garnish,' and a dale he think of his potry as it please God to	313	Dale, IN, USA	Locality	City				Dale	Spencer County	Indiana	United States	USA	-86.98998999999998	38.16880000000003	100	
Miss.	GPE	"is the riglar thing, leastways you knows best, Miss."" ""Danged if I can coom to discourse with"	313	Mississippi, USA	Locality	State or Province						Mississippi	United States	USA	-89.65717580799998	32.72397779900007	100	
rarstle	GPE	for rarstling? and ai be aveared thee'll have to rarstle a rare bout wi the world, my dearie:	320	Rārtlē, Kishtwar, Jammu and Kashmīr	Locality	City					Kishtwar	Jammu and Kashmīr			75.79933000000005	33.220650000000035	85.71	
gladdy	GPE	here a wake, her'll be as peart as a gladdy. There bain't in arl they furren parts no place	328	Gladkiy, Klimovskiy rayon, Bryanskaya oblast', RUS	Locality	District					Klimovskiy rayon	Bryanskaya oblast'	Rossiya	RUS	31.80460000000005	52.13949000000008	85.71	
ye'll	GPE	the zame as a dove on her nestie; and ye'll be so hearty the both on ye, that ye'll	328	Yell, TN, USA	Locality	Village				Yell	Marshall County	Tennessee	United States	USA	-86.78716999999995	35.369440000000054	99.99	
contriver	GPE	that the whole affair was a hoax, and the contriver afraid to show himself. But as people began to	329	Contriver, NH-3, Adampur, Jalandhar, Punjab, 144103, IND	POI	Business Facility	NH-3	NH-3		Adampur	Jalandhar	Punjab	India	IND	75.71684000000005	31.430270000000064	100	
Exmoor	GPE	the tilting was moved aside, the bold sons of Exmoor shrunk back, expecting some horrible monster, whose smoke	329	Exmoor, Pine Grove Twp, PA, USA	Locality	Village				Pine Grove Twp	Schuylkill County	Pennsylvania	United States	USA	-76.40688999999998	40.53624000000008	100	
Gloucester	GPE	"He invested his savings in a public-house at Gloucester, which he called the ""Vaughan Arms,"""	331	Gloucester, Gloucestershire, England, GBR	Locality	City				Gloucester	Gloucestershire	England	United Kingdom	GBR	-2.2469311749999292	51.86455770200007	100	
Devon	GPE	the sawyer, acknowledged the bard of the north of Devon.	335	Devon, England, GBR	Locality	Zone						England	United Kingdom	GBR	-3.810269999999946	50.75120000000004	100	
drash	GPE	good for 'un too! Rhaime, rhaime, drash, drash, like two girt gawks in a barn	340	Drash, Soran, Erbil, IRQ	Locality	Village				Soran		Erbil	Iraq	IRQ	44.38199000000003	36.59395000000006	100	
drash	GPE	'un too! Rhaime, rhaime, drash, drash, like two girt gawks in a barn! Oh	340	Drash, Soran, Erbil, IRQ	Locality	Village				Soran		Erbil	Iraq	IRQ	44.38199000000003	36.59395000000006	100	
drort	GPE	"""Coom'd down my drort, like the Quane and Princess Royal,"	389	Derort, Enetthur 818, 9657, Wildhaus-Alt Sankt Johann, Sankt Gallen, CHE	POI	Medical Clinic	Enetthur 818	Enetthur	818	Wildhaus-Alt Sankt Johann	Toggenburg	Sankt Gallen	Schweiz	CHE	9.314280000000053	47.20426000000003	83.33	
Titanic	GPE	. The brief noon glare of the sun on these Titanic dry walls, where even a lichen dies; the	399	Titanic, OK, USA	Locality	Village				Titanic	Adair County	Oklahoma	United States	USA	-94.76693999999998	35.900900000000036	100	
North Devon	GPE	of carved oak, as many of them are in North Devon, and would have been handsome and striking, if	406	North Devon, Fredericton, NB, CAN	Locality	Neighborhood				Fredericton	York County	New Brunswick	Canada	CAN	-66.63106199999999	45.968151000000034	100	
Providence	GPE	. She herself said that the question was, whether Providence wanted her still to watch over her child.	413	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Devonshire	GPE	foreigner and could not speak English. Knowing that in Devonshire any stranger is called a foreigner, and English means	418	Devonshire, BMU	Locality	City				Devonshire			Bermuda	BMU	-64.75640999999996	32.30292000000003	100	
Ilfracombe	GPE	missive came from Lynmouth, and of the second from Ilfracombe. Neither lad knew anything (though submitted by Mrs.	420	Ilfracombe, North Devon, Devon, England, GBR	Locality	City				North Devon	Devon	England	United Kingdom	GBR	-4.125845372999947	51.206340279000074	100	
Providence	GPE	so anxious about it. For the rest—that Providence which has never forsaken us, repine as I would	430	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Providence	GPE	, repine as I would, I can trust that Providence still to protect my darling child. There is one	430	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Devonshire	GPE	"you, sir; Mrs. Maples wasn't born in Devonshire."""	476	Devonshire, BMU	Locality	City				Devonshire			Bermuda	BMU	-64.75640999999996	32.30292000000003	100	
Devonshire	GPE	though us be so unlucky as to be born in Devonshire. Fie, fie, thee ought to know better	478	Devonshire, BMU	Locality	City				Devonshire			Bermuda	BMU	-64.75640999999996	32.30292000000003	100	
Vaughan Park	GPE	them part, Mr. Henry Valentine Vaughan, Esquire, Vaughan Park, in the county of Gloucestershire. There I be	502	Tudor Park, Jacob Keffer Pkwy, Concord, ON, L4K, CAN	POI	Park	Jacob Keffer Pkwy	Jacob Keffer		Concord	York	Ontario	Canada	CAN	-79.50384999999994	43.83141000000006	100	
Gloucestershire	GPE	, Esquire, Vaughan Park, in the county of Gloucestershire. There I be as bad as Beany Dawe.	502	Gloucestershire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-2.1831099999999424	51.77959000000004	100	
London	GPE	one who slain your brother is at 19 Grove Street London. You will come in danger of it why you	529	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Devonshire	GPE	was so dark and vague, that I returned to Devonshire, with a resolution to disregard it wholly. When	530	Devonshire, BMU	Locality	City				Devonshire			Bermuda	BMU	-64.75640999999996	32.30292000000003	100	
Devonshire	GPE	special guidance. Moreover, my reason for staying in Devonshire was gone, and as my spirit recovered its tone	533	Devonshire, BMU	Locality	City				Devonshire			Bermuda	BMU	-64.75640999999996	32.30292000000003	100	
London	GPE	skill, I had some hope of earning money in London by the pencil, and was doing my utmost to	534	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
russet	GPE	me, with antlers, like a varnished crabstick, russet in the sun, that I could have touched his	535	Russet, WV, USA	Locality	City					Calhoun County	West Virginia	United States	USA	-81.05649999999997	38.873140000000035	100	
Devonshire	GPE	"answered very haughtily, ""I am not of the Devonshire hunters, who toil to exterminate this noble race."	540	Devonshire, BMU	Locality	City				Devonshire			Bermuda	BMU	-64.75640999999996	32.30292000000003	100	
London	GPE	", Mrs. Huxtable, how they will admire these in London."""	544	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	"; and I have already written to take lodgings in London."""	549	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	"must leave you all, and go to live in London."""	556	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
bakkon to-day	GPE	If any cheel of mine ates ever a bit of bakkon to-day, I'll bile him in that there pot.	557	전남 Bakukon-tō	POI	Island						전남	한국	KOR	126.11778000000004	34.62167000000005	75.27	
Wellington	GPE	arl as lives there, lave out the Duke of Wellington. It's where the devil lives, and 'em	559	Wellington, NZL	Locality	City				Wellington		Wellington	New Zealand	NZL	174.77610046600012	-41.28489352399998	100	
niver	GPE	lanterns. My faather tould me that, and her niver spak a loi. But it hain't for the larning	559	Niver, 311 00, Lefkada, GRC	POI	Hotel					Lefkada	Lefkada	Ellada	GRC	20.684700000000078	38.82501000000008	100	
niver	GPE	but kitched up a shivel, and worked awai without niver a ward. 'Twur the tap of the clave	573	Niver, 311 00, Lefkada, GRC	POI	Hotel					Lefkada	Lefkada	Ellada	GRC	20.684700000000078	38.82501000000008	100	
spaking	GPE	on him. Wull, when 'um coom'd within spaking room of us, beg chap a' horsebarck hollers	575	Spa King, Service Road, Pitampura, New Delhi, North West, Delhi, 110034, IND	POI	Fitness Center	Service Road	Service		New Delhi	North West	Delhi	India	IND	77.13820000000004	28.69894000000005	99	
London	GPE	"""I have never been in London, Tim, since I was a child; and"	576	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
dale	GPE	nayther here nor there. But there had been a dale of brag after Maister had thrown arl they Carnishers to	577	Dale, IN, USA	Locality	City				Dale	Spencer County	Indiana	United States	USA	-86.98998999999998	38.16880000000003	100	
Cornwall	GPE	here Tom Gundry, who wor the best man in Cornwall, to throw our Maister. Howsomever, it be	577	Cornwall, ON, CAN	Locality	City				Cornwall	Stormont, Dundas and Glengarry United Counties	Ontario	Canada	CAN	-74.73068699999999	45.02095200000008	100	
hoort	GPE	'God knows ai don't feel no carl to hoort 'e. Ai'll gie thee wan chance more, Tom	579	Hoort, Mecklenburg-Vorpommern, DEU	Locality	City				Hoort	Ludwigslust-Parchim	Mecklenburg-Vorpommern	Deutschland	DEU	11.359830000000045	53.48365000000007	100	
twaice	GPE	' that, a walked into the beg fuzz, twaice so haigh as this here room, and the stocks	579	Twice, 2-й Лесной переулок, 10, Москва, 125047, RUS	POI	Indoor Sports	2-й Лесной переулок, 10	2-й Лесной	10	Москва	Москва	Москва	Russian Federation	RUS	37.58694000000003	55.78168000000005	83.33	
varm	GPE	Missus. It be the beggest hadge on arl the varm, wi' a double row of saplin hash atap	583	Varmo, Udine, ITA	Locality	City				Varmo	Udine	Friuli-Venezia Giulia	Italia	ITA	12.989760000000047	45.88709000000006	80	
saplin	GPE	arl the varm, wi' a double row of saplin hash atap. Her maks the boundary betwixt the two	583	Saplin, Dhurkot, Lumbini Province, NPL	Locality	Village				Dhurkot	Gulmi	Lumbini Province	Nepal	NPL	83.19598000000008	28.118520000000046	100	
whun	GPE	raight, for a brak Phil Dascombe's a puppose whun a got 'un in a trap, that taime	585	Wehun, Northern, SLE	Locality	City						Northern	Sierra Leone	SLE	-12.130019999999945	9.107380000000035	80	
Cornwall	GPE	"and that be law and gospel in Davonsheer and in Cornwall.'"""	585	Cornwall, ON, CAN	Locality	City				Cornwall	Stormont, Dundas and Glengarry United Counties	Ontario	Canada	CAN	-74.73068699999999	45.02095200000008	100	
Devonshire	GPE	"Coom now, smarl chillers""—I addressed them in my unclassical Devonshire dialect, for it kept their attention alive to criticise"	590	Devonshire, BMU	Locality	City				Devonshire			Bermuda	BMU	-64.75640999999996	32.30292000000003	100	
wutt	GPE	"""Now thun, wutt be a quadripade?"""	592	Wutut, Jawa Timur, IDN	Locality	City				Wutut		Jawa Timur	Indonesia	IDN	112.26380000000006	-7.110299999999938	80	
London	GPE	servant, but to find a place for herself in London.	604	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Tiverton	GPE	would be more than thirty miles of hilly road to Tiverton, the nearest railway station. The journey to London	605	Tiverton, Mid Devon, Devon, England, GBR	Locality	City				Mid Devon	Devon	England	United Kingdom	GBR	-3.4886480029999802	50.902411123000036	100	
London	GPE	Tiverton, the nearest railway station. The journey to London could thus be made in a day, though no	605	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
England	GPE	me to listen to an elegy upon the metropolis of England. I cannot stop to repeat it, neither	606	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
yesty	GPE	And they drinks black dose and yesty pops in the	619	Yestry, Jhotwara Road, Jhotwara, Jaipur, Rajasthan, 302012, IND	POI	Clothing Store	Jhotwara Road	Jhotwara		Jaipur	Jaipur	Rajasthan	India	IND	75.77029000000005	26.940980000000025	83.33	
London	GPE	and required it as a castaway among the perils of London. In vain I declined the present; refusal only	627	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Geneva	GPE	the thing. It was about the size of a Geneva watch, but rather thicker, jet black and shining	627	Geneva, CHE	Locality	City				Geneva	Geneva	Geneva	Switzerland	CHE	6.142750000000035	46.208330000000046	100	
Pixie	GPE	'Alas, our little Pixie king,	659	Pixie, 6808 Greenwood St, Pittsburgh, PA, 15206, USA	POI	Beauty Salon	6808 Greenwood St	Greenwood	6808	Pittsburgh	Allegheny County	Pennsylvania	United States	USA	-79.92721399999994	40.48617600000006	100	
London	GPE	a large unfinished square, in the northern part of London. Mrs. Shelfer came out at once, sharp and	679	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
mews	GPE	three boys, who stood at the corner near the mews, and setting both hands to the farmer's great	679	Mews, 1 Fenton Street, Rochdale, Lancashire, England, OL11 3, GBR	POI	Medical Clinic	1 Fenton Street	Fenton	1	Rochdale	Lancashire	England	United Kingdom	GBR	-2.1608499999999253	53.60777000000007	100	
Miss.	GPE	the butcher to see me, to be sure, Miss. You see he wanted to get me down the mews	684	Mississippi, USA	Locality	State or Province						Mississippi	United States	USA	-89.65717580799998	32.72397779900007	100	
London	GPE	"the greatest marvel on earth that you found me in London now."""	699	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Gloucestershire	GPE	, I see, you know that romantic occurrence in Gloucestershire.' Do you think it will be a your	703	Gloucestershire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-2.1831099999999424	51.77959000000004	100	
London	GPE	"""Mrs. Shelfer, do you know London well?"""	711	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	"""Grove Street, London, to be sure."""	716	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	n't you know there's a dozen Grove Streets in London, for all I know. Leastways I knows four	717	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Hollyhock Square	GPE	he with the lease one time of the garden in Hollyhock Square, and a dahlia named after him at the Royal	721	Hollyhock, 201 W Napa St, Sonoma, CA, 95476, USA	POI	Other Shops and Service	201 W Napa St	Napa	201	Sonoma	Sonoma County	California	United States	USA	-122.46274799999998	38.29069000000004	96	
London	GPE	It was the first time I walked all alone in London, and though we lived quite in the suburbs it	734	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	plain young ladies declare that they could not walk in London without attracting unpleasant attention. Perhaps because they knew not	734	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	be known by its architecture from a thousand others in London. The bell was answered by a neat little girl	735	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	"have powerful motive, and am quite a stranger in London."""	754	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Devonshire	GPE	had seen was the anonymous one which brought me from Devonshire to London. I had put it into my pocket	760	Devonshire, BMU	Locality	City				Devonshire			Bermuda	BMU	-64.75640999999996	32.30292000000003	100	
London	GPE	was the anonymous one which brought me from Devonshire to London. I had put it into my pocket, thinking	760	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Poland	GPE	knew well. My husband has written a work upon Poland, which brought him into contact with some of the	763	Poland	Locality	Country							Poland	POL	19.39876898600005	52.12379015400006	100	
London	GPE	their names almost every time they move. Even in London they forget that they are not heard every time they	765	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	'Agar Town.' But they have now left London, and England too, I believe. I must	768	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
England	GPE	.' But they have now left London, and England too, I believe. I must tell you no	768	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
America	GPE	about the Polish exiles, for they were gone to America, and nothing done here could harm them. But	771	America	Locality	Country							United States	USA	-99.41461918999994	39.39870315600007	100	
Nos	GPE	unlikely thing that she should know the residents at two Nos. 19 Grove Street. However so it proved—	771	Neópolis, Sergipe, BRA	Locality	City				Neópolis		Sergipe	Brasil	BRA	-36.577639999999974	-10.321069999999963	100	
London	GPE	. It was now six months since they had quitted London, perhaps on account of the climate, for the	771	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
America	GPE	would be altogether vain to think of tracing them in America. While living in London they owned a most magnificent	771	America	Locality	Country							United States	USA	-99.41461918999994	39.39870315600007	100	
London	GPE	think of tracing them in America. While living in London they owned a most magnificent dog, a truly noble	771	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Pampas	GPE	flourishing his tail on high, like a plume of Pampas grass. At the corner of the railings he overtook	773	Pampas, ARG	Locality	Zone							Argentina	ARG	-62.99999999999994	-34.99999999999994	100	
Miss.	GPE	, a deal more than you do of course, Miss. Why, ever since that rogue who come to Miss	779	Mississippi, USA	Locality	State or Province						Mississippi	United States	USA	-89.65717580799998	32.72397779900007	100	
London	GPE	nothing he don't know of what goes on in London, from the rats as comes up the drain pipes	783	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
England	GPE	"""When did your guardian first leave England?"""	811	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Switzerland	GPE	"""Only in Switzerland, and part of Italy, during his wedding tour"	816	Switzerland	Locality	Country							Switzerland	CHE	8.245024096000066	46.79981744200006	100	
Italy	GPE	"""Only in Switzerland, and part of Italy, during his wedding tour."""	816	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
England	GPE	"Your guardian returned, I believe, at intervals to England?"" I had never told him this."	817	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
London	GPE	"suppose so, or he would not have been in London."""	818	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Gloucestershire	GPE	"""Were you sent down to Gloucestershire?"""	822	Gloucestershire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-2.1831099999999424	51.77959000000004	100	
Italy	GPE	straightest clue to the mystery was to be sought in Italy, where my guardian's track should be followed carefully	854	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
London	GPE	no importance should be attached to the anonymous letter from London; in accordance with my promise to Mrs. Elton,	855	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	. That nevertheless a strict watch should be kept in London, whither flock nine-tenths of the foreigners who	855	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	the foreigners who ever set foot in this country. London moreover was likely, ere long, to draw nearly	855	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Pisa	GPE	had been. I knew that he dwelt awhile at Pisa, Genoa, and Milan, also at an obscure	859	Pisa, ITA	Locality	City				Pisa	Pisa	Toscana	Italia	ITA	10.399450000000058	43.70996000000008	100	
Genoa	GPE	. I knew that he dwelt awhile at Pisa, Genoa, and Milan, also at an obscure little village	859	Genoa, ITA	Locality	City				Genoa	Genoa	Liguria	Italian Republic	ITA	8.939170000000047	44.410480000000064	100	
Milan	GPE	"that he dwelt awhile at Pisa, Genoa, and Milan, also at an obscure little village named ""Calva"	859	Milan, ITA	Locality	City				Milan	Milan	Lombardie	Italie	ITA	9.18178000000006	45.46796000000006	100	
England	GPE	any kind, and not even a foreign friend to England, or at any rate to Vaughan Park.	859	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Hampshire	GPE	along from Colonel Wyndham's house to the coast of Hampshire and Sussex, the little band was overtaken by nightfall	861	Hampshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-1.2853999999999246	51.05819000000008	100	
Sussex	GPE	Colonel Wyndham's house to the coast of Hampshire and Sussex, the little band was overtaken by nightfall, somewhere	861	Sussex, NB, CAN	Locality	City				Sussex	Kings County	New Brunswick	Canada	CAN	-65.51087299999995	45.723648000000026	100	
London	GPE	. It was my first venture into the heart of London, but I found the way very easily, having	866	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Devonshire	GPE	flaw fell upon it from a skylight formed like a Devonshire chimney. Then he drew back and clasped his hands	867	Devonshire, BMU	Locality	City				Devonshire			Bermuda	BMU	-64.75640999999996	32.30292000000003	100	
Camden	GPE	, I walked on briskly and bravely till I reached Camden Town, when I knew what course to pursue.	889	Camden, NJ, USA	Locality	City				Camden	Camden County	New Jersey	United States	USA	-75.11912999999998	39.945250000000044	100	
