Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
British Empire	GPE	it merits, and would at times dismiss the whole British Empire with a puzzled, if reverent, sigh.  	197	British Empire, Krebsgasse 9, 90402, Nürnberg, Bayern, DEU	POI	Clothing Store	Krebsgasse 9	Krebs	9	Nürnberg	Nürnberg	Bayern	Deutschland	DEU	11.075180000000046	49.44954000000007	100	
Germany	GPE	had belonged to a type that was more prominent in Germany fifty years ago than now.  He was not	198	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
Denmark	GPE	been inactive.  He had fought like blazes against Denmark, Austria, France.  But he had fought	198	Denmark	Locality	Country							Denmark	DNK	10.053934054000024	55.959300779000046	100	
Austria	GPE	.  He had fought like blazes against Denmark, Austria, France.  But he had fought without visualizing	198	Austria	Locality	Country							Austria	AUT	14.137076948000072	47.58581000500004	100	
France	GPE	He had fought like blazes against Denmark, Austria, France.  But he had fought without visualizing the results	198	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Paris	GPE	moustaches of Napoleon going grey; another when he entered Paris, and saw the smashed windows of the Tuileries.	198	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Empire	GPE	was all very immense, one had turned into an Empire—but he knew that some quality had vanished for	198	Empire, CA, USA	Locality	City				Empire	Stanislaus County	California	United States	USA	-120.89932999999996	37.637920000000065	100	
Alsace	GPE	knew that some quality had vanished for which not all Alsace-Lorraine could compensate him.  Germany a commercial	198	Alsace, Los Angeles, CA, USA	Locality	Village				Los Angeles	Los Angeles County	California	United States	USA	-118.41417999999999	33.97902000000005	100	
Germany	GPE	not all Alsace-Lorraine could compensate him.  Germany a commercial Power, Germany a naval Power, Germany	198	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
Germany	GPE	could compensate him.  Germany a commercial Power, Germany a naval Power, Germany with colonies here and a	198	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
Germany	GPE	Germany a commercial Power, Germany a naval Power, Germany with colonies here and a Forward Policy there, and	198	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
England	GPE	from the fruits of victory, and naturalized himself in England.  The more earnest members of his family never	198	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
London	GPE	, and as she had money, they proceeded to London, and came to know a good many people.	198	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Weimar	GPE	little courts that nurtured them—gone with Esterhaz and Weimar.  What?  What's that?  	198	Weimar, Thüringen, DEU	Locality	City				Weimar	Weimar	Thüringen	Deutschland	DEU	11.327870000000075	50.976950000000045	100	
England	GPE	who collect more facts than do the learned men of England.  They collect facts, and facts, and	198	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Germany	GPE	with him an even haughtier wife, both convinced that Germany was appointed by God to govern the world.  	200	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
Great Britain	GPE	Aunt Juley would come the next day, convinced that Great Britain had been appointed to the same post by the same	200	Great Britain	Locality	Country							United Kingdom	GBR	-1.9695595439999352	53.40838660500003	100	
England	GPE	; either God does not know his own mind about England and Germany, or else these do not know the	200	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Germany	GPE	God does not know his own mind about England and Germany, or else these do not know the mind of	200	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
London	GPE	the Queen's Hall, dreariest music-room in London, though not as dreary as the Free Trade Hall	203	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Manchester	GPE	though not as dreary as the Free Trade Hall, Manchester; and even if you sit on the extreme left	203	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
London	GPE	of the first movement.  She was again in London on a visit to Wickham Place.	204	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	address book, her pocket dictionary, her map of London, and her money.	243	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Cairngorm	GPE	"""Fastened at the bosom with a Cairngorm-pin—"""	313	Cairngorm, Strathroy-Caradoc, ON, CAN	Locality	Village				Strathroy-Caradoc	Middlesex County	Ontario	Canada	CAN	-81.66972199999998	42.90425700000003	100	
Wapping	GPE	while in the east, invisible behind the smokes of Wapping, the moon was rising.	314	Wapping, Bradford, West Yorkshire, England, GBR	Locality	District				Bradford	West Yorkshire	England	United Kingdom	GBR	-1.7476245129999484	53.79894880900008	100	
London	GPE	the kind of scene that may be observed all over London, whatever the locality—bricks and mortar rising and	325	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Manchester	GPE	"serious thing this decline of the birth-rate in Manchester."""	328	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Manchester	GPE	"serious thing this decline of the birth-rate in Manchester,"" repeated Mr. Cunningham, tapping the Sunday paper"	330	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
England	GPE	"If this kind of thing goes on the population of England will be stationary in 1960."""	332	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Venice	GPE	"""Seven miles to the north of Venice—"""	342	Venice, CA, USA	Locality	City				Venice	Los Angeles County	California	United States	USA	-118.47214999999994	33.987540000000024	100	
Venice	GPE	"""Seven miles to the north of Venice the banks of sand which nearer the city rise little"	344	Venice, CA, USA	Locality	City				Venice	Los Angeles County	California	United States	USA	-118.47214999999994	33.987540000000024	100	
Streatham	GPE	  He's got a most magnificent place down at Streatham and a 20 h.-p.  Fiat, but then	351	Streatham, Victoria, AUS	Locality	City				Streatham		Victoria	Australia	AUS	143.0925900000001	-37.68459999999993	100	
Venice	GPE	you came in I was reading Ruskin's Stones of Venice. I don't say this to boast, but	389	Venice, CA, USA	Locality	City				Venice	Los Angeles County	California	United States	USA	-118.47214999999994	33.987540000000024	100	
Murano	GPE	, and was ordering his gondoliers to take him to Murano.  It occurred to him, as he glided	412	Murano, Venezia, ITA	Locality	District				Venezia	Venezia	Veneto	Italia	ITA	12.353870000000029	45.45299000000006	100	
London	GPE	", no doubt, in the hope of getting into London society."" That Mrs. Munt should be the first"	414	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Helen	GPE	so kind) as the killing of a nerve in Helen.  It's dead, and she'll never	418	Helen, Waltenhofen, Bayern, DEU	Locality	District				Waltenhofen	Oberallgäu	Bayern	Deutschland	DEU	10.249570000000062	47.663200000000074	100	
Fiendishly	GPE	"""Oh, certainly.  Fiendishly careful."""	427															nothing found
England	GPE	"may become true; just as the remark, ""England and Germany are bound to fight,"" renders war"	481	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Germany	GPE	"true; just as the remark, ""England and Germany are bound to fight,"" renders war a little"	481	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
England	GPE	"you!""  And then, remembering that in England the new-comer ought not to call before she"	494	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Germany	GPE	"""If you are going to Germany, go and pack; if you aren't,"	500	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
England	GPE	  Helen had told her that the youth was leaving England, but other things had seemed more important, and	518	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
India	GPE	"""I knew he was going to India in November, but I forgot."""	522	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Nigeria	GPE	"""He sailed on the 17th for Nigeria, in Africa."""	523	Nigeria	Locality	Country							Nigeria	NGA	8.106777828000077	9.593696882000074	100	
Germany	GPE	"""She has just gone to Germany."""	530	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
London	GPE	"yes; there is nothing to get up for in London."""	555	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Naples	GPE	"""They have gone to Naples for their honeymoon."""	570	Naples, ITA	Locality	City				Naples	Naples	Campanie	Italie	ITA	14.252260000000035	40.840140000000076	100	
Italy	GPE	"""I can hardly imagine Charles in Italy."""	572	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
England	GPE	  What he enjoys most is a motor tour in England, and I think that would have carried the day	574	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Hertfordshire	GPE	"""It is the finest wych-elm in Hertfordshire.  Did your sister tell you about the teeth"	580	Hertfordshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-0.21698999999995294	51.82974000000007	100	
Charles	GPE	given of the Fussell family, of the anxieties of Charles concerning Naples, of the movements of Mr. Wilcox and	587	Charles, North Devon, Devon, England, GBR	Locality	Village				North Devon	Devon	England	United Kingdom	GBR	-3.8749422519999257	51.08022974700003	100	
Naples	GPE	the Fussell family, of the anxieties of Charles concerning Naples, of the movements of Mr. Wilcox and Evie,	587	Naples, ITA	Locality	City				Naples	Naples	Campanie	Italie	ITA	14.252260000000035	40.840140000000076	100	
Yorkshire	GPE	of Mr. Wilcox and Evie, who were motoring in Yorkshire.  Margaret could not bear being bored.  	587	Yorkshire, VA, USA	Locality	Village				Yorkshire	Prince William County	Virginia	United States	USA	-77.44777999999997	38.793310000000076	100	
Heidelberg	GPE	"""I wonder.  I wondered at Heidelberg."""	593	Heidelberg, Baden-Württemberg, DEU	Locality	City				Heidelberg	Heidelberg	Baden-Württemberg	Deutschland	DEU	8.70798000000002	49.41349000000008	100	
Germany	GPE	": ""I hope that your sister is safe in Germany by now."" Margaret checked herself and said,"	607	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
Heidelberg	GPE	that in the end it will come.  At Heidelberg I met a fat veterinary surgeon whose voice broke with	616	Heidelberg, Baden-Württemberg, DEU	Locality	City				Heidelberg	Heidelberg	Baden-Württemberg	Deutschland	DEU	8.70798000000002	49.41349000000008	100	
Germany	GPE	.  Generally people do not seem quite to like Germany.  I have long wanted to hear what is	620	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
England	GPE	more like itself than any part of it is like England.  England is unique.  Do have another	625	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	than any part of it is like England.  England is unique.  Do have another jelly first.	625	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	affectation.  There is more liberty of action in England, but for liberty of thought go to bureaucratic Prussia	625	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Prussia	GPE	England, but for liberty of thought go to bureaucratic Prussia.  People will there discuss with humility vital questions	625	Prussia, Caselle Torinese, Torino, ITA	Locality	Village				Caselle Torinese	Torino	Piemonte	Italia	ITA	7.616620000000069	45.17826000000008	100	
London	GPE	": ""What an interesting life you all lead in London!"""	639	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	"""We are usually in London, and play the game with vigour—carols at"	658	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	".  As you saw, it is an ordinary London house.  We shall easily find another."""	678	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Surrey	GPE	have been so bad—nearly as bad as in Surrey.  Ours is such a careful chauffeur, and	690	Surrey, BC, CAN	Locality	City				Surrey	Greater Vancouver Regional District	British Columbia	Canada	CAN	-122.82795599999997	49.10589700000003	100	
Londoner	GPE	may bring other gifts, but is there a single Londoner to whom Christmas is peaceful?  The craving for	694	Londoner, Rockport, MA, USA	POI	Island				Rockport	Essex County	Massachusetts	United States	USA	-70.56596999999994	42.63498000000004	100	
Hertfordshire	GPE	I dare say they are sitting in the sun in Hertfordshire, and you will never repent joining them.	701	Hertfordshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-0.21698999999995294	51.82974000000007	100	
Yorkshire	GPE	"Evie, dearest girl, why aren't you in Yorkshire?"""	707	Yorkshire, VA, USA	Locality	Village				Yorkshire	Prince William County	Virginia	United States	USA	-77.44777999999997	38.793310000000076	100	
London	GPE	strange look about Mrs. Wilcox for some time.  London had done the mischief, said others.  She	721	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
wintry	GPE	He himself, gazing at the wintry garden, is in appearance a steady man.  	728	Wintery	POI	Trench									-24.811229999999966	-60.126619999999946	85.71	
Naples	GPE	knew it.  A telegram had dragged her from Naples to the death-bed of a woman whom she	741	Naples, ITA	Locality	City				Naples	Naples	Campanie	Italie	ITA	14.252260000000035	40.840140000000076	100	
London	GPE	with his honeymoon, so he would go up to London and work—he felt too miserable hanging about.	761	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Surrey	GPE	being painted and decorated for him in one of the Surrey suburbs, and in which he hoped to install himself	761	Surrey, BC, CAN	Locality	City				Surrey	Greater Vancouver Regional District	British Columbia	Canada	CAN	-122.82795599999997	49.10589700000003	100	
Yorkshire	GPE	"fortnight I've been away with the other car in Yorkshire."""	768	Yorkshire, VA, USA	Locality	Village				Yorkshire	Prince William County	Virginia	United States	USA	-77.44777999999997	38.793310000000076	100	
Yorkshire	GPE	"course, say for the time I've been in Yorkshire.  No more mud now, sir."""	776	Yorkshire, VA, USA	Locality	Village				Yorkshire	Prince William County	Virginia	United States	USA	-77.44777999999997	38.793310000000076	100	
England	GPE	in false positions.  Paul would not have left England, you would not have gone to Italy, nor	830	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Italy	GPE	have left England, you would not have gone to Italy, nor Evie and I into Yorkshire, if only	830	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Yorkshire	GPE	have gone to Italy, nor Evie and I into Yorkshire, if only we had known.  Well,	830	Yorkshire, VA, USA	Locality	Village				Yorkshire	Prince William County	Virginia	United States	USA	-77.44777999999997	38.793310000000076	100	
Germany	GPE	"for all you know they may be the custom in Germany. """	833	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
Chalkeley	GPE	it?  I want to run down and see Chalkeley.  A bicycle will do.  And,	835	Chalkley, LA, USA	Locality	Village				Chalkley	Calcasieu Parish	Louisiana	United States	USA	-93.09669999999994	30.157320000000027	90	
Hilton	GPE	it would be—had certainly not been said in Hilton churchyard.  She had not died there.  	842	Hilton, uMgungundlovu, Kwazulu Natal, ZAF	Locality	District				uMngeni	uMgungundlovu	Kwazulu Natal	South Africa	ZAF	30.302110000000027	-29.55051999999995	100	
Pomerania	GPE	the Mosebachs had gone tobogganing on the only hill that Pomerania boasted.  It was fun, but overcrowded,	845	Pomerania	Locality	Zone									15.000000000000057	53.66667000000007	100	
Pomerania	GPE	was fun, but overcrowded, for the rest of Pomerania had gone there too.  Helen loved the country	845	Pomerania	Locality	Zone									15.000000000000057	53.66667000000007	100	
Hilton	GPE	was in pain; the end of that body in Hilton churchyard; the survival of something that suggested hope,	845	Hilton, uMgungundlovu, Kwazulu Natal, ZAF	Locality	District				uMngeni	uMgungundlovu	Kwazulu Natal	South Africa	ZAF	30.302110000000027	-29.55051999999995	100	
England	GPE	back her cousins to the Fatherland by matrimony.  England had played Paul Wilcox, and lost; Germany played	846	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Germany	GPE	  England had played Paul Wilcox, and lost; Germany played Herr Förstmeister someone—Helen could not remember his	846	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
Germany	GPE	Förstmeister believed he had assurance to the contrary.  Germany had lost, but with good-humour; holding	847	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
Cambridge	GPE	Oxford: not a mere receptacle for youth, like Cambridge.  Perhaps it wants its inmates to love it	848	Cambridge, Cambridgeshire, England, GBR	Locality	City				Cambridge	Cambridgeshire	England	United Kingdom	GBR	0.11970858700004783	52.204875135000066	100	
Oxford	GPE	  He made no friends.  His Oxford remained Oxford empty, and he took into life with him,	848	Oxford, Oxfordshire, England, GBR	Locality	City				Oxford	Oxfordshire	England	United Kingdom	GBR	-1.257628795999949	51.751982637000026	100	
London	GPE	ease, still swimming gracefully on the grey tides of London.  Concerts and plays swept past them, money	857	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Surrey	GPE	while her shallows washed more widely against the hills of Surrey and over the fields of Hertfordshire.  This famous	857	Surrey, BC, CAN	Locality	City				Surrey	Greater Vancouver Regional District	British Columbia	Canada	CAN	-122.82795599999997	49.10589700000003	100	
Hertfordshire	GPE	against the hills of Surrey and over the fields of Hertfordshire.  This famous building had arisen, that was	857	Hertfordshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-0.21698999999995294	51.82974000000007	100	
London	GPE	To speak against London is no longer fashionable.  The Earth as an	858	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	a little too much—they seem Victorian, while London is Georgian—and those who care for the earth	858	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	the pendulum swings back to her again.  Certainly London fascinates.  One visualizes it as a tract of	858	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	monster, and stamped with a human face.  London is religion's opportunity—not the decorous religion of	858	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Nigeria	GPE	a ninny, but who came back so ill from Nigeria.  He's gone out there again, Evie	885	Nigeria	Locality	Country							Nigeria	NGA	8.106777828000077	9.593696882000074	100	
England	GPE	"that sort may well be proud.  No wonder England has become an Empire."""	887	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Empire	GPE	"be proud.  No wonder England has become an Empire."""	887	Empire, CA, USA	Locality	City				Empire	Stanislaus County	California	United States	USA	-120.89932999999996	37.637920000000065	100	
London	GPE	can appreciate the heroism that builds it up.  London bores me, but what thousands of splendid people are	889	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	"but what thousands of splendid people are labouring to make London—"""	889	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Oxford	GPE	house-hunting.  I'll even live in Oxford if you like—North Oxford.  I'll	895	Oxford, Oxfordshire, England, GBR	Locality	City				Oxford	Oxfordshire	England	United Kingdom	GBR	-1.257628795999949	51.751982637000026	100	
North Oxford	GPE	I'll even live in Oxford if you like—North Oxford.  I'll live anywhere except Bournemouth, Torquay	895	North Oxford, MA, USA	Locality	City				North Oxford	Worcester County	Massachusetts	United States	USA	-71.88559999999995	42.164900000000046	100	
Torquay	GPE	Oxford.  I'll live anywhere except Bournemouth, Torquay, and Cheltenham.  Oh yes, or Ilfracombe	895	Torquay, Devon, England, GBR	Locality	City				Torquay	Devon	England	United Kingdom	GBR	-3.5314218849999293	50.46881188800006	100	
Cheltenham	GPE	I'll live anywhere except Bournemouth, Torquay, and Cheltenham.  Oh yes, or Ilfracombe and Swanage and	895	Cheltenham, Gloucestershire, England, GBR	Locality	City				Cheltenham	Gloucestershire	England	United Kingdom	GBR	-2.0766856369999687	51.900737958000036	100	
Bedford	GPE	"or Ilfracombe and Swanage and Tunbridge Wells and Surbiton and Bedford.  There on no account."""	895	Bedford, Bedfordshire, England, GBR	Locality	City				Bedford	Bedfordshire	England	United Kingdom	GBR	-0.4684687249999797	52.136856316000035	100	
London	GPE	"""London, then."""	896	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	agree, but Helen rather wants to get away from London.  However, there's no reason we should	897	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
