Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
sun‐fed	GPE	and lips like the carnation leaves, that rich, sun‐fed, dusky beauty, those straight dark brows.	189	Sunfed, 51 Kipper St, Rio Rico, AZ, 85648, USA	POI	Grocery	51 Kipper St	Kipper	51	Rio Rico	Santa Cruz County	Arizona	United States	USA	-110.98426399999994	31.458893000000046	99	
Liébana	GPE	of fiend, but only the forest region of the Liébana.	257	Liébana, Calle Lepanto 1, 47005, Batallas, Valladolid, Castilla y León, ESP	POI	Food and Beverage Shop	Calle Lepanto 1	Lepanto	1	Valladolid	Valladolid	Castilla y León	España	ESP	-4.714709999999968	41.65322000000003	100	
Taric	GPE	Taric, the strongest and fleetest and most well favoured of	270	Taric, Sergio Osmeña Sr, Zamboanga del Norte, Zamboanga Peninsula, PHL	Locality	City				Sergio Osmeña Sr	Zamboanga del Norte	Zamboanga Peninsula	Philippines	PHL	123.36667000000011	8.333330000000046	100	
Taric	GPE	bull that all the matadors had failed to daunt; Taric, who had torn up the young elm, when	270	Taric, Sergio Osmeña Sr, Zamboanga del Norte, Zamboanga Peninsula, PHL	Locality	City				Sergio Osmeña Sr	Zamboanga del Norte	Zamboanga Peninsula	Philippines	PHL	123.36667000000011	8.333330000000046	100	
Taric	GPE	as easily as a child plucks up a reed; Taric, who had stopped the fiercest contrabandista in all those	270	Taric, Sergio Osmeña Sr, Zamboanga del Norte, Zamboanga Peninsula, PHL	Locality	City				Sergio Osmeña Sr	Zamboanga del Norte	Zamboanga Peninsula	Philippines	PHL	123.36667000000011	8.333330000000046	100	
Taric	GPE	“She is dead, Taric,” said Quità, meaning the woman she had	276	Taric, Sergio Osmeña Sr, Zamboanga del Norte, Zamboanga Peninsula, PHL	Locality	City				Sergio Osmeña Sr	Zamboanga del Norte	Zamboanga Peninsula	Philippines	PHL	123.36667000000011	8.333330000000046	100	
Taric	GPE	, one man, rising, advanced, and looked Taric full in the eyes.	285	Taric, Sergio Osmeña Sr, Zamboanga del Norte, Zamboanga Peninsula, PHL	Locality	City				Sergio Osmeña Sr	Zamboanga del Norte	Zamboanga Peninsula	Philippines	PHL	123.36667000000011	8.333330000000046	100	
Liébana	GPE	“There are few wolves in the Liébana. Go and bury her if you choose, Phratos	291	Liébana, Calle Lepanto 1, 47005, Batallas, Valladolid, Castilla y León, ESP	POI	Food and Beverage Shop	Calle Lepanto 1	Lepanto	1	Valladolid	Valladolid	Castilla y León	España	ESP	-4.714709999999968	41.65322000000003	100	
Calvaries	GPE	the trembling of the little lamps under the painted road‐side Calvaries.	298	C . Alvaries, Pomburpa Briton Road, Pomburpa, Bardez, North Goa, Goa, 403523, IND	POI	Consumer Electronics Store	Pomburpa Briton Road	Pomburpa Briton		Bardez	North Goa	Goa	India	IND	73.86817000000008	15.558070000000043	99.95	
Taric	GPE	he reached the camp, he gave the letter to Taric.	316	Taric, Sergio Osmeña Sr, Zamboanga del Norte, Zamboanga Peninsula, PHL	Locality	City				Sergio Osmeña Sr	Zamboanga del Norte	Zamboanga Peninsula	Philippines	PHL	123.36667000000011	8.333330000000046	100	
Taric	GPE	Taric, knowing the tongue it was written in, and	317	Taric, Sergio Osmeña Sr, Zamboanga del Norte, Zamboanga Peninsula, PHL	Locality	City				Sergio Osmeña Sr	Zamboanga del Norte	Zamboanga Peninsula	Philippines	PHL	123.36667000000011	8.333330000000046	100	
Taric	GPE	child as might be the curse and the knife of Taric.	323	Taric, Sergio Osmeña Sr, Zamboanga del Norte, Zamboanga Peninsula, PHL	Locality	City				Sergio Osmeña Sr	Zamboanga del Norte	Zamboanga Peninsula	Philippines	PHL	123.36667000000011	8.333330000000046	100	
Liébana	GPE	“At last I heard of you in the Liébana, from a tribe we fell in with on the	334	Liébana, Calle Lepanto 1, 47005, Batallas, Valladolid, Castilla y León, ESP	POI	Food and Beverage Shop	Calle Lepanto 1	Lepanto	1	Valladolid	Valladolid	Castilla y León	España	ESP	-4.714709999999968	41.65322000000003	100	
Taric	GPE	of baptism that were spoken over the nameless daughter of Taric the gypsy and of Reine Flamma.	341	Taric, Sergio Osmeña Sr, Zamboanga del Norte, Zamboanga Peninsula, PHL	Locality	City				Sergio Osmeña Sr	Zamboanga del Norte	Zamboanga Peninsula	Philippines	PHL	123.36667000000011	8.333330000000046	100	
Taric	GPE	The tribe of Taric abode in the Liébana or in the adjacent country along	362	Taric, Sergio Osmeña Sr, Zamboanga del Norte, Zamboanga Peninsula, PHL	Locality	City				Sergio Osmeña Sr	Zamboanga del Norte	Zamboanga Peninsula	Philippines	PHL	123.36667000000011	8.333330000000046	100	
Phratos	GPE	the tent of Zarâ, and under the defence of Phratos.	364	Pratos, Novo Machado, Rio Grande do Sul, BRA	Locality	Village				Novo Machado		Rio Grande do Sul	Brasil	BRA	-54.49347999999998	-27.511259999999936	85.71	
half‐seer	GPE	dauntless creature whom his tribe had always held half‐wittol and half‐seer.	375	Seer, Vallabhnagar, Udaipur, Rajasthan, IND	Locality	Village				Vallabhnagar	Udaipur	Rajasthan	India	IND	74.28598000000005	24.416580000000067	80	
Taric	GPE	hills of the Liébana went on till the child of Taric had entered her sixth year.	376	Taric, Sergio Osmeña Sr, Zamboanga del Norte, Zamboanga Peninsula, PHL	Locality	City				Sergio Osmeña Sr	Zamboanga del Norte	Zamboanga Peninsula	Philippines	PHL	123.36667000000011	8.333330000000046	100	
breadths	GPE	by a headlong hillstream, that spread itself into darkling breadths and leafy pools, in which the fish were astir	382	Bread House, High School Chaalara Road, Aroor, Cherthala, Alappuzha, Kerala, 688534, IND	POI	Specialty Store	High School Chaalara Road	High School Chaalara		Cherthala	Alappuzha	Kerala	India	IND	76.30749000000003	9.86814000000004	88.42	
astir	GPE	breadths and leafy pools, in which the fish were astir under great snowy lilies and a tangled web of water	382	Astir, Epimenidou, 712 02, Irakleio, GRC	POI	Rental Cars	Epimenidou	Epimenidou		Irakleio	Irakleio	Irakleio	Ellada	GRC	25.137360000000058	35.341180000000065	100	
Taric	GPE	He had heard, and understood all that Taric meant for the present and the future of the child	416	Taric, Sergio Osmeña Sr, Zamboanga del Norte, Zamboanga Peninsula, PHL	Locality	City				Sergio Osmeña Sr	Zamboanga del Norte	Zamboanga Peninsula	Philippines	PHL	123.36667000000011	8.333330000000046	100	
Taric	GPE	entrance, the slumbering from of the young daughter of Taric.	418	Taric, Sergio Osmeña Sr, Zamboanga del Norte, Zamboanga Peninsula, PHL	Locality	City				Sergio Osmeña Sr	Zamboanga del Norte	Zamboanga Peninsula	Philippines	PHL	123.36667000000011	8.333330000000046	100	
russet	GPE	The earth and the sky were a blaze of russet and purple, and scarlet and gold. The air	431	Russet, WV, USA	Locality	City					Calhoun County	West Virginia	United States	USA	-81.05649999999997	38.873140000000035	100	
Phratos	GPE	nor ask any questions; she had supreme faith in Phratos.	441	Pratos, Novo Machado, Rio Grande do Sul, BRA	Locality	Village				Novo Machado		Rio Grande do Sul	Brasil	BRA	-54.49347999999998	-27.511259999999936	85.71	
astir	GPE	through the rarified air; the few folks that were astir were wrapped in wool or sheepskin; through the casements	443	Astir, Epimenidou, 712 02, Irakleio, GRC	POI	Rental Cars	Epimenidou	Epimenidou		Irakleio	Irakleio	Irakleio	Ellada	GRC	25.137360000000058	35.341180000000065	100	
Spain	GPE	sullenly and suspiciously: since for a wild gypsy of Spain the shrewd, thrifty, plain people of the north	445	Spain	Locality	Country							Kingdom of Spain	ESP	-3.6460631049999392	40.227949660000036	100	
Nativity	GPE	there was a crucifix, and below it a little Nativity, in wax and carved wood.	451	Nativity, 3200 Cold Spring Rd, Indianapolis, IN, 46222, USA	POI	Religious Center	3200 Cold Spring Rd	Cold Spring	3200	Indianapolis	Marion County	Indiana	United States	USA	-86.20247299999994	39.81242400000008	100	
Taric	GPE	, there was no other means to save her from Taric.	456	Taric, Sergio Osmeña Sr, Zamboanga del Norte, Zamboanga Peninsula, PHL	Locality	City				Sergio Osmeña Sr	Zamboanga del Norte	Zamboanga Peninsula	Philippines	PHL	123.36667000000011	8.333330000000046	100	
Liébana	GPE	found on the breast of the dead woman in the Liébana.	460	Liébana, Calle Lepanto 1, 47005, Batallas, Valladolid, Castilla y León, ESP	POI	Food and Beverage Shop	Calle Lepanto 1	Lepanto	1	Valladolid	Valladolid	Castilla y León	España	ESP	-4.714709999999968	41.65322000000003	100	
Taric	GPE	compassion—knowing well that to the love child of Taric in her future years the first could only mean shame	465	Taric, Sergio Osmeña Sr, Zamboanga del Norte, Zamboanga Peninsula, PHL	Locality	City				Sergio Osmeña Sr	Zamboanga del Norte	Zamboanga Peninsula	Philippines	PHL	123.36667000000011	8.333330000000046	100	
Taric	GPE	be hard to f ind; for the vengeance of Taric is swift of foot and has a far‐stretching hand an	469	Taric, Sergio Osmeña Sr, Zamboanga del Norte, Zamboanga Peninsula, PHL	Locality	City				Sergio Osmeña Sr	Zamboanga del Norte	Zamboanga Peninsula	Philippines	PHL	123.36667000000011	8.333330000000046	100	
breadths	GPE	rows of trees standing breathless in the heat, or breadths of apple orchards, some with early fruits already ripe	518	Bread House, High School Chaalara Road, Aroor, Cherthala, Alappuzha, Kerala, 688534, IND	POI	Specialty Store	High School Chaalara Road	High School Chaalara		Cherthala	Alappuzha	Kerala	India	IND	76.30749000000003	9.86814000000004	88.42	
Paris	GPE	; the summer nights, when all the throats of Paris cried “Marengo!”	525	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
out‐trodden	GPE	the blue blood of men as with the juices of out‐trodden grapes, and when the waters were white with the	526	Torodden, Hadsel, Nordland, NOR	POI	Point					Hadsel	Nordland	Norge	NOR	14.815060000000074	68.50051000000008	71.75	
Rome	GPE	the free and fearless measure of the country women of Rome or the desert‐born women of Nubia; she had barely	529	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Nubia	GPE	the country women of Rome or the desert‐born women of Nubia; she had barely entered his sixteenth year; but	529	Nubia, TN, USA	Locality	Village				Nubia	Sumner County	Tennessee	United States	USA	-86.35960999999998	36.63472000000007	100	
wool‐sheds,	GPE	they had turned into tanneries, and granaries, and wool‐sheds, and workshops, the place was profoundly still; scarcely	630	Woolsheds, South Australia, AUS	Locality	City				Woolsheds		South Australia	Australia	AUS	138.64196000000004	-34.473829999999964	99	
sacristan	GPE	The old woman wa the mother of the sacristan, and she, looking out, shrieked shrilly to	643	Sacristán, Tepic, Nayarit, MEX	Locality	City				Sacristán	Tepic	Nayarit	México	MEX	-104.89290999999997	21.52063000000004	100	
sacristan	GPE	The sacristan was hoeing amongst his cabbages in the garden behind his	645	Sacristán, Tepic, Nayarit, MEX	Locality	City				Sacristán	Tepic	Nayarit	México	MEX	-104.89290999999997	21.52063000000004	100	
St. Jerome	GPE	branch of blossoming pear, held in the hand of St. Jerome, who had returned to earth in the middle of	648	Saint-Jérôme, QC, CAN	Locality	City				Saint-Jérôme	La Rivière-du-Nord	Québec	Canada	CAN	-74.00494799999996	45.77535700000004	100	
St. Jerome’s	GPE	, and that even yet, those who drank on St. Jerome’s day, in full faith and with believing hearts,	648	St Jerome's, 169 Hampden St, Holyoke, MA, 01040, USA	POI	Religious Center	169 Hampden St	Hampden	169	Holyoke	Hampden County	Massachusetts	United States	USA	-72.60816599999998	42.20970900000003	100	
sacristan	GPE	The sacristan, infuriated at once by the impiety and the defiance	653	Sacristán, Tepic, Nayarit, MEX	Locality	City				Sacristán	Tepic	Nayarit	México	MEX	-104.89290999999997	21.52063000000004	100	
sunbrowned	GPE	herbage under her heavy shoes, ragged, picturesque, sunbrowned, swinging deep brass pails as she went to the	710															nothing found
Normandy	GPE	this old‐world district, amidst the pastures and cornlands of Normandy, superstition had taken a hold which the passage of	722	Normandy, FRA	Locality	State or Province						Normandie	France	FRA	0.11099757300002011	49.120065287000045	100	
a‐dying	GPE	that one sees always—sees even when one lies a‐dying, they say—for men are fools.”	803	A K Dying, Islampur, Dhaka, BGD	POI	Specialty Store				Dhaka	Dhaka	Dhaka	Bangladesh	BGD	90.40655000000004	23.70995000000005	85.71	
St. Francis	GPE	One meek‐eyed woman had dared once to say that St. Francis had done as much, and it had been accredited	868	St Francis, WI, USA	Locality	City				St Francis	Milwaukee County	Wisconsin	United States	USA	-87.87280999999996	42.96788000000004	100	
Bernardou	GPE	to try and get you food. Be good, Bernardou, and take care of them till I come back	995	Bernardos, Pombal, Leiria, PRT	Locality	City				Pombal	Pombal	Leiria	Portugal	PRT	-8.589869999999962	39.988860000000045	90	
Paris	GPE	say to her, “All that makes butter for Paris,” and then to see her go away wailing	1003	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
astir	GPE	awake; the shutters were opened; the people were astir; men were brushing the snow from their thresholds;	1100	Astir, Epimenidou, 712 02, Irakleio, GRC	POI	Rental Cars	Epimenidou	Epimenidou		Irakleio	Irakleio	Irakleio	Ellada	GRC	25.137360000000058	35.341180000000065	100	
Flandrin	GPE	The man Flandrin had nothing truly to tell; he had fled horrified	1109	Flandrin, MTQ	Locality	City				Flandrin			Martinique	MTQ	-61.07786999999996	14.517080000000021	100	
wonderstruck	GPE	The people listened, gaping, and wonderstruck, and forgetting the bitterness of the cold, being	1111	Wonderstruck LLc, 3649 Canfield Rd, Canfield, OH, 44406, USA	POI	Specialty Store	3649 Canfield Rd	Canfield	3649	Canfield	Mahoning County	Ohio	United States	USA	-80.71284199999997	41.06159000000008	83.6	
Flandrin	GPE	and deferred to by her neighbours, spoke first when Flandrin had ended his tale for the seventh time, it	1112	Flandrin, MTQ	Locality	City				Flandrin			Martinique	MTQ	-61.07786999999996	14.517080000000021	100	
Flandrin	GPE	,” assented the other woman. “Go, Flandrin, and we—we will take the little souls	1116	Flandrin, MTQ	Locality	City				Flandrin			Martinique	MTQ	-61.07786999999996	14.517080000000021	100	
Taric	GPE	with their dead. For in the savage heart of Taric’s daughter there was an innermost corner wherein her mother	1135	Taric, Sergio Osmeña Sr, Zamboanga del Norte, Zamboanga Peninsula, PHL	Locality	City				Sergio Osmeña Sr	Zamboanga del Norte	Zamboanga Peninsula	Philippines	PHL	123.36667000000011	8.333330000000046	100	
Flandrin	GPE	there because the children were alone; I called to Flandrin and told him; he came with his wife and	1232	Flandrin, MTQ	Locality	City				Flandrin			Martinique	MTQ	-61.07786999999996	14.517080000000021	100	
Flandrin	GPE	of day, good Flamma,” said the man Flandrin, meeting him in the lane that afternoon, and	1241	Flandrin, MTQ	Locality	City				Flandrin			Martinique	MTQ	-61.07786999999996	14.517080000000021	100	
Bernardou	GPE	“She is dead, Bernardou,” she answered him; and her voice was	1290	Bernardos, Pombal, Leiria, PRT	Locality	City				Pombal	Pombal	Leiria	Portugal	PRT	-8.589869999999962	39.988860000000045	90	
Bernardou	GPE	“Why are you out in the cold, Bernardou?” she asked him suddenly, glancing backward through	1293	Bernardos, Pombal, Leiria, PRT	Locality	City				Pombal	Pombal	Leiria	Portugal	PRT	-8.589869999999962	39.988860000000045	90	
Taric	GPE	the dead in their graves, and the daughter of Taric.	1316	Taric, Sergio Osmeña Sr, Zamboanga del Norte, Zamboanga Peninsula, PHL	Locality	City				Sergio Osmeña Sr	Zamboanga del Norte	Zamboanga Peninsula	Philippines	PHL	123.36667000000011	8.333330000000046	100	
St. Louis	GPE	that God would never him die, because he killed St. Louis; but myself I never thought that. I knew	1338	St Louis, MO, USA	Locality	City				St Louis	City of St. Louis	Missouri	United States	USA	-90.19955999999996	38.62775000000005	100	
St. John	GPE	and I have a Horse‐shoe nailed up, and a St. John in the corner. But be off with you,	1341	Saint John, ATG	Locality	City				Saint John		Saint John	Antigua and Barbuda	ATG	-61.84328999999997	17.120960000000025	100	
wintry	GPE	many streamlets spreading from it into foam; driving the wintry leaves, which still strewed the earth thickly, hither	1355	Wintery	POI	Trench									-24.811229999999966	-60.126619999999946	85.71	
night‐moth	GPE	the light of the last lingering sunbeam, a beautiful night‐moth, begotten by some cruel hot‐house heat in the bosom	1374	Moth, Jhansi, Uttar Pradesh, IND	Locality	City				Moth	Jhansi	Uttar Pradesh	India	IND	78.95321000000007	25.73234000000008	77.78	
Thebes	GPE	Here the women of Thebes danced upon Cithæron in the mad moonless nights, under	1480	Thebes, IL, USA	Locality	City				Thebes	Alexander County	Illinois	United States	USA	-89.46089999999998	37.22104000000007	100	
Lykegênês	GPE	fair cold derisive face, and the majesty of the Lykegênês toiling in the ropes that bound him to the mill‐stones	1603	Legenes, Flekkefjord, Agder, NOR	POI	Farm					Flekkefjord	Agder	Norge	NOR	6.693320000000028	58.323060000000055	77.78	
Taric	GPE	dreamed. Her heart, bold with the blood of Taric, could know no physical fear; and her mind	1608	Taric, Sergio Osmeña Sr, Zamboanga del Norte, Zamboanga Peninsula, PHL	Locality	City				Sergio Osmeña Sr	Zamboanga del Norte	Zamboanga Peninsula	Philippines	PHL	123.36667000000011	8.333330000000046	100	
sun‐fed	GPE	against a purple sea; of all things air‐born, sun‐fed, fair and free.	1633	Sunfed, 51 Kipper St, Rio Rico, AZ, 85648, USA	POI	Grocery	51 Kipper St	Kipper	51	Rio Rico	Santa Cruz County	Arizona	United States	USA	-110.98426399999994	31.458893000000046	99	
Pheræ	GPE	For it was the great Apollo in Pheræ.	1759	Pharae	Locality	City				Phares	Ερυμάνθου	Αχαΐα	Ελλάδα	GRC	21.71482000000003	38.091270000000065	85.71	
vales	GPE	In all the hills and vales of Greece his Io pæan sounded still.	1762	Valés, CHE	Locality	State or Province						Wallis	Suiza	CHE	7.607525531000022	46.20903311600006	100	
Greece	GPE	In all the hills and vales of Greece his Io pæan sounded still.	1762	Greece	Locality	Country							Greece	GRC	22.000000000000057	39.00000000000006	100	
Phokis	GPE	At Pytho and at Clarus, in Lycia and in Phokis, his oracles still breathed forth upon their fiat terror	1766	Phokis, GRC	Locality	County						Phocis	Griechenland	GRC	22.250000000000057	38.50000000000006	100	
Thessaly	GPE	their wills of fire meekly to bear his yoke in Thessaly.	1766	Thessaly, GRC	Locality	State or Province							Greece	GRC	21.983640000000037	39.40224000000006	100	
Pheræ	GPE	watery sunlight lit up the form of the toiler in Pheræ.	1769	Pharae	Locality	City				Phares	Ερυμάνθου	Αχαΐα	Ελλάδα	GRC	21.71482000000003	38.091270000000065	85.71	
VALLEY	GPE	A VALLEY long and narrow, shut out from the rest of	1773	Valley, AL, USA	Locality	City				Valley	Chambers County	Alabama	United States	USA	-85.18092999999999	32.84396000000004	100	
even‐song	GPE	ere the first day had wholly gone by, at even‐song; saying still that he was content, and still	1804	Song, Adamawa, NGA	Locality	City				Song		Adamawa	Nigeria	NGA	12.617890000000045	9.828770000000077	80	
Hermes	GPE	starving, and hopeless before the mocking eyes of his Hermes, twelve years had run their course, and all	1809	Hermes, Oise, Hauts-de-France, FRA	Locality	City				Hermes	Oise	Hauts-de-France	France	FRA	2.245842173000028	49.35605378000008	100	
Esquimaux	GPE	skins and such poor trade as they could drive with Esquimaux or Koraks; he had borne their dangers and their	1811	Esquimau, Viale 5 Novembre 36, 43012, Fontanellato, Parma, ITA	POI	Coffee Shop	Viale 5 Novembre 36	5 Novembre	36	Fontanellato	Parma	Emilia Romagna	Italia	ITA	10.175920000000076	44.880040000000065	90	
Damascus	GPE	One night, in the hot, close streets of Damascus, a man was stabbed,—a young Maronite—who lay	1818	Damascus, SYR	Locality	City				Damascus			Syria	SYR	36.31708000000003	33.51656000000003	100	
Demophoon	GPE	in the days of her desolation, took the child Demophoon to nurture him as her own on the food of	1843															nothing found
Metanira	GPE	had not been utterly discouraged; he strove against the Metanira of circumstance; he did his best to struggle free	1843	Metamira, Niassa, MOZ	Locality	City						Niassa	Moçambique	MOZ	35.738890000000026	-12.954999999999927	87.5	
the corn‐lands of Northern France	GPE	But here!—a face of Asia amongst the corn‐lands of Northern France? It seemed to him strange; he looked after	1879	Corn, Figeac, Lot, Occitanie, FRA	Locality	City				Figeac	Lot	Occitanie	France	FRA	1.8991700000000264	44.60806000000008	74.25	
reek	GPE	air and under a blue sky, but in the reek and smoke and fœtid odours of a city. Yet	1919	Reek, NLD	Locality	City				Reek	Maashorst	Noord-Brabant	Nederland	NLD	5.682700000000068	51.745940000000076	100	
the virgin field	GPE	the innumerable forms and fables which bore them company; the virgin field of her unfilled mind receiving the seeds of thought and	1935	Field Rd, Niagara-on-the-Lake, ON, L0S 1J0, CAN	StreetName		Field Rd	Field		Niagara-on-the-Lake	Niagara Regional Municipality	Ontario	Canada	CAN	-79.12145449605909	43.22406435982851	83.5	
russet	GPE	under the white roofing of their headgear were like the russet faces of the home‐kept apples which they had garnered through	1960	Russet, WV, USA	Locality	City					Calhoun County	West Virginia	United States	USA	-81.05649999999997	38.873140000000035	100	
Paris	GPE	very one that was to have gone this night to Paris.”	1964	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Egypt	GPE	as the girl whom, with the face of old Egypt, he had seen rowing her boat‐load of corn down	2038	Egypt	Locality	Country							Arab Republic of Egypt	EGY	29.870494860000065	26.512273493000066	100	
fort	GPE	C’est affruex, ô mon âme! Rien qu’un dessin fort pâle aux trois crayons.” And for those glowing	2046	FT, Rheinland-Pfalz, DEU	Locality	County					Frankenthal (Pfalz)	Rheinland-Pfalz	Deutschland	DEU	8.356243340000049	49.53274809200008	100	
lanthorn	GPE	the willow banks, past the great Calvary, whose lanthorn was just lit and glimmered through the gloom.	2173	Läntahorn, Val, Graubünden, CHE	POI	Mountain				Val	Surselva	Graubünden	Schweiz	CHE	9.053830000000062	46.51753000000008	90	
Egypt	GPE	platter; under a tawdry‐coloured print of the Flight into Egypt, there hung on a nail three dead blackbirds,	2178	Egypt	Locality	Country							Arab Republic of Egypt	EGY	29.870494860000065	26.512273493000066	100	
Eleusis	GPE	and in his service than priests of Isis or of Eleusis would have begrudged the sacrificed lives of the beasts and	2285	Elefsina, GRC	Locality	City					Elefsina	Attiki	Ellada	GRC	23.537180000000035	38.04781000000003	100	
pine‐forests	GPE	the great winds sweeping down from the heights through the pine‐forests, and of the furious seas below, gnashing and	2313	Pine Forest, TX, USA	Locality	City				Pine Forest	Orange County	Texas	United States	USA	-94.03432999999995	30.18010000000004	100	
braken	GPE	could not live. I laid it down in the braken, and put water to its mouth, and did	2368	Bräken, Dals-Ed, SWE	Locality	Village				Dals-Ed		Västra Götalands län	Sverige	SWE	11.814640000000054	58.755900000000054	100	
Thebes	GPE	and dishonoured, yet lived to go back crowned to Thebes and see the beasts of the desert and the stones	2436	Thebes, IL, USA	Locality	City				Thebes	Alexander County	Illinois	United States	USA	-89.46089999999998	37.22104000000007	100	
Syria	GPE	“His end? In Syria maybe the vultures picked his bones, where they lay	2489	Syria	Locality	Country							Syria	SYR	38.50527333900004	35.01280854600003	100	
Jerusalem	GPE	All the light there was fell on the crowed of Jerusalem.	2526	Jerusalem, ISR	Locality	City					Jerusalem	Jerusalem	Israel	ISR	35.21873000000005	31.780030000000068	100	
Venusberg	GPE	purple passion vines and the roses of silence of the Venusberg. He pourtrayed her as Daphne, with all her	2555	Venusberg, Drebach, Sachsen, DEU	Locality	District				Drebach	Erzgebirgskreis	Sachsen	Deutschland	DEU	13.018680000000074	50.699560000000076	100	
Paris	GPE	sweet and firm; not their like betwixt this and Paris. I will let you have them cheap, so	2612	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Taric	GPE	of homestead regarded her, she, the daughter of Taric, gave back to them in tenfold measure.	2619	Taric, Sergio Osmeña Sr, Zamboanga del Norte, Zamboanga Peninsula, PHL	Locality	City				Sergio Osmeña Sr	Zamboanga del Norte	Zamboanga Peninsula	Philippines	PHL	123.36667000000011	8.333330000000046	100	
Spain	GPE	Moorish phantom seen in a dream under a sky of Spain.	2697	Spain	Locality	Country							Kingdom of Spain	ESP	-3.6460631049999392	40.227949660000036	100	
Damascus	GPE	beggar who had sat to him on his house‐top at Damascus, he could go to a city and make the	2743	Damascus, SYR	Locality	City				Damascus			Syria	SYR	36.31708000000003	33.51656000000003	100	
