Location,ent_type,context,p_no
Yolande,LOC,"tenant working at one end of the wreath, and Yolande busy at the other. It was not such a",1329
India,GPE,"never mind what about—and the man goes to India, and she is very sorry. And then he",1378
India,GPE,had quarrelled with the other one—the one in India—because he would hunt and one thought it cruel,1393
India,GPE,"Chloe. No, there isn't any man in India. There isn't any man at all but the",1397
India,GPE,"you remember—when I asked what you wanted the India rubber for, and when I said it didn't",1405
Elmhurst,GPE,"YOLANDE was married—she was married at Elmhurst church, Chloe and I her only supporters. And",1465
china,GPE,"or a sword, and Chloe now and then washed china or dusted the white parlor, not even Yolande could",1475
Yolande,LOC,"prayed and feared—alone together. The doings of Yolande and Yolande's husband were like a bright, gay",1498
Yolande,LOC,pounds for the finished article) to go down to Yolande's cottage and borrow this priceless pattern which Yolande was,1500
Deptford,GPE,sevenpence at a rag-and-bottle shop in Deptford. There was a long pause. Usually the door,1502
