Location,ent_type,context,p_no
Bombay,GPE,". I got it from Bodwinkle this moment. The Bombay mail arrived last night, and you know the way",750
Back Bay,LOC,"the way everything has been crashing there through speculations in Back Bay shares, cotton, etc. Well, the great",750
Parsee,LOC,"shares, cotton, etc. Well, the great Parsee house of Burstupjee Cockabhoy has come down with a grand",750
London,GPE,"I would only be too glad to get away from London. Let us let the house, and take a",770
East,LOC,"polite society. I had lived too much in the East to be trammelled with the conventionalities of Europe, and",778
Europe,LOC,"in the East to be trammelled with the conventionalities of Europe, and my friend felt as much, for he",778
Bombay,GPE,"possible, before the arrival of the next mail from Bombay?"" I said.",782
London,GPE,assure you this is the usual form among ladies in London. I am well aware no Hindoo woman would have,784
London,GPE,"his breath with a sibilant sound, ""everybody in London shall hear how I have got over it.""",785
Bombay,GPE,"have reasons for wanting Chundango shipped back at once to Bombay, and for wishing to close this long-standing",796
Bombay,GPE,", I will get Bodwinkle to start you again in Bombay, but you must go back at once and stay",796
Grandon,GPE,"is not quite far enough advanced to be communicated to Grandon."" The fact is, I had a sort",797
America,GPE,"its own line at once. I am going to America by the next steamer."" Now, when I",802
America,GPE,"to Grandon I had no intention whatever of going to America, they will be able to form some idea,",802
America,GPE,"somehow or other, though I had often been in America before, this time it was to be to me",804
Piccadilly,GPE,not get up till the lamps were being lighted in Piccadilly.,807
Grandon,GPE,"invested the same amount in securing a larger income to Grandon and Ursula, if they were ever destined to be",808
Scilly,LOC,"""When I showed Bodwinkle that we could make the Scilly boroughs a certainty, he behaved like a gentleman,",809
Bombay,GPE,", and our friend Chundango is to go out to Bombay by the next mail, under more favourable conditions than",809
Homburg,GPE,"retire from contesting Shuffleborough to the more congenial atmosphere of Homburg. Heigho!"" sighed Spiffy, ""I have",809
Heigho,GPE,"contesting Shuffleborough to the more congenial atmosphere of Homburg. Heigho!"" sighed Spiffy, ""I have gone through",809
Grandon,GPE,"with his intelligence that I determined at once to see Grandon, and to take him with me to Lady Broadhem",810
America,GPE,"ladyship's service for mine, and accompany me to America: the truth is, I proposed settling him there",816
America,GPE,"will not see me again. I am going to America in three days, and must go to Flityville to",825
Grandon,GPE,"alone find it."" I placed her hand in Grandon's, kissed her mother on the forehead, and",827
Piccadilly,GPE,"me into a cab, and going with me to Piccadilly, and of one coming in and finding me stretched",827
America,GPE,"need for the doctor; I will take him to America."" And my heart leaped within me, for",827
England,GPE,"And now, on this last night in England, as I pen the last lines of this record",828
