Location,ent_type,context,p_no
Carlingford,GPE,"""Everybody is nice in Carlingford,"" said Miss Marjoribanks; ""some people are",308
Carlingford,GPE,"Beverley was speaking had ever been received in society in Carlingford, then it would be a dreadful blow to the",315
Richmonds,GPE,"and then. There was no moon, and the Richmonds naturally were absent, and so were the Miss Browns",317
Rose Lake,LOC,"laughter. And as if this was not enough, Rose Lake had come with her portfolio, with some sketches of",321
Lakes,LOC,"possible) new candidate for her favour, beside the Lakes and their portfolio of drawings. In this, as",322
Carlingford,GPE,grand design of turning the chaotic elements of society in Carlingford into one grand unity. Lucilla was not blind to,326
Carlingford,GPE,"Mr Cavendish had known all that was going on in Carlingford that night, the chances are that he would have",328
Rose Lake,LOC,"that after a while she even succeeded in convincing little Rose Lake of the perfect reasonableness, and indeed necessity, of",329
Carlingford,GPE,consoling consciousness that she had wrought a great work in Carlingford; and if Miss Marjoribanks required a little sacrifice from,331
Carlingford,GPE,"his handsome face. And the Archdeacon was still in Carlingford, if it was he who had occasioned such a",332
Carlingford,GPE,"let you go away. She is queen now in Carlingford, you know;—and then poor old Mr Chiltern is so",349
Lake,LOC,"candidate. ""I never blamed Mr Cavendish about that Lake girl,"" the old lady continued. ""It",355
Carlingford,GPE,", everybody admitted, was one of the nicest in Carlingford; but that was not so visible out of doors",363
Carlingford,GPE,"you want the support of all the best people in Carlingford, and connections that would put all that to silence",376
Brussels,GPE,"and the wedding breakfast, and the veil of real Brussels for which Barbara had so much wept. She tried",387
Brussels,GPE,"if she could almost see the pattern of the real Brussels, had a much more serious object in view than",391
Carlingford,GPE,". ""I am at present only a visitor in Carlingford, and indeed in England—I may have to",396
England,GPE,"present only a visitor in Carlingford, and indeed in England—I may have to leave again in a day",396
Barbara Lake,GPE,"the idea that he ought not to have gone near Barbara Lake, and that he ought not to see her again",407
England,GPE,before. If such a thing had been permissible in England as that a man might marry one wife for his,407
the British Islands,GPE,"of conciliating a man with himself does not exist in the British Islands, and consequently was not to be thought of.",407
Barbara Lake,LOC,thought how foolish he had been ever to go near Barbara Lake in the present position of affairs; and yet he,408
Mount Pleasant,LOC,note to Mrs Chiley. The Miss Blounts' at Mount Pleasant had been one of the very first establishments to forsake,409
Providence,GPE,meant it. I am so glad. It was Providence that sent you at that particular moment to-day.—Always,410
Providence,GPE,", Miss Marjoribanks felt in her heart that it was Providence that had sent Mrs Chiley at that special moment.",420
Barbara Lake,GPE,"tugging at him on every side; and those of Barbara Lake, who felt that for her too the flower of",420
Waterloo,GPE,"a new idea into his mind since the battle of Waterloo, and did not see what people had to do",423
Carlingford,GPE,And then it began to be considered rather odd in Carlingford that the Archdeacon should pay such a long visit.,424
Cambridge,GPE,""" said Miss Marjoribanks; ""unfortunately they were all Cambridge in their ways of thinking at Mount Pleasant, and",432
Mount Pleasant,LOC,"they were all Cambridge in their ways of thinking at Mount Pleasant, and our classics got dreadfully neglected. But you",432
Lakes,LOC,"mind me. I want to speak to the little Lakes. I shall come back presently,"" Miss Marjoribanks",441
Ethelfreda Lake,GPE,"was not faultless; and when she found Ethelinda and Ethelfreda Lake, the two twins, the one with her clean",442
Trent Valley,GPE,"he was—the second son of Mr Beverley of Trent Valley, a family as well known as any family in",447
England,GPE,", a family as well known as any family in England. Everybody knew all about the Archdeacon: his career",447
Carlingford,GPE,"Mr Kavan whom the Archdeacon thought he had seen in Carlingford, and was not afraid to speak of as a",489
England,GPE,"; he might be flourishing in some other quarter of England or the world, with all his antecedents perfectly well",489
Carlingford,GPE,different conclusion. I am sure I saw him in Carlingford the first day I was here. For anything I,505
Mount Pleasant,LOC,"grace: ""I always used to be taught at Mount Pleasant that feelings had nothing to do with an abstract subject",517
Carlingford,GPE,"The only man that was to be depended upon in Carlingford!"" said Lucilla; ""and to think he",524
Carlingford,GPE,be sure to tell me of it; but in Carlingford people know things before they happen. I should be,531
Providence,GPE,But it was not to that internal satisfaction alone that Providence limited Lucilla's reward. There are exceptional cases to,541
India,GPE,was in all the papers for something he did in India; Charles used to know him at school. He,544
Hampton,GPE,"finds nice society—whether it is here or at Hampton that they establish the depot.""",544
Hampton,GPE,"""At Hampton!"" cried Miss Marjoribanks naturally excited—""the stupidest, wretchedest",545
Carlingford,GPE,"who at such a moment produced a live General in Carlingford, and held out hopes of officers, was not",549
Providence,GPE,", with her usual piety, recognised the approval of Providence in this new occurrence, and was naturally both encouraged",553
Rose Lake,LOC,"and a truly important mission in hand, when little Rose Lake sought her with that confession of family troubles, and",554
Lakes,LOC,", who would rather have died than have heard the Lakes lightly spoken of, or upbraided with debt or indecorum",554
Mount Pleasant,LOC,"early part of this history, a great authority at Mount Pleasant, where her heroic belief in herself led, as",554
Carlingford,GPE,"don't suppose there are any nice old ladies in Carlingford,"" added the Preraphaelist, with a sigh.",555
Rose Lake,LOC,a moment of identifying such a trifling little person as Rose Lake in any way with Miss Marjoribanks; but then Mrs,572
Carlingford,GPE,"-room, which might be called the centre of Carlingford, and saw before him that little dewy face,",572
Carlingford,GPE,"to society—and we have such nice society in Carlingford,"" said the injudicious woman, who did not",574
Carlingford,GPE,"that the authenticity of the Cavendishes had been attacked in Carlingford; and, to be sure, what is the",581
Rose Lake,LOC,impression made upon him by the fresh face of little Rose Lake.,581
Cavendish,GPE,"to be able to replace Cavendish, if it is Cavendish; but——""",585
Rose Lake,LOC,"children. Her sister, indeed! It was little Rose Lake, the drawing-master's daughter,"" said",589
Carlingford,GPE,in the most cruel and uncomfortable way his campaign in Carlingford.,589
Carlingford,GPE,"Mr Cavendish should conceal himself so carefully from society in Carlingford, and yet run all the risk of meeting Barbara",590
India,GPE,", he had got a letter from Tom Marjoribanks from India, where that unlucky man had gone. It was",590
India,GPE,"It was all very well and natural to go to India, and Lucilla had felt, indeed, rather satisfied",590
Providence,GPE,"he liked Tom, and thought it very odd that Providence should have given the girl to him, and the",590
India,GPE,"for a son-in-law. Going to India was very right and proper, and the best thing",590
Desert,LOC,", either at that unhappy moment, or in the Desert, or at an after part of his unlucky career",590
Providence,GPE,"should work and lay up money for a boy whom Providence, with a wonderful want of discrimination, had bestowed",595
Rose Lake,LOC,"similar reassurance that Lucilla was coming to tea did for Rose Lake. But then, like every other benefactor of the",602
Rose Lake,LOC,"his transference of the homage intended for herself to little Rose Lake; that was no more than a blunder, and",607
Rose Lake,LOC,of her bounty—had visibly failed her. Neither Rose Lake nor Mrs Mortimer had shown that confidence in Lucilla's,609
Lakes,LOC,"up the feeble widow, and taken the family of Lakes, and Mr Cavendish, and even the burly Archdeacon",609
Lakes,LOC,"toilette the next evening, to take tea with the Lakes, with greater care than she would have spent upon",611
Mount Pleasant,LOC,and that dear old Rose was always my pet at Mount Pleasant. I should have come long ago if anybody had,613
Brussels,GPE,"Carlingford Church under the shadow of that veil of real Brussels, which grew more and more real every day.",621
Rose,GPE,"treachery. Naturally nobody paid any sort of attention to Rose. Barbara, for her part, took her admirer",621
Barbara Lake,GPE,"deserted her own standard to put himself under that of Barbara Lake, and who was being paraded up and down here",623
Brussels,GPE,"If some cruel spectator had thrown into the fire that Brussels veil with which her imagination had so long played,",628
St Roque's,GPE,"walk down the little street, which afterwards led to St Roque's, and up the embowered stillness of Grange Lane,",629
St Roque's,GPE,Lane just where the land was already parcelled out for St Roque's. What Lucilla was going to say was too important,639
Cavendish,GPE,"the comic character of the situation. ""It is Cavendish, by Jove!"" the intruder exclaimed, waving",641
Lakes,LOC,"calmly; ""I have been taking tea with the Lakes, and I made Mr Cavendish give me his arm",642
Cavendish,GPE,"it as quite natural, under the circumstances, that Cavendish should be a little confused. A man who is",643
Cavendish,GPE,"aware that he had thus a very good joke against Cavendish. ""It is worth a man's while to",643
Carlingford,GPE,"an admirable cellar, as all the gentlemen owned in Carlingford, though, for his own part, he was",643
Cavendish,GPE,"money into the bargain—I respect your taste, Cavendish,"" said the friendly critic, with effusion;",645
Lake,LOC,"a pretty little thing—a charming little thing—Lake, or something like that——""",647
Carlingford,GPE,"morrow!—and by this time everybody knew that he was in Carlingford, and he could not stay away from the weekly",653
Cavendish,GPE,"""You've got a nice little house, Cavendish,"" said the General, ""but it's",654
Carlingford,GPE,"all at a stroke, to make it known in Carlingford that he was ruined and had lost his fortune,",655
Carlingford,GPE,", for we all know the prejudices that exist in Carlingford. I have another plan of operations to propose to",659
Barbara Lake,LOC,yet whose highest fortune in life could not mount above Barbara Lake!,674
Providence,GPE,"; and I am sure I am very grateful to Providence for giving me such a home,"" said the",679
Carlingford,GPE,"of papa's guests, and very much respected in Carlingford; and he is one of my—very particular",705
Carlingford,GPE,"want the Archdeacon. He is so much liked in Carlingford,"" she continued, lowering her voice. """,712
Cavendish,GPE,"the best will in the world. He talked of Cavendish, and all the pleasant hours they had spent together",713
Cavendish,GPE,"so thoroughly, that he felt half inclined to envy Cavendish. ""By Jove! he is the luckiest fellow",713
Carlingford,GPE,"now and then, and without any exception everybody in Carlingford. And Lucilla certainly was not herself for the first",713
England,GPE,"said the Broad-Churchman—""the future wives and mothers of England. It is enough to make the devils laugh and",716
Rose Lake,LOC,"criticising so severely, and all but knocked down little Rose Lake, who was not looking at the Archdeacon, though",719
hear;—if,GPE,"to speak to him, and he is not to hear;—if he were not so thoughtless, he would offer him",737
Carlingford,GPE,of that autumn and winter Mrs Woodburn kept society in Carlingford in a state of inextinguishable laughter. The odd thing,737
Barbara Lake,GPE,"which prevented Mr Cavendish from aspiring to anybody higher than Barbara Lake. As for the Archdeacon, he too found it",738
Carlingford,GPE,", about the two people henceforward to be known in Carlingford as ""the Beverleys."" ""But you are",760
Italy,GPE,"left Carlingford. He went to spend the winter in Italy, which had long been ""a dream"" of",773
Barbara Lake,GPE,influence to send Mr Cavendish out of the way of Barbara Lake. It was with this impression that Rose made her,773
Carlingford,GPE,"from Marlborough House had just paid their annual visit to Carlingford, and had found the Female School of Design in",773
Kensington,GPE,won a prize for her veil in the exhibition at Kensington of ornamental art. These were triumphs which would have,773
Italy,GPE,"any more than everybody knows. He has gone to Italy, but he will come back, and I suppose",781
Mount Pleasant,LOC,"; for though she had been partly brought up at Mount Pleasant, she had not the elevated idea of an instructress",786
Carlingford,GPE,been a time in which it was not said in Carlingford that some one was paying attention to Miss Marjoribanks;,794
Richmonds,GPE,"there. It was he who was related to the Richmonds, who were a family much respected in the county",797
Carlingford,GPE,"her hand. ""You are the only creature in Carlingford, man or woman, that has divined me,",804
Carlingford,GPE,"candidate, unconnected with party, took the field in Carlingford, with Miss Marjoribanks, like another Joan of Arc",821
"it—""I",GPE,"now,"" she said, making a gulp of it—""I am too busy electioneering; we are going to have",829
India,GPE,have said something to Lucilla before he went off to India; and he had a way of asking about his,835
India,GPE,"society, while her poor boy had to go to India and put himself in the way of all kinds of",835
India,GPE,"was my Tom I would almost rather he stayed in India. He looks strong, but there is never any",840
Westminster Abbey,GPE,. There was not even the alternative of victory or Westminster Abbey for Lucilla. If she was ever to hold up,842
Dover,GPE,"whose address to the electors of Carlingford, dated from Dover on his return to England, the Doctor had just",844
England,GPE,"of Carlingford, dated from Dover on his return to England, the Doctor had just put into his daughter's",844
Carlingford,GPE,"said Lucilla, ""we are all particular friends in Carlingford—society is so limited, you know;—and Mr Cavendish",847
England,GPE,"her country which would have shamed half the electors in England, not to say Carlingford, Lucilla, who naturally",854
Calais,GPE,"home at any hour, by any steamboat; that Calais and Boulogne, and even Dieppe, were as open",854
Boulogne,GPE,"any hour, by any steamboat; that Calais and Boulogne, and even Dieppe, were as open to him",854
Dieppe,GPE,"any steamboat; that Calais and Boulogne, and even Dieppe, were as open to him as if he had",854
Afghanistan,GPE,"last one arrived was what used to be called an Afghanistan blanket, done in stripes of all sorts of pretty",855
China,GPE,"side was a little table, upon which stood one China rose, in a glass of water—a pale",855
wintry,GPE,", and not liking to own it, by the wintry torpor within his big old frame, and the wintry",855
Dover,GPE,"; ""I suppose he has not got here from Dover yet—one always forgets the distance. I calculated",858
Ashburton,GPE,"right; and why she should transfer her support to Ashburton, who was not a ladies' man, nor",864
St Roque's,GPE,"Wentworth's (who at that time was new in St Roque's) gray sisters, and another lady who was coming",879
Carlingford,GPE,"decorous advocacy which did Mr Ashburton so much good in Carlingford. She did not pretend to understand about politics,",890
Providence,GPE,dine with her brother-in-law. If Providence had only given her the girl instead of the Doctor,892
India,GPE,hear that her son was getting on so well in India; and Aunt Jemima could not help approving of him,902
England,GPE,"than the other; and they will go all over England, you know, for the Browns have hosts of",904
Carlingford,GPE,", after all, he was an old power in Carlingford, though he had been so long away.",915
Carlingford,GPE,"brother-in-law, whom he had in Carlingford.",947
Carlingford,GPE,"vote, which would have done him no good in Carlingford, but just then Dr Marjoribanks stopped in his brougham",953
India,GPE,"of that great crash in town?"" he said—""that India house, you know—I suppose it's quite",960
Lichfield,GPE,","" said the Doctor: ""I knew old Lichfield once, the chief partner—I am very sorry",962
Carlingford,GPE,"greater than her work. She was a Power in Carlingford, and she knew it; but still there is",965
Carlingford,GPE,"—of marrying a poor man, and affording to Carlingford and England an example which might influence unborn generations.",966
England,GPE,"marrying a poor man, and affording to Carlingford and England an example which might influence unborn generations. Such were",966
Mount Pleasant,LOC,"Moral Philosophy which Lucilla had studied with such success at Mount Pleasant? She did not ask herself the question, for",974
Cavendish,GPE,"laughing. ""So that is all your opinion of Cavendish,"" he said; ""and I don't",977
Carlingford,GPE,"few chronic patients, there was nothing particularly amiss in Carlingford, and then it was Dr Rider whom all the",995
Carlingford,GPE,"up, which had been the most hospitable house in Carlingford, and things would drop into the unsatisfactory state they",997
Carlingford,GPE,"all there was the business—the best practice in Carlingford, and entire command of Grange Lane.",1016
England,GPE,the mild centres of a similar kind of life in England. But such a prospect did not offer many attractions,1024
Brighton,GPE,"make up her mind to Elsworthy's, there was Brighton and Bath and Cheltenham, and a hundred other places",1032
Bath,GPE,"her mind to Elsworthy's, there was Brighton and Bath and Cheltenham, and a hundred other places where a",1032
Cheltenham,GPE,"to Elsworthy's, there was Brighton and Bath and Cheltenham, and a hundred other places where a single woman",1032
Carlingford,GPE,"allowed that Lucilla's decision caused very general surprise in Carlingford, where people had been disposed to think that she",1033
Carlingford,GPE,"same time, a most fertile subject of discussion in Carlingford, and gave rise to all those lively speculations and",1033
Deanery,LOC,"aunt, or pay Mrs Beverley a visit at the Deanery, or retire to Mount Pleasant for a little,",1033
Mount Pleasant,LOC,"Beverley a visit at the Deanery, or retire to Mount Pleasant for a little, where those good old Miss Blounts",1033
Cavendish,GPE,"there are spiteful people everywhere—breathed the names of Cavendish and Ashburton, the rival candidates, and hinted that",1034
Ashburton,GPE,"spiteful people everywhere—breathed the names of Cavendish and Ashburton, the rival candidates, and hinted that Miss Marjoribanks",1034
Deanery,LOC,", begging Miss Marjoribanks to make her home at the Deanery ""until she saw how things were to be.",1035
Carlingford,GPE,"and thus it will be seen that one person in Carlingford—not, it is true, a popular oracle",1078
Rose Lake,LOC,"And then Rose Lake came in from Grove Street, who was rather an",1092
Carlingford,GPE,do not think that Art could do very much in Carlingford; and I am sure any little thing that I,1099
Rose Lake's,LOC,"different. And then, oddly enough, it was Rose Lake's suggestion which came after this to Lucilla's mind.",1101
Carlingford,GPE,way. And feeling began to rise rather high in Carlingford. If anything could have deepened the intensity of Miss,1102
Providence,GPE,and say that people must submit to the decrees of Providence; and then he would speak of the election and,1102
Carlingford,GPE,it became gradually the one absorbing object of interest in Carlingford. The contest was so equal that everybody took a,1109
supereminently,GPE,that there still remained to him in his life one supereminently wise thing that he still could do—and that,1110
Carlingford,GPE,there—he who had been so long away from Carlingford—he who had been so deeply offended by hearing,1112
St Roque's,GPE,"Lane that very night, but Carlingford itself, from St Roque's to the wilderness of the North End, tingled with",1132
the North End,LOC,"itself, from St Roque's to the wilderness of the North End, tingled with it next morning. It is true",1132
Carlingford,GPE,"and George Street meet, the most central point in Carlingford. It was so near that Lucilla could hear the",1145
Carlingford,GPE,"than for any other person, save one, in Carlingford; for of course it would be foolish to attempt",1145
Cavendish,GPE,"be sharper than mine; but I think it is Cavendish."" Lucilla thought so too, and her heart",1146
Brussels,GPE,. Years and hard experiences had humbled Barbara. The Brussels veil which she used to dream of had faded as,1150
Cavendish,GPE,", and shouted ""Cavendish for ever! hurrah for Cavendish!"" and could scarcely be drawn back again to",1150
St Roque's,GPE,"if he did not mean it, as far as St Roque's, and then up by the lane to the far",1160
Naples,GPE,"voice was magnificent in its way, and that about Naples, perhaps, or the baths of Lucca, or",1160
Lucca,GPE,"that about Naples, perhaps, or the baths of Lucca, or in Germany, or the south of France",1160
Germany,GPE,"perhaps, or the baths of Lucca, or in Germany, or the south of France, a man might",1160
France,GPE,"Lucca, or in Germany, or the south of France, a man might be able to get on well",1160
