Location,ent_type,context,p_no
St. John,GPE,"Miss Blessington should have Bob, and I would have St. John!"")",547
St. John,GPE,"a hand on the sill, and jumps down. St. John apparently has an aversion from going out and coming in",556
St. John,GPE,"""Won't you join us, St. John ?"" asks Miss Blessington, stooping to reinstate a",557
St. John,GPE,"St. John hesitates, and looks towards Esther to see whether she",558
St. John,GPE,Fate does not smile upon the union of St. John and Esther. Disgrace and disaster attend their arms;,575
St. John,GPE,"; in ignorance, unskilfulness, and general incapacity, St. John is no whit inferior to his partner.",575
St. John,GPE,"""Please attend to the game, St. John! It is you to play!"" exclaims Constance",581
Plas Berwyn,GPE,", like a chrysalis from its sheath, in the Plas Berwyn dining-room, and not a whit more fully",589
St. John,GPE,"""What! eavesdropping?"" asks St. John, coming down the handsome, shallow stairs in knickerbockers",591
St. John,GPE,"St. John listens too, and a sneer comes and settles on",593
icily,GPE,"whether he liked the tinting. ""Faultily faultless, icily regular, splendidly null,"" as the pithy line",605
St. John,GPE,"As her eyes lift themselves shyly, to see whether St. John is observing her, they meet his, looking at",606
St. John,GPE,", who have been at it all their lives. St. John disappears too, and Constance and Esther are left tête",609
Constance,GPE,"all their lives. St. John disappears too, and Constance and Esther are left tête-à-tête.",609
St. John,GPE,"""Where's St. John?"" grunts miladi, who makes her appearance towards",612
St. John,GPE,"Miladi likes St. John; he is very good to her, and often",613
nettled,GPE,"was such a timid fawn,"" answers Essie, nettled.",616
St. John,GPE,"LUNCHEON comes, but no St. John. After luncheon Sir Thomas, Miss Blessington, and",624
Christendom,GPE,"how she looks; she is the arrantest coward in Christendom, and her heart sinks down to the bottom of",624
St. John,GPE,"whiskers nearly as white as any miller's, is St. John. He looks rather annoyed at the rencontre.",635
St. John,GPE,"""You had better turn back with us, St. John,"" suggests Constance, graciously.",637
England,GPE,"), ""there is no class of men in England so much to be pitied as heirs to properties.",670
Burleigh,LOC,"You should go about incognito, like the Lord of Burleigh.""",673
Norway,GPE,"can say, I have shot a few bears in Norway, and a good many turkeys and grebe in Albania",674
Albania,GPE,"Norway, and a good many turkeys and grebe in Albania; I have killed several salmon in Connemara: I",674
Connemara,LOC,"grebe in Albania; I have killed several salmon in Connemara: I have made a fool of myself once,",674
St. John,GPE,"""Quite!"" acquiesces St. John, laughing heartily in his intense relief. ""And",688
St. John's,GPE,"in thinking what a pleasant, manly, straightforward face St. John's is—what a thoroughly terrified face it looked when",705
St. Anthony's,GPE,"Mr. Gerard returns, with a fire hardly inferior to St. Anthony's in his face; with his hair cleaving damply to",706
unfastens,GPE,"He rises, and unfastens the cob from the tree-branch to which he",712
St. John's,GPE,they can hold a beautiful woman without feeling it. St. John's blood is giving little quick throbs of pleasure. His,718
St. John,GPE,"familiarity. It does not arise from any distaste for St. John certainly, nor yet from any quixotic loyalty to Bob",721
plainlier,GPE,"says, in a kind, anxious voice, and plainlier still with kind, anxious eyes, ""I'm",725
St. John's,GPE,"St. John's rages, when he does get into them, which",731
St. John,GPE,! I see; a short cut home! Poor St. John has such a horror of taking a ride for riding,735
St. John,GPE,", and no such infernal machine as a gun. St. John and his papa go out shooting together. Sir Thomas",736
St. John,GPE,"""St. John sent them to you"" (rather shortly).",746
St. John,GPE,"Outside Miss Craven's door St. John pauses, as one that is devout hesitates on the",753
St. John,GPE,"""Has Miss Craven changed her mind, St. John?"" asks Miss Blessington from the doorway.",759
St. John,GPE,"St. John starts. ""Not that I know of.""",760
St. John's,GPE,"is Sir Thomas's; the Field, that is St. John's; the Cornhill, that is everybody's. Sir",762
miladi,GPE,"n't take the dice up in such a hurry, miladi,"" he says, snappishly; ""how the",763
Chambéry,GPE,"Miss Blessington, dressed by Elise in Chambéry gauze, and by Nature in her usual panoply of",766
St. John,GPE,", from the recess where she has been deposited by St. John, whose eyes she encounters, considering her attentively over",767
St. John,GPE,St. John has been rather unlucky in his experiences of women hitherto,768
Bastille,LOC,"eat and breathe with—like the fellow in the Bastille, don't you know, that got so fond",778
St. John,GPE,St. John jumps up and walks over to the players; there,783
St. John,GPE,"Pull, Baker!—Baker being represented by Constance, Devil by St. John and Esther. But two pull stronger than one,",787
St. John,GPE,"Is Miss Craven ready to come down?"" asks St. John, one morning, addressing the question to Miss Blessington",788
St. John,GPE,"""I don't know, I'm sure. St. John?""",789
St. John,GPE,"""You are very dull of comprehension this morning, St. John.""",811
St. John,GPE,"looks forward towards the ante-dinner hour, when St. John will come in from the day's amusement or occupation",823
St. John,GPE,"and his patched, creaking, Naullan boots. Imagine St. John introduced to those boots! A cold shiver runs down",824
St. John,GPE,"shiver runs down her spine at the bare idea. St. John is no dandy, it is true, but coats",824
St. John,GPE,"which the above-reported short dialogue took place, St. John and his father, converging from different points of the",825
St. John,GPE,Colossi have just deposited tea on a small table. St. John has neither neckerchief nor collar; his brown throat is,825
St. John,GPE,"""They are not for you, St. John; they are for the bazaar.""",838
bazaar,GPE,"Ere the arrival of the looked-for bazaar, Miss Craven's cure is complete. On the",868
St. John's,GPE,"garden, free from any remaining lameness, leaning on St. John's arm. She does not need the slight stay,",868
St. John,GPE,"leaf that makes the basin of the fountain—watching St. John, rapt and absorbed in her pretty foolish chatter.",868
St. John,GPE,"St. John speaks presently. ""One forms mistaken estimates of people",873
St. John,GPE,"""St. John is very useful as a walking-stick, is",880
St. John,GPE,"; ""and from some careless, slighting remarks that St. John let fall the other day, I thought I should",888
St. John's,GPE,"Esther on her first arrival at Brainton station, and St. John's smart T.-cart, with his big, black horse,",896
Honiton,GPE,", coming out under the portico and unfurling her white Honiton parasol. ""How many of us are there?",897
St. John,GPE,"myself, four, and you two gentlemen six. St. John, will you drive Miss De Grey?""",897
St. John,GPE,"And meanwhile St. John holds dreary converse with himself, while a river of",902
Melford,GPE,"Precisely seventeen minutes past two of the clock, the Melford town-hall clock, and visitors are beginning to",903
Melford,GPE,", are trotting and walking and crawling up the steep Melford street. Climbing the side of a house is child",903
Melford,GPE,clerks and doctors' assistants of weak intellect as inhabit Melford town.,906
Melford,GPE,"into his arms? So in this desert island of Melford, St. John and Dick, the only two respectable",908
St. John,GPE,"arms? So in this desert island of Melford, St. John and Dick, the only two respectable fellows, as",908
squireens,GPE,", as they think, among a savage horde of squireens, march about, hooked on together for mutual defence",908
shire,GPE,and all Melford and the southern half of ——shire are compressed into it—the result being much animal,917
Hebe,GPE,"""Rhadamantha, Hebe, and Niobe!"" says St. John, laughing",932
Niobe,GPE,"""Rhadamantha, Hebe, and Niobe!"" says St. John, laughing.",932
Providence,GPE,"""Providence made a great mistake when it made that girl a",939
St. John,GPE,"old fellow,"" remarks Mr. De Grey, touching St. John on the shoulder as he leans against the wall,",941
St. John,GPE,"T.-cart stand at some little distance down the street. St. John offers Esther his arm, and she, having no",944
England,GPE,"""A tour of all the cathedral towns throughout England, as the Heir of Redclyffe proposed spending his honeymoon",952
London,GPE,", but you may have met some of them in London: Sir Charles and Lady Bolton; Mr. and Mrs.",984
bazaar,GPE,"-the-by, you saw them at the bazaar yesterday); and two or three stray men.",984
St. John,GPE,"odd? "" asks her brother, who, with St. John, lounges in from the billiard-room, where",999
Constance,GPE,"an armchair forwards for her). ""This is Constance's chair: and don't look as if you",1049
St. John,GPE,"""St. John! St. John!"" shouts Sir Thomas, banging",1062
London,GPE,"as, for example, that she has been to London this season ; that she has seen Faed's last",1067
St. John,GPE,St. John is not in the very least degree elevated; but,1072
Asia,LOC,""" What part of the world is it in?—Europe, Asia, Africa, America, or the Polynesian Islands?",1095
Africa,LOC,"part of the world is it in?—Europe, Asia, Africa, America, or the Polynesian Islands?""",1095
America,GPE,"the world is it in?—Europe, Asia, Africa, America, or the Polynesian Islands?""",1095
the Polynesian Islands,LOC,"it in?—Europe, Asia, Africa, America, or the Polynesian Islands?""",1095
Naullan,GPE,"""It is three miles from Naullan, if you are any the wiser.""",1096
Naullan,GPE,"""Of course it does: why I was at Naullan once.""",1097
Naullan,GPE,"""If you are three miles from Naullan, and they are only four, I don't",1103
St. John,GPE,""" St. John, you are wanted to make up a rubber,",1107
St. John,GPE,""" St. John is impracticable,"" says Constance, returning from her",1118
St. John,GPE,"take their advice, if it were to give up St. John! Give him up! How can I give up",1124
St. John,GPE,you! Poor Bob! and his yellow roses that St. John made such fun of! How I wish that the,1124
St. Johns,GPE,leave you? How I wish that all Bobs and St. Johns and other worries were at the bottom of the Red,1124
the Red Sea,LOC,"St. Johns and other worries were at the bottom of the Red Sea, and you and I king and queen of some",1124
St. John,GPE,that it would be rather a dull amusement; with St. John it is different.,1127
St. John,GPE,"ripe, fresh beauty, with only the night and St. John to look at her.",1130
St. John,GPE,"St. John smiles—a smile half fierce, half amused.",1152
ce n'est que,GPE,"to tell a lie a hundred times than once; ce n'est que le premier pas que coûte. Tell me,""",1156
déshabille,GPE,drawing down upon themselves the apparition of Sir Thomas in déshabille and a blunderbuss. Their faces are close together;,1157
St. John,GPE,"! Sing, oh goddess, the destructive wrath of St. John, the son of Thomas! What time, place",1163
St. John,GPE,"""It is a pity, St. John,"" says Miss Blessington, drawing herself up,",1167
St. John,GPE,"come prying and eavesdropping upon their betters,"" retorts St. John, flushing angry-red to the roots of his",1168
St. John,GPE,"Don't be a fool, Conny!"" cries St. John, hastily, in bitter fear of having compromised Esther",1170
St. John,GPE,"she means? She's a fool!"" answers St. John, wrathfully. ""Go to bed, and do",1175
Welsh,GPE,"serious face to the east. The service is in Welsh, of which he does not understand a word.",1177
St. John,GPE,", golden chignon, and little green aerophane bonnet. St. John generally pulls the brass rings of his bit of curtain",1179
St. John,GPE,. Miladi confesses that she has gone to sleep. St. John makes no pretence of kneeling at all: he leans,1179
St. John,GPE,green to soften and relieve them. Across the grass St. John comes lounging; his Sunday frock coat sitting creaseless to,1181
St. John,GPE,frustrate the téte-à- téte she sees impending between St. John and Esther.,1183
St. John,GPE,", and four miles back! Are you mad, St. John? What do you suppose one is made of?",1185
St. John,GPE,"""Don't be so absurd, St. John !"" cries Miss Blessington, pettishly. ""Miss",1189
St. John,GPE,"you (with a fat smile). And, St. John, be sure that you are back in time for",1192
St. John's,GPE,"and flowers, and blows in little fickle puffs against St. John's bronzed cheeks and Esther's carnation ones. The girl",1200
St. John,GPE,"""Who is Robert Brandon "" repeats St. John, rather crossly.",1207
St. John,GPE,"and his pothooks and hangers, and yet vexed with St. John for sneering at them.",1213
Russia,GPE,"to insult mine"" (holding out a very minute Russia leather one). ""But may I ask,",1216
St. John,GPE,"Rung in by the grave music of their invitation, St. John and Esther enter. Verger or pew-opener is",1226
St. John,GPE,"only one hymn-book in the pew, and St. John is glad of it. There is something pleasant in",1229
St. John,GPE,"the parson at Esther, the parson's sister at St. John—Jack at Jill, and Jill at Jack as",1231
St. John,GPE,"plainly, unequivocally—Yes or No; Robert or St. John. The man whose conversation bores her, whose proximity",1254
St. John's,GPE,"a cannon-ball that will knock her away from St. John's side out into the drear, great world for ever",1267
St. John,GPE,"""Or mine,"" suggests St. John, ironically; ""put it as strongly as you",1274
St. John,GPE,"road and leads across a line of grass fields. St. John crosses the first stile, and waits politely on the",1276
Paradise,LOC,"divided and watered the rose gardens and asphodel fields of Paradise, a little beck, with many turns and bends",1279
St. John,GPE,", it is still but a narrow thread, and St. John clears it at a jump.",1279
Nile,LOC,"As headstrong as an allegory on the banks of the Nile !"" remarks Gerard, resignedly, quoting Mrs. Malaprop",1292
St. John,GPE,"St. John thinks it rude to disagree with her, so holds",1296
St. John,GPE,St. John knocks at the half-open door and puts his,1304
St. John,GPE,"St. John remains in the outer room, looks at the clock",1315
china,GPE,"the clock, behind whose dial-plate a round china-moon-face peeps out; takes up the",1315
Melford,GPE,"For a Good Boy,"" ""A Keepsake from Melford,"" ""A Present from Manchester,"" hiding",1315
bedgown,GPE,"a short, dark, linsey petticoat and lilac cotton bedgown, which, by its looseness, can adapt itself",1316
St. John,GPE,St. John surveys her for some moments: looks upward from petticoat,1317
bedgown,GPE,"her for some moments: looks upward from petticoat to bedgown, and downward from bedgown to petticoat, but observes",1317
St. John,GPE,"St. John bursts out laughing. ""A goddess in a bed",1321
St. John,GPE,It is latish and duskish by the time that St. John and his companion set out on their homeward way.,1324
St. John's,GPE,in this world; at the end of that time St. John's doubts return. He puts her a little way from,1332
Constance,GPE,"better than Sir Thomas, than my mother, than Constance, perhaps; but such liking as that I would",1336
St. John,GPE,"so strongly resent being worried about him?"" retorts St. John suspiciously.",1345
"key—""I",GPE,"his voice changing to an emphatic, eager, impassioned key—""I have been so little used to having things go as",1347
Providence,GPE,"squinting children, who, but for the finger of Providence interposing, might have been mine.""",1350
Providence,GPE,and on the hair crown of yellow gold with which Providence has seen fit to circle her dull fair brows.,1378
St. John,GPE,"""St. John is so terribly energetic!"" says Miss Blessington,",1381
Constance,GPE,"his discovering that he is an object of attention to Constance, it returns rather suddenly to the perpendicular.",1385
Israel,GPE,"destroying angel passed by the blood-painted lintels of Israel. Thoughts sweeter than virgin honey, thoughts bitterer than",1386
St. John's,GPE,"and out to the sunshiny sward, where two of St. John's dogs, forbidden by Sir Thomas on pain of death",1387
St. John,GPE,"The door opens, and St. John enters.",1399
Constance,GPE,", sitting down on the arm of the sofa beside Constance and looking over her shoulder.",1403
St. John,GPE,"into acrostics. Is there a Bible anywhere about, St. John?""",1411
St. John,GPE,St. John walks slowly round the well-laden tables; looks,1412
shyest,GPE,"pause—a little brief pause—in which that shyest, fleetest-winged of earth's visitants—Happiness",1444
earth,LOC,"—in which that shyest, fleetest-winged of earth's visitants—Happiness—folds her pinions and settles",1444
St. John,GPE,seat—to her deserted cows and impossible profiles. St. John looks out of the window. No transformation scene at,1455
St. John,GPE,"""They intend me to go with them,"" St. John had said to her overnight, à propos of this",1460
St. John,GPE,"half an hour of arguments, persuasions, caresses, St. John is constrained vexedly to own to himself that in that",1461
St. John's,GPE,"St. John's face gathers blackness. ""I am to understand,",1504
icily,GPE,"have no claim upon you,"" he answers, icily.",1516
St. John,GPE,"Through all his bitter, surging wrath, St. John can hardly forbear a smile. ""And you became",1547
"indignantly—""I",GPE,"I to be with you?"" he asks, indignantly—""I, who cannot see you without coveting you?",1571
St. John,GPE,"with a smile more tearful than her tears. ""St. John,"" she says, earnestly, ""don't",1582
St. John,GPE,"than you can say 'I forgive you.' St. John, take me back, try me once again!",1586
buhl,GPE,"from her grasp is the great house—are the buhl and marqueterie cabinets—are the ""Venus surprised by",1598
St. John,GPE,"on the smoking-room table."" It is St. John, speaking in much his usual voice. He is",1599
St. John's,GPE,"old lass!"" This is the affecting form that St. John's last words take. She cranes her neck out of",1600
St. John,GPE,"up in a vague, confused horror. Is it St. John come back? Is it some one come to murder",1602
St. John,GPE,"for permission, the person who knocked enters; not St. John, nor a murderer—only a dishevelled housemaid,",1602
Berwyn,GPE,"""When is the next train to Berwyn?"" cries Esther, almost before they had pulled",1628
Utrecht,GPE,"the waiting-room, sinks down upon a green Utrecht velvet chair.",1637
Utrecht,GPE,"the empty fire-place stands a stiff, green Utrecht velvet sofa, and round the bare table more green",1638
Utrecht,GPE,"velvet sofa, and round the bare table more green Utrecht velvet chairs. Opposite to Esther, against the wall",1638
Wolverhampton,GPE,"engines, the shouts of the porters—""Take your seats for Wolverhampton, Birmingham!"" ""All here for Chester,",1641
Birmingham,GPE,"the shouts of the porters—""Take your seats for Wolverhampton, Birmingham!"" ""All here for Chester, Warrington,",1641
Chester,GPE,"for Wolverhampton, Birmingham!"" ""All here for Chester, Warrington, and Manchester?""—the well-known tune echos",1641
"Manchester?""—the",GPE,""" ""All here for Chester, Warrington, and Manchester?""—the well-known tune echos faintly back to her ears",1641
Brainton,GPE,"The transit from Brainton to Berwyn occupies three hours, and during the greater",1646
Berwyn,GPE,"The transit from Brainton to Berwyn occupies three hours, and during the greater part of",1646
comicalities,GPE,"Fun, and half-a-dozen other dreary comicalities to Esther. She looks at him for a second",1646
Berwyn,GPE,Another hour of waiting at Berwyn—another hour before there is any train for the,1647
England,GPE,"and her grief. Well, if every one in England wept for every one else's sorrows, the noise",1647
Leeds,GPE,sobbings would drown the whirring of all the mills in Leeds and Manchester—the booming of all the cannon at,1647
Manchester,GPE,drown the whirring of all the mills in Leeds and Manchester—the booming of all the cannon at Shoeburyness.,1647
russet,GPE,"midday. Through the mistiness of the air, the russet glories of the dying bracken blaze on their breasts:",1650
Virginia,GPE,a formal solemnity worthy of Sir Charles Grandison. The Virginia creeper's scarlet banners wave from the wall; the,1651
the misty hill,LOC,""" she says, with apathy, looking away towards the misty hill.",1664
plumy,GPE,"on summer nights, and watch the little feathery, plumy clouds sail along the sky's sapphire sea; used",1705
Cochin,GPE,"as they stand at the farmyard gate. The callow Cochin chickens have grown up, and are stalking about,",1708
th hill,LOC,"stretches, long and stony, at the top of th hill that backs Glan-yr-Afon. To reach",1717
St. John,GPE,"a bad woman, and all the other names that St. John gave me, on much less provocation. Make haste",1756
Bermuda,GPE,"even be there; I shall have gone back to Bermuda.""",1780
Paradise,LOC,"now, as they dare assail the holy saints in Paradise. With any other man such abandonment might have been",1803
Bermuda,GPE,"""To you! in Bermuda?"" she says, with a little doubting sigh",1817
Bermuda,GPE,"""Yes, to me, in Bermuda,"" he answers, firmly. ""Perhaps you",1818
vale,LOC,"at the base, Remakes itself and flashes down the vale, Went on in passionate utterance.""",1819
England,GPE,"consent to the one thing that would make me leave England with almost a light, instead of such a heavy",1820
Plas Berwyn,GPE,"all its crisp funeral newness before the eyes of the Plas Berwyn congregation. Also, she has been made the subject",1828
Providence,GPE,"false maid has dealt unhandsomely by her son. ""Providence is always more willing to help those that help themselves",1874
Orleans,GPE,"stored for the winter; even the dark-blue Orleans plums, that require the crisping frost to ripen them",1920
grey sea,LOC,"in a smoky steamer, over the mist-mantled grey sea. Not a few of the tears that fell for",1922
wintry,GPE,"And meanwhile Esther, left behind in wintry Wales, takes his emptied place at triste Plas Berwyn",1927
Wales,GPE,"And meanwhile Esther, left behind in wintry Wales, takes his emptied place at triste Plas Berwyn.",1927
Plas Berwyn,GPE,"There is plenty of time for thinking at Plas Berwyn, for in that still household talk is not rife",1929
midland,GPE,", ""that in some town in one of the midland counties a baronet's wife is, or was,",1957
London,GPE,"I could get into one of those large shops in London, or one of our great towns, I could",1966
Naullan,GPE,"family. Address, A. B., Post Office, Naullan, N.W.""",1991
N.W.,GPE,"Address, A. B., Post Office, Naullan, N.W.""",1991
Arctic,LOC,"length and breadth of the civilized world, from the Arctic to the Antarctic Poles—has found its way into",1995
the Antarctic Poles,LOC,"breadth of the civilized world, from the Arctic to the Antarctic Poles—has found its way into clubs and cafés,",1995
Blessington,GPE,"the Gerards, that I was not even aware that Blessington was the name of Sir Thomas's ward.""",2016
shire,GPE,"her mentioning one day having some old relations in—shire, whom it was a great bore to have to",2025
shire,GPE,"""These people live in —shire.""",2026
Plas Berwyn,GPE,"of fat bacon into four exactly equal portions. At Plas Berwyn it is generally a case of ""Cynegan's Feast",2041
shire,GPE,"agreed upon; the day of her journey into —shire fixed, and all preliminaries settled previous to her undertaking",2048
Jerusalem,GPE,". . . . For mankynde's sake Justed in Jerusalem, a joye to us all!""— to",2060
London,GPE,"part of Esther. Since that time she has traversed London in her dilapidated shambling growler, she has had awful",2064
Shoreditch,GPE,"her box, bag, and umbrella, beneath the Shoreditch lamps and among the Shoreditch porters. Then an hour",2065
Shoreditch,GPE,"and umbrella, beneath the Shoreditch lamps and among the Shoreditch porters. Then an hour's waiting in the crowded",2065
dale,GPE,"' drive in a fly, up hill and down dale, along snowy country lanes.",2065
St. John's,GPE,"glances towards the window, half-expecting to see St. John's legs disappearing through it. Instead, an old woman",2072
London,GPE,"'s garrulity, ""Mr. Blessington and I travelling from London to York by easy stages of twenty miles a day",2098
York,GPE,", ""Mr. Blessington and I travelling from London to York by easy stages of twenty miles a day, in",2098
Burke,GPE,"-fashioned screen, covered with caricatures of Fox, Burke, the Regent, and Queen Caroline; and on",2101
Constance,GPE,"firm white arm, while her frightened eyes burn upon Constance's impassive face.",2109
Blessington,GPE,"The Blessington dining-room is, like the other reception-",2115
"question—""I",GPE,"'s perceptions not to discover the flagrant hypocrisy of the question—""I hope that Sir Thomas was quite well when you left",2126
Shelford,GPE,"""We are going to drive into Shelford this afternoon; do you feel inclined to come with",2151
florid,GPE,"'s slender arm, and on the other by the florid and plethoric butler, she is hoisted up the three",2155
Veillées,GPE,"a nice long evening—long as one of those Veillées du Cháteau, when Madame la Baronne read aloud some",2162
Pulchérie,GPE,"yet severely moral tale, and Cassar and Caroline and Pulchérie all sat entranced, unheeding the flight of time,",2162
Turkeys,GPE,"citron, and begun to mix their Christmas puddings. Turkeys lie dead, thick as autumn-leaves in Vallambrosa",2170
Shelford,GPE,"following the thaw, has prevented the invariable drive to Shelford. Mrs. Blessington and the two girls are sitting in",2171
St. John,GPE,"indissolubly in her mind with some look or word of St. John. Association, they say, lies stronger in a",2173
Constance,GPE,"; and so now the slight subtle scent floating from Constance's perfumed hair recalls to the sad young ""companion",2173
St. John's,GPE,"St. John's room! He is coming here, then! The",2176
Constance,GPE,"""His horses have arrived already,"" continues Constance, placidly; ""he has actually been unconscionable enough",2187
Blessington,GPE,"her mind that he has heard of her being at Blessington, and is coming to ask her to forgive him",2188
St. John,GPE,"narrowly watching the effect of her words) ""that St. John and I have made up our minds to marry one",2192
St. John,GPE,foreign tongue. Worse to her than the loss of St. John is the consciousness that that loss is written in despair,2196
japan,GPE,"under the floor, behind the wainscot, in the japan-chest. ""At all events,"" she",2233
Constance,GPE,", and that price a high one? In marrying Constance, St. John will have no disappointments to undergo,",2234
St. John,GPE,"that price a high one? In marrying Constance, St. John will have no disappointments to undergo, no discoveries to",2234
