Location,ent_type,context,p_no
West End,LOC,"said to Mr. Padge: ""It is quite a West End affair,"" to to which remark Mr. Padge replied",444
Southend,GPE,Carrie and myself if we ever paid a visit to Southend? On my replying that I hadn't been there,448
Islington,GPE,", as far as ""The Angel,"" at Islington, and we could easily get another cab from there",449
Southend,GPE,"April 23.—Received a letter from Mrs. Lupkin, of Southend, telling us the train to come by on Saturday",459
Middlesboro,GPE,"never do), and told me he lived at Middlesboro', where he was Deputy Town Clerk, a",466
London,GPE,"position which was as high as the Town Clerk of London-in fact, higher. He added that he",466
London,GPE,"added that he was staying for a few days in London, with his uncle, Mr. Edgar Paul Finsworth (",466
India,GPE,"colours hanging on the walls, mostly different views of India, which were very bright. Mr. Finsworth said they",469
Columbus,GPE,"implying sticking-in-the-mud. If Columbus and Stephenson had been orthodox, there would neither have",490
America,GPE,"orthodox, there would neither have been the discovery of America nor the steam-engine."" There was quite",490
America,GPE,"here, in this country; but we do in America, and I've no use for them.""",498
America,GPE,"""What we want in America is your homes. We live on wheels. Your",500
Bayswater,LOC,"matron, who goes to a second class dance at Bayswater and fancies she is in Society. Society does not",506
Maderia,GPE,"it. Gowing produced a pint sample-bottle of Maderia, which had been given him, which he said",533
Bayswater,GPE,"we lose Lupin, who has taken furnished apartments at Bayswater, near his friends, Mr. and Mrs. Murray Posh",619
Rye Lane,GPE,met with what might have been a serious accident in Rye Lane. A mischievous boy threw a stick between the spokes,622
Chingford,GPE,"but we missed his merry face at the dinner at Chingford, where they turned up in good numbers. '",622
Birmingham,GPE,"one-price hat"" was a household word in Birmingham, Manchester, Liverpool, and all the big towns",643
Manchester,GPE,"price hat"" was a household word in Birmingham, Manchester, Liverpool, and all the big towns throughout England",643
Liverpool,GPE,""" was a household word in Birmingham, Manchester, Liverpool, and all the big towns throughout England. Lupin",643
England,GPE,"Manchester, Liverpool, and all the big towns throughout England. Lupin further informed me that Mr. Posh was opening",643
New York,GPE,"informed me that Mr. Posh was opening branch establishments at New York, Sydney, and Melbourne, and was negotiating for",643
Sydney,GPE,"Mr. Posh was opening branch establishments at New York, Sydney, and Melbourne, and was negotiating for Kimberley and",643
Melbourne,GPE,"opening branch establishments at New York, Sydney, and Melbourne, and was negotiating for Kimberley and Johannesburgh.",643
Kimberley,GPE,", Sydney, and Melbourne, and was negotiating for Kimberley and Johannesburgh.",643
America,GPE,"The glorious 'Fourth' is a lucky day for America, and, as it has not yet struck twelve",648
Washington,GPE,": ""No, this is the White House of Washington, and you must keep your crown, Mr. President",652
