Location,ent_type,context,p_no
yo’d,GPE,"was a lyin parisht i’ th’ road, yo’d feel it right to pass me by, as a",1049
yoong,GPE,"see heer, as I first seen when I were yoong and lighter heart’n than now.  I ha’",1054
Blackpool,GPE,"‘Your name’s Blackpool, ain’t it?’ said the young man",1063
Coventry,GPE,"‘You are the Hand they have sent to Coventry, I mean?’ said Bitzer, the very",1065
London,GPE,", and her brother, and a great gentleman from London, were present.  To whom Stephen made his",1072
stan,GPE,"’em, and lov’n ’em, should fail fur to stan by ’em wi’ the truth, let ’em ha",1094
onny,LOC,", be sick amoong ’em, grieve amoong ’em for onny o’ th’ monny causes that carries grief to",1096
Louisa,GPE,"Stephen, appearing still to find his natural refuge in Louisa’s face, ‘that what is best in us",1098
London,GPE,"‘Here’s a gentleman from London present,’ Mr. Bounderby made a backhanded point at",1101
London,GPE,"Stephen bent his head to the gentleman from London, and showed a rather more troubled mind than usual",1102
Slackbridges,GPE,"‘We will make an example of half a dozen Slackbridges.  We’ll indict the blackguards for felony,",1110
Slackbridges,GPE,", ‘if yo was t’ tak a hundred Slackbridges — aw as there is, and aw the number",1113
yo’d,GPE,"were made ere ever dry land coom to be, yo’d leave the muddle just wheer ’tis.  Mischeevous",1113
Norfolk Island,GPE,"clock aboard a ship an’ pack it off to Norfolk Island, an’ the time will go on just the",1113
weel,GPE,"work and me are parted.  ’Tis as weel so — better, I were thinkin when yo coom",1140
Tisn’t,GPE,",’ said Stephen, astonished.  ‘’Tisn’t Mr. Bounderby; ’tis his wife.  Yo’r",1160
Blackpool,GPE,"  If you’ll step out on the stairs, Blackpool, I’ll mention it.  Never mind a",1196
Coketown,GPE,"I don’t forget that I am Josiah Bounderby of Coketown.  For years upon years, the only pictures",1241
Antwerp,GPE,"fifth floor, up a narrow dark back street in Antwerp.’",1243
Atlantic,LOC,men of Coketown threatened to pitch their property into the Atlantic.  But he preserved his easy attitude; and,1316
Pot,GPE,"‘Say Pool instead of Pot, sir,’ returned Bounderby, ‘and that",1377
Scadgerses,LOC,"the laundry.  True, the Powlers and the Scadgerses were accustomed to splendour, ‘but it is my",1394
Hermitical,GPE,", right to do so.’  The same Hermitical state of mind led to her renunciation of made dishes",1394
Scadgerses,LOC,"self-same hat, the same descendant of the Scadgerses and connexion by matrimony of the Powlers, shook her",1467
London,GPE,sifting and sifting at his parliamentary cinder-heap in London (without being observed to turn up many precious articles,1470
Rome,GPE,"circumstances, I didn’t expect it yet.  Rome wasn’t built in a day, ma’am.’",1504
gulf,LOC,"Louisa had arrived at the bottom and disappeared in the gulf, it might fall in upon her if it would",1528
the black gulf,LOC,"verging, like a weight in deep water, to the black gulf at the bottom.",1532
London,GPE,"of his wife’s decease, made an expedition from London, and buried her in a business-like manner",1533
India,GPE,"lamb chop and walnut ketchup, with a glass of India ale?’  Young Mr. Thomas being usually ready",1545
Yorkshire,GPE,"‘He is shooting in Yorkshire,’ said Tom.  ‘Sent Loo a",1550
India,GPE,"relapsed into a hangdog silence until there was no more India ale left, when he said, ‘Well,",1562
Yorkshire,GPE,"about the station by which a passenger would arrive from Yorkshire, and for preferring to peep into it round pillars",1563
gulf,LOC,"the lowermost stair, and is swallowed up in the gulf.",1591
Lancashire,GPE,or an impromptu wrestle with my friend Bounderby in the Lancashire manner — which would seem as likely as anything else,1716
Nile,LOC,"Pyramid put it into his head to go up the Nile.  He took a pen upon the instant,",1780
Coketown,GPE,"Dear Jack, — All up at Coketown.  Bored out of the place, and going",1781
St. James’s Street,GPE,", majestically sweeping in upon him at his hotel in St. James’s Street, exploded the combustibles with which she was charged,",1789
Louisa,GPE,"me say this — I think there are qualities in Louisa, which — which have been harshly neglected, and",1826
Coketown,GPE,"a Coketown man.  I am Josiah Bounderby of Coketown.  I know the bricks of this town,",1832
Venus,LOC,"made man, and a commercial wonder more admirable than Venus, who had risen out of the mud instead of",1857
Coketown,GPE,"fellow-countrymen, the down-trodden operatives of Coketown, oh, my fellow-brothers and fellow-",1861
Louisa,GPE,", when Sissy, who had been called away from Louisa some minutes before, returned.",1863
Coketown,GPE,"knew more of him.  The only doubt in Coketown was, whether Rachael had written in good faith,",1926
Coketown,GPE,as monotonous a wonder as any piece of machinery in Coketown.,1930
Coketown,GPE,"towards it.  Some train had newly arrived in Coketown, which had put a number of vehicles in motion",1956
Providence,GPE,"released by the coachman.  ‘It’s a Providence!  Come out, ma’am!’ then said",1957
Humbug,GPE,"a plight as that remarkable man and self-made Humbug, Josiah Bounderby of Coketown.",1985
Coketown,GPE,"the day, when the message brought an express from Coketown, Mr. Gradgrind and Louisa, and Mr. Bounderby,",2018
dree,GPE,".  I ha’ been — dreadful, and dree, and long, my dear — but ’tis",2034
Redeemer,GPE,"sorrow, and forgiveness, he had gone to his Redeemer’s rest.",2060
Louisa,GPE,"  Mr. Bounderby and his shadow had not stood near Louisa, who held her father’s arm, but in",2061
Liverpool,GPE,"had directed him was within three hours’ journey of Liverpool, whence he could be swiftly dispatched to any part",2084
Circus,GPE,on entering the town was the skeleton of Sleary’s Circus.  The company had departed for another town more,2086
Japan,GPE,"The Emperor of Japan, on a steady old white horse stencilled with black",2089
Thultan,LOC,"Elephant in a thort of a Pagoda thing ath the Thultan of the Indieth, and he never got the better",2091
Liverpool,GPE,"Sleary’s assistance, of getting his disgraced son to Liverpool in the night.  As neither of the three",2106
North or South America,LOC,"to ship the bearer off at any cost, to North or South America, or any distant part of the world to which",2106
Liverpool,GPE,"‘You must be got to Liverpool, and sent abroad.’",2119
Liverpool,GPE,train.  That train will take him right to Liverpool.’,2122
Louisa,GPE,"Fresh lamentations from Louisa, and deeper affliction on Mr. Gradgrind’s part,",2159
belongth,GPE,"than that: thith ith a prethiouth rathcal, and belongth to that bluthtering Cove that my people nearly pitht out",2160
harneth,GPE,"he would have walthed if he hadn’t been in harneth), and then I gave him the word and",2163
animalth,GPE,don’t need to be told that dogth ith wonderful animalth.’,2169
the Horthe-Riding,LOC,"?  Perthon of the name of Thleary, in the Horthe-Riding way — thtout man — game eye?”  ",2173
thingth,GPE,"‘It theemth to prethent two thingth to a perthon, don’t it, Thquire?",2179
