Location,ent_type,context,p_no
Gloucester,GPE,"villagers met us beyond the lodge, and lined the Gloucester road as far as the old oak-tree.",287
Devonshire,GPE,"Our refuge was the small estate or farm in Devonshire, which I have mentioned as my mother's property",288
Gloucestershire,GPE,"Mr. Vaughan, even for the back rents of the Gloucestershire estate. Of course we had plenty of jewellery,",288
Lynmouth,GPE,", which lies some six miles to the west of Lynmouth. This part is little known to London tourists,",290
London,GPE,"west of Lynmouth. This part is little known to London tourists, though it possesses scenery of a rarer kind",290
Ilfracombe,GPE,"a rack. The farmer was not come home from Ilfracombe market, but his wife, Mrs. Honor Huxtable,",291
Devonshire,GPE,", and cheeks like the apples which they call in Devonshire ""hoary mornings.""",291
Devonshire,GPE,"hung on things like saws. These pots, like Devonshire hospitality, were always boiling and chirping. The kitchen",295
mulk,GPE,"of beer, and more nor a dizzen pans of mulk and crame.""",300
Sahara,LOC,"waters are spread with earth, and the murderer set Sahara between us, or turn hermit on the Andes;",304
Andes,LOC,"set Sahara between us, or turn hermit on the Andes; happen what would, so God were still above",304
us,GPE,"""and the papper scrawl coom'd on Monday; but us bain't girt scholards, and Varmer said most like '",306
Samaria,GPE,"our Lord and the Apostles, and a woman of Samaria with a French parasol, and Eli falling from a",308
England,GPE,", would have made amends for the meanest room in England. Before it lay a simple garden with sparry walks",310
dale,GPE,", as tosses arl they Garnish,' and a dale he think of his potry as it please God to",313
Miss.,GPE,"is the riglar thing, leastways you knows best, Miss."" ""Danged if I can coom to discourse with",313
rarstle,GPE,"for rarstling? and ai be aveared thee'll have to rarstle a rare bout wi the world, my dearie:",320
gladdy,GPE,"here a wake, her'll be as peart as a gladdy. There bain't in arl they furren parts no place",328
ye'll,GPE,"the zame as a dove on her nestie; and ye'll be so hearty the both on ye, that ye'll",328
Exmoor,LOC,"farmer's undertaking got noised abroad and magnified, all Exmoor assembled to witness the exploit, wondering, trembling,",329
contriver,GPE,"that the whole affair was a hoax, and the contriver afraid to show himself. But as people began to",329
Exmoor,GPE,"the tilting was moved aside, the bold sons of Exmoor shrunk back, expecting some horrible monster, whose smoke",329
Gloucester,GPE,"He invested his savings in a public-house at Gloucester, which he called the ""Vaughan Arms,""",331
Devon,GPE,"the sawyer, acknowledged the bard of the north of Devon.",335
drash,GPE,"good for 'un too! Rhaime, rhaime, drash, drash, like two girt gawks in a barn",340
drash,GPE,"'un too! Rhaime, rhaime, drash, drash, like two girt gawks in a barn! Oh",340
drort,GPE,"""Coom'd down my drort, like the Quane and Princess Royal,",389
Pluto,LOC,"his grasp upon the vessel; but imposed (like Pluto to Orpheus) a stern condition. ""Now,",392
Titanic,GPE,". The brief noon glare of the sun on these Titanic dry walls, where even a lichen dies; the",399
glen,LOC,"'s donkey. We went, down a small tributary glen, towards the head of the great defile. The",400
North Devon,GPE,"of carved oak, as many of them are in North Devon, and would have been handsome and striking, if",406
Providence,GPE,". She herself said that the question was, whether Providence wanted her still to watch over her child.",413
Lower Cleve,LOC,"reached the farm, Mrs. Huxtable was returned from the Lower Cleve orchard, where she had been smoking the fernwebs,",417
Devonshire,GPE,"foreigner and could not speak English. Knowing that in Devonshire any stranger is called a foreigner, and English means",418
Ilfracombe,GPE,"missive came from Lynmouth, and of the second from Ilfracombe. Neither lad knew anything (though submitted by Mrs.",420
Providence,GPE,"so anxious about it. For the rest—that Providence which has never forsaken us, repine as I would",430
Providence,GPE,", repine as I would, I can trust that Providence still to protect my darling child. There is one",430
Devonshire,GPE,"you, sir; Mrs. Maples wasn't born in Devonshire.""",476
Devonshire,GPE,"though us be so unlucky as to be born in Devonshire. Fie, fie, thee ought to know better",478
Vaughan Park,GPE,"them part, Mr. Henry Valentine Vaughan, Esquire, Vaughan Park, in the county of Gloucestershire. There I be",502
Gloucestershire,GPE,", Esquire, Vaughan Park, in the county of Gloucestershire. There I be as bad as Beany Dawe.",502
earth,LOC,"of mirth should bend again in mourning, until in earth's fair turn and turn, others should bend and",527
London,GPE,one who slain your brother is at 19 Grove Street London. You will come in danger of it why you,529
Devonshire,GPE,"was so dark and vague, that I returned to Devonshire, with a resolution to disregard it wholly. When",530
Devonshire,GPE,"special guidance. Moreover, my reason for staying in Devonshire was gone, and as my spirit recovered its tone",533
London,GPE,"skill, I had some hope of earning money in London by the pencil, and was doing my utmost to",534
russet,GPE,"me, with antlers, like a varnished crabstick, russet in the sun, that I could have touched his",535
Devonshire,GPE,"answered very haughtily, ""I am not of the Devonshire hunters, who toil to exterminate this noble race.",540
London,GPE,", Mrs. Huxtable, how they will admire these in London.""",544
London,GPE,"; and I have already written to take lodgings in London.""",549
London,GPE,"must leave you all, and go to live in London.""",556
bakkon to-day,GPE,"If any cheel of mine ates ever a bit of bakkon to-day, I'll bile him in that there pot.",557
Wellington,GPE,"arl as lives there, lave out the Duke of Wellington. It's where the devil lives, and 'em",559
niver,GPE,"lanterns. My faather tould me that, and her niver spak a loi. But it hain't for the larning",559
niver,GPE,"but kitched up a shivel, and worked awai without niver a ward. 'Twur the tap of the clave",573
spaking,GPE,"on him. Wull, when 'um coom'd within spaking room of us, beg chap a' horsebarck hollers",575
London,GPE,"""I have never been in London, Tim, since I was a child; and",576
dale,GPE,nayther here nor there. But there had been a dale of brag after Maister had thrown arl they Carnishers to,577
Cornwall,GPE,"here Tom Gundry, who wor the best man in Cornwall, to throw our Maister. Howsomever, it be",577
hoort,GPE,"'God knows ai don't feel no carl to hoort 'e. Ai'll gie thee wan chance more, Tom",579
twaice,GPE,"' that, a walked into the beg fuzz, twaice so haigh as this here room, and the stocks",579
varm,GPE,"Missus. It be the beggest hadge on arl the varm, wi' a double row of saplin hash atap",583
saplin,GPE,"arl the varm, wi' a double row of saplin hash atap. Her maks the boundary betwixt the two",583
whun,GPE,"raight, for a brak Phil Dascombe's a puppose whun a got 'un in a trap, that taime",585
Cornwall,GPE,"and that be law and gospel in Davonsheer and in Cornwall.'""",585
Devonshire,GPE,"Coom now, smarl chillers""—I addressed them in my unclassical Devonshire dialect, for it kept their attention alive to criticise",590
wutt,GPE,"""Now thun, wutt be a quadripade?""",592
London,GPE,"servant, but to find a place for herself in London.",604
Tiverton,GPE,"would be more than thirty miles of hilly road to Tiverton, the nearest railway station. The journey to London",605
London,GPE,"Tiverton, the nearest railway station. The journey to London could thus be made in a day, though no",605
England,GPE,"me to listen to an elegy upon the metropolis of England. I cannot stop to repeat it, neither",606
yesty,GPE,And they drinks black dose and yesty pops in the,619
London,GPE,and required it as a castaway among the perils of London. In vain I declined the present; refusal only,627
Geneva,GPE,"the thing. It was about the size of a Geneva watch, but rather thicker, jet black and shining",627
Pixie,GPE,"'Alas, our little Pixie king,",659
London,GPE,"a large unfinished square, in the northern part of London. Mrs. Shelfer came out at once, sharp and",679
mews,GPE,"three boys, who stood at the corner near the mews, and setting both hands to the farmer's great",679
Miss.,GPE,"the butcher to see me, to be sure, Miss. You see he wanted to get me down the mews",684
London,GPE,"the greatest marvel on earth that you found me in London now.""",699
Gloucestershire,GPE,", I see, you know that romantic occurrence in Gloucestershire.' Do you think it will be a your",703
London,GPE,"""Mrs. Shelfer, do you know London well?""",711
London,GPE,"""Grove Street, London, to be sure.""",716
London,GPE,"n't you know there's a dozen Grove Streets in London, for all I know. Leastways I knows four",717
Hollyhock Square,GPE,"he with the lease one time of the garden in Hollyhock Square, and a dahlia named after him at the Royal",721
London,GPE,"It was the first time I walked all alone in London, and though we lived quite in the suburbs it",734
London,GPE,plain young ladies declare that they could not walk in London without attracting unpleasant attention. Perhaps because they knew not,734
London,GPE,be known by its architecture from a thousand others in London. The bell was answered by a neat little girl,735
London,GPE,"have powerful motive, and am quite a stranger in London.""",754
Devonshire,GPE,had seen was the anonymous one which brought me from Devonshire to London. I had put it into my pocket,760
London,GPE,"was the anonymous one which brought me from Devonshire to London. I had put it into my pocket, thinking",760
Poland,GPE,"knew well. My husband has written a work upon Poland, which brought him into contact with some of the",763
London,GPE,their names almost every time they move. Even in London they forget that they are not heard every time they,765
London,GPE,"'Agar Town.' But they have now left London, and England too, I believe. I must",768
England,GPE,".' But they have now left London, and England too, I believe. I must tell you no",768
America,GPE,"about the Polish exiles, for they were gone to America, and nothing done here could harm them. But",771
Nos,GPE,unlikely thing that she should know the residents at two Nos. 19 Grove Street. However so it proved—,771
London,GPE,". It was now six months since they had quitted London, perhaps on account of the climate, for the",771
America,GPE,would be altogether vain to think of tracing them in America. While living in London they owned a most magnificent,771
London,GPE,"think of tracing them in America. While living in London they owned a most magnificent dog, a truly noble",771
Pampas,GPE,"flourishing his tail on high, like a plume of Pampas grass. At the corner of the railings he overtook",773
Miss.,GPE,", a deal more than you do of course, Miss. Why, ever since that rogue who come to Miss",779
London,GPE,"nothing he don't know of what goes on in London, from the rats as comes up the drain pipes",783
Botany Bay,LOC,"But I think it's the convicts as returns from Botany Bay.""",785
England,GPE,"""When did your guardian first leave England?""",811
Switzerland,GPE,"""Only in Switzerland, and part of Italy, during his wedding tour",816
Italy,GPE,"""Only in Switzerland, and part of Italy, during his wedding tour.""",816
England,GPE,"Your guardian returned, I believe, at intervals to England?"" I had never told him this.",817
London,GPE,"suppose so, or he would not have been in London.""",818
Gloucestershire,GPE,"""Were you sent down to Gloucestershire?""",822
Italy,GPE,"straightest clue to the mystery was to be sought in Italy, where my guardian's track should be followed carefully",854
London,GPE,"no importance should be attached to the anonymous letter from London; in accordance with my promise to Mrs. Elton,",855
London,GPE,". That nevertheless a strict watch should be kept in London, whither flock nine-tenths of the foreigners who",855
London,GPE,"the foreigners who ever set foot in this country. London moreover was likely, ere long, to draw nearly",855
the North of Italy,LOC,"wanted was money, to send an adroit inquirer throughout the North of Italy, and other parts where my guardian's shifting abode",859
Pisa,GPE,"had been. I knew that he dwelt awhile at Pisa, Genoa, and Milan, also at an obscure",859
Genoa,GPE,". I knew that he dwelt awhile at Pisa, Genoa, and Milan, also at an obscure little village",859
Milan,GPE,"that he dwelt awhile at Pisa, Genoa, and Milan, also at an obscure little village named ""Calva",859
England,GPE,"any kind, and not even a foreign friend to England, or at any rate to Vaughan Park.",859
Hampshire,GPE,"along from Colonel Wyndham's house to the coast of Hampshire and Sussex, the little band was overtaken by nightfall",861
Sussex,GPE,"Colonel Wyndham's house to the coast of Hampshire and Sussex, the little band was overtaken by nightfall, somewhere",861
London,GPE,". It was my first venture into the heart of London, but I found the way very easily, having",866
Devonshire,GPE,flaw fell upon it from a skylight formed like a Devonshire chimney. Then he drew back and clasped his hands,867
Camden,GPE,", I walked on briskly and bravely till I reached Camden Town, when I knew what course to pursue.",889
Plymouth,GPE,"very night, in the midst of plenty. From Plymouth in Devonshire, I walked two hundred and fifty miles",891
Devonshire,GPE,", in the midst of plenty. From Plymouth in Devonshire, I walked two hundred and fifty miles afoot all",891
London,GPE,afoot all the way to join my beloved husband in London. When I came to this Christian city—Georgiana,891
Georgiana,GPE,"London. When I came to this Christian city—Georgiana, pick up that halfpenny—he had been ordered",891
Georgiana,GPE,"oldest of seven, bad in the whooping cough. Georgiana, curtsey to the pretty lady, and show her",891
Georgiana,GPE,purse and was out of sight in the fog. Georgiana's red heels were the last thing I saw.,894
"her!—""Dear",GPE,"of fur I ever beheld, and how it became her!—""Dear me! she couldn't have meant it, I",902
Miss.,GPE,"""No, no, Miss. Weterans, where they takes in all the sick horses",933
Miss.,GPE,"""Then I cant help you, Miss."" And back I went to consult Mrs. Shelfer.",937
London,GPE,there wasn't one of them finished his Christmas in London. But the poor old soul has never been the,944
London,GPE,"I doubt if there were a public-house in London, but what Shelfer knew at the furthest a cousin",948
Hampstead,GPE,"an excursion, or rather an incursion, through the Hampstead, Highgate, and Holloway district. From these raids",948
Holloway,GPE,"an incursion, through the Hampstead, Highgate, and Holloway district. From these raids he used to return as",948
Aylesbury,GPE,", cabbages red and white, rabbits, watercress, Aylesbury ducks—I cannot remember one quarter of his",948
London,GPE,"to be found by the side of the road near London, Middlesex is a far better field for the student",948
Middlesex,GPE,"found by the side of the road near London, Middlesex is a far better field for the student of natural",948
Gloucestershire,GPE,"far better field for the student of natural history than Gloucestershire, or even beloved Devon. Mrs. Shelfer said it",948
Aylesbury,GPE,"luck; but I hardly think it could have rained Aylesbury ducks, even for Mr. Shelfer.",948
London,GPE,". And three blessed days us has been all over London!""",971
werry,GPE,"airned it now. Thank you, Miss, and werry handsome on you, and us hopes the contents will",978
London,GPE,Vaughan lodges at number seven in Prince Albert Street in London town near Windsor Castle in Gloucestershire the daughter of Mr.,982
Gloucestershire,GPE,Prince Albert Street in London town near Windsor Castle in Gloucestershire the daughter of Mr. Henry Valentine Vaughan Esquire a nice,982
Devonshire,GPE,"came hay, such as I never smelt out of Devonshire; then eighteen rolls of butter, each with a",985
Exmoor,GPE,"hams, a pair of tongues, a leg of Exmoor mutton, and three bottles of best elder wine.",985
London,GPE,had made the round of all the Albert Streets in London. Mrs. Shelfer would have looked at it for a,987
Devonshire,GPE,"beats Charley's pockets. How they must eat in Devonshire!""",987
London,GPE,"no cellar, and I suppose they have none in London. At least we can give it the chance of",988
Miss.,GPE,"will excuse it and please to eat it all yourself Miss. All the pegmate be our own doctrine, and very",994
Miss.,GPE,"ran out, well most of it be she, Miss. Father say as he don't think they ever see",994
London,GPE,"as he don't think they ever see butter in London town, but Beany Dawe says yes for they makes",994
Devonshire,GPE,made up his mind not to wrastle no more in Devonshire.,999
Turkey,GPE,"was housed, is to be sewed up inside the Turkey with the black comb; he be strutting about in",1001
London,GPE,"twelve copybooks one every week, that the folks to London town might see the way as they ought to write",1004
London,GPE,"as they ought to write and spell. Father say London be in Gloucestershire, but I am most sure it",1004
Gloucestershire,GPE,"to write and spell. Father say London be in Gloucestershire, but I am most sure it baint, and",1004
Huxtables,GPE,"the like of us, but mother says as the Huxtables was thought brave things on, to Coom and Parracombe",1005
London,GPE,"French invasion, and they be sure to go to London first, and he beg you to let him know",1006
Miss.,GPE,", and see as they doesn't hurt you, Miss.",1006
London,GPE,"to think of you all to yourself in the wicked London town, and he go down the lane to the",1008
Miss.,GPE,"more about it for fear to make you cry, Miss. All the little childers except the new babby who have",1009
Devon,GPE,"I had seen once or twice in the north of Devon. The listening attitude, the turn of the neck",1018
England,GPE,"If this were the work of a youthful sculptor, England might hope at last for something beyond the grotesque.",1018
Exmoor,GPE,"heath behind, and far away the russet wold of Exmoor. The stag in the foreground of my landscape,",1019
Devonshire,GPE,the little fairy's heart on the antlers of the Devonshire deer. Out springs from behind a chest full of,1019
Isola,GPE,"As we went towards Isola's home, I could not help thinking how fine",1034
the Goddess Echo,LOC,"like a cat, loved to redress this injury to the Goddess Echo, by making double noise when not on business.",1041
London,GPE,"I had procured it indirectly from the best cutler in London, but neither workmanship nor material could be compared to",1066
Italy,GPE,neither workmanship nor material could be compared to that of Italy.,1066
London,GPE,"driver. So little did I know as yet of London, that after the first turn or two, I",1067
London,GPE,ghastly descriptions of all the dead bodies recently found in London and waiting identification. Hereupon my courage began to ooze,1068
Whitechapel,GPE,"I had learned from him that we were now in Whitechapel, not far from Goodman's Fields.",1088
Isola,GPE,"In the morning I dreamed of Isola. Across a broad black river, I saw her",1139
Isola,GPE,"cast iron and even gold, to come across to Isola. In vain I looked for a boat, even",1139
Providence,GPE,"-command. On that and your constitution, under Providence, the cure depends. One question. I am",1164
America,GPE,of the Continent; he was a political refugee. America was his only bourne beyond the Inspector's jurisdiction.,1183
Isola,GPE,But Mrs. Shelfer was not proof against the wiles of Isola.,1188
London,GPE,"was ever seen, it could not be bought in London; and she would answer for it I should be",1190
whate'er,GPE,"however my ambition leap) for earth to itch, whate'er I suck; and yet a speck that is a",1208
London,GPE,"-possessed, equable, and courageous young lady in London, I should have said, 'I don't",1222
London,GPE,"the most delighted, grateful, and happy girl in London, you know where to come for her. Let",1223
Providence,GPE,"""No, to Providence, and yourself, and an uncommonly good conjunctiva.",1224
London,GPE,returns. Your eyes will be the most brilliant in London; which is saying a great deal. But I,1228
Miss.,GPE,"""Got 'em at last, Miss. Got 'em at last, and no mistake. No",1235
Miss.,GPE,"""No. I never heard that he did, Miss. But bless you he never tells me half he does",1245
Miss.,GPE,", unless he will put them in his eyes, Miss. I won't have them wasted. Charley will sell",1259
Isola,GPE,"How like he is to Isola, and yet how different! So much stronger,",1273
Isola,GPE,"I could almost have been angry, even with my Isola. But she meant no harm. In spite of",1276
Isola,GPE,"passed through my mind, before I can frown at Isola. And now I cannot frown at all.",1278
London,GPE,"with Isola's help) my little hospitalities. If London visits mean much talk and no food, I hold",1280
Gloucestershire,GPE,"mean much talk and no food, I hold by Gloucestershire and Devon. I have a famous North Devon ham",1280
North Devon,LOC,"hold by Gloucestershire and Devon. I have a famous North Devon ham, and am proud of its fame. Surely",1280
Devonshire,GPE,", a mere ""gappermouth"" (I use a Devonshire word), to be taught that I had not",1285
the Blessed Virgin,GPE,"found that Cora knew it to be the heart of the Blessed Virgin, perpetuated in the material which her husband used.",1299
Europe,LOC,"said at last, ""it is the finest in Europe. I have only seen one to compare with it",1301
England,GPE,"any of my colleagues. To-morrow I leave England.""",1318
Italy,GPE,"""Are you going to Italy?""",1322
Australia,GPE,"""No. To Australia.""",1323
London,GPE,"sharp bright frost—it seems to freeze harder in London than in the west of Gloucestershire, but not half",1336
Gloucestershire,GPE,"to freeze harder in London than in the west of Gloucestershire, but not half so cleanly.",1336
England,GPE,"as bright. You can't have got them in England.""",1346
North Pole,LOC,"the cold air of heaven, fresh from the clear North Pole, where the Great Bear stalks round the Little Bear",1356
London,GPE,had been observed by the sharpest and slyest eyes in London. A man gave chase in half-skating fashion,1363
London,GPE,"I say. Here's the two prettiest gals in London.""",1364
London,GPE,"me by her will, not a better bed in London, unless it's the Queen's, and so",1381
Miss.,GPE,"""'Twas like dough put afore the fire, Miss. There's no such Dantzic now. You couldn't",1383
tarlatan,GPE,"be sure, that baggage! Why, my best tarlatan, as dear Miss Minto give me to be married",1393
Isola,GPE,"for bitter experience, I might have been sweet as Isola. Thank God, that in spite of all vinegar",1399
London,GPE,"delicacy. As for prudence, she knows more of London than I do.""",1401
Isola,GPE,"trick would have been not out of the compass of Isola, but very unworthy of Conrad.",1406
London,GPE,my confidence; she was likely to know what the London scale should be. The little thing soon reassured me,1408
London,GPE,"who would no more think of insulting a girl in London or anywhere else, than of giving their daughters as",1412
Isola,GPE,"I Clara Vaughan have seen, when they met my Isola, stop short, wink frequently, and without much",1412
Isola,GPE,or pale blue eyes upon the rich violet orbs of Isola. I have even known them to look at me,1412
russet,GPE,"dignified interest, and his great ears curving down through russet tufts, like tawny cascades in autumn, he seemed",1427
Isola,GPE,"Meanwhile I received almost daily visits from Isola and her brother; the latter was, of course",1428
Italy,GPE,"to paint, earn money, and be off for Italy.",1438
London,GPE,"and water. To this diet, or what in London is quite synonymous, bread and milk, I had",1439
Devonshire,GPE,"week. Farewell to meat, so soon as my Devonshire ""pegmate"" was gone, and farewell to what",1439
London,GPE,"I cared much more about, a glass of good London stout. I suppose there is something horribly ""vulgar",1439
London,GPE,"can Giudice with his teeth—the finest set in London—but he has no tongue, no merop tongue",1443
London,GPE,"party as I knew of"" was still safe in London—my blood ran like lava at the thought—",1447
Portugal,GPE,"cousins, they said they was, as come from Portugal. At last they got a ministration with the testament",1452
speak—'Oh,GPE,"' says my poor mistress, and she could hardly speak—'Oh, Patty, there's some cruel Englishman torturing a",1457
tallat,GPE,"Suke and Tim was forced to heave him into the tallat, and keep him from going abroad by a rope",1475
London,GPE,"Father never hear tell of Hitaly whether it be in London town or no, but he look to mother and",1484
London,GPE,"finest ever come to these parts, and warranted real London made. All the farmers hereaway want to buy them",1485
Vaughan,GPE,"and buttons, I concluded easily that a servant from Vaughan St. Mary had been sent in quest of me.",1487
St. Mary,GPE,"buttons, I concluded easily that a servant from Vaughan St. Mary had been sent in quest of me. My father",1487
Vaughan Park,GPE,"I thrust aside all dreams of Tossil's Barton and Vaughan Park, and certain wilder sweeter dreams which have begun to",1489
Isola,GPE,"side of the street. He is affable still to Isola, but clearly regards her as no more than a",1490
Isola,GPE,"soon became intolerable. So I spoke about it to Isola, for I could not well explain myself to her",1498
Bayard,GPE,"you are, don't you, oh combination of Bayard and Aristides?""",1500
Isola,GPE,"wagged his tail to me, and nodded gravely to Isola.",1501
London,GPE,"to touch, despite all the quick suspicions which her London life and native shrewdness had now begun to produce.",1509
London,GPE,"maintaining disguise with Conrad, when first we met in London. But was it right and honourable to persist in",1520
London,GPE,"""I shall not be away from London, but I shall be departed from Isola. The",1533
Isola,GPE,"away from London, but I shall be departed from Isola. The house where she lives I am no more",1533
Pangbourne,GPE,", and we were rushing past the wooded waves of Pangbourne, and casting silver rings of steam on the many",1552
Miss.,GPE,"carriage waiting at every train, if you please, Miss.""",1558
London,GPE,"I think you call it here."" Oh my London impudence!",1563
Gloucester,GPE,"""To be sure, Miss; the best in Gloucester directly. And, Miss""—confidentially, ""if I was",1564
Gloucester,GPE,", and many jerking noises. About three miles from Gloucester we were passed by Jacob and Robert, who were",1566
Vaughanship,GPE,". Convinced at last by the porter of my genuine Vaughanship, they had set off full speed to secure first",1566
Miss.,GPE,"""Tilly knows, Miss. I'll run and fetch Tilly,"" cried the",1576
Cheltenham,GPE,"what she called ""holy converse and spiritual outpourings at Cheltenham."" She rushed forward with great enthusiasm.",1579
Providence,GPE,"sister worldling, let us at least combine, for Providence has seen fit to make our interests the same.",1592
Europe,LOC,"verified his residence. I fear all the doctors in Europe could not save your poor dear uncle."" And",1619
Devonshire,GPE,"Directly after our departure for Devonshire, Mr. Vaughan had thought fit to discharge all the",1625
Manchester,GPE,", such as they have had once or twice in Manchester. It has settled most on the stomach, but",1645
Miss.,GPE,"room, if you want to talk to me, Miss. We can hear the poor gentleman move, or even",1651
the moon,LOC,"gray upon it, like the earth-shine on the moon, which shows when the face of man is death",1669
Isola,GPE,"It happened that I had attended, at Isola's urgent request, one lecture of the many delivered",1687
Gloucester,GPE,"if that is not enough, we'll send to Gloucester for Thomas Henwood. But why don't you open",1698
Miss.,GPE,"""Because I feared to excite you, Miss. I know your temper when you are wronged, ever",1703
Cheltenham,GPE,"believe, however, that she was gone back to Cheltenham. With so much at stake in our house,",1707
Cheltenham,GPE,"a drunken Wesleyan, turned out of the sect in Cheltenham, was Mrs. Daldy's lieutenant, and would take",1710
Hiatts,GPE,". Instead of that I sent him for the two Hiatts, and the village constable; and soon, without",1720
Gloucestershire,GPE,", to a sweet and wholesome room. The sturdy Gloucestershire yeomen scorned all idea of danger.",1721
London,GPE,"And so three weeks went by; no news from London or Devonshire, no explanation between my uncle and myself",1732
Devonshire,GPE,"three weeks went by; no news from London or Devonshire, no explanation between my uncle and myself, no",1732
London,GPE,"opposite a cheesemonger's shop in an obscure street of London. Nightly I dreamed of Giudice, and daily I",1732
Providence,GPE,"his own fame immensely, and became ""instrumental under Providence"" in killing more people than ever. In reply",1735
Cheltenham,GPE,"and devoted Mrs. Daldy had not been seen lately in Cheltenham. Her son, however, was there, and",1735
Cheltenham,GPE,"doctor entertained a belief, and spread the report in Cheltenham, that Dorcas was lodged in a humble cot among",1736
Venus,LOC,"after his departure, I handed to the husband of Venus, legitimate disposer of mineral medicines.",1737
London,GPE,London! London! was still the cry of my heart,1738
London,GPE,London! London! was still the cry of my heart; and,1738
London,GPE,"He even tried to persuade me not to go to London for the things I had left there, but to",1759
London,GPE,"It was settled at last that I should go to London the following Monday, stay there one entire day,",1759
London,GPE,"uncle being rather better again, I set off for London, as had been determined, and arrived there late",1761
Middlesex,GPE,"into your great fortune at last; more than all Middlesex they tell me, Regency Park and all! And",1780
morocco,GPE,"the chairs down lackered and American cloth, good, morocco as ever was, and as if Miss Minto—",1789
Miss.,GPE,"""To be sure, Miss. I said they was yours, and of course they",1795
Wellington,GPE,"they said, a baggonet fit for the Duke of Wellington, and plaster shapes like a cobbler's last,",1810
Miss.,GPE,"sure she wouldn't wish you to be cheated, Miss. Pay ten pounds for the debt, Miss, and",1829
Miss.,GPE,"""Not he, Miss. When the gent found we had got it, he",1841
London,GPE,"matter to yourselves. In two days, I leave London; if you discover nothing in that time, write",1851
London,GPE,"convenient, as affording a fixed and familiar resort in London, and a pivot of ready communication. Nor was",1858
Crecy,GPE,and her thoughts were in costume of Chevy Chase or Crecy.,1960
London,GPE,cry so dreadfully in the strange stables; and in London he always slept on the mat outside my door.,1967
Swansea,GPE,"been called to take part in a revival meeting near Swansea. So after introducing Judy, who was a dreadful",1970
Miss.,GPE,"""It's true, Miss. True as you stand there. Pale gray it is",1977
"description—""You",GPE,"And a shiver ran through Tilly, at her own description—""You know, Miss, it's the time of year",1977
Miss.,GPE,"""Why that nincompoop Job Leyson, Miss. Our William was a deal too wise to go that",1987
Miss.,GPE,"he a foolish empty fellow, perhaps you know, Miss. 'Ho,' says Job, 'I often",1987
buhl,LOC,"of clear liquid: with the one she softened the buhl veneer upon the partition's face, and with the",1999
London,GPE,"! Is it possible? I thought you were in London.""",2003
Gloucester,GPE,"""Will lodge you in Gloucester jail to-morrow. Once more those papers—",2012
Daldys,GPE,"I always clung to the Vaughans, and disliked the Daldys. The trustees of my mother's settlement were my",2022
Otmoor,GPE,"-curfew, in riding through the lonely lanes towards Otmoor, Aston Common, or Stanlake. It was strange",2023
London,GPE,"""During the height of the London season I was always most restless and misanthropic. Not",2026
London,GPE,"—as I always called it—I returned to London early in April, 1827. There are no two",2030
Richmond,GPE,"of the flood. I meant to have gone to Richmond, but being far too indolent to struggle against the",2033
Dagenham,GPE,"got beyond Barking Reach, and as far as the Dagenham marshes. Here some muddy creeks, pills, and",2034
Thames,GPE,the ooze-lands on the north side of the Thames. All around them stretches and fades away a dreary,2034
London,GPE,"they so outraged? They were on their return to London from the Continent, being called home by tidings of",2038
