Location,ent_type,context,p_no
Henchard,LOC,"The cloud lifted from Henchard's brow, and as Donald finished the corn-",668
Henchard,LOC,. This pleasant upland was to be the scene of Henchard's exploit.,680
the West Walk,LOC,"Mayor beheld the unattractive exterior of Farfrae's erection in the West Walk, rick-cloths of different sizes and colours being",682
the West Walk,LOC,"“They are at Farfrae's affair in the West Walk,” answered a Councilman who stood in the field",687
promenaders,GPE,"dusk. He soon saw that the tendency of all promenaders was towards a particular spot in the Walks, and",692
Henchard,LOC,Elizabeth-Jane had perceived from Henchard's manner that in assenting to dance she had made,708
the West Walk,LOC,"objection. So together they went on, first down the West Walk, and then into the Bowling Walk, till Farfrae",713
Casterbridge,GPE,It was quickly known in Casterbridge that Farfrae and Henchard had decided to dispense with each,731
Henchard,LOC,"the place. A man following the same trade as Henchard, but on a very small scale, had sold",731
Durnover Hill,LOC,"of commerce on his own account at a spot on Durnover Hill — as far as possible from Henchard's stores,",751
Henchard,LOC,"spot on Durnover Hill — as far as possible from Henchard's stores, and with every intention of keeping clear",751
Henchard,GPE,that day Donald Farfrae's name was seldom mentioned in Henchard's house. If at breakfast or dinner Elizabeth-,759
Jersey,GPE,"He was startled to see a letter for him from Jersey in a writing he knew too well, and had",763
Henchard,LOC,"Some little time later on Farfrae was passing Henchard's house on a Sunday morning, when he observed",786
Henchard,LOC,This was the nearest approach Henchard could make to the full truth. As far as,808
Henchard,LOC,back being the county gaol. In the meadow where Henchard now walked the mob were wont to gather whenever,836
England,GPE,", in times before that calling was monopolized over all England by a single gentleman; and climbed up by a",837
Henchard,LOC,there can have been seldom one like that which followed Henchard's announcement of himself to Elizabeth as her father.,844
ye'll,GPE,"workwoman of such a character as hers! Why, ye'll disgrace me to the dust!”",863
Henchard,LOC,"Nance glanced triumphantly at Henchard, and sailed into the barn; for assuming that",873
Casterbridge,GPE,resources. But there were certain early winter days in Casterbridge — days of firmamental exhaustion which followed angry south-,876
Karnac,GPE,when the town avenues were deserted as the avenues of Karnac. Business had long since passed down them into its,877
Henchard,LOC,upon the latch the lamplight fell upon the face of Henchard.,942
Henchard,LOC,"a childless man, had left an emotional void in Henchard that he unconsciously craved to fill. In this frame",1011
china,GPE,", and inquired of a man whom he saw unpacking china from a crate if Miss Le Sueur was living there",1011
sublimed,GPE,"fortune-hunter, the possibility that Lucetta had been sublimed into a lady of means by some munificent testament on",1013
Henchard,GPE,The excitement which these announcements produced in Henchard's gloomy soul was to him most pleasurable. He,1019
Jersey,GPE,"with rather more reluctance that Miss Templeman said, “Jersey. There they speak French on one side of the",1042
Jersey,GPE,"my people really belong to, though my ancestors in Jersey were as good as anybody in England. They were",1042
England,GPE,"my ancestors in Jersey were as good as anybody in England. They were the Le Sueurs, an old family",1042
Jersey,GPE,"a Bath lady, and there were obvious reasons why Jersey should drop out of her life. But Elizabeth had",1043
Jersey,GPE,there appeared no chance of her identification with the young Jersey woman who had been Henchard's dear comrade at a,1044
Yopper,GPE,"dealer; and Kitson, the pig breeder; and Yopper, the auctioneer; besides maltsters, and millers —",1059
Henchard,LOC,at once be declared that Lucetta no longer bore towards Henchard all that warm allegiance which had characterized her in their,1061
Jersey,GPE,since his (supposed) temporary parting from her in Jersey.,1084
Henchard,LOC,"braced musical instrument, which had awakened the interest of Henchard, and of Elizabeth-Jane and of the Three",1094
Henchard,GPE,Farfrae's sudden entry was simply the result of Henchard's permission to him to see Elizabeth if he were,1095
Bath,GPE,“The neighbourhood of Bath.”,1107
Edinboro,GPE,"“And I from near Edinboro',” he murmured. “It's better",1108
Scotland,GPE,sad the next moment — then you are thinking of Scotland and friends.”,1117
St. Helier,GPE,"she might have done, that the house was in St. Helier, and not in Bath.",1120
Bath,GPE,"the house was in St. Helier, and not in Bath.",1120
Henchard,LOC,"him and who just then ominously walked across to where Henchard was standing, and he looked into the room and",1151
ark,GPE,attempt upon it now. Her heart longed for some ark into which it could fly and be at rest.,1169
Henchard,LOC,Lucetta had come to Casterbridge to quicken Henchard's feelings with regard to her. She had quickened,1176
London,GPE,"a parcel containing two dresses arrived for the latter from London. She called Elizabeth from her breakfast, and entering",1185
Henchard,LOC,"a hallucination of hers. A murmur apparently came from Henchard's lips in which she detected the words, “",1201
Henchard,GPE,"not?” she added, on the strength of Henchard's information.",1204
East,LOC,"“But the machines are already very common in the East and North of England,” he added apologetically.",1207
Henchard,LOC,The next phase of the supersession of Henchard in Lucetta's heart was an experiment in calling on,1254
Jersey,GPE,". I come with an honest proposal for silencing your Jersey enemies, and you ought to be thankful.”",1272
Jersey,GPE,name's sake. What is known in your native Jersey may get known here.”,1274
Jersey,GPE,“How you keep on about Jersey! I am English!”,1275
Henchard,LOC,"was full of little fidgets and flutters, which increased Henchard's suspicions without affording any special proof of their correctness",1308
china,GPE,"exterior circumstances were subdued to the touch of spoons and china, the click of a heel on the pavement under",1309
Henchard,LOC,way through the hay and straw to the office where Henchard sat in solitude awaiting him.,1316
Casterbridge,GPE,a convenient experience; he was the only one in Casterbridge besides Henchard and the close-lipped Elizabeth who knew,1322
Jersey,GPE,"-lipped Elizabeth who knew that Lucetta came truly from Jersey, and but proximately from Bath. “I know",1322
Jersey,GPE,", and but proximately from Bath. “I know Jersey too, sir,” he said. “Was",1322
England,GPE,be more like living in Revelations this autumn than in England. Shall I sketch it out for 'ee in,1357
the South Walk,LOC,commiserated him; for since their exchange of words in the South Walk they had been on stiffly speaking terms. Henchard for,1364
Henchard,GPE,"as vast stores of produce, which had stood in Henchard's name in the town and neighbourhood, was actually",1366
Henchard,GPE,have zeed me!” retorted the wroth representative of Henchard.,1385
moon,LOC,"watched the bright heap of new hay lying in the moon's rays, and passed and repassed by the forms",1389
Henchard,LOC,"her doorway inward, and the door was shut before Henchard could reach it to converse with her further. This",1399
Henchard,LOC,", whose vague serpentining soon began to bear down towards Henchard. A meeting promised to be awkward, and he",1414
the Jersey days,GPE,"the edge of her gown, began to allude to the Jersey days.",1433
Henchard,LOC,"the moment her partially justifying argument — that having discovered Henchard's infirmities of temper, she had some excuse for",1439
Henchard,LOC,"This unluckily aroused Henchard. “You cannot in honour refuse me,",1442
supplanter,GPE,had pity upon her at that moment. But the supplanter was the upstart (as Henchard called him) who,1443
russet,GPE,"cannot be made — a hue neither tawny, russet, hazel, nor ash; a sticky black bonnet",1467
Henchard,LOC,"She looked cursorily at Henchard and the second magistrate, and Henchard looked at her",1468
Henchard,LOC,"— 'tis true.” The words came from Henchard. “'Tis as true as the light,",1496
Henchard,LOC,on the horse. When these reached the town walls Henchard and his companion had disappeared down the street; Farfrae,1540
Henchard,LOC,him....O you false woman!” burst from Henchard. “You promised me!”,1573
Henchard,LOC,"her rooms. They were in the street in which Henchard lived, and almost opposite his door.",1623
Henchard,LOC,it formed the edge or turn in the incline of Henchard's fortunes. On that day — almost at that,1628
Henchard,LOC,"of an enormous quantity of second-rate corn which Henchard had in hand, and removed the pinched, blasted",1630
Henchard,LOC,"When everything was ticketed that Henchard had owned, and the auctions were in progress,",1640
wimbles,GPE,"anew in and out of the barns, and the wimbles creaked; while the scales and steel-yards began",1650
Blackwater,LOC,"troubles, either here or in the deep pool called Blackwater, a little higher up the river.",1657
Henchard,LOC,"To this bridge came Henchard, as other unfortunates had come before him, his",1658
Stonehenge,LOC,"-legged oak table, like the monolithic circle of Stonehenge in its pristine days. Outside and above the forty",1712
Wiltshire,GPE,. “Chuck across one of your psalters — old Wiltshire is the only tune worth singing — the psalm-,1719
Wiltshire,GPE,"Hundred-and-Ninth, to the tune of Wiltshire: verses ten to fifteen. I gi'e ye the",1721
pa'son,GPE,". We chose it once when the gipsy stole the pa'son's mare, thinking to please him, but pa'son",1722
Wiltshire,GPE,"ye to sing the Hundred-and-Ninth to Wiltshire, and sing it you shall!” roared Henchard",1723
Henchard,LOC,"-pint regulation. Elizabeth-Jane went up to Henchard, and entreated him to accompany her home.",1732
Henchard,GPE,all the more by reason of the still determination of Henchard's mien.,1735
Henchard,LOC,"him to keep away from the hay-barn where Henchard and his daughter were working, and to go on",1743
Henchard,LOC,"on to the barn, where she came suddenly upon Henchard, and gave vent to a little “Oh!",1743
Henchard,LOC,was that the next morning a note was put into Henchard's hand by the postman.,1751
Henchard,LOC,"conversation, Farfrae being nearest the dizzy edge, and Henchard a little way behind. Not to interrupt them she",1756
the West Walk,LOC,"condensed on the boughs; now it was wafted from the West Walk, now from the South Walk; and then from",1759
the South Walk,LOC,"it was wafted from the West Walk, now from the South Walk; and then from both quarters simultaneously. She moved",1759
rimy dawn,GPE,. The vision of Elizabeth's earnest face in the rimy dawn came back to him several times during the day.,1769
Henchard,LOC,"occupier was much disappointed, and straight-way informed Henchard, as soon as he saw him, that a",1777
America,GPE,"so! There was Sandy Macfarlane, who started to America to try his fortune, and he was drowned;",1785
Henchard,LOC,"want to make me Mayor I will stay, and Henchard must rave as he will.”",1801
Jersey,GPE,"must see how desirable it is that the time at Jersey should be blotted out, for the good of all",1803
Henchard,LOC,A grotesque grin shaped itself on Henchard's face. Had that safe been opened?,1807
Casterbridge,GPE,"followed this there was a great ringing of bells in Casterbridge, and the combined brass, wood, catgut,",1808
Tamerlane,GPE,"-ringing and the band-playing, loud as Tamerlane's trumpet, goaded the downfallen Henchard indescribably: the",1809
Henchard,LOC,"She stood transfixed. Her own words greeted her in Henchard's voice, like spirits from the grave.",1836
Jersey,GPE,"ma'am,” said Jopp. “I was in Jersey several years, and knew you there by sight.",1872
Henchard,GPE,The pen and all its relations being awkward tools in Henchard's hands he had affixed the seals without an impression,1882
Mixen Lane,GPE,"with their poaching, found themselves sooner or later in Mixen Lane. Rural mechanics too idle to mechanize, rural servants",1887
London,GPE,masses on foot — and watched the far-stretching London highway to the ringing of bells and chatter of tongues,1961
Coney,GPE,"In the crowd stood Coney, Buzzford, and Longways “Some difference between him",1976
Coney,GPE,"Mixen Lanewards, where most of them lived, while Coney, Buzzford, Longways, and that connection remained in",1981
wrang,GPE,. “I couldn't see ye. What's wrang?”,2009
Henchard,LOC,"man, who by this time observed that one of Henchard's arms was bound to his side.",2012
Henchard,LOC,"to give his antagonist a back fall; and on Henchard's part, unquestionably, that it should be through",2022
Henchard,GPE,"Farfrae tried to get hold of the other side of Henchard's collar, which was resisted by the larger man",2024
Mellstock,GPE,"unexpectedly summoned to Weatherbury, and meant to call at Mellstock on his way thither, that place lying but one",2033
Mellstock,GPE,", particularly as he had a call to make at Mellstock which could be included in the same tour. Thereupon",2040
Henchard,LOC,"been such a success, and the temporary uneasiness which Henchard's show of effrontery had wrought in her disappeared with",2043
humstrums,GPE,"cleavers, tongs, tambourines, kits, crouds, humstrums, serpents, rams'-horns, and other historical kinds of",2078
Mellstock,GPE,"“But he has gone to Mellstock and Weatherbury!” exclaimed Henchard, now unspeakably grieved",2109
Yalbury Bottom,GPE,"almost a third hill about three miles distant. In Yalbury Bottom, or Plain, at the foot of the hill",2111
Plain,LOC,"about three miles distant. In Yalbury Bottom, or Plain, at the foot of the hill, he listened",2111
Yalbury Plain,GPE,"of his effects. Henchard thereupon retraced his steps along Yalbury Plain, the gig coming up with him as its driver",2112
Mellstock,GPE,a point in the highway near which the road to Mellstock branched off from the homeward direction. By diverging to,2113
Henchard,GPE,aforesaid. Farfrae's off gig-lamp flashed in Henchard's face. At the same time Farfrae discerned his,2113
Mellstock,GPE,"“I have to go to Mellstock,” said Farfrae coldly, as he loosened his",2118
Mellstock,GPE,“the matter is more serious than your business at Mellstock. It is — your wife! She is ill,2119
Henchard,LOC,". He had in his time heard bitter ironies from Henchard's lips, and there might be ironies now.",2122
Mellstock,GPE,"soon risen into the high country lying between there and Mellstock, Henchard's spasmodic run after him lending yet more",2122
Henchard,LOC,The gig and its driver lessened against the sky in Henchard's eyes; his exertions for Farfrae's good had,2123
Henchard,LOC,"long since returned, and all hopes had centred upon Henchard.",2124
Havenpool,GPE,"for 'ee this fortnight past. I landed at Havenpool and went through Casterbridge on my way to Falmouth,",2160
Falmouth,GPE,"at Havenpool and went through Casterbridge on my way to Falmouth, and when I got there, they told me",2160
America,GPE,"while after she and I and the child returned from America — when somebody she had confided her history to,",2167
Falmouth,GPE,"I thought it was best. I left her at Falmouth, and went off to sea. When I got",2167
Atlantic,LOC,". When I got to the other side of the Atlantic there was a storm, and it was supposed that",2167
Newfoundland,GPE,", had been washed overboard. I got ashore at Newfoundland, and then I asked myself what I should do",2167
Falmouth,GPE,and my daughter with her. They told me in Falmouth that Susan was dead. But my Elizabeth-Jane,2168
Henchard,LOC,head. It was an act of simple faith in Henchard's words — faith so simple as to be almost,2180
Henchard,LOC,"stepdaughter still lingered, till the moment arrived at which Henchard was accustomed to go to his daily work. Then",2195
Durnover Hole,LOC,"an arch they performed a metallic cymballing, and at Durnover Hole they hissed. The spot at which their instrumentation rose",2201
Blackwater,LOC,"leading only to a deep reach of the stream called Blackwater, and the passage being dangerous.",2202
the east road,LOC,"Henchard, however, leaving the town by the east road, proceeded to the second, or stone bridge,",2203
Blackwater,LOC,"it into the river higher up amongst the willows at Blackwater, to get rid of it in their alarm at",2224
Henchard,GPE,was in Somebody's hand began to die out of Henchard's breast as time slowly removed into distance the event,2235
Henchard,LOC,"Elizabeth remained undisturbed in the belief of her relationship to Henchard, and now shared his home. Perhaps, after",2236
solicitus timor,GPE,"stealthily, for good or for evil. But the solicitus timor of his love — the dependence upon Elizabeth's regard",2259
Coney,GPE,"men or private residents, should stoop so low, Coney ventured to disagree with her.",2285
kneenaps,GPE,"and wimble, set himself up in fresh leggings, kneenaps and corduroys, and in other ways gone back to",2312
schiedam,GPE,"in the drinkables, and see to the rum and schiedam — maybe a dozen jars will be sufficient? —",2330
Henchard,LOC,"forget where — that a man of the name of Henchard had been mayor here, I came back, and",2334
Henchard,LOC,"and strange moralities, failed to perceive the enormity of Henchard's crime, notwithstanding that he himself had been the",2341
Henchard,LOC,"the absent culprit waxing serious, he began to take Henchard's part.",2341
Henchard,LOC,"absent one's deceit. Even had he been present Henchard might scarce have pleaded it, so little did he",2344
quickset,GPE,"an occasional field-labourer as he glanced through the quickset, together with the wayfarer's hat and head,",2349
London,GPE,"in the hope that among these travellers between Casterbridge and London some would, sooner or later, speak of the",2357
Melchester,GPE,"day as one. There were only two towns, Melchester and Shottsford, of any importance along his course,",2370
Henchard,LOC,"going short journeys, mounted and alighted in front of Henchard, they talked over much local news, not the",2373
Casterbridge,GPE,"in pursuance of his plan of not showing himself in Casterbridge street till evening, lest he should mortify Farfrae and",2376
Henchard,LOC,toes preceding his white waistcoat. That happy face — Henchard's complete discomfiture lay in it. It was Newson,2386
Casterbridge,GPE,"Newson had stayed in Casterbridge three days after the wedding party (whose gaiety,",2397
Melchester,GPE,"seen by one who knew him walking steadily along the Melchester highway eastward, at twelve o'clock at night — in",2404
Egdon Heath,GPE,Weatherbury by a forking highway which skirted the north of Egdon Heath. Into this road they directed the horse's head,2406
Egdon,GPE,"They searched Egdon, but found no Henchard. Farfrae drove onward,",2407
