Location,ent_type,context,p_no
the Holy Land,LOC,"roses of Jericho, sandalwood rosaries and kindred trash from the Holy Land in no little profusion upon a what-not.",70
Sydney,GPE,young ladies upon their behaviour and deportment that Rom and Sydney found particularly entertaining. Marjorie discovered that Sydney had picked,70
Sydney,GPE,"Rom and Sydney found particularly entertaining. Marjorie discovered that Sydney had picked up a new favourite phrase. ""I",70
Sydney,GPE,"'m afraid we're all dreadfully cynical,"" said Sydney, several times.",70
Carmel,GPE,she did with a new twist acquired from the eldest Carmel boy that struck Mr. Pope as un-English.,100
England,GPE,"Character is one of England's noblest and most deliberate products, but some Englishmen",113
Cambridge,GPE,training. He had been to City Merchant's and Cambridge.,114
North London,GPE,". Mr. Pope's great-grandfather had been a North London wheelwright of conspicuous dexterity and integrity, who had founded",115
Cincinnatus,GPE,"temper, with an admiration for Cato, Brutus, Cincinnatus, Cromwell, Washington, and the sterner heroes generally",116
Washington,GPE,"admiration for Cato, Brutus, Cincinnatus, Cromwell, Washington, and the sterner heroes generally, and by nature",116
West End,LOC,"pathetic confidence in the loyalty of the better class of West End customer, determined to ""make a stand"" against",116
England,GPE,seen only to be disowned by the landed gentry of England. Rather than build a car he said he would,117
England,GPE,"devoting the rest of his days to the purification of England from these aggressive mechanisms. ""It was a mistake",118
West End,LOC,"in."" He became more frequent at his excellent West End club, and directed a certain portion of his capital",118
East Purblow,LOC,"first enthusiasm of his proprietorship of the Pope works at East Purblow, he had organized one of those benevolent industrial experiments",119
East Purblow,LOC,"in Kind. To use his invariable phrase, the East Purblow experiment did ""no mean service"" to the cause",119
Carmel,GPE,look as fine and slender and active as the elder Carmel boy for example? Mr. Magnet couldn't be such,126
yclept beer,GPE,""" he said. ""Wine of the country, yclept beer, red wine from France, or my wife's",143
France,GPE,"of the country, yclept beer, red wine from France, or my wife's potent brew from the golden",143
Buryhamstreet,GPE,"a style of his own, and spoke of the Buryhamstreet district as a ""pooty little country—pooty little",146
Surrey,GPE,"on Marjorie, said he had always been fond of Surrey. ""I think if ever I made a home",148
Sydney,GPE,"that irresistible dry way of his, and Rom and Sydney, at any rate, choked.",154
Buryhamstreet,GPE,"Mrs. Pope asked Mr. Wintersloan, about his route to Buryhamstreet, and then Mr. Pope asked Mr. Magnet whether he",156
Sydney,GPE,"then said ""Syd!"" quietly but sharply to Sydney, who was making a disdainful, squinting face at",161
Düsseldorf,GPE,"""Painter—dead—famous. See Düsseldorf. It's all painters now—all guaranteed dead",194
Norfolk,GPE,"all guaranteed dead, all good men. Deeds of Norfolk, the aquarellist, Denton, Dibbs.""",194
London,GPE,"had called once on her mother while Marjorie was in London during the Christmas vacation, he hadn't seen her",226
Oxbridge,GPE,"would have felt if he had been one of the Oxbridge tradesmen hovering about her with a ""little account,",228
Buryhamstreet,GPE,with this proposal as she liked. He was at Buryhamstreet almost with the air of being her parents' guest,229
Oxbridge,GPE,"much at the back of Marjorie's mind that after Oxbridge, unless she was prepared to face a very serious",232
Oxbridge,GPE,wearisome task of propitiating her father. The freedoms of Oxbridge had enlarged her imagination until that seemed an almost unendurably,232
East Purblow,LOC,"explained away, and heard all the particulars of the East Purblow experiment three times over, first in relation to the",245
Summerhay Park,GPE,his chance therefore until Lady Petchworth's little gathering at Summerhay Park.,247
Saghalien,GPE,"money into a series of nitrate deposits in caves in Saghalien haunted by benevolent penguins, and had been rewarded beyond",248
Cambridge,GPE,"; there were the Rev. Jopling Baynes, and two Cambridge undergraduates in flannels, and a Doctor something or other",252
London,GPE,"in flannels, and a Doctor something or other from London. There was also the Hon. Charles Muskett,",252
Prunella,GPE,"Lady Petchworth's three tall and already abundant children, Prunella, Prudence, and Mary, and a young,",252
Prudence,GPE,"'s three tall and already abundant children, Prunella, Prudence, and Mary, and a young, newly-",252
Oxbridge,GPE,", ""and how you talked about your work at Oxbridge.""",277
the new moon's,LOC,"was showing the pseudo-twins the old moon in the new moon's arms, and Marjorie found herself standing by her mother",358
Oxbridge,GPE,"put them on. She found two unmistakable bills from Oxbridge beside her plate, and her father was ""horrid",366
Oxbridge,GPE,"our sons and daughters by the delicate modesty of the Oxbridge authorities in money matters, and she was, for",371
Oxbridge,GPE,But I must admit that in Marjorie's nature the Oxbridge conditions had found an eager and adventurous streak that rendered,371
Oxbridge,GPE,now being taken up in Marjorie's case by the Oxbridge tradespeople.,372
Oxbridge,GPE,The Oxbridge shopkeeper is peculiar among shopkeepers in the fact that he,373
Oxbridge,GPE,the end of their university career; and so the Oxbridge shopkeeper becomes a sort of propagandist of the charms and,373
Oxbridge,GPE,At Oxbridge she had made rather a joke of her debts.,378
Summerhay Park,GPE,"her sudden discovery that Buryhamstreet was in close proximity to Summerhay Park, indeed only three miles away. She had promised",383
nick,GPE,"of the fiercer kinds of hygienist, just in the nick of time. He had round shoulders, a large",386
England,GPE,As no people in England will ever admit they belong to the lower strata of,390
London,GPE,"going back. You'll have to come up to London with me for a little while, and see things",397
Sydney,GPE,"""And how's Sydney getting on with the music?""",401
the East Purblow Experiment,LOC,"""Father tells me a lot about the East Purblow Experiment,"" said Daffy after a perceptible interval.",410
Buryhamstreet,GPE,Mr. Magnet (who was after all staying on in Buryhamstreet) and the Rev. Jopling Baynes. Aunt Plessington liked,413
England,GPE,"""If all the humorists of England could be induced to laugh at something together.""",430
East Purblow,LOC,", sat at the end of the table with the East Purblow experiment on the tip of his tongue. He liked",440
London,GPE,"would be a house in a good central position in London where Marjorie would have bright successful lunches and dinners,",460
Oxbridge,GPE,"father, a parsimonious life, and even then the Oxbridge tradesmen and their immortal bills....",464
Oxbridge,GPE,"the idea that she was not perhaps getting on at Oxbridge so fast as she ought to do, went into",469
East Purblow,LOC,"at the end to say a few words about the East Purblow experiment, also occupied a chair on the platform.",473
the British Empire,GPE,it was gay with colour prints illustrating the growth of the British Empire from the battle of Ethandune to the surrender of Cronje,473
East Purblow,LOC,"so interesting a trial at the great carriage works of East Purblow, and the second, the Principle of Continuous Occupation",480
England,GPE,"the picture of a better, happier, more disciplined England grew upon the minds of the meeting. First she",483
America,GPE,"propos of nothing: ""What's the fare to America, Billy?"" and a voice, presumably Billy",484
East Purblow,LOC,"he called upon Mr. Pope for his promised utterance about East Purblow, could not refrain from pointing out how silly """,485
Buryhamstreet,GPE,"Lady Petchworth's proffered car, and walked back to Buryhamstreet across the park through a sleeping pallid cornfield, and",486
Wamping,GPE,"""There's a pretty bit of river between Wamping and Friston Hanger—I've wanted you to see it",495
Wamping,GPE,his plans for her approval. They would drive to Wamping and get a very comfortable little steam launch one could,496
Wamping,GPE,"Two waggonettes came from Wamping; there was room for everybody and to spare,",506
Rhine,GPE,"he said, he had travelled in steamboats; the Rhine, the Danube, the Hoogly and the Fall River",508
Danube,LOC,"he had travelled in steamboats; the Rhine, the Danube, the Hoogly and the Fall River, and particularly",508
London,GPE,"later. Manifestly Mr. Magnet must have ordered this in London, and have had it sent down, waiters and",514
Salt,GPE,"salt in everything,"" admired Mr. Pope. ""Salt from those attics of yours—Attic salt.""",518
East Purblow,LOC,"with Mr. Pope, he knew practically nothing about the East Purblow experiment except for what Mr. Magnet might have retailed to",532
Surrey,GPE,"pointing out the less obvious and more atmospheric beauties of Surrey, ""get Theodore away from Mr. Magnet if you",532
Oxbridge,GPE,with futile reiteration why she had got into debt at Oxbridge? Why she had got into debt? For such,584
London,GPE,"to be at no very remote date mistress of a London house. She was profoundly Plessingtonian, and quite the",603
Wamping,GPE,"barn, and Mr. Pope was six miles away at Wamping, lying prone, nibbling grass blades and watching a",644
OH,GPE,"shrubbery and the meadow. ""Oh, oh, OH!"" cried Mrs. Pope and Daffy. Evidently the",646
Downs,LOC,. At present the cross-country journey over the Downs or by the South Eastern Railway would be needlessly trying,700
Sahara,LOC,","" said Mr. Magnet,—""and relegation to the desert of Sahara.""",721
Wamping,GPE,"of the more remarkable incidents of the cricket match at Wamping, and made the pun he had been accustomed to",740
London,GPE,"to the absence of Magnet, who had gone to London to deliver his long promised address on The Characteristics of",746
Pensting,GPE,"a powerful craving to go to the little town of Pensting, five miles off, on the other side of",746
Buryhamstreet,GPE,", five miles off, on the other side of Buryhamstreet, to buy silk shoelaces.",746
Trafford,GPE,"the end of Buryhamstreet she came round a corner upon Trafford, and by a singular fatality he also was driving",749
South Kensington,GPE,"you have ever been in the Natural History Museum at South Kensington, and looked at Ruskin's crystal collection? I",784
Wonderlands,GPE,one studies molecular physics is quite the most beautiful of Wonderlands.... I can assure you I work sometimes like a,793
London,GPE,"at the beautiful electric trains that come towering down the London streets at nightfall, ships of light in full sail",811
byeway,GPE,"by implication on the high road and not in a byeway, and was adorned with every facetious ornament that seemed",827
England,GPE,"anchor, and caught lower down upon: ""In England there was a near kinship between laughter and tears;",837
France,GPE,appear to be the case. It was different in France. But perhaps on the whole it would be better,837
France,GPE,whole it would be better to leave the humour of France and what some people still unhappily chose to regard as,837
London,GPE,"meanness was altogether acuter. He'd bought this in London; he'd brought it down, hoping for her",857
Oxbridge,GPE,". ""Or we shouldn't have sent her to Oxbridge. There she's doing quite well—quite well",892
Buryhamstreet,GPE,"fall in love with Marjorie during his brief sojourn in Buryhamstreet and the acuteness of his disappointment, and nothing could",900
Buryhamstreet,GPE,". After the fourth day Solomonson was only kept in Buryhamstreet by sheer will-power, exerted with a brutality",918
Buryhamstreet,GPE,Crisis prevailed in Buryhamstreet that night. On half a dozen sleepless pillows souls,986
Oxbridge,GPE,The tangle of it all! And those bills at Oxbridge! She was just dragging Trafford down into her own,1008
England,GPE,") had added its quota to the intellectual heritage of England, made a simple light lunch cooked in homely village",1108
Jerusalem,GPE,"as the stamp tray, the articles of interest from Jerusalem, and the rock-crystal cenotaph, which he",1116
Buryhamstreet,GPE,"said, ""that you don't want him in Buryhamstreet."" He arrested Marjorie's forward movement towards Trafford",1136
Buryhamstreet,GPE,"""I don't think you ought to stay in Buryhamstreet, Mr. Trafford,"" said Marjorie.",1137
Buryhamstreet,GPE,"the instability of ""girlish whims,"" remained at Buryhamstreet until the family returned to Hartstone Square. The engagement",1173
Oxbridge,GPE,"Marjorie received the news of her severance from Oxbridge, Mrs. Pope thought, with a certain hardness.",1175
London,GPE,"Solomonson for a day or so, and then to London, to resume the experimental work of the research he",1177
Durgan,GPE,and fell into daydreams that gave the utmost concern to Durgan the bottle-washer.,1177
Kent,GPE,"it. He told me he was going down into Kent to think everything out."" Mr. Durgan paused impressively",1178
Himalayas,LOC,like a bath-chair perpetually starting to cross the Himalayas by virtue of a licence to do so. For,1183
breadths,GPE,"darkness of sleepless nights, that the views, the breadths, the spacious emotions which had ennobled her husband in",1185
Cambridge,GPE,"the Royal College of Science, thence to successes at Cambridge, and thence to Berlin. He travelled a little",1187
Berlin,GPE,", thence to successes at Cambridge, and thence to Berlin. He travelled a little in Asia Minor and Persia",1187
Asia,LOC,"and thence to Berlin. He travelled a little in Asia Minor and Persia, had a journey to America,",1187
Persia,GPE,"Berlin. He travelled a little in Asia Minor and Persia, had a journey to America, and then came",1187
America,GPE,"in Asia Minor and Persia, had a journey to America, and then came back to her and London,",1187
London,GPE,"to America, and then came back to her and London, sunburnt, moustached, manly, and a little",1187
Sussex,GPE,", a dignified front door and a fine gateway of Sussex ironwork much painted and eaten away. She arranged it",1188
London,GPE,"Marjorie obscured everything else, then with his return to London and his laboratory the immense inertia of habit and slowly",1192
Surrey,GPE,"bones of his being, it was away there in Surrey; the streets of London, his home, the",1192
London,GPE,"it was away there in Surrey; the streets of London, his home, the white-walled chamber with",1192
Buryhamstreet,GPE,He had left Buryhamstreet with Marjorie riotously in possession of his mind. He,1193
Durgan,GPE,"At first, to Durgan's infinite distress, he thought of her all day",1197
Surrey,GPE,"the evenings were long, the warm quiet of rural Surrey in high August filled the air. So that it",1198
London,GPE,was with a kind of amazement he found her in London and in November close at hand. He was called,1198
china,GPE,"It was like meeting her as a china figure, neat and perfect and two inches high.",1204
Kensington Gardens,GPE,They met in Kensington Gardens with an air of being clandestine and defiant. It,1208
London,GPE,"sunlight, soft air, and tender beauty with which London relieves the tragic glooms of the year's decline.",1208
New York,GPE,"ought to be squirrels here, as there are in New York,"" he said at last.",1215
London,GPE,He was chiefly ashamed of his scientific preoccupations during that London interval. He had thought of a thousand things;,1226
Italy,GPE,"was determined to elope with him, to go to Italy, and there have an extraordinarily picturesque and beautiful time",1226
Baedeker,GPE,"the evening between geography, as it is condensed in Baedeker and Murray on North Italy, Italian Switzerland and the",1227
Murray,GPE,"between geography, as it is condensed in Baedeker and Murray on North Italy, Italian Switzerland and the Italian Riviera",1227
North Italy,GPE,", as it is condensed in Baedeker and Murray on North Italy, Italian Switzerland and the Italian Riviera, and a",1227
Switzerland,GPE,"condensed in Baedeker and Murray on North Italy, Italian Switzerland and the Italian Riviera, and a study of the",1227
London,GPE,"the teeth of all opposition and bringing her back to London. It would have to be done decently, of",1242
London,GPE,conclusive decisions. The stiffness of their first encounter in London had altogether vanished. She was at her prettiest and,1249
Boulogne,GPE,"disappearance, notes on pincushions and defiantly apologetic letters from Boulogne, but his mother's atmosphere had been a gentler",1250
Italy,GPE,"turned to the things they meant to do. ""Italy!"" she whispered, ""Italy!"" Her",1267
Italy,GPE,"do. ""Italy!"" she whispered, ""Italy!"" Her face was alight with her burning expectation",1267
Waterloo,GPE,"square, as if the British square so famous at Waterloo for its dogged resistance to all the forces of the",1280
Trafford,GPE,A feeling of helplessness came over Trafford. The curious irritation Mr. Pope always roused in him,1300
Kensington Gardens,GPE,"be impossible that day. He changed his direction for Kensington Gardens, and in the flower-bordered walk near the",1324
Plymouth,GPE,"presently there came a letter from Cousin Susan Pendexter at Plymouth. The weather was beautiful, Marjorie must come at",1337
London,GPE,dressing-bag and a few small articles back to London from Plymouth. Suffice it that she lied desperately and,1339
Plymouth,GPE,bag and a few small articles back to London from Plymouth. Suffice it that she lied desperately and elaborately.,1339
France,GPE,boat cleared the pier and turned about and headed for France. They walked the upper deck together and stood side,1345
Italy,GPE,"""Look!"" she said. ""Italy! There's sunshine and all sorts of beautiful things",1349
Italy,GPE,Italy gave all her best to welcome them. It was,1352
dewlapped oxen,GPE,"shrine and now a yoke of soft-going, dewlapped oxen, now a chapel hung about with ex votos,",1352
Sesia,GPE,"jewels to her, Varasca, Croglio, Ronca, Sesia, Monteggio. They walked, or sat by the",1352
Monteggio,GPE,"her, Varasca, Croglio, Ronca, Sesia, Monteggio. They walked, or sat by the wayside and",1352
Monte Rosa,GPE,"all against the translucent blue hung the white shape of Monte Rosa, that warmed in colour as the evening came.",1352
England,GPE,"outside a café and read them, suddenly mindful of England again. Incipient forgiveness showed through Mrs. Pope's reproaches",1354
Alps,LOC,off up Monte Mottarone—whence one may see the Alps from Visto to Ortler Spitz—trusting to find the,1355
Orta,GPE,was in a boat among reeds upon the lake of Orta that Trafford first became familiarized with the idea that Marjorie,1362
Oxbridge,GPE,"for a time. But there were various debts to Oxbridge tradespeople. How much? Well, rather a lot",1364
London,GPE,"""has its drawbacks! The street-boy in London says, 'Shut your mag.' No,",1388
London,GPE,"must end at last, so back they came to London, still very bright and happy. And then,",1389
Oxbridge,GPE,", just as her estimate of fifty pounds for her Oxbridge debts had always been. She assured herself she was",1390
Oxbridge,GPE,"and already nearly forgotten distresses, worked very well at Oxbridge, she refrained from any additions until all the accounts",1390
Trafford,GPE,", a lowness which brought it within the means of Trafford. Marjorie knew very clearly that her father would say",1393
Bokhara,GPE,saw in a window in Regent Street a number of Bokhara hangings very nobly displayed. They were splendid pieces of,1395
Bokhara,GPE,was to use. And the brass rod of the Bokhara hanging that was to do instead of curtains released her,1396
Kensington,GPE,"bookcase on which it stood was a happy discovery in Kensington, just five feet high, and with beautiful oval",1396
Bokhara,GPE,"good lady came and admired everything, and particularly the Bokhara hangings. She did not seem to appraise, but",1398
London,GPE,And now these young people had to resume life in London in earnest. The orchestral accompaniment of the world at,1401
Italy,GPE,"their hitherto unsustained duet. It had been inaudible in Italy. In Chelsea it had sounded, faintly perhaps but",1401
London,GPE,"turbid solicitudes as these were flowing in again from the London world to which she had returned, and fouling the",1411
Trafford,GPE,"the bright, romantic clearness of Marjorie's life, Trafford, in his ampler, less detailed way was also",1411
Dover,GPE,the Professor of Physics in the great Oxford laboratories. Dover and Trafford had one of those warm friendships which spring,1415
Dover,GPE,brilliant promise. It was all the more affectionate because Dover had been a friend of Trafford's father. These,1415
Dover,GPE,and fine jesting about the big fireplace there. Under Dover's broad influence they talked more ideas and less gossip,1415
London,GPE,"about reputations, topics from the morning's papers, London architecture, and the commerce in ""good stories""",1415
London,GPE,. Trafford only began to realize on his return to London how large a share this intermittent perennial conversation had contributed,1415
Dover,GPE,"knew himself quite definitely that there was a joy in Dover's laugh and voice, a beauty in his face",1416
Dover,GPE,and the occasion was too provocative for any one about Dover's fireplace to avoid the topic. Buzard's presence,1419
Dover,GPE,"the topic. Buzard's presence, perhaps, drove Dover into an extreme position on the other side; he",1419
Dover,GPE,"their moral qualities. ""More moral!"" cried Dover, ""more self-restraint! Not a bit",1425
Dover,GPE,"don't or won't understand me,"" said Dover. ""It isn't a matter of education or",1429
Dover,GPE,Buzard intervened with instances. Dover would have none of them. He displayed astonishing and,1432
Dover,GPE,"""There was Curie,"" said Dover. ""No woman alone has done such things.",1433
Dover,GPE,"renewed his protests, talking at the same time as Dover, and was understood to say that women had to",1434
Dover,GPE,"""And that's my crowning disappointment,"" cried Dover. ""If there was one thing in which you",1435
Dover,GPE,"""No, no!"" cried Trafford to Dover.",1436
Dover,GPE,"""Doing it cheerfully!"" insisted Dover.",1439
Dover,GPE,"Presently Dover, fingering the little glass of yellow chartreuse he had",1443
Dover,GPE,". ""I've had my science,"" said Dover.",1446
Philadelphia,GPE,"auriferous waste which is so abundant in the drainage of Philadelphia, a company whose shareholders were chiefly higher thought disciples",1448
Bokhara,GPE,"all slightly improper, and even such objects as the Bokhara hangings failed to extort more than an insincere, """,1449
Bokhara,GPE,the charm and decision of Marjorie's use of those Bokhara embroideries.,1470
England,GPE,"in Whitehall than professors of physics in the whole of England.""...",1497
Mediterranean,LOC,"'s favourite images,—no doubt the reader knows that abundant fleshy Mediterranean weed and the weakly unpleasant wateriness of its substance.",1508
Durgan,GPE,with the hours slipping by disregarded. He sent out Durgan to get him tobacco and tea and smoked-salmon,1511
Trafford,GPE,"Up to that moment it had never occurred to Trafford that anybody one really cared for, could be anything",1535
Trafford,GPE,The world of Trafford and Marjorie was filled and transfigured by the advent of,1563
falconlike,GPE,"voice and bearing, his admiration for the swift, falconlike swoop of her decisions, for the grace and poise",1566
London,GPE,and then suddenly she grew unutterably weary and uncomfortable in London. The end of April came hot and close and,1572
bracken,GPE,"so thick but that there were glades of bluebells, bracken and, to be exact, in places embattled stinging",1572
London,GPE,"go for walks with, while he was away in London.",1572
London,GPE,"to the use of chloroform, and the nurse from London sulked under his directions and came and discussed his methods",1581
the brightening east,LOC,"so of purple cloud waning to a luminous pink on the brightening east, the exquisite freshness of the air. And still",1585
Durgan,GPE,to be made. Trafford revived the drooping spirits of Durgan by a renewed punctuality in the laboratory. He began,1596
æsthetic,GPE,"it was a stimulating novel, now a gleam of æsthetic imaginativeness come, Heaven knows whence, that dominated her",1603
Bokhara,GPE,"fading and shrinking beside the bright colours of Marjorie's Bokhara hangings, in the presence of little Margharita pink and",1605
Sydney,GPE,"the show with Sydney Flor and old Mrs. Flor, Sydney's mother, and a kind of excitement had come",1608
Sydney,GPE,". ""You're overrunning your allowance,"" said Sydney. Disputing the point, they made inquiries for the",1608
Croydon,GPE,". ""I have just been earning two guineas at Croydon, of all places, administering comminuted science to fools",1623
London,GPE,"With them, as with thousands of young couples in London to-day, the breadwinner was overworked, and",1636
St. Francis,GPE,"was writing a play, a wonderful passionate play about St. Francis, and only she could inspire and advise him.",1638
London,GPE,"London, of course, is always full of Movements.",1644
politer,GPE,"of medical or religious practice, dress reform, the politer aspects of socialism, the encouragement of æronautics, universal",1644
London,GPE,"If Heaven by some miracle suddenly gave every Movement in London all it professed to want, our world would be",1644
Cambridge,GPE,"feminist writer, and a young man just down from Cambridge who had written a decadent poem, were the only",1646
England,GPE,paramount duty at the present time. The women of England had to say quietly but firmly to the census man,1647
England,GPE,day on Monday; the reply of the women of England must be not to sleep in a house that night,1647
England,GPE,"following afternoon. All through that night the women of England must be abroad. She herself was prepared, and",1647
London,GPE,sleep safe from all counting. In every quarter of London there would be houses of refuge like hers. And,1647
Trafford,GPE,It occurred suddenly to Trafford that he could go now; that it would be,1654
Croydon,GPE,"explanation: ""And I've got to be in Croydon by half-past ten to lecture to a pack",1699
Croydon,GPE,"""look at the clock. I shall miss that Croydon lecture!"" He pushed her from him. """,1737
Croydon,GPE,She tried to follow him on his journey to Croydon. Now he'd have just passed out of London,1740
Germany,GPE,"his reputation is immense, and he's known in Germany, and there are translations into Russian; but he",1766
America,GPE,"into Russian; but he's still got to conquer America, and he isn't really well known yet in",1766
France,GPE,", and he isn't really well known yet in France. They read him, of course, and buy",1766
America,GPE,"read him, of course, and buy him in America, but they're—restive. Oh! I do",1766
London,GPE,"and cool and spacious surroundings. She wanted to leave London and its shops, and the home and the movements",1786
Trafford,GPE,"reconstruction. She knelt upon the white sheepskin hearthrug at Trafford's feet one night, and told him of her",1786
Switzerland,GPE,"cold glaciers on their flanks. Could they get to Switzerland? If they travelled second class throughout, and took",1786
Switzerland,GPE,fresh beginnings that had made their first walk in Italian Switzerland so unforgettable. She was filled with the happiness of,1787
Fribourg,GPE,", and the weather was changeable. They started from Fribourg and walked to Thun and then back to Bulle,",1788
Thun,GPE,"was changeable. They started from Fribourg and walked to Thun and then back to Bulle, and so to Bultigen",1788
Geneva,GPE,"to Bultigen, Saanen, Montbovon and the Lake of Geneva. They had rain several days, the sweet,",1788
England,GPE,"who are accustomed to the hard and driven downpours of England, and in places they found mud and receding snow",1788
England,GPE,"must go back to begin the hard new life in England, and there was something very attractive—they did",1798
Geneva,GPE,the Maynards in their lake-side villa close to Geneva. During all that time they seemed lifted off the,1806
Bokhara,GPE,", and the little inadequate, but decidedly good, Bokhara embroidery that dominated it like a flag, that lit",1809
æsthetic,GPE,", but now in the presence of Mrs. Lee's æsthetic exuberances, Trafford at least understood. He surveyed the",1809
St. Gingolph,GPE,"to the mysteries of distance in the great masses above St. Gingolph, and it seemed for the first time that perhaps",1809
Galway,GPE,"a little man with fine-cut features and a Galway accent was Rex the playwright; a tall, grey",1812
Mediterranean,LOC,"woman and the magnificence of women, old as the Mediterranean and its goddesses, and altogether novel to his mind",1814
china,GPE,"question before her thoughts flew off to three trophies of china and silver, struggling groups of china boys bearing up",1815
china,GPE,"three trophies of china and silver, struggling groups of china boys bearing up great silver shells of fruit and flowers",1815
Düsseldorf,GPE,"'re German work. They came from a show at Düsseldorf last week. Ben saw I liked them, and",1815
Israel,GPE,"girl of perhaps eleven, and a sturdier daughter of Israel of nine. A nurse in artistic purple followed,",1830
Trafford,GPE,"him for their morning kiss, and it seemed to Trafford that Lee at least was an altogether happy creature as",1831
Trafford,GPE,"healthy little Jews and Jewesses seemed to open out to Trafford, hygienically reared, exquisitely trained and educated. And",1848
Paris,GPE,himself packed painfully with Marjorie in the night train to Paris. His head ached with the rattle and suffocation of,1853
Paris,GPE,"In Paris there was a dispute with an extortionate cabman, and",1865
Dieppe,GPE,"dispute with an extortionate cabman, and the crossing from Dieppe to Newhaven was rough and bitterly cold. They were",1865
Newhaven,GPE,"an extortionate cabman, and the crossing from Dieppe to Newhaven was rough and bitterly cold. They were both ill",1865
Croydon,GPE,"bundle of Science Note proofs, and two letters from Croydon and Pinner to alter the hours of his lectures for",1865
Bokhara,GPE,"how dark it was, and how small. Those Bokhara embroideries that had once shone so splendid, now,",1866
London,GPE,"to talk to Solomonson, who was now back in London. ""Solomonson,"" he said, ""you",1895
Trafford,GPE,"knew he could do everything but originate, and in Trafford he recognized just that rare combination of an obstinate and",1937
Labrador,GPE,and Marjorie at last to make their extraordinary raid upon Labrador. In a week more things happen in the thoughts,1949
Durgan,GPE,"of one experimenter working with the alert responsive assistance of Durgan, a multitude of human beings—even in the",1952
the Forbidden City,GPE,the hosts of Genghis Khan or the social life of the Forbidden City. Consider the limitations of his world. In all,1953
London,GPE,"he had never been beyond a certain prescribed area of London's immensities, except by the most casual and uninstructive",1953
Kensington,GPE,most casual and uninstructive straying. He knew Chelsea and Kensington and the north bank and (as a boy),1953
the north bank,GPE,"and uninstructive straying. He knew Chelsea and Kensington and the north bank and (as a boy) Battersea Park, and",1953
Kensington,GPE,"boy) Battersea Park, and all the strip between Kensington and Charing Cross, with some scraps of the Strand",1953
Holborn,GPE,"Tottenham Court Road and fragments about the British Museum and Holborn and Regent's Park, a range up Edgware Road",1953
