Location,ent_type,context,p_no
brown holland,LOC,"only stipulated that her sisters should be well fenced in brown holland, and when Miss Winter looked grave, said,",816
Coral Islands,LOC,"on end. ''Tis such a horrid subject, Coral Islands! As if there was any thing to be said",824
Babylon,GPE,"form. His subject was a river, and hers Babylon; but, altering a line or two, it",1044
Stoneborough,GPE,he had said of the temptations of the school at Stoneborough. The Doctor listened and considered; at last he,1088
Stoneborough,GPE,", Ethel, Mary! There stands the Dux of Stoneborough! Where's papa?'",1174
Alcaics,GPE,"done smack; smooth, without a scratch, in Alcaics, and Cheviot heard Wilmot saying, 'twas no",1189
Leicester,GPE,"worse, for Cheviot thought Queen Elizabeth's Earl of Leicester was Simon de Montfort; and didn't know when",1190
Leicester,GPE,"'But anyone would know Leicester, because of Kenilworth,' said Harry; '",1192
Kenilworth,GPE,"'But anyone would know Leicester, because of Kenilworth,' said Harry; 'and I'm not",1192
Stoneborough,GPE,"nature of the English gentleman. He was a thorough Stoneborough boy, had followed the politics of the Whichcote foundation",1216
Queens,GPE,"— 'O, give us for our Kings such Queens,    And for our Ducks such Drakes.'",1220
Edinburgh,GPE,"they went through the University together, and were at Edinburgh and Paris, but they have never met since he",1324
Paris,GPE,"through the University together, and were at Edinburgh and Paris, but they have never met since he set up",1324
London,GPE,"but they have never met since he set up in London, and grew so famous. I believe it would",1324
the golden hills,LOC,"of her Scottish hills. Well, your's are the golden hills of heaven, now, my Maggie!' he",1368
Stoneborough,GPE,"part, I am very glad for the sake of Stoneborough; I like a town boy to be at the",1396
London,GPE,"of this week was appointed for the visit of the London surgeon, Sir Matthew Fleet, and the expectation caused",1462
London,GPE,'Those fellows in London do keep up to the mark! But I would,1489
Edinburgh,GPE,"again, and only remembered him as he was at Edinburgh, as I remember dear old Spencer. It is",1506
London,GPE,a grievous thing! Ruined entirely! No doubt that London life must be trying— the constant change and bewilderment,1506
London,GPE,I am glad I never had anything to do with London!',1506
London,GPE,"Sir Matthew Fleet had met another old college friend in London, and was answering his inquiries for the Dick May",1508
Lichfield,GPE,Lines on a Monument at Lichfield.,1510
Whitefoot,LOC,"a good deal of sitting in the carriage, holding Whitefoot, so if you think you shall be cold or",1610
Lebanon,GPE,", to whom the Grange had belonged, brought from Lebanon by a pilgrim, perhaps; and then he tried",1619
Newfoundland,LOC,"note of a dog, and beheld a large black Newfoundland dog leaping about the horse in great indignation. '",1620
Jericho,GPE,"shrinking from strangers, Norman privately wished Mr. Rivers at Jericho, as he gave the reins to a servant,",1622
Stoneborough,GPE,is the head of the school—a thing we Stoneborough men think much of.',1624
Paris,GPE,"opportunities of seeing paintings during his time of study at Paris, and in a brief tour to Italy. Since",1626
Italy,GPE,"study at Paris, and in a brief tour to Italy. Since that time, few good pictures had come",1626
Nipen,GPE,"of the little Italian, and was told it was Nipen, because it had once stolen a cake, much",1628
London,GPE,"all the talk of the literary, cultivated society in London, and must find it dullish work here.'",1656
Cambridge,GPE,", whom I had not seen since we were at Cambridge together, and we got on that and other matters",1658
London,GPE,", and we got on that and other matters—London people have an art of conversation not learnt here,",1658
Stoneborough,GPE,"son, and lasted till, about a mile from Stoneborough, they descried three figures in the twilight.",1664
Georgics,GPE,"back, when his father was examining him in the Georgics, and he, dull by nature, and duller",1729
London,GPE,". Some relations would be glad to receive them in London, and Alan Ernescliffe, who was studying steam navigation",1831
Woolwich,GPE,"and Alan Ernescliffe, who was studying steam navigation at Woolwich, volunteered to meet them, and go with them",1831
Portsmouth,GPE,"volunteered to meet them, and go with them to Portsmouth.",1831
London,GPE,"dockyard, the Victory, the block machinery. And London—while Dr. May went to transact some business,",1835
London,GPE,"Museum, and though he had intended to see half London besides, there was no tearing him away from the",1835
Elgin,GPE,"besides, there was no tearing him away from the Elgin marbles; and nothing would serve him, but bringing",1835
London,GPE,"same elsewhere. Six acquaintances he had met unexpectedly in London, and two at Portsmouth.",1835
Portsmouth,GPE,"he had met unexpectedly in London, and two at Portsmouth.",1835
London,GPE,a man with eleven children hadn't need go to London very often.',1847
plumy,GPE,"'m warm,' said Meta, tossing off her plumy hat, as she established herself, with her feet",1911
Stoneborough,GPE,"shone into the great west window of the school at Stoneborough, on its bare walls, the master's desks",2039
Stoneborough,GPE,"he was quite ready to accept the feeling prevalent at Stoneborough, that truth was not made for school-boys",2075
Ballhatchet,GPE,'So you have been at Ballhatchet's gate? I can't think what could take,2081
London,GPE,"for it appeared that ever since Norman's return from London, he had been assisting Richard, who was not",2114
Flora,GPE,"crowd opening as well as it could, in came Flora and Blanche, while Norman's head was seen for",2271
Stoneborough,GPE,"to the Sunday-school and penny-club at Stoneborough, and, this being proclaimed, and the children",2281
Flora,GPE,as she could. It was pleasanter to look at Flora.,2325
London,GPE,"yet little within her reach—parties, balls, London itself, and, above all, the satisfaction of",2347
Leicestershire,GPE,"; she had the receipt from her grandmother up in Leicestershire. Won't you taste a bottle, sir?",2379
Stoneborough,GPE,"a positive deprivation to him. Almost every native of Stoneborough felt strongly the encroachment of the brewer, and the",2404
Hampden,GPE,"court—Anderson's a fine specimen of the village Hampden style, about Britons never suffering indignities, and free",2405
Stoneborough,GPE,"their own chance of unjust gains, coming here to Stoneborough to cut them off from their own path. He",2407
Groveswood,GPE,"gone out, but Mr. Lake's son, at Groveswood, has an attack on the head, and I",2484
Lake,LOC,"Norman knew young Lake, who had been a senior boy when he first",2494
Lake,LOC,", and a silence had succeeded the conversation about the Lake family, when Norman spoke:",2496
Groveswood,GPE,"then I wondered as I lay on the grass at Groveswood, whether she would have thought it best for me",2516
Lake,LOC,"something in the place, and, in watching poor Lake's windows, that made me not able to dwell",2518
Portsmouth,GPE,'From Portsmouth. He does not say whether he has seen Harry,2605
Pacific,LOC,"or, perchance, on the coral shoals of the Pacific.",2607
London,GPE,"proceeded to exhort Mr. Rivers to bring his daughter to London, or its neighbourhood, where she might have masters",2688
London,GPE,"Mr. Rivers dreaded London—never was well there, and did not like",2689
Flora,GPE,"to look at her, to the extreme discomfiture of Flora and Norman, evidenced by one by a grave '",2701
Pacific,LOC,back. They think we shall have orders for the Pacific.',2747
Stoneborough,GPE,"'Exactly so, especially at Stoneborough!' said the Doctor.",2785
Wales,GPE,"'Oh, to Wales. I knew nothing of it till they were off",2831
the Red Sea,LOC,"with her, when I asked how the Israelites crossed the Red Sea, seemed never to have heard of them.'",2840
Cygnus,LOC,"came in, in full dispute as to which was Cygnus and which Aquila, while Blanche was talking very grandly",2863
London,GPE,", and I had not time. Besides, a London grand young lady—Oh!' and Ethel shook",2878
Maplewood,GPE,is heir-at-law. Mr. Ernescliffe of Maplewood! Does it not sound well? It is a,2912
Shropshire,GPE,"sound well? It is a beautiful great place in Shropshire, and Alan and I mean to run off to",2912
Stoneborough,GPE,", for the lady in question had only come to Stoneborough for a couple of days with an infirm mother,",2920
Flora,GPE,Hasty and eager inquiries broke out from Flora and Ethel.,2955
Australia,GPE,"' said Harry. 'If we should get to Australia, or New Zealand—but then, perhaps,",3049
New Zealand,GPE,". 'If we should get to Australia, or New Zealand—but then, perhaps, there would be no",3049
Wales,GPE,"while the spy-glass was yet pointed full at Wales, had hold of a pair of stout legs,",3097
Stoneborough,GPE,"from the east, when, by the compass, Stoneborough was north-north-west. And then the",3098
Nipen,GPE,"over one another, while Meta frolicked joyously, with Nipen after her, up and down the mounds, chased",3098
thyme,GPE,", embroidered with every minute blossom of the moor—thyme, birdsfoot, eyebright, and dwarf purple thistle,",3099
birdsfoot,GPE,"with every minute blossom of the moor—thyme, birdsfoot, eyebright, and dwarf purple thistle, buzzed and",3099
Milford Haven,GPE,"again. Was not yonder the very high road to Milford Haven, and thus must not 'fair Fidele's grassy",3100
Venus,LOC,"Venus Victrix ,' said Ethel, 'the ancestral Venus! Ha! don't you see? there she",3112
dipthong,GPE,"sure that could not be, because there was no dipthong; and a fresh theory was just being started,",3115
Wellington,GPE,doing with Harry's old medal of the Duke of Wellington?',3116
Nipen,GPE,"and the feast was spread without any worse mishap than Nipen's running away with half a chicken, of which",3119
Nipen,GPE,"very immorally,' as Norman told her, comforted Nipen with a large share of her sandwiches. Harry armed",3120
Cheshire,GPE,"no, Sir; I lived with grandmother up in Cheshire, but she is dead now, and father is",3129
Portsmouth,GPE,"wrote down I was to be sent to him at Portsmouth, to go to sea with him.'",3129
New Zealand,GPE,"'My aunt in New Zealand,' explained Ethel.",3137
New Zealand,GPE,'Have you an aunt in New Zealand?' cried Meta. 'I never heard of,3138
Edinburgh,GPE,"a pretty story altogether. He was an officer at Edinburgh, and fell in love with Aunt Flora, but",3145
Whitford,GPE,"and somehow Mr. Arnott turned up again, quartered at Whitford, and papa talked over my Uncle Mackenzie, and",3145
New Zealand,GPE,"to go out to the colonies. They went when New Zealand was very new, and a very funny life they",3145
Alps,LOC,of standing on the summit of the Giant of the Alps.',3200
West,LOC,"—but he sailed once in the Glory of the West, and there they had a monkey that was picked",3202
Africa,LOC,"there they had a monkey that was picked up in Africa, and one day this old fellow found his queer",3202
Tamerlane,GPE,", but slain by a tile—Julius Cæsar—Tamerlane—all the rest, and she hoped that one",3204
disport,GPE,"in the glory of the flood of sunbeams, and disport itself over the flowers, and glance in the sunny",3212
Stoneborough,GPE,and begged to be allowed to drive him home to Stoneborough in the gig.,3214
Stoneborough,GPE,", who had before intended to remove his son from Stoneborough, had, in the course of the holidays,",3223
Stoneborough,GPE,"a grudge now I am going away. We are Stoneborough fellows both, you know, after all.'",3246
Stoneborough,GPE,Mr. Wilmot would not be at Stoneborough after Christmas. His father's declining health made him,3259
Maplewood,GPE,"uncertain; I do not know the wants of the Maplewood people, and I must provide for Hector. I",3398
Plymouth,GPE,"Then she sailed; she sent in her letters to Plymouth, and her final greetings by a Falmouth cutter—",3410
Cherry,GPE,"Ethel was quite disappointed in her, though not in Cherry, who meekly tried to silence her mother, begged",3427
Stoneborough,GPE,"Cherry, and in it her scholars drew her to Stoneborough every Sunday, and slowly began to redeem their character",3429
Stoneborough,GPE,the habit of shrinking out of their way—the Stoneborough children did so instead; and Flora and Ethel were,3429
Stoneborough,GPE,"Cocksmoor always seemed to them wise in comparison with the Stoneborough girls, and the Sunday-school might have become",3429
Stoneborough,GPE,"then, when mortified by hearing what was done at Stoneborough, Fordholm, or Abbotstoke, Ethel would make vigorous",3430
Stoneborough,GPE,"to have to take a son of mine away from Stoneborough; but Norman is the best judge, and be",3491
Oxford,GPE,. He had much to tell of his ecstasy with Oxford. Stoneborough Minster had been a training in appreciation of,3611
Stoneborough,GPE,"settled that when I go to Balliol, you leave Stoneborough, and go to Mr. Wilmot as pupil. Those",3643
Stoneborough,GPE,such usage as this! I little thought it of Stoneborough fellows!',3657
Stoneborough,GPE,"given his help, but he was preparing to leave Stoneborough, and there was great concern at the parting with",3728
Maplewood,GPE,"brother's past doings, and on future schemes for Maplewood. For the rest, he restored to the house",3731
Stoneborough,GPE,"said Ethel, disregarding, 'she stirs up all Stoneborough to hear what the Miss Mays are doing at Cocksmoor",3746
London,GPE,Lady Leonora Langdale and her fine daughter come down from London? Would Mrs. Hoxton spend the time in making frocks,3762
London,GPE,'Her coming home from London was exactly a specimen of that sacrifice—and no,3790
London,GPE,"spring. You know Mr. Rivers is always ill in London: indeed, papa says it would be the death",3794
London,GPE,"the Langdales were satisfied, thinking that, once in London, they should keep her. They little knew Meta",3796
London,GPE,'What did they do with her in London?' asked Norman.,3797
London,GPE,"her poor old father, to all the pleasures in London. Oh! I was so glad they came!",3802
Troy,GPE,"play afterwards consisted in fighting o'er again the siege of Troy on the floor, with wooden bricks, shells,",3842
Stoneborough,GPE,"hinting at anything she thought creditable, and thus the Stoneborough public had become aware of the exertions of the May",3844
Cleveland,GPE,"study the useful,' said Flora. 'The Cleveland set will be sure to deal in frippery, and",3855
Africa,LOC,"have saved. Mental arithmetic, and the rivers of Africa, had little power to strengthen the soul against temptation",3867
Oxford,GPE,"kept up a warm, clear-sighted interest in Oxford, throughout his long life. His anecdotes, his",3876
Stoneborough,GPE,which made Ethel sigh to think of the contrast with Stoneborough. —In such conversation they came to the entrance,3876
Cleveland,GPE,"all such works. On the other hand, the Cleveland stall seemed chiefly to rely for brilliance on the wit",3904
Cleveland,GPE,"Miss Cleveland's counter was not ill set-out, but",3922
Cleveland,GPE,"Tom. There was a post-office at Miss Cleveland's stall, where, on paying sixpence, a",3947
Cleveland,GPE,"worth the moderate price set on them. At Miss Cleveland's counter, there was much noisy laughter—many",3954
Stoneborough,GPE,"; and it seemed to be very popular with the Stoneborough people, and to carry on a brisk trade.",3954
Stoneborough,GPE,'Your great picture of Stoneborough!' said Mary.,3958
Stoneborough,GPE,"'Do you think I cannot manage the Stoneborough folk?' said Flora, looking radiant with good",4056
supplanter,GPE,","" whom Ethel knew to be Cherry's intended supplanter. She looked piteously at Flora, who only smiled",4074
Stoneborough,GPE,"dear Mr. Holloway might be prevailed on to come to Stoneborough, to preach a sermon in the Minster, for",4078
Stoneborough,GPE,"lands were under the Crown; she knew that the Stoneborough people once had a right to pasture their cattle,",4079
Market Stoneborough,GPE,"was addressed to the Reverend Richard May, D.D., Market Stoneborough, and the letter began, 'Reverend Sir.",4095
England,GPE,"was from a Clergyman far away in the north of England, who said he could not, though a stranger",4096
Stoneborough,GPE,"her phraseology, to go on her bare knees to Stoneborough, only to see Miss Athel again.",4098
Stoneborough,GPE,"she said, Una did—as they passed through Stoneborough —run down the street before she was aware,",4099
Scotland,GPE,"the nine ladies very anxious, the Principal wrote from Scotland, where he was spending the Long Vacation, and",4128
Nipen,GPE,"came, and was caressed, till her own graceful Nipen was ready to fight with the uncouth Toby, for",4169
Greece,GPE,"and I had a famous reading of ""Thirlwall's Greece.""'",4195
nick,GPE,"girl, to let her grow up, with a nick-name attached to her.'",4208
Vesuvius,LOC,"of those boyish days had not been forgotten, the Vesuvius scenery was much as Ethel had once described it,",4240
London,GPE,"of the Stoneborough ladies that she must be going to London, and, at the requests, as a great",4390
London,GPE,"mantle, was, indeed, ordered from Meta's London dress-maker; but, for the rest,",4390
Brussels,GPE,"their concealed disappointment at finding no under garments trimmed with Brussels, lace, nor pocket handkerchiefs all open-work",4390
Rivers,LOC,", grateful patients of her father, and the whole Rivers and Langdale connection; but, in spite of the",4390
Langdale,LOC,"patients of her father, and the whole Rivers and Langdale connection; but, in spite of the brilliant uselessness",4390
Flora,GPE,"probably because all latent jealousy of Ethel had ceased in Flora's mind. Hitherto, she had preferred the being",4393
Etheldred,GPE,For Etheldred was terrified at the prospect of becoming responsible housekeeper.,4394
London,GPE,"Flora. 'I shall meet Sir Henry Walkinghame in London, and will talk to him. We shall yet",4398
Denmark,GPE,", what Est il possible was to his namesake of Denmark.",4415
Stoneborough,GPE,"all the Abbotstoke children—all Flora's class at Stoneborough, and as many Cocksmoor scholars as could walk so",4435
Flora,GPE,"at once desolate and intrusive, she sat down in Flora's fire-side chair, opened her desk,",4444
bridemaid,GPE,"only not quite sure whether she had been bride, bridemaid, or bridegroom.",4481
Paris,GPE,"soon returning—they had spent the early spring at Paris, had wandered about in the south of France,",4492
France,GPE,"at Paris, had wandered about in the south of France, and now were at Paris again. Flora's",4492
Paris,GPE,"in the south of France, and now were at Paris again. Flora's letters were long, descriptive,",4492
Stoneborough,GPE,"railroad, whose station was nearer to Abbotstoke than to Stoneborough, therefore, instead of their visiting the High-",4495
Greenland,GPE,'A Greenland salad! But don't talk of oil—I,4507
Spain,GPE,'Oh! how delightful—and Spain too!',4510
Stoneborough,GPE,"the large bay window, commanding a beautiful view of Stoneborough, and filled, but not crowded, with every",4527
Paris,GPE,"'Paris fashions?' said Ethel, carelessly.",4532
Thames,GPE,"you, you will find yourself ready to set the Thames on fire. No, my dear tea-kettle",4544
Paris,GPE,"a little brisk Frenchwoman, whom Flora had acquired at Paris. The former, who was quite used to adorning",4545
Paris,GPE,"Flora had omitted no one. There was a Paris present for every servant at home, and a needle",4547
George Rivers,LOC,that Norman was right in saying there was more in George Rivers than met the eye.,4550
Stoneborough,GPE,"might not miss him, she was carried away from Stoneborough.",4552
Montrose,GPE,"a ballad about him. Then they were out with Montrose, and had their castle burnt by the Covenanters,",4562
Carlisle,GPE,"been Jacobites, and one barely escaped being beheaded at Carlisle! I want to hear the rights of it!",4562
England,GPE,"yourself,"" when, the fact is, ""England has forty thousand men,    We trust, as",4609
England,GPE,"'Not so good as ""England expects every man to do his duty."" That",4611
Westminster Abbey,GPE,""" That serves for those who cannot look to Westminster Abbey.'",4611
Homildon,GPE,"better to have been the Swinton or the Gordon at Homildon, than all the rest put together.'",4613
Stoneborough,GPE,"the portly form and wooden face of the superintendent at Stoneborough, she was afraid that the comparison would not soon",4623
Cambridge,GPE,of frolics that reminded Ethel of her father's old Cambridge adventures.,4638
Blenheim,GPE,"At Blenheim, perhaps he thought he had given an overdose of",4640
the rocky glen,LOC,"and his sister Marjorie, and the little Church in the rocky glen. He gave the history of the stolen meetings of",4640
England,GPE,"Montrose,"" now that the upper structure of young England was for a little while put aside.",4640
glen,LOC,"came vivid descriptions of the scenery, especially his own glen with the ruined tower, and ardent wishes that his",4642
Edinburgh,GPE,"know Marjorie. She could quite echo the wish, Edinburgh and Loch Katrine had been the visions of her life",4642
Stoneborough,GPE,with him and pay his long-promised visit to Stoneborough. He should have come long ago. He had,4643
Christchurch,GPE,"accompaniments of Church service, they went to walk in Christchurch meadows. They had begun altogether by comparing feelings—",4651
Oxford,GPE,"him and his sons, as to the beauties of Oxford and Cambridge—a fight in which, hitherto,",4684
Cambridge,GPE,"his sons, as to the beauties of Oxford and Cambridge—a fight in which, hitherto, they had",4684
Kenilworth,GPE,"College, to return round by Warwick Castle, and Kenilworth, as designed. Should she lose all this for",4719
Rivers,LOC,"'I am glad to hear it. This Rivers is such a lout, that I could not tell",4727
Paris,GPE,", and it has embellished you more than all my Paris fineries.'",4740
Pacific,LOC,"Harry. He said it was the day for the Pacific mail, and that Harry's pleasure would be the",4764
Sydney,GPE,"it is merely this—she has not come into Sydney so soon as expected, which you knew before.",4768
Heber,GPE,"not admirable, and declaring the poem might rank with Heber's Palestine, or Milman's Apollo.",4781
Palestine,GPE,", and declaring the poem might rank with Heber's Palestine, or Milman's Apollo.",4781
the South Sea,LOC,"a naval captain—who had been making discoveries in the South Sea, and that he had scouted the notion of harm",4789
Edinburgh,GPE,"his Scottish recollections, and talking to young Ogilvie about Edinburgh.— Once, there was a private consultation.",4795
Highlands,LOC,"take home with him, and thence to see the Highlands, so as to divert his anxiety for Harry,",4796
Etheldred,GPE,Etheldred's dream was over. She had wakened to the,4802
Oxford,GPE,Dr. Spencer asked her whether she had been staying in Oxford.,4806
Cambridge,GPE,but then I thought you would have held by old Cambridge.',4808
England,GPE,such a throng. How long have you been in England?',4816
Malvern,LOC,"I went at once to see my sister, at Malvern; there I fell in with Rudden, the man",4817
New Guinea,GPE,"in with Rudden, the man I was with in New Guinea. He was going up to be made an honorary",4817
London,GPE,"'For London. I meant to hunt up Mat. Fleet,",4819
Gloucester,GPE,"Come, find your luggage. Take your ticket for Gloucester.'",4822
Stoneborough,GPE,"thanks, and soon was with them en route for Stoneborough.",4825
Stoneborough,GPE,"They had been together at Stoneborough, at Cambridge, at Paris, at Edinburgh,",4827
Cambridge,GPE,"They had been together at Stoneborough, at Cambridge, at Paris, at Edinburgh, always linked in",4827
Paris,GPE,"had been together at Stoneborough, at Cambridge, at Paris, at Edinburgh, always linked in the closest friendship",4827
Edinburgh,GPE,"at Stoneborough, at Cambridge, at Paris, at Edinburgh, always linked in the closest friendship; but,",4827
London,GPE,"twenty-six years ago, they had parted in London—the one to settle at his native town,",4827
India,GPE,"-ship. He had afterwards received an appointment in India, and there the correspondence had died away, and",4827
Himalayas,LOC,"since. He had gone to recruit, in the Himalayas, and had become engrossed in scientific observations on their",4828
Australia,GPE,well as going on an expedition into the interior of Australia. He had been employed in various sanitary arrangements there,4828
India,GPE,"been employed in various sanitary arrangements there, and in India, and had finally worked his way slowly home,",4828
Egypt,GPE,"finally worked his way slowly home, overland, visiting Egypt and Palestine, and refreshing his memory with every Italian",4828
Palestine,GPE,"his way slowly home, overland, visiting Egypt and Palestine, and refreshing his memory with every Italian, German",4828
Pacific,LOC,"my next brother's ship, Alcestis, in the Pacific—'",4848
Adelaide,GPE,"'When I was at Adelaide, little thinking!' he sighed, then collecting",4853
Scotland,GPE,"she liked him, and if Norman were going to Scotland with him, were all that passed, and it",4883
innovater,GPE,"Blanche, opined that the young gentleman was a great innovater, and that he was sure he was at the",4923
Warwick,GPE,"of a week, Meta Rivers was escorted home from Warwick by two servants, and came to Stoneborough, giving",4945
Stoneborough,GPE,"home from Warwick by two servants, and came to Stoneborough, giving a lively description of all the concluding pleasures",4945
London,GPE,"be immediately. George and his wife were gone to London, and thence intended to pay a round of visits",4945
Stoneborough,GPE,"sisters, and Dr. Spencer had spent a fortnight at Stoneborough without being aware of their occupation; when there occurred",4948
Venice,GPE,Merchant of Venice.,4975
Flora,GPE,"which, hitherto, has been the taking away my Flora. There is the money, but the land ca",4985
Thebes,GPE,". I found him in one of the caves at Thebes, among the mummies, laid up with a fever",5003
Nile,LOC,"got him through with it; we came up the Nile together, and the last I saw of him was",5003
Alexandria,GPE,", and the last I saw of him was at Alexandria. He is your man! something might be done",5003
London,GPE,"to ask him if she should ever meet him in London, but he is always away. If ever we",5004
Panama,GPE,"in the hall, with his bamboo, his great Panama hat, and grey loose coat, for he entirely",5006
Vienna,GPE,"shall pack up my goods, and be off for Vienna to-morrow.'",5021
Vienna,GPE,"'To Vienna!' was the general and dolorous outcry, and",5022
Vienna,GPE,! Court! What are you going to do at Vienna? Where have you left your senses?' asked,5024
Vienna,GPE,"travel comfortably, and have four days to spare at Vienna— a journey, which he seemed to think less",5027
London,GPE,"less of, than did Dr. May of going to London.",5027
America,GPE,"piano. No, I shall perhaps go off to America, the only place I have not seen yet,",5041
London,GPE,"'I shall try lodgings in London, near the old Hospital, perhaps— and go",5043
Stoneborough,GPE,"that it would create a sensation among the gossiphood of Stoneborough, if their physician were seen disporting himself on the",5074
Stoneborough,GPE,"'Aye, to Stoneborough,' said Dr. Spencer.",5082
Stoneborough,GPE,"Spencer had been a subject of much mysterious speculation in Stoneborough, and to gain any intelligence respecting him, was",5098
India,GPE,his former subjects—a Church and Mission station in India—bore little remembrance to the present.,5120
London,GPE,"pocket, to compare and analyze, he went to London to look at model schools, he drew plans each",5121
Malvern,GPE,"but made numerous journeys of inspection to Whitford, to Malvern, and to London, and these seemed to make",5122
London,GPE,"of inspection to Whitford, to Malvern, and to London, and these seemed to make him the more content",5122
Stoneborough,GPE,"and these seemed to make him the more content with Stoneborough. Sir Matthew Fleet had evidently chilled him, and",5122
America,GPE,"own. Though he now and then talked of seeing America, or of going back to India, in hopes",5122
India,GPE,"talked of seeing America, or of going back to India, in hopes of assisting his beloved mission at Poonshedagore",5122
Panama,GPE,"believe in a physician in shepherd's plaid, and Panama hat. Exceedingly sociable, he soon visited every one",5124
Scotland,GPE,"that George and Flora had accepted some further invitations in Scotland, and did not intend to return for another month",5132
Scotland,GPE,"and frosts, and began to dread an October in Scotland for Flora, almost as if it were the Arctic",5132
Flora,GPE,", and began to dread an October in Scotland for Flora, almost as if it were the Arctic regions.",5132
Arctic,LOC,"Scotland for Flora, almost as if it were the Arctic regions.",5132
India,GPE,that he had just received from his Missionary friends in India.,5146
Scotland,GPE,when he could arrive from so remote a part of Scotland.,5212
Edinburgh,GPE,"the country that evening, to catch the mail for Edinburgh, and he had been on the road ever since",5216
England,GPE,", he might be one of the first men in England, provided he had nerve and hardness enough, which",5234
Flora,GPE,"read the will. Well, so we are in Flora's house, Ethel! I wonder how poor dear",5246
London,GPE,"May, with George, Norman and Tom went to London, she remained, though not exactly knowing what good",5258
Woodstock,GPE,"it, and whether he remembered showing her, at Woodstock, which sort of fern was his badge, and",5280
Thames,GPE,"questioned her brother on the pretty village, by the Thames, of which she had a fond, childish remembrance",5303
Leonorar Rogilvie Rivers,LOC,"but Meta observed that old aunt Dorothy would call it Leonorar Rogilvie Rivers, and thus averted it, somewhat to Ethel's",5392
Italy,GPE,"The answer came. Norman Ogilvie was setting off for Italy, and regretted that he could not take Abbotstoke on",5394
