Location,ent_type,context,p_no
Faubourg,GPE,"entertainments at which it would do you harm in the Faubourg to assist,—at least until you have made good your position",59
Tres,GPE,“I congratulate you. ‘Tres grande dame.’ She will launch you in ‘,61
Sevres,GPE,"the exquisite skill of Mombro; costly specimens of old Sevres and Limoges; pictures and bronzes and marble statuettes,—all well",69
Limoges,GPE,"skill of Mombro; costly specimens of old Sevres and Limoges; pictures and bronzes and marble statuettes,—all well chosen and",69
Paris,GPE,expected you back in vain. Have you been at Paris ever since?”,72
Paris,GPE,"an heir should acquire his finishing education under masters at Paris. Long before I was of age, I was",73
politer,GPE,"before I was of age, I was initiated into politer mysteries of our capital than those celebrated by Eugene Sue",73
Ems,GPE,I remember as an acquaintance of my own father at Ems. It is many years ago; I was but,80
Ems,GPE,hear that my father was among those who flocked to Ems to do homage to the royal personage who deigns to,81
Paris,GPE,"The first loyal ‘gentilhome’ I have met at Paris,” thought the Legitimist; “and, oh",84
Paris,GPE,", said to that gentleman “You who know your Paris by heart—everybody and everything therein worth the knowing",84
"dress,—a",GPE,"the hour of three. She wears always the same dress,—a kind of gray pearl-coloured silk, with a",84
Paris,GPE,a name less common? Duval! every street in Paris has a shop-door over which is inscribed the,98
Paris,GPE,is my address. You are the only man in Paris to whom I shall be at home. Au revoir,103
Rochebriant,GPE,wife were Bretons; they came from the village of Rochebriant; they had known Alain’s parents in their young,104
Paris,GPE,to that sharp biting cold which is more trying in Paris than even in London.,104
London,GPE,cold which is more trying in Paris than even in London.,104
Marthe,LOC,"herself at the fire. “Gently, my good Marthe,” said he, “that log suffices.",105
Paris,GPE,". ‘Entre nous,’ my dear friend, Paris is very dear when one sets one’s foot out",107
Rochebriant,GPE,"“A dot suitable to the ruins of Rochebriant would not suffice to repair them, Marthe: give",109
Marthe,LOC,"ruins of Rochebriant would not suffice to repair them, Marthe: give me my dressing-gown, and good",109
France,GPE,"estates were large beyond those of most nobles in modern France, his destined heritage seemed not unsuitable to his illustrious",112
France,GPE,"but twice after leaving college. That brilliant seigneur visited France but rarely, for very brief intervals, residing wholly",113
France,GPE,"visited her own country and obstinately refused to reside in France. She was fond of travel, and moved yearly",114
London,GPE,"She was fond of travel, and moved yearly from London to Naples, Naples to Vienna, Berlin, Madrid",114
Naples,GPE,"fond of travel, and moved yearly from London to Naples, Naples to Vienna, Berlin, Madrid, Seville",114
Naples,GPE,"travel, and moved yearly from London to Naples, Naples to Vienna, Berlin, Madrid, Seville, Carlsbad",114
Vienna,GPE,"and moved yearly from London to Naples, Naples to Vienna, Berlin, Madrid, Seville, Carlsbad, Baden",114
Berlin,GPE,"yearly from London to Naples, Naples to Vienna, Berlin, Madrid, Seville, Carlsbad, Baden-Baden,—anywhere",114
Madrid,GPE,"London to Naples, Naples to Vienna, Berlin, Madrid, Seville, Carlsbad, Baden-Baden,—anywhere for caprice",114
Seville,GPE,"Naples, Naples to Vienna, Berlin, Madrid, Seville, Carlsbad, Baden-Baden,—anywhere for caprice or change",114
Carlsbad,GPE,"Naples to Vienna, Berlin, Madrid, Seville, Carlsbad, Baden-Baden,—anywhere for caprice or change, except",114
Paris,GPE,", Baden-Baden,—anywhere for caprice or change, except Paris. This fair wanderer succeeded in chaining to herself the",114
Paris,GPE,mortgage them no more. He sold his hotel at Paris; he accepted without scruple his sister’s fortune;,115
Bretagne,GPE,"fact, one principal reason for keeping Alain secluded in Bretagne was his reluctance to introduce into the world a son",117
Baden,GPE,". The news of his death, which happened at Baden after a short attack of bronchitis caught in a supper",117
Europe,LOC,"Besides the mortgagees, creditors from half the capitals in Europe sent in their claims; and all the movable effects",117
Baden,GPE,", except sundry carriages and horses which were sold at Baden for what they would fetch, were a magnificent dressing",117
Paris,GPE,"for the principal mortgagee, who was a capitalist in Paris named Louvier, having had during the life of the",119
France,GPE,"put his right of seizure in force; and in France still more than in England, bad seasons seriously affect",119
England,GPE,"in force; and in France still more than in England, bad seasons seriously affect the security of rents.",119
"price,—is",GPE,"may fail, farmers procrastinate, and timber fall in price,—is to live with the sword of Damocles over one’s",119
Rochebriant,GPE,"shrewdly suspect, is bent upon becoming the proprietor of Rochebriant. Unfortunately those few portions of your land which were",121
Bretagne,GPE,"and irrigated. Agriculture is beginning to be understood in Bretagne, and your estate would soon double its value in",121
Paris,GPE,"advice to you, therefore, is to go to Paris, employ a good ‘avoue,’ practised in",121
Paris,GPE,"of this advice, the young Marquis had come to Paris fortified with a letter from M. Hebert to an ‘",122
Paris,GPE,"in person, rather than volunteer his own services in Paris, was somewhat extra-professional. He had a",122
Paris,GPE,"amidst the feudal mists of Bretagne; that once in Paris, Alain would imbibe the ideas of Paris, adapt",122
Paris,GPE,"once in Paris, Alain would imbibe the ideas of Paris, adapt himself to some career leading to honour and",122
Paris,GPE,"At the least, Alain would be at Paris in the social position which would afford him the opportunities",123
Paris,GPE,"warned Alain that the affair for which he went to Paris might be tedious, that lawyers were always slow,",123
Paris,GPE,"his age and rank, and that a year at Paris, even if he failed in the object which took",123
Paris,GPE,"between his aunt and himself, and had come to Paris resolutely determined to live within the L200 a year which",124
Bretagne,GPE,"reverence, still surviving in the more unfrequented parts of Bretagne, for the representatives of illustrious names connected with the",124
Rochebriant,GPE,"been nurtured. He felt that, once away from Rochebriant, he was but a cipher in the sum of",125
Paris,GPE,"cipher in the sum of human beings. Arrived at Paris, and reaching the gloomy hotel to which he had",125
reek,GPE,Loneliness was better than the loss of self in the reek and pressure of an unfamiliar throng. For the first,125
Paris,GPE,. For the first few days he had wandered over Paris without calling even on the ‘avoue’ to whom,125
Paris,GPE,make the honour of your acquaintance; just arrived at Paris? So M. Hebert—a very worthy person whom,129
Paris,GPE,I should imagine that there must be many capitalists in Paris willing to invest in good securities at fair interest.,130
Paris,GPE,"Sir, I have such an abstract with me at Paris; and having gone into it myself with M. Hebert",134
Paris,GPE,"’s time you shall have my opinion. You enjoy Paris? Greatly improved under the Emperor. ‘Apropos,",135
Versailles,GPE,their kings; they had glittered in the halls of Versailles; they had held high posts of distinction in court,136
Rochebriant,GPE,"avoue’s’ patronage, stood the last lord of Rochebriant.",136
Paris,GPE,"him that on L200 a year the polite society of Paris, even as seen at M. Gandrin’s, was",137
Faubourg,GPE,", one of his fellow-nobles of the sacred Faubourg, he should be no less Rochebriant, whether in",137
Vandemar,GPE,wealthy heiress and took the title with the lands of Vandemar.,137
Faubourg,GPE,"missions of charity in which the great ladies of the Faubourg religiously interest themselves, and that his sons had just",142
Paris,GPE,"shame, to communicate the object of his visit at Paris, the extent of his liabilities, and the penury",143
Paris,GPE,"judgment, would afford you whereon you could live at Paris in a way suitable to your rank and age.",149
Paris,GPE,", and you would be just as well received in Paris, and your ‘noblesse’ just as implicitly conceded",151
Judaea,LOC,"‘noblesse’ just as implicitly conceded, if all Judaea encamped upon Rochebriant. Consider how few of us ‘",151
Rochebriant,GPE,"just as implicitly conceded, if all Judaea encamped upon Rochebriant. Consider how few of us ‘gentilshommes’ of",151
Saint Louis,GPE,"Henry V. formally resign his right to the throne of Saint Louis, I can be servant to no other man seated",154
France,GPE,rank have always been ‘marriages de convenance’ in France. It is only in ‘le petit monde’,157
Voltairian,GPE,with a grim ‘persiflage.’ He was a Voltairian.,158
France,GPE,"Voltairianism, deserted by the modern Liberals of France, has its chief cultivation nowadays among the wits of",159
Paris,GPE,"it when you have been a month or two at Paris. By the way, my wife receives every Wednesday",161
Rochebriant,GPE,and debt in your circumstances would be the loss of Rochebriant. No; I invite you to visit us.,163
Paris,GPE,"the most select but not the most brilliant circles of Paris, because my wife is religious, and frightens away",163
Paris,GPE,And these made the principal events in Alain’s Paris life till he met Frederic Lemercier. Hitherto he had,166
Faubourg,GPE,"Those ‘beaux garcons’ are fair specimens of your Faubourg,” said Frederic; “they would decline my",176
Paris,GPE,". Though Enguerrand is the best pistol-shot in Paris, and Raoul the best fencer, the first is",182
Paris,GPE,whispered Mr. Vane. “This is the heart of Paris: it beats very loudly.”,194
London,GPE,“Is your Bourse in London like this?”,195
St. James’s,GPE,"unknown to fashion, but in some elegant square in St. James’s or at Hyde Park Corner, I suspect that our",196
Derby,GPE,months in ‘ennui’ for the Doncaster and the Derby. At present we have but few men on the,196
France,GPE,"us a shopkeeping nation. Napoleon III. has taught France to excel us in everything, and certainly he has",196
Paris,GPE,"excel us in everything, and certainly he has made Paris a shopkeeping city.”",196
Paris,GPE,has found vent thus for that very dangerous class in Paris society to which the subdivision of property gave birth;,198
France,GPE,"What other way to rebuild a ‘noblesse’ in France, and give it a chance of power be side",198
Paris,GPE,many sides of your national character has the Bourse of Paris magnetic attraction! You Frenchmen are so brave that you,198
cachemires,GPE,"much the same, they allow you to buy their cachemires. Win at the Bourse,—what follows? the Chamber,",198
Paris,GPE,"attends it. The Bourse and the Credit Mobilier keep Paris quiet, at least as quiet as it can be",198
Bourse,LOC,‘Soyez tranquille;’ I drive thither from the Bourse with Rochebriant.”,201
Paris,GPE,"gazing at Duplessis? He is the modern genius of Paris. He is at once the Cousin, the Guizot",206
Empire,GPE,"Agiotage,’ and Duplessis is the poet of the Empire.”",206
Paris,GPE,", quietly. “I am studying to think at Paris, in order some day or other to know how",208
London,GPE,"some day or other to know how to act in London. Time for the Bois. Lemercier, we meet",208
Paris,GPE,"very easy to answer; but under our present system Paris gets rich, though at the expense of individual Parisians",213
Paris,GPE,"“Crowds are thus attracted to Paris, resolved to venture a small capital in the hope",214
Paris,GPE,. Their place is immediately supplied by new candidates. Paris is thus kept perennially sumptuous and splendid by the gold,214
Paris,GPE,"; they never economized; why should we?’ Paris is thus doubly enriched,—by the fortunes it swallows up,",214
Paris,GPE,"lively alleys of the Bois de Boulogne, “that Paris is built on a loadstone, and that every Frenchman",220
London,GPE,towards it. The English never seem to feel for London the passionate devotion that we feel for Paris. On,220
Paris,GPE,"feel for London the passionate devotion that we feel for Paris. On the contrary, the London middle class,",220
London,GPE,"we feel for Paris. On the contrary, the London middle class, the commercialists, the shopkeepers, the",220
London,GPE,"“You have been in London, Frederic?”",221
Europe,LOC,"the melancholy Albion, it is the only country in Europe in which the middle class seem to have no amusements",224
England,GPE,picture-galleries. What amusements there may be in England are for the higher classes and the lowest.”,224
London,GPE,"on sausages,—the happiest-looking folks I found in all London; and, I must say, conducting themselves very",228
Paris,GPE,It was for her the coupe was hired from Paris. The elder lady very rarely stirred out during the,247
Paris,GPE,"and his knowledge of Parisian life. He comes to Paris very often, and I have known him some time",256
Paris,GPE,"with a sigh; and as the carriage now entered Paris, he pleaded the excuse of an engagement, bade",257
Provence,GPE,"new work you are meditating amid the orange groves of Provence interests me intensely; yet, do you forgive me",259
the Red Republic,GPE,politician who would be at the head of affairs when the Red Republic was established—asked me whether I did not agree,267
France,GPE,I asked him if there were many who in France shared his ideas.,269
Paris,GPE,"one may judge the outward signs of the world at Paris, it does not think of such things at all",271
Eulalie,GPE,"Eulalie, Eulalie!—What mocking spirit has been permitted in this modern",272
States,GPE,"settled nothing, unsettled all: we resemble those troubled States which rush into war abroad in order to re-",273
Corneille,GPE,"In the “Horaces” of Corneille there are fierce contests, rude passions, tears drawn",278
France,GPE,"of all that has been grandest in the life of France, redeeming even its worst crimes of revolution in the",278
Corneille,GPE,has had its origin in the “Horaces” of Corneille. But I doubt if the fates of Coriolanus and,278
England,GPE,"Shakspeare, have made Englishmen more willing to die for England. In fine, it was long before—I",278
Europe,LOC,"as the genius without an equal in the literature of Europe. Meanwhile the ardour I had put into study,",278
France,GPE,has so great a hold on the public as in France; no country in which the successful dramatist has so,291
Germany,GPE,", but from all I hear of the stage in Germany and in England.",291
England,GPE,all I hear of the stage in Germany and in England.,291
Paris,GPE,"changeless smile of the laurels. At the distance lay Paris, only to be known by its innumerable lights.",297
Nice,GPE,! I see in the journals that you have left Nice. Is it that you are too absorbed in your,301
Paris,GPE,"are not ill, for if you were, all Paris would know of it. All Europe has an interest",301
Europe,LOC,"were, all Paris would know of it. All Europe has an interest in your health. Positively I will",301
Paris,GPE,"directed me as the one you habitually selected when at Paris, and in which you had brooded over and revolved",302
Paris,GPE,airs. And though so close to that world of Paris to which all artists must appeal for judgment or audience,302
Paris,GPE,"delicacy which is her characteristic, that the customs of Paris did not allow demoiselles comme il faut to walk alone",303
Savarin,GPE,"translations, which I am told are bad; but Savarin seems to me a sort of half Horace,—Horace on his",305
Savarin,GPE,"friends, and so biting to foes. But certainly Savarin could not have lived in a country farm upon endives",305
jusqu’au bout des ongles,GPE,"mallows. He is town-bred and Parisian, jusqu’au bout des ongles. How he admires you, and how I love",305
America,GPE,"she says: it is only tall talk! In America the women are absolute tyrants, and it is I",308
Genoa,GPE,"few friends on a rapid tour along the Riviera to Genoa, thence to Turin on to Milan. Not knowing",314
Turin,GPE,"rapid tour along the Riviera to Genoa, thence to Turin on to Milan. Not knowing where we should rest",314
Milan,GPE,"the Riviera to Genoa, thence to Turin on to Milan. Not knowing where we should rest even for a",314
Nice,GPE,"I came back to Nice yesterday, consoled for all fatigues in having insured that",315
Cambridge,GPE,". Leaving Eton at seventeen, he then entered at Cambridge, and became, in his first term, the",346
Paris,GPE,"in diplomacy. He was attached to the Embassy at Paris, and partook of the pleasures and dissipations of that",347
Paris,GPE,"Had I been a rich man, my experience of Paris tells me that I should most likely have been a",351
Trenthain,GPE,"the reign of Elizabeth, had been expanded into a Trenthain-like palace by the last owner.",362
England,GPE,"Three years went by, passed chiefly in England, partly in travel; and at the age of",368
England,GPE,"slow, and when it was sufficiently completed he quitted England; and we find him now, with his mind",377
Paris,GPE,"and his spirits braced, in that gay city of Paris; hiding, perhaps, some earnest purpose amid his",377
Paris,GPE,"rang, and a servant whom Graham had hired at Paris as a laquais de place announced “Ce Monsieur.",381
Paris,GPE,"who lived for many years at Tours, removed to Paris in 1845, lived at No. 12, Rue",389
Paris,GPE,"No. 12, Rue de S—— at Paris for some years, but afterwards moved to a different",389
Munich,GPE,"In 1849 official documents reporting her death were forwarded from Munich to a person (a friend of yours, Monsieur",389
Munich,GPE,"the said Duval would venture to select for her residence Munich, a city in which she had contrived to obtain",391
Paris,GPE,"of her death. A Frenchwoman who has once known Paris always wants to get back to it; especially,",391
France,GPE,"a lady bearing a name among the most common in France, and of whom nothing has been heard for fifteen",395
Aix-la-Chapelle,GPE,"years, and then at so migratory an endroit as Aix-la-Chapelle. You will not or cannot inform me if",395
Paris,GPE,Hebert. People in the provinces do dream; in Paris everybody is wide awake.”,407
Paris,GPE,"mortgagee. He is among the six richest capitalists of Paris. He does not, therefore, want money,",412
Paris,GPE,to which he would be doomed if he returned from Paris unsuccessful in his errand overmastered his pride. He felt,419
Paris,GPE,"end of my walk, and shall turn back to Paris;” addressing himself to the Englishman, he said",437
Paris,GPE,in sight. But if you are going back to Paris I relinquish the Bois and offer myself as your companion,438
Paris,GPE,"character at college, and such it still seems at Paris. But it is true that the lady has forsaken",447
Paris,GPE,"made me ask Lemercier, who boasts of knowing his Paris so intimately, if he could inform me who the",449
Savarin,GPE,"boast the honour of ranking among her friends. As Savarin’s villa is at A———, I",451
Paris,GPE,"“The young lady is a Signorina Cicogna,—at Paris, exchanging (except among particular friends), as",452
Italy,GPE,"; his widow married again an English gentleman settled in Italy, a scholar and antiquarian; his name was Selby",452
Paris,GPE,"ill-health, for which she is now at Paris under the care of an English physician, who has",452
Malibran,GPE,"she has no living superior, perhaps no equal since Malibran.”",452
Paris,GPE,"tells me you decline going much into this world of Paris, the capital of capitals, which appears so irresistibly",458
Paris,GPE,"against the temptations to excess in pleasure, in which Paris abounds. But there is no business which does not",460
Paris,GPE,"if she had not seen you since your arrival at Paris. She replied, ‘No; that though you",462
England,GPE,I did not forget your political creed; but in England the leaders of opposition attend the salons of the Prime,464
France,GPE,"other, in one of those revolutionary crises to which France, alas! must long be subjected, they would",464
France,GPE,the conviction that there will be no settled repose for France save under the sceptre of her rightful kings. But,465
Ems,GPE,"say that when he met the Count de Chambord at Ems, that illustrious personage delivered himself of a belle phrase",466
France,GPE,"Republic, in a very doubtful and dangerous position. France seemed on the verge of another convulsion. A certain",466
France,GPE,"make their choice, and for Englishmen to accept for France that government which France has established. I view things",470
France,GPE,and for Englishmen to accept for France that government which France has established. I view things here as a simple,470
Paris,GPE,"Just as he said this, and towards the Paris end of the Champs Elysees, there was a halt",475
Hein!—I,GPE,"“Hein!—I doubt his leniency,” said Alain. “I",482
France,GPE,"the comfortless showiness which belongs to ordinary furnished apartments in France, especially in the Parisian suburbs, chiefly let for",491
Utrecht,GPE,decline to draw; stiff mahogany chairs covered with yellow Utrecht velvet; a tall secretaire in a dark corner;,491
St. Pierre’s,GPE,"finished style of writing, an Addison’s or a St. Pierre’s.",492
Euchre,GPE,"Saturday,—not peacefully, for I owe you your revenge at Euchre.”",495
Euchre,GPE,"sees the fashions. Stay at home! play at Euchre indeed! Piccola, you cannot be so cruel",497
Paris,GPE,"’s, and indeed generally in the beau monde of Paris, in a Greek jacket that became her very much",504
Parisiennes,GPE,Italian habiliments compared with the brilliant toilette of the gay Parisiennes; and Isaura—quite woman enough to sympathize with,504
Paris,GPE,"with the Signora to one of the principal couturieres of Paris, and adapt the Signora’s costume to the fashions",504
Monopolizing,GPE,"Greek jacket to the discouraging comments of Madame Savarin. Monopolizing the coupe, she became absolute mistress of the situation",505
Paris,GPE,"you will let me be useful during your sejour at Paris. Ma foi, excuse my bluntness, but you",514
Paris,GPE,one year of this fine fellow’s youth spent at Paris? Peste! what love-letters we should have,514
England,GPE,"! Droll people the English. You have never visited England, I presume, cher Rochebriant?” The affable",516
Houbigant,GPE,not reckon the smell of tobacco among the perfumes of Houbigant or Arabia.,520
Arabia,GPE,the smell of tobacco among the perfumes of Houbigant or Arabia.,520
France,GPE,"our women.” “Monsieur Louvier, in all France I do not know a greater aristocrat than yourself.",525
Paris,GPE,his ambition of having one of the salons which at Paris establish celebrity and position. He could not then command,534
Sevres,GPE,", but, more costly still, matchless specimens of Sevres and Limoges, and mediaeval varieties of Venetian glass.",535
Limoges,GPE,", more costly still, matchless specimens of Sevres and Limoges, and mediaeval varieties of Venetian glass. On the",535
Paris,GPE,"Among the things which rich English visitors of Paris most coveted to see was M. Louvier’s hotel,",537
London,GPE,a sigh of envy and despair. Only in such London houses as belong to a Sutherland or a Holford could,537
Sutherland,GPE,. Only in such London houses as belong to a Sutherland or a Holford could our metropolis exhibit a splendour as,537
Paris,GPE,“And how does this poor Paris metamorphosed please Monsieur Vane?” asked a Frenchman with,539
Paris,GPE,"than can be said of many vicomtes one meets at Paris. He had no other property, however, than",539
Paris,GPE,"of a Parisian like me. I miss the dear Paris of old,—the streets associated with my beaux jours are no",541
Paris,GPE,eyes! In the twists and curves of the old Paris one was relieved from the pain of seeing how far,541
France,GPE,. This maudit empire seeks to keep its hold on France much as a grand seigneur seeks to enchain a nymph,541
Joinville,GPE,"jours! ce bon Louis Philippe, ce cher petit Joinville,” sighed the Vicomte.",543
Joinville,GPE,"sons, including, no doubt, ce cher petit Joinville, in terms of resentful contempt, as so many",544
Europe,LOC,"to you in answer, ‘No royal house in Europe has more sought to develop the literature of an epoch",544
the Orleans dynasty,GPE,"representatives by social respect and official honours than that of the Orleans dynasty. You, Monsieur de Breze, do but imitate",544
Paris,GPE,"say this,—if the archangel Gabriel were permitted to descend to Paris and form the best government for France that the wisdom",550
France,GPE,"to descend to Paris and form the best government for France that the wisdom of seraph could devise, it would",550
Paris,GPE,"it would be six months—before out of this Paris, which you call the Foyer des Idees, would",550
France,GPE,"eyes of a foreigner, I recognize much for which France should be grateful to the Emperor. Under his sway",552
England,GPE,"; her commerce has been placed by the treaty with England on sounder foundations, and is daily exhibiting richer life",552
France,GPE,"quelled; internal order maintained; the external prestige of France, up at least to the date of the Mexican",552
England,GPE,"rapid creation of a naval power which should put even England on her mettle. But, on the other hand",552
Empire,LOC,are such misfortunes as may cause the fall of the Empire. The first is an absolute divorce between the political,554
France,GPE,"Government, but they will be very unsafe councillors to France. Concurrently with this divorce between the Imperial system and",554
Empire,GPE,"even your caricatures their point,—a corruption of manners which the Empire, I own, did not originate, but inherit",554
Paris,GPE,"“The ouvriers, ouvriers of Paris!” cried this terrible German.",556
Germany,GPE,those of a philosopher no petites choses. We in Germany have too many difficult problems affecting our working classes to,558
Paris,GPE,all the information I can as to the ouvriers of Paris. They have among them men of aspirations as noble,558
Paris,GPE,their flight; but as a body the ouvriers of Paris have not been elevated in political morality by the benevolent,558
La Propriete,GPE,"is the number of those who cry out, ‘La Propriete, cest le vol’? Have you considered the",559
cest le,GPE,"of those who cry out, ‘La Propriete, cest le vol’? Have you considered the rapid growth of",559
Empire,GPE,do not say that for all these evils—the Empire is exclusively responsible. To a certain degree they are,559
Germany,GPE,a certain extent they exist in the large towns of Germany; they are conspicuously increasing in England; they are,559
England,GPE,large towns of Germany; they are conspicuously increasing in England; they are acknowledged to be dangerous in the United,559
the United States of America,GPE,"in England; they are acknowledged to be dangerous in the United States of America; they are, I am told on good authority",559
Russia,GPE,", making themselves visible with the spread of civilization in Russia. But under the French Empire they have become glaringly",559
Germany,GPE,"esprit may soon evaporate into Parisian betise. As to Germany being safe from revolution, allow me to repeat a",562
Germany,GPE,"other revolutions that, beginning, scarce noticed, in Germany, have transformed the world.’”",564
England,GPE,"accent, “every German reared to political service studies England as the school for practical thought distinct from impracticable theories",568
England,GPE,sad mistakes in the belief that you can long remain England if you cease to be European.” Herewith the,568
Paris,GPE,"and in which, though his range of acquaintance at Paris was for an Englishman large and somewhat miscellaneous, he",571
the United States,GPE,"among them Frank Morley, styled Colonel,—eminent military titles in the United States do not always denote eminent military services,—a wealthy American,",575
Boston,GPE,"accurately English, since you employ them; but at Boston the collocation would be deemed barbarous. You fly off",579
Boston,GPE,"“Boston would be in the right, my dear Colonel.",580
Paris,GPE,"the best and perhaps the cleverest friend I have at Paris; but that may be my fault, for I",597
"them,—consult",LOC,"this little life. One word more ere we join them,—consult your own mind, and consider whether your uneasiness and",611
England,GPE,"by you Englishmen. In public or in private, England is the mouthpiece of platitudes.”",617
Bon Dieu,LOC,"“Bon Dieu! that horrid fat man has deserted Signora Venosta,—looking for",623
Paris,GPE,"and one or two other of her countrymen sojourning at Paris; and this ceremony over, dinner was announced,",637
the United States,GPE,"“Have you ever visited the United States, Mademoiselle?” asked Vane, as they seated",638
England,GPE,"’s distinguished father, in regard to the share which England ought to take in the political affairs of Europe.",649
Europe,LOC,which England ought to take in the political affairs of Europe.,649
Paris,GPE,"-gilt jacket, “are we so far from Paris that you cannot spare the time to call?",660
gulf,LOC,to any voice in his heart which asked if the gulf might not be overleapt.,662
Paris,GPE,The Venosta ran on in praise of Paris and the Parisians; of Louvier and his soiree and,667
Italy,GPE,"to taste,—the creme de maraschino led her thoughts back to Italy. Then she grew mournful. How she missed the",667
Paris,GPE,"mournful. How she missed the native beau ciel! Paris was pleasant, but how absurd to call it “",667
Verona,GPE,-tale more solemn in its sweetness than that of Verona.,679
Venosta,GPE,if you are fond of music?” cried the Venosta.,681
Providence,GPE,", which is not the ruler but the servant of Providence, decides our choice of life, and rarely from",685
France,GPE,"others that kind of eloquence which is called oratory in France, and which has helped to make the French the",689
Europe,LOC,"has helped to make the French the worst politicians in Europe. Alas! Mademoiselle, I fear that an English",689
England,GPE,intellect peculiarly French in its lightness and grace. Neither England nor Germany nor America has produced any resemblance to it,709
Germany,GPE,French in its lightness and grace. Neither England nor Germany nor America has produced any resemblance to it. Ireland,709
America,GPE,"its lightness and grace. Neither England nor Germany nor America has produced any resemblance to it. Ireland has,",709
Ireland,GPE,"Germany nor America has produced any resemblance to it. Ireland has, in Thomas Moore; but then in Irish",709
Empire,GPE,the ostentatious extravagance which had come into vogue with the Empire. His house and establishment were modestly maintained within the,710
Paris,GPE,"the feasts at his house were considered the pleasantest at Paris. On this occasion the party extended to ten,",711
Carthage,GPE,". She had written a remarkable book upon the modern Carthage (meaning England), and more recently a work",714
England,GPE,"written a remarkable book upon the modern Carthage (meaning England), and more recently a work that had excited",714
Europe,LOC,"to be the interest of civilization and the necessity of Europe that Belgium should be added to France, and Prussia",714
Belgium,GPE,"the interest of civilization and the necessity of Europe that Belgium should be added to France, and Prussia circumscribed to",714
France,GPE,"the necessity of Europe that Belgium should be added to France, and Prussia circumscribed to the bounds of its original",714
Prussia,GPE,"Europe that Belgium should be added to France, and Prussia circumscribed to the bounds of its original margraviate. She",714
prefet,GPE,to him. He was decorated; he was named prefet of his department; he was created senator; he,716
Empire,GPE,with the coup d’etat the Republic was metamorphosed into an Empire. The Count wept on the bosoms of all the,716
Mexico,GPE,had re-arisen. But after the affair of Mexico the sun of Austerlitz waxed very sickly. Imperialism was,716
Savarin,GPE,"Graham, as most of the other guests gathered round Savarin, who was in his liveliest vein of anecdote and",723
Paris,GPE,"type of that somewhat numerous class among the youth of Paris, which I call ‘the lost Tribe of Absinthe",727
Titan,LOC,"what a misshapen snarling dwarf is to a mangled blaspheming Titan. Yet he interests the women in general, and",727
Sorrento,GPE,"Ah!” she exclaimed, “Sorrento, my Sorrento. Have you ever visited Sorrento, Mr. Vane?",730
Sorrento,GPE,"“Sorrento, my Sorrento. Have you ever visited Sorrento, Mr. Vane?”",730
Sorrento,GPE,"“A view of Sorrento, Monsieur, but it does not do justice to",739
