Location,ent_type,context,p_no
Paris,GPE,later at the American bar of the Grand Central in Paris; and then he didn’t know her.”,481
the Grand Central,LOC,"in a woman.  I was with her at the Grand Central for over a year, and came to know her",483
England,GPE,knew he was a gentleman with rich relatives somewhere in England; and as the months went by without bringing word,483
Paris,GPE,"’em, you wouldn’t have found had you searched Paris from the Place de la Bastille to the Arc de",485
Paris,GPE,"of time, to inform ‘Mam’sel Marie’ that Paris, since he had looked into her eyes, had",489
England,GPE,", it was his intention, on his return to England, to surprise his mother.  He turned up",490
Versailles,GPE,as bad as I thought.  We went to Versailles yesterday.’,522
Versailles,GPE,"“‘Pretty place, Versailles,’ says I; ‘paths a bit complicated",523
America,GPE,"time, and now he’s on his way to America.’",526
America,GPE,"“‘On his way to America?’ says I, stopping still in the middle",527
Quebec,GPE,"had traced Mrs. Sleight, née Mary Godselle, to Quebec.  From Quebec, on the death of her",538
Quebec,GPE,", née Mary Godselle, to Quebec.  From Quebec, on the death of her uncle, she had",538
New York,GPE,"had left to take a situation as waitress in a New York hotel, and he was now on his way there",538
New York,GPE,"“A week later came another letter, dated from New York this time.  Mary could not be discovered anywhere",539
New York,GPE,the Continent.  Very possibly there were agencies in New York whose business it was to offer good Continental engagements to,540
Paris,GPE,"  Wonderful to relate, his wife was actually in Paris, of all places in the world!  She",541
Paris,GPE,du Louvre.  Master Tom expected to be in Paris almost as soon as his letter.,541
Paris,GPE,"year ago; but he had obtained her address in Paris, and had received a letter from her that very",543
