Location,ent_type,context,p_no
London,GPE,"another side-glance at Oxford, came down to London; ""to take up a literary career"" my",130
London,GPE,first loneliness was lightened only by the occasional visits to London of Louis. He was by now a subaltern in,131
Louis,GPE,was lightened only by the occasional visits to London of Louis. He was by now a subaltern in the Rifle,131
London,GPE,""" They were jolly, sudden evenings, those! London was still careless then. Of an evening, a",131
England,GPE,"SOMEWHERE in these papers I have said that Shelmerdene left England, but I touched on it very lightly, for",135
England,GPE,". But, more importantly, Shelmerdene to me was England. Before I met her I did not know England",136
England,GPE,"England. Before I met her I did not know England; I knew English, but England only as a",136
England,GPE,"did not know England; I knew English, but England only as a man knows the landmarks about him in",136
England,GPE,"strange country. But when she had come and gone England was a discovered country, a vast and ever-",136
New England,LOC,", and the name seems to suit you because in New England they would have treated you exactly as they treated Shelmerdene",137
England,GPE,on the last note she had sent me before leaving England that I had to smile at the idea of Shelmerdene,138
England,GPE,"I had guessed, she would never come back to England, saying, ""I am a fugitive branch which",138
Dikran,GPE,".... I have run my perfect fate to earth, Dikran! more perfect than any dream, more lasting than",138
Dikran,GPE,"memory. A spell has been put upon me, Dikran, to prevent a possible ache in my heart for",138
Europe,LOC,"born among, a spell which has made me forget Europe and all my friends in it except just you,",138
East,LOC,"fumbling for the key.... Ah, this wise old East of mine! so old and so wise, my",138
East,LOC,"is a corrupt and deadening creed, this of the East, but it has a weight of ancestral will behind",138
Dikran,GPE,"come to a bad end, someday.... Well, Dikran, that 'someday' of your prophecy has come",138
East,LOC,"in which she once haunted the imagination of the myriad East. I've made a mess of life, I",138
East,LOC,"she did not fit in with my ideas of the East, she had never appealed to that Eastern side which",140
West,LOC,of the grace and kindliness and devilry of the arrogant West. I could not see her as she described herself,140
East,LOC,"letter conjured up no perfect vision of her in the East, except that I saw her, melodramatically perhaps,",140
Dikran,GPE,"divorce stakes, so if you don't mind, Dikran, we will call that bet off and think of",142
Berkshire,GPE,"from which you can see the twilight creeping over the Berkshire downs across the river.""",142
Dikran,GPE,"guests.... Please don't be silly about it, Dikran. The Hartshorns distinctly need encouragement as hosts, so",144
Hartshorn,GPE,"lay facing me against the pale green cushions of the Hartshorn punt, steeped in the happy sunshine of one of",145
England,GPE,sunshine of one of those few really warm days which England now and again manages to steal from the molten South,145
South,LOC,"England now and again manages to steal from the molten South, and exhibits in a new green and golden loveliness",145
Dikran,GPE,"gently. ""No, that won't do, Dikran. You were going to say something pretty about my",150
Dikran,GPE,"you ever seen a quarrel, a real quarrel, Dikran? When some one is so bitterly and intensely angry",152
Versailles,GPE,of gallantry and intrigue which passed for life at old Versailles. But the world has grown out of that and,153
France,GPE,"you see. He couldn't forgive himself, nor France, nor God, but especially he couldn't forgive",153
France,GPE,", nor God, but especially he couldn't forgive France. Sedan, revolution, republic—and no Turenne",153
France,GPE,for he wasn't worth more! And all a France could muster were the trinkets of her monde and demimonde,153
Alsace,GPE,and a threatening murmur of 'revanche' and 'Alsace-Lorraine'—as though threats and hatred could wipe out the,153
France,GPE,"but he may have been wrong, for after all France is still France!",153
France,GPE,"have been wrong, for after all France is still France!",153
Dikran,GPE,"""But you would have adored my old man, Dikran, just as I did. He treated life,",154
Europe,LOC,know the secrets of every secret cabal and camarilla in Europe.,154
Second Empire,LOC,"from under a precipice of a forehead, a bristling Second Empire moustache, and thin bloodless lips which parted before the",155
Dikran,GPE,"day; but they did those things better then, Dikran. In fact, more as an excuse for getting",156
Paris,GPE,"more as an excuse for getting away from a parvenu Paris than from any Bonapartist feelings, for he was always",156
London,GPE,at every city which could run to an Embassy from London to Pekin; from where he brought back that ivory,156
Pekin,GPE,city which could run to an Embassy from London to Pekin; from where he brought back that ivory Buddha which,156
East,LOC,"a long way to prove that the wisdom of the East wasn't as wise as all that, after all",156
England,GPE,", since you had a perfectly good father alive in England, you were allowed to go gadding about in France",158
France,GPE,"England, you were allowed to go gadding about in France with a guardian, soi-disant——""",158
Paris,GPE,"to be an ass, and shipped me off to Paris to his very old friend. You see, he",159
Dikran,GPE,"I hadn't hurt him—but I had, Dikran! I had hurt him so much that for the",160
Paris,GPE,out of existence and was considered harmless. And so Paris was a dead city to me who lived in the,160
Dikran,GPE,"then, as I am a bad woman now, Dikran; for I've always had a particular sort of",161
Dikran,GPE,"and so on—did you murmur dies iræ, Dikran? Well, perhaps, but who knows? There",161
Mexico,GPE,"III had long ago formed his equally grande idée about Mexico and Maximilian, and with the same disastrous results.",162
Shropshire,GPE,"little, in fact, besides that small estate in Shropshire which is entailed on you and your children, as",165
Dikran,GPE,"""There it is, Dikran, or as much of it as I can remember",167
Dikran,GPE,"cruel young mind—how young and how cruel, Dikran!",167
Dikran,GPE,"But I couldn't, because all my life, Dikran, I've been cursed by an utter inability to",171
America,GPE,"never be a success in my mother's country of America, where men throw pearls and beauty roses about as",171
Dikran,GPE,"an hour after the wedding.... Do you understand, Dikran? For all this while I've been trying to",171
Nice,GPE,would have run away from the lustful old man to Nice; the old man would have followed her to her,172
Dikran,GPE,"seems to make it as much yours as mine, Dikran.",172
Brittany,GPE,"morning he took me to stay at a château in Brittany; a very beautiful, tumble-down, draughty",174
Dikran,GPE,", will you come and stay at my place, Dikran, and will you pretend that you have forgotten that",174
Breton coast,LOC,"windows one could just see the sea curling round the Breton coast, was of course excellent. He wanted me to",175
England,GPE,"him—there he was, all the way from England on a sudden desire to see his mother, the",175
London,GPE,"for he had already done fairly well for himself in London—this I found much later, of course—",176
Dikran,GPE,"feeling reckless, unrestrained, fiercely independent.... Oh, Dikran! what idiocies we do for the fancied sake of",179
Dikran,GPE,"""The scene was dreadful, Dikran. I can't tell you what we said,",186
Dikran,GPE,"terrible, for it ended on a terrible note. Dikran, how could I have done it? I pointed",186
Dikran,GPE,"""It was all a silly business, Dikran. If I had ever been in love with Raoul",188
Dikran,GPE,"had I done that? And then he smiled. Dikran, that dear old man smiled after that horrible insult",194
Paris,GPE,"our hostess, for the next day saw us in Paris. Raoul? Oh, I never noticed him any",197
London,GPE,"was with a stodgy uncle in Portman Square, hating London but hating myself more. I have been miserable many",197
London,GPE,during the two weeks which passed between my arrival in London and the coming of that note from the old man,197
Paris,GPE,"young woman to a dying lover, I went to Paris, and with a terrible flutter in my heart stood",198
Dikran,GPE,"""And so you see, Dikran, for all your talk of dies iræ in the",199
Thames,GPE,"was not listening to Shelmerdene in a backwater of the Thames, but was in London, where there is less",200
London,GPE,"in a backwater of the Thames, but was in London, where there is less time for cherishing one's",200
