Location,ent_type,context,p_no
Newcastle,GPE,"advantages of that patrician constitution which made the Duke of Newcastle, the most incompetent of men, but the chosen",99
England,GPE,"chosen leader of the Venetian party, virtually sovereign of England. Lord Carteret had many brilliant qualities: he was",99
France,GPE,"lieu of the chief magistracy; a permanent alliance with France, instead of the whig scheme of viewing in that",99
England,GPE,"scheme of viewing in that power the natural enemy of England: and, above all, a plan of commercial",99
Utrecht,GPE,"may be found in the long-maligned negotiations of Utrecht, but which in the instance of Lord Shelburne were",99
Europe,LOC,"soon in time matured by all the economical science of Europe, in which he was a proficient. Lord Shelburne",99
Europe,LOC,"authentic information reached him from all courts and quarters of Europe: and it was a common phrase, that the",99
England,GPE,and their last contention for the patrician government of royal England.,100
England,GPE,"the Commons under Lord Shelburne, and have secured for England the unrivalled knowledge and dexterity of that statesman in the",101
Jena,GPE,"accuracy of his views: and in the rout of Jena, or the agony of Austerlitz, one cannot",101
England,GPE,"“glorious revolution;” memorable epoch, that presented England at the same time with a corn law and a",102
Cornhill,GPE,", and clutched them from the counting-houses of Cornhill. When Mr Pitt in an age of bank restriction",102
Sydney,GPE,"for which Hampden had died on the field, and Sydney on the scaffold.”",102
Europe,LOC,he had not the means of calculating its effects upon Europe. He had but a meagre knowledge himself of continental,103
Holland,GPE,"The Prince of Orange had found that the resources of Holland, however considerable, were inadequate to sustain him in",104
France,GPE,him in his internecine rivalry with the great sovereign of France. In an authentic conversation which has descended to us,104
Hague,GPE,"has descended to us, held by William at the Hague with one of the prime abettors of the invasion,",104
England,GPE,“nothing but such a constitution as you have in England can have the credit that is necessary to raise such,104
England,GPE,used our constitution for his purpose: he introduced into England the system of Dutch finance. The principle of that,104
England,GPE,"nothing can be conceived more unjust; its practice in England has been equally injurious. In Holland, with a",104
Holland,GPE,"its practice in England has been equally injurious. In Holland, with a small population engaged in the same pursuits",104
Holland,GPE,"endure the future burthen. And so to this day Holland is sustained, almost solely sustained, by the vast",104
Rome,GPE,"of again falling under the yoke of the Pope of Rome in the reign of James the Second, religious liberty",105
Ireland,GPE,"portion of the nation, and virtually establishing Puritanism in Ireland, laid the foundation of those mischiefs which are now",105
Rome,GPE,"guilty of the offence of sending an envoy openly to Rome, who, by the bye, was received by",106
Chatham,GPE,"English statesmen,—Bolingbroke, Shelburne, and lastly the son of Chatham.",107
England,GPE,"From his death to 1825, the political history of England is a history of great events and little men.",108
England,GPE,"of parties and the formation of factions now transpired in England. An exhausted sensualist on the throne, who only",108
WELLINGTON,GPE,The DUKE OF WELLINGTON brought to the post of first minister immortal fame;,109
Europe,LOC,"and intimate acquaintance with the sovereigns and chief statesmen of Europe, a kind of information in which English ministers have",109
Marlborough,GPE,"a place in our history not perhaps inferior even to Marlborough, the Duke of Wellington has one deficiency which has",112
Wellington,GPE,"not perhaps inferior even to Marlborough, the Duke of Wellington has one deficiency which has been the stumbling-block",112
Wellington,GPE,is exactly the kind of knowledge which the Duke of Wellington never possessed.,113
Wellington,GPE,"royal master for advice, sent for the Duke of Wellington to undertake the government, a change in the carriage",114
St Helena,GPE,"Napoleon, at St Helena, speculating in conversation on the future career of his",115
Wellington,GPE,"career of his conqueror, asked, “What will Wellington do? After all he has done, he will",115
England,GPE,"Venetian constitution, he would have known that to govern England in 1820, it was not necessary to change its",116
Paris,GPE,"It was clear that the energies that had twice entered Paris as a conqueror, and had made kings and mediatised",116
Vienna,GPE,"conqueror, and had made kings and mediatised princes at Vienna, would not be content to subside into ermined insignificance",116
Wellington,GPE,"from the scene was alike unexpected. The Duke of Wellington was at length prime minister, and no individual ever",116
Egremont,GPE,"“My dear Charles,” said Lady Marney to Egremont the morning after the Derby, as breakfasting with her",119
Derby,GPE,"” said Lady Marney to Egremont the morning after the Derby, as breakfasting with her in her boudoir he detailed",119
Egremont,GPE,"“No doubt of that,” thought Egremont, the horrid phantom of settling-day seeming to",120
Egremont,GPE,"present men will not better their majority,” said Egremont.",124
Egremont,GPE,“Lived!” exclaimed Egremont.,130
Egremont,GPE,"Slowly delivering himself of an ejaculation, Egremont leant back in his chair.",132
Egremont,GPE,"fear the contest will be very expensive,” said Egremont inquiringly.",136
Egremont,GPE,"are always doing good: and yet,” continued Egremont, after a moment’s pause, “I am",142
Egremont,GPE,"wrong,” said Lady Marney throwing the note to Egremont. “Her quadrille will never take place, which",147
Christchurch,GPE,at the period of his father’s death was at Christchurch and had just entered the last year of his minority,148
Egremont,GPE,of which amount his expenditure had then already anticipated. Egremont had been brought up in the enjoyment of every comfort,148
London,GPE,"of a profession being limited to a barrack in a London park, varied by visits to Windsor. But there",148
England,GPE,ennobling ends? Has it proposed to the people of England a higher test of national respect and confidence than the,150
England,GPE,"humanities of life, has been the besetting sin of England for the last century and a half, since the",150
England,GPE,"TOIL, this has been the breathless business of enfranchised England for the last twelve years, until we are startled",150
Charles,GPE,"“stateswoman,” as they called Lady Carlisle in Charles the First’s time, a great friend of Lady",152
London,GPE,"ball to celebrate the event, and to compensate the London shopkeepers for the loss of their projected franchise. Lady",153
Egremont,GPE,"fun, quizzing the whole Cabinet, now announced to Egremont that a revolution was inevitable, that all property would",154
Hanover,GPE,"deluded king led to the block or sent over to Hanover at the best, and the whole of the nobility",154
Egremont,GPE,"would hardly have inferred from the countenance and structure of Egremont the career he had pursued, or the character which",155
Egremont,GPE,"society exercised a beneficial influence on the general tone of Egremont, and may be said to have finished his education",156
Egremont,GPE,"When Egremont was four-and-twenty, he fell in",157
Egremont,GPE,new beauty; the whole world raving of her. Egremont also advanced. The Lady Arabella was not only beautiful,157
Egremont,GPE,fascinating. Her presence was inspiration; at least for Egremont. She condescended to be pleased by him: she,157
Egremont,GPE,by her notice; their names were mentioned together. Egremont indulged in flattering dreams. He regretted he had not,157
New Zealand,GPE,"of the law and the church; thought once of New Zealand. The favourite of nature and of fashion, this",157
Egremont,GPE,", this was the first time in the life of Egremont, that he had been made conscious that there was",157
Egremont,GPE,"it seemed, by some magic dexterity which even baffled Egremont, that their meetings every day grew rarer, and",158
East India,LOC,"circumstance which, as her grandfather had only been an East India director, was very gratifying to the bride.",158
Egremont,GPE,"requires change of air; desperation change of scene. Egremont quitted his country, never to return to it again",159
England,GPE,"’s absence, a much wiser man. Having left England in a serious mood, and having already tasted with",159
Egremont,GPE,"In the early spring of 1837, Egremont re-entered the world, where he had once",160
Egremont,GPE,"sprung up during the season of his absence. Apparently Egremont was not disinclined to pursue, though without eagerness,",160
Egremont,GPE,", and factitious passions. Whatever might be the impulse Egremont however was certainly not slightly interested in the Derby;",160
Derby,GPE,impulse Egremont however was certainly not slightly interested in the Derby; and though by no means uninstructed in the mysteries,160
Egremont,GPE,": she determined to go on with her quadrille. Egremont, with something interesting at stake himself, was staggered",161
Egremont,GPE,"it is to have a clever mother,” exclaimed Egremont, as he pondered over the returns of his election",163
England,GPE,"might be induced to save the state. 0! England, glorious and ancient realm, the fortunes of thy",164
Athens,GPE,some thirty unknown and anonymous jobbers! The Thirty at Athens were at least tyrants. They were marked men.,164
England,GPE,", who under our present constitution are destined to govern England, are as secret as a Venetian conclave. Yet",164
Melbourne,GPE,"“I will back Melbourne against the field, now,” said the secretary",171
Kensington,GPE,"“Lord Durham dined at Kensington on Thursday,” said Taper, “and not",172
Melbourne,GPE,". When there is a Prince of Wales, Lord Melbourne means to make Durham governor to the heir apparent,",173
Durham,GPE,"a Prince of Wales, Lord Melbourne means to make Durham governor to the heir apparent, and that will keep",173
St James’s,GPE,"getting out. What a crashing change from lounging in St James’s street to sauntering on Boulogne pier; or, after",180
Boulogne,GPE,"from lounging in St James’s street to sauntering on Boulogne pier; or, after dining at Brookes and supping",180
Sydney,GPE,you in an official capacity to the marsupial sympathies of Sydney or Swan River!,180
Swan River,LOC,an official capacity to the marsupial sympathies of Sydney or Swan River!,180
England,GPE,of George the Third who probably will ever reign in England. He was a good man: with feelings and,182
Europe,LOC,"mysteries, who have encountered in battle the hosts of Europe, who have toiled in secret cabinets, who have",184
Columbus,GPE,"not conquer; and over a continent of which even Columbus never dreamed: to the Queen of every sea,",188
Egremont,GPE,"brothers even in their boyish days, and shortly after Egremont’s entrance into life, they had become estranged.",192
Egremont,GPE,They were to meet now for the first time since Egremont’s return from the continent. Their mother had arranged,192
Egremont,GPE,"was to be no “scene.” Apprised of Egremont’s impending arrival, Lord Marney was careful to be",192
Egremont,GPE,"few minutes before dinner was announced, where he found Egremont not only with the countess and a young lady who",192
Egremont,GPE,Lady Marney had received Egremont in a manner which expressed the extreme satisfaction she experienced,193
Egremont,GPE,Egremont was glad to join his sister-in-law,194
Egremont,GPE,The softer heart and more susceptible spirit of Egremont were well calculated to respond to this ebullition of feeling,200
florid,GPE,"frank and somewhat hearty idiosyncracy; his clear brow, florid complexion, and blue eye. But Lord Marney talked",200
Egremont,GPE,"and canvass for you,” said Lady Marney to Egremont, “but George did not like it.”",201
Canton,GPE,", richer than Croesus, one McDruggy, fresh from Canton, with a million of opium in each pocket,",205
Egremont,GPE,"placard instantly of ‘Vote for our young Queen and Egremont,’ which was at least more modest, and",209
Egremont,GPE,the drawing-room. Sir Vavasour attached himself to Egremont.,230
Egremont,GPE,"these men to the right-abouts;” said Egremont, a young politician, proud of his secret intelligence",234
Egremont,GPE,"“He was entirely with us,” said Egremont.",236
Egremont,GPE,"entering political life,” said the baronet, taking Egremont kindly by the arm, and leading him to a",239
Egremont,GPE,“But you can depend on Peel?” said Egremont.,240
Egremont,GPE,"done to them, its natural and hereditary champions (Egremont looked perplexity); I am speaking,” added",243
Egremont,GPE,"“And you wanted more?” inquired Egremont, with a demure look.",248
Clarendon,GPE,. I made a speech to the order at the Clarendon; there were four hundred of us; the feeling,249
Egremont,GPE,"“A powerful party,” said Egremont.",250
Egremont,GPE,"doubt you could bring us in now,” said Egremont.",252
Egremont,GPE,"There is nothing like esprit de corps,” said Egremont.",254
Westminster,GPE,"a moment, to yourself going down in procession to Westminster for example to hold a chapter. Five or six",255
Egremont,GPE,"Egremont stared with irrepressible astonishment at the excited being, who",256
Egremont,GPE,“A magnificent spectacle!” said Egremont.,257
Egremont,GPE,"all for their going in the procession,” said Egremont.",259
dale,GPE,"most delightful easily to be imagined. In a spreading dale, contiguous to the margin of a clear and lively",263
England,GPE,"and trembling Ague,—returned after cultivating the broad fields of merry England the bold British peasant, returned to encounter the worst",268
Sion,GPE,"pale brick with the names painted on them, of Sion, Bethel, Bethesda: names of a distant land",269
Bethel,GPE,"with the names painted on them, of Sion, Bethel, Bethesda: names of a distant land, and",269
Bethesda,GPE,"names painted on them, of Sion, Bethel, Bethesda: names of a distant land, and the language",269
Egremont,GPE,"The morning after the arrival of Egremont at the Abbey, an unusual stir might have been",271
Holborn Hill,GPE,"gentleman, who had been a tallow-chandler on Holborn Hill.",274
Egremont,GPE,",” said Mr Bingley of the Abbey farm to Egremont, “but the temper of the people that alarms",278
Egremont,GPE,"the farmer, calling one of his labourers to take Egremont’s horse, hastened into the house to fill the",286
Egremont,GPE,what do you think of this fire?” said Egremont to the hind.,287
Egremont,GPE,"the grateful vision of some monastic remains. As for Egremont, he had been almost born amid the ruins of",291
North,LOC,of the greatest of the great religious houses of the North.,291
Egremont,GPE,"still beautiful and solemn, jarred on the feelings of Egremont. He sighed and turning away, followed a path",295
Egremont,GPE,"without danger, led to these unroofed chambers; but Egremont familiar with the way did not hesitate to pursue it",295
Egremont,GPE,; and there was that stirring in the mind of Egremont which rendered him far from indisposed for this loneliness.,297
England,GPE,and the hind had left him musing. Why was England not the same land as in the days of his,298
Egremont,GPE,"; a dark velveteen dress and leathern gaiters. As Egremont caught his form, he threw his broad-brimmed",300
Egremont,GPE,was something in the appearance of the stranger that interested Egremont; and waiting till he had established himself in his,302
Egremont,GPE,"he had established himself in his pleasant resting place, Egremont descended into the cloister garden and determined to address him",302
Egremont,GPE,"“You lean against an ancient trunk,” said Egremont, carelessly advancing to the stranger, who looked up",303
Egremont,GPE,"place had they deserved to retain it,” said Egremont.",304
Monastics,GPE,provided he were a gentle one. All agree the Monastics were easy landlords; their rents were low; they,309
Egremont,GPE,"were easier landlords than our present ones?” said Egremont, inquiringly.",310
Monastics,GPE,", even if history did not confess it. The Monastics could possess no private property; they could save no",311
England,GPE,"the squandering heir. How proud we are still in England of an old family, though, God knows,",311
Egremont,GPE,"“You plead their cause with feeling,” said Egremont, not unmoved.",312
Egremont,GPE,of the younger branches of the aristocracy?” said Egremont.,314
England,GPE,"the faintest idea is generally prevalent of the appearance of England before and since the dissolution. Why, sir,",317
England,GPE,"and since the dissolution. Why, sir, in England and Wales alone, there were of these institutions of",317
Wales,GPE,"the dissolution. Why, sir, in England and Wales alone, there were of these institutions of different sizes",317
shire,GPE,exquisite beauty. There were on an average in every shire at least twenty structures such as this was; in,317
England,GPE,it was worse than the Norman conquest; nor has England ever lost this character of ravage. I don’t,319
Egremont,GPE,"“You lament the old faith,” said Egremont, in a tone of respect.",320
Egremont,GPE,"community,” said a voice which proceeded neither from Egremont nor the stranger, “with the monasteries expired the",322
England,GPE,monasteries expired the only type that we ever had in England of such an intercourse. There is no community in,322
England,GPE,"of such an intercourse. There is no community in England; there is aggregation, but aggregation under circumstances which",322
Egremont,GPE,"by the tomb, had unobserved joined his associate and Egremont. He hardly reached the middle height; his form",323
Egremont,GPE,"also lament the dissolution of these bodies,” said Egremont.",324
Egremont,GPE,"“That is a distinction,” said Egremont, musingly.",328
Egremont,GPE,"Well, we live in strange times,” said Egremont, struck by the observation of his companion, and",332
Egremont,GPE,“Your inference?” asked Egremont.,334
Egremont,GPE,"The stranger paused; Egremont was silent, but looked inquiringly.",341
Egremont,GPE,"last words of the stranger lingered in the ear of Egremont; his musing spirit was teeming with many thoughts,",345
Egremont,GPE,"Egremont started from his reverie. He would have spoken,",346
Egremont,GPE,"stranger rose; the words were on the lips of Egremont, that would have asked some explanation of this sweet",347
Egremont,GPE,"as it is choice; and so strange, that Egremont might for a moment have been pardoned for believing her",347
Egremont,GPE,"Egremont drew up a little, but said nothing.",357
Egremont,GPE,", and were not in old days,” said Egremont.",363
Egremont,GPE,"were speaking of the election, George,” said Egremont, not without reluctance, yet anxious, as the",365
Egremont,GPE,"a letter with which she was delighted, but which Egremont at the time could have wished to have been more",365
Egremont,GPE,"were speaking of the election, George,” said Egremont.",365
Egremont,GPE,"assistance of a cold-hearted one,” thought Egremont, who did not fancy too much the tone of",367
Egremont,GPE,"He is a good fellow after all,” thought Egremont.",369
Egremont,GPE,"“But you talked of incumbrances,” said Egremont.",377
Egremont,GPE,"“Well,” said Egremont, anxious to bring his brother back to the point",379
Greece,GPE,"fellow, he died about a year ago, in Greece, of a fever. Never was such a blow",380
Egremont,GPE,"Egremont stared at his brother, who patted him on the",381
Egremont,GPE,"name was a clue which she could follow, but Egremont nevertheless suspected that the idea had never previously occurred to",403
Egremont,GPE,And what was Egremont thinking of? Of Mowbray be you sure. And,419
Egremont,GPE,"a glance with his friend, bid good even to Egremont.",420
Egremont,GPE,"“Our way perhaps lies the same,” said Egremont.",421
Egremont,GPE,"“My journey is very brief,” said Egremont, making a desperate effort to invite communication; “",424
Egremont,GPE,";” and with a slight salute, they left Egremont alone. There was something in the manner of the",425
Egremont,GPE,manner of the elder stranger which repressed the possibility of Egremont following him. Leaving then the cloister garden in another,425
dale,GPE,"; yet they might have proceeded further on in the dale. Perplexed, he lost time. Finally he proceeded",425
England,GPE,"In a commercial country like England, every half century developes some new and vast source",426
Turkey,GPE,"powerful class. A couple of centuries ago, a Turkey merchant was the great creator of wealth; the West",426
the West Indian Planter,LOC,a Turkey merchant was the great creator of wealth; the West Indian Planter followed him. In the middle of the last century,426
Levant,GPE,"the land, and became English aristocrats; while the Levant decaying, the West Indies exhausted, and Hindostan plundered",426
the West Indies,GPE,"and became English aristocrats; while the Levant decaying, the West Indies exhausted, and Hindostan plundered, the breeds died away",426
Hindostan,GPE,"the Levant decaying, the West Indies exhausted, and Hindostan plundered, the breeds died away, and now exist",426
Wycherly,GPE,", and now exist only in our English comedies from Wycherly and Congreve to Cumberland and Morton. The expenditure of",426
Congreve,GPE,now exist only in our English comedies from Wycherly and Congreve to Cumberland and Morton. The expenditure of the revolutionary,426
Cumberland,GPE,only in our English comedies from Wycherly and Congreve to Cumberland and Morton. The expenditure of the revolutionary war produced,426
Waterloo,GPE,"rapid manner,—and we do not forget the marvels of the Waterloo loan, or the miracles of Manchester during the continental",427
Manchester,GPE,"marvels of the Waterloo loan, or the miracles of Manchester during the continental blockade—was the Anglo-East",427
Troy,GPE,"native land for a longer period than the siege of Troy, to return with their million.",427
St James’s,GPE,", he was a waiter at a celebrated club in St James’s Street: a quick yet steady young fellow; assiduous",428
Madras,GPE,"a gentleman who was just appointed to the government of Madras, and who wanted a valet. Warren, though",428
Madras,GPE,"which was useful to his employer. He arrived at Madras, no longer a valet, but a private secretary",428
Hindostan,GPE,. There appeared one of those dearths not unusual in Hindostan; the population of the famished province cried out for,429
St James’s Street,GPE,"He was satisfied. He longed once more to see St James’s Street, and to become a member of the club,",430
India,GPE,"quittance, and to take the settlement upon himself. India so distant, and Chancery so near—the heirs",430
India,GPE,"that he was a nabob, had recently returned from India and purchased a large estate in the north of England",431
England,GPE,"India and purchased a large estate in the north of England, was returned to Parliament one of the representatives of",431
England,GPE,"Commons, how he liked it, how he liked England. There was a flutter in the circle; a",432
England,GPE,Fitz-Warene aspired to rank among the earls of England. But the successors of Mr Pitt were strong;,439
Manchester,GPE,"how conscientious and scrupulous he became during Walcheren expeditions, Manchester massacres, Queen’s trials. Every scrape of the",439
Egremont,GPE,"joined the beautiful Religious, whose apparition had so startled Egremont, they all three quitted the Abbey by a way",440
glen,LOC,"-up tributary stream. At the head of the glen, at which they soon arrived, was a beer",440
Jerusalem,GPE,. As many acres as thou choosest for thy new Jerusalem.”,448
Venice,GPE,"huge warehouses, not as beautiful as the palaces of Venice, but in their way not less remarkable; magnificent",481
London,GPE,"we have got fifty members, and take in three London papers; one ‘Northern Star’ and two ‘",517
baccy,GPE,"all well eno’ in winter time with plenty of baccy,” said Mick, “but at this season",524
Lake,LOC,": King Richard, Mazeppa, the Lady of the Lake were easily recognized: in one panel, Hubert menaced",533
the King of Saxony,GPE,black mustachios. This was when the principal harpiste of the King of Saxony and his first fiddler happened to be passing through Mowbray,533
china,GPE,book instead; not in my way; took a china jar for my wife. He kept a curiosity shop,543
Suffolk,GPE,"we got some of them at Collinson’s—come from Suffolk they say; what they call hagricultural labourers, a",585
England,GPE,". Infanticide is practised as extensively and as legally in England, as it is on the banks of the Ganges",590
the Wadding Hole,LOC,"his acuteness excited attention. A child was wanted in the Wadding Hole, a place for the manufacture of waste and damaged",591
Truck,GPE,think that those Shuffle and Screws are worse even than Truck and Trett. You knew where you were with those,601
Trett,GPE,those Shuffle and Screws are worse even than Truck and Trett. You knew where you were with those fellows;,601
Suffolk,GPE,"have no recreation? One might as well live in Suffolk, where the immigrants come from, and where they",606
Navarino,GPE,into their ‘double deckers?’ The battle of Navarino at Mowbray fair with fourteen squibs from the admiral’s,608
Egremont,GPE,"This was the result of the rapid observation of Egremont, who was however experienced in the world and quick",613
Birmingham,GPE,"suppose you have heard of Lady Vanilla’s trip from Birmingham? Have you not, indeed! She came up",624
Wolverhampton,GPE,"more intelligent men. She begged one of them at Wolverhampton to change seats with her, and he was most",624
Shrewsbury,GPE,"mob, sent to town for picking a pocket at Shrewsbury races.”",624
North,LOC,good features; “when did you arrive in the North? I have been fighting your battles finely since I,630
London,GPE,"greatest of all humbugs; a man who swaggers about London clubs and consults solemnly about his influence, and in",633
Melbourne,GPE,"in error; because I had happened to see Lord Melbourne’s own list, made up to the last hour",642
Egremont,GPE,"“What you suggest is very just,” said Egremont to Lady Maud. “If we only in our",652
Egremont,GPE,"direction, on the left hand of Lady Mowbray, Egremont beheld a gentleman in the last year of his youth",660
England,GPE,". There is no longer in fact an aristocracy in England, for the superiority of the animal man is an",660
England,GPE,a younger son of the most ancient Norman family in England. The Conqueror had given them the moderate estate on,661
England,GPE,of ecclesiastical buildings are not singular in the north of England.,663
Spain,GPE,"the character of profound deference. The old nobility of Spain delighted to address each other only by their names,",667
Sidonia,GPE,"; calling each other, “Infantado,” “Sidonia,” “Ossuna,” and then turning round",667
Ensenada,GPE,"consideration, and appealing to the Most Noble Marquis of Ensenada.",667
Egremont,GPE,"of the day;” Lady Maud, followed by Egremont, approached Mr St Lys, and said, “",683
London,GPE,: “I must say I like my friends from London. I never know what to say to the people,687
Egremont,GPE,"or may occur,” said Mr St Lys to Egremont, “I blame only the Church. The church",690
Rome,GPE,"“With Rome,” said Mr St Lys; “yet forms",694
Rome,GPE,St Lys; “yet forms and ceremonies existed before Rome.”,694
Rome,GPE,” said Mr St Lys. “The church of Rome is to be respected as the only Hebraeo-christian,696
Rome,GPE,"churches established by the Hebrew apostles have disappeared, but Rome remains; and we must never permit the exaggerated position",696
Palestine,GPE,"early and apostolical character, when it was fresh from Palestine and as it were fragrant from Paradise. The church",696
Paradise,LOC,was fresh from Palestine and as it were fragrant from Paradise. The church of Rome is sustained by apostolical succession,696
Rome,GPE,as it were fragrant from Paradise. The church of Rome is sustained by apostolical succession; but apostolical succession is,696
Rome,GPE,"those forms and ceremonies ordained, which the church of Rome has never relinquished. But Rome did not invent them",696
Rome,GPE,"which the church of Rome has never relinquished. But Rome did not invent them: upon their practice, the",696
Rome,GPE,"than any pope or prelate, whether he be at Rome or at Lambeth.",696
Lambeth,GPE,"or prelate, whether he be at Rome or at Lambeth.",696
Rome,GPE,as Judaism is incomplete; without Christianity. What has Rome to do with its completion; what with its commencement,697
Jehovah,GPE,No; the order of our priesthood comes directly from Jehovah; and the forms and ceremonies of His church are,697
Rome,GPE,His church are the regulations of His supreme intelligence. Rome indeed boasts that the authenticity of the second Testament depends,697
Rome,GPE,Testament depends upon its congruity with the first. Did Rome preserve that? I recognize in the church an institution,697
Rome,GPE,"to seek for such, it would not be at Rome. I cannot discover in its history however memorable",697
Italy,GPE,", I should look to a land more distant than Italy, to a city more sacred even than Rome.",697
Rome,GPE,"than Italy, to a city more sacred even than Rome.”",697
France,GPE,"“When the class of the Nobility were supplanted in France, they did not amount in number to one-",716
Europe,LOC,"third of us Hand-Loom weavers; yet all Europe went to war to avenge their wrongs, every state",716
France,GPE,we are at least as innocent as the nobility of France. We sink among no sighs except our own.,716
England,GPE,"a few old halls and granges in the north of England. Sybil untied the basket, and gave a piece",781
Egremont,GPE,"“The glory has departed,” said Egremont mournfully.",815
St Lys,GPE,"St Lys. who had been in conference with the weaver,",830
Egremont,GPE,"been against manufactories, railroads—everything,” said Egremont.",834
St Lys,GPE,"Besides, she is engaged to that parson fellow, St Lys.",839
St Lys,GPE,“St Lys told me to-day that nothing would ever induce,840
England,GPE,of a palace which he possessed in the north of England; and this secured his grace a castle and a,847
London,GPE,"-office, a light tax upon coals shipped to London, and a tithe of all the shrimps caught on",847
Melbourne,GPE,rarely in his seat; did not continue to Lord Melbourne the proxy that had been entrusted to Lord Grey;,848
Egremont,GPE,Egremont was seated at dinner to-day by the side,851
Egremont,GPE,The action of woman on our destiny is unceasing. Egremont was scarcely in a happy mood for conversation. He,851
Egremont,GPE,"by suggesting them as your own. Lady Joan gave Egremont an account of the Aztec cities, of which she",851
