Location,ent_type,context,p_no
London,GPE,", within a week or two of his return to London, to get rid of the lease of the haunted",412
Camden,GPE,", and he left it thankfully for a lodging in Camden Town. There for some weeks he lived drearily in",412
Napoleon,GPE,long evenings poring over diagrams explanatory of the tactics of Napoleon at Montereau or the Archduke Charles at Essling.,414
Montereau,GPE,poring over diagrams explanatory of the tactics of Napoleon at Montereau or the Archduke Charles at Essling.,414
Flanders,GPE,", looking after the property of a brother fighting in Flanders, acting as bailiff and herself taking a hand in",415
Camden,GPE,he had been settled for nearly two months in his Camden Town lodging that he discovered that some at least of,415
London,GPE,member of his branch—in the garb of the London Scottish; and he did not know how lonely he,415
London,GPE,", next morning he tubed to the other end of London, there to make his third attempt.",416
the Home Counties,LOC,A pencilled scrawl despatched from a mushroom camp in the Home Counties told Edith Haynes that William was at last a soldier,419
London,GPE,"informed her that he had just been absorbed into a London battalion, that he had not yet got his uniform",419
France,GPE,"; and went on to relate that before coming to France he had been an orderly-room clerk, that",420
England,GPE,"had known what it was to be a soldier of England in the making; he had drilled, he had",422
Camden,GPE,had been spent entirely between the four walls of his Camden Town sitting-room.,424
Belgium,GPE,"it was from his own brief and fiery experience in Belgium, from the descriptive articles of war correspondents and his",427
England,GPE,a humble and wearisome duty done in the name of England. Be it said in excuse for him that few,428
France,GPE,was jolted out of his rut by his transfer to France in the August of 1916. He was drafted out,429
England,GPE,had been jolted was twin to his old rut in England. It was the same clerk's life—this,429
Ardennes,LOC,"beautiful; such war as he had seen in the Ardennes village, and such as he had dreamed of fighting",430
France,GPE,"For a few days after his arrival in France his new surroundings interested him—the cobbled roads,",431
Northern France,LOC,"he was brought into contact. The strange life of Northern France affected him only where it touched him personally, and",431
London,GPE,"of statuary, to the churches he knew of in London. He came across many such oddities—and having",431
France,GPE,"had placed him in possession of certain scattered facts concerning France, facts dealing chiefly with the First Napoleon and the",431
France,GPE,The phase of warfare with which France familiarized him was not only secure and uneventful; as,432
St. Nicholas,GPE,"and when the weekly market gathered in the shadow of St. Nicholas, to the stalls for hardware, fruit and cheap",432
London,GPE,was far less exposed to the malice of enemies than London or the East Coast of England: and almost the,433
the East Coast of England,LOC,less exposed to the malice of enemies than London or the East Coast of England: and almost the only indication of possible peril was,433
England,GPE,"farther away, than it had seemed at home in England, and, absorbed in its minor machinery, he",437
England,GPE,strategy and pored over maps; as a soldier of England he could not see the wood for the trees.,437
Canada,GPE,his fare and a few pounds to start him in Canada. After that came a farm—to his thinking,441
Tilbury,GPE,homeward in a short-handed tramp and arrived at Tilbury on the day the Kaiser's government sent its ultimatum,441
Russia,GPE,the day the Kaiser's government sent its ultimatum to Russia. Four days later he was a soldier in the,441
England,GPE,Don't see how it could have been patriotism; England hadn't been anything to me for years. My,446
England,GPE,"was much to me; I was always unhappy in England, hated school and office and towns—I lived",446
London,GPE,have wanted to follow me. If they'd sacked London and swallowed up New York I could have lain out,446
New York,GPE,me. If they'd sacked London and swallowed up New York I could have lain out under the stars at night,446
London,GPE,ask if he should be likely to meet her in London; receiving in answer a hearty invitation to pass as,464
Somerset,GPE,if he would—with her mother and herself in Somerset. The reply was an eager acceptance; hitherto his,464
Kut,GPE,"younger son had been a prisoner since the surrender at Kut, and Edith ran her mother as well as the",465
France,GPE,"entered into her soul, for the brother killed in France had been her darling as well as her mother's",465
the German Empire,GPE,"factors, and important factors, in the downfall of the German Empire. And the first mad impulse of agony, the",465
England,GPE,that was almost a tenderness for the actual soil of England. More than once when he walked with her he,467
France,GPE,the road or the landscape with those grown familiar in France; and the contrast was always in favour of the,467
Somerset,GPE,; and the contrast was always in favour of the Somerset hills or the winding Somerset highway. Without ties as,467
Somerset,GPE,"always in favour of the Somerset hills or the winding Somerset highway. Without ties as he was, without household",467
London,GPE,'m safe enough where I am—safer than in London; but all the same I don't.... I,471
England,GPE,For a week before William left England there had been expectation of coming developments at the front,472
A.H.T.D.,GPE,"do more than drop a bomb or two on the A.H.T.D., and start a few hundred horses.""",473
France,GPE,"nurse that his wife, too, was buried in France; whereby she saw that he knew he was about",496
