Location,ent_type,context,p_no
Perrys,GPE,"young woman a degree of courtesy which astonished the little Perrys, who had seen young men flirt with various of",141
Lucca,GPE,"of old brocade and satin which he had bought at Lucca, the various bits of weather‐stained cotton which he had",143
Hamlin,GPE,"; but when she understood that the job was for Hamlin, she seemed suddenly to develop a certain interest in",143
Hamlin,GPE,Hamlin looked at her as he might have looked at a,146
Perrys,GPE,"that same evening, as he was seated with the Perrys in front of the villa, watching the stars gradually",146
Hamlin,GPE,"in this house,” he said, turning to Hamlin. “Mrs Perry can’t be got to see",163
Lake,LOC,"wanted for the Lady Guenevere or the Lady of the Lake, or some lady or other—all a lie",165
Hamlin,GPE,"a little more in this direction or that, made Hamlin nervous. He had, of course, sketched and",175
Hamlin,GPE,"set up a conversation. One morning accident came to Hamlin’s assistance. Strolling about after breakfast, he found",175
Perrys,GPE,"the trampled grass revealed the recent presence of the little Perrys, a couple of books carefully buried under a heap",175
Hamlin,GPE,". She had been sitting a little while, when Hamlin, bending over his work, suddenly broke the silence",175
Valkyr,GPE,want!” thought Hamlin; “the Amazon or Valkyr—as I thought.”,197
Hamlin,GPE,"She showed no desire to say more, and Hamlin was now engrossed in his work. They exchanged but",200
Hamlin,GPE,“They are horrible rubbish;” and Hamlin rudely tore them to shreds. “If you want,207
London,GPE,weary æsthetic discussions which he had left behind him in London.,229
Hamlin,GPE,"“I say, Hamlin, old fellow,” said Perry, as they",246
Lucca,GPE,", “do you care to see the festival at Lucca to‐morrow? I’m going to take the children in",246
Lucca,GPE,"He had declined being one of the boisterous expedition to Lucca, for he detested children in general, and the",259
Perrys,GPE,"for he detested children in general, and the little Perrys in particular; and a day in the empty house",259
cariole,GPE,"cloud; a whirlwind of dust was raised by every cariole, heavily laden with singing and yelling peasants, which",261
Hamlin,GPE,Hamlin gradually made his way to the side of the altar‐steps,262
Paris,GPE,"their Sunday clothes, brilliant caricatures of last year’s Paris fashions—close packed together on reserved seats, enjoying",262
Hamlin,GPE,"a muffled, shuffling noise, and hid her from Hamlin. The organ and bells were pealing, the voices",262
San Michele,GPE,"Cavalcanti, about the Madonna picture, enshrined at Or San Michele behind the blazing tapers, and in which he recognised",262
Hamlin,GPE,"and in which he recognised his lady, came into Hamlin’s mind, with the sound of the music and",262
Avignon,GPE,", hopelessly jumbled, of Laura in the church at Avignon that Good Friday, and Beatrice among the blazing lights",262
Hamlin,GPE,". All of a sudden her eyes caught those of Hamlin standing close by, and yet separated from him by",262
china,GPE,"tables, covered with bottles shaped like pyramids, and china men, and Garibaldi busts, full of red and",267
Hamlin,GPE,"“Don’t be ridiculous, Melton,” cried Hamlin.",279
Hamlin,GPE,"kept on ahead with the two elder children, and Hamlin hung back with Miss Brown and the two younger.",282
Hamlin,GPE,"They relapsed into silence. As they walked along, Hamlin stole glances at his companion, walking stately and serious",295
cut‐paper,GPE,"one hand, while the other moved slowly with the cut‐paper flopper; and in this position the young nursemaid struck",308
Hamlin,GPE,"the right sort of thing, isn’t it, Hamlin?”",314
waggonette,GPE,with Anne Brown. Hamlin accompanied them down‐stairs to the waggonette.,315
Hamlin,GPE,"But, for some unaccountable reason, Hamlin did leave them alone the whole afternoon. After he",318
Italy,GPE,an opera such as only the misery and genius of Italy could produce. There was a triumphal procession of six,322
Nineveh,GPE,"there was the “magnificent apartment in the palace of Nineveh, disclosing a delicious view of the famous hanging gardens",322
Lucca,GPE,"find it particularly interesting at the Teatro del Giglio of Lucca. He sat looking on listlessly, not so much",322
Hamlin,GPE,"other’s arms and began the great duet, even Hamlin felt in a kind of way that this was passionate",322
Hamlin,GPE,", and her parted lips quivered. It seemed to Hamlin as if this were the real Semiramis, the real",322
Hamlin,GPE,"“Please let me carry that child,” cried Hamlin.",325
plane‐trees,LOC,red and green lamps were already dying out among the plane‐trees. In a minute they were rattling through the narrow,327
waggonette,GPE,"shawl. Anne Brown bent over the side of the waggonette, a dark outline, the damp night breeze catching",327
Hamlin,GPE,carriage asleep; and the voice of Perry whispered to Hamlin—,327
Florence,GPE,"man, I fear I really must go on to Florence to‐morrow afternoon.”",330
Hamlin,GPE,"his wife nearly went into hysterics at the notion of Hamlin—their poet‐painter, as she called him—suddenly",331
Hamlin,GPE,"with more emphasis than was his wont, that Hamlin had bored himself to death, and must be bored",331
Rome,GPE,"Florence for three days. I may go on to Rome, Naples, Egypt, America, Japan, or",333
Naples,GPE,"three days. I may go on to Rome, Naples, Egypt, America, Japan, or return to",333
Egypt,GPE,". I may go on to Rome, Naples, Egypt, America, Japan, or return to Hammersmith.",333
America,GPE,"may go on to Rome, Naples, Egypt, America, Japan, or return to Hammersmith. I have",333
Japan,GPE,"on to Rome, Naples, Egypt, America, Japan, or return to Hammersmith. I have no notion",333
America,GPE,“Oh no; I think I shall go to America this winter.”,340
America,GPE,"WALTER HAMLIN did not go to America. On leaving the Villa Arnolfini, he met at",351
Florence,GPE,". On leaving the Villa Arnolfini, he met at Florence some artist friends, who, in his condition of",351
Perugia,GPE,", easily drew him on with them to Siena and Perugia, thence into the smaller Umbrian cities, and finally",351
Abruzzo,GPE,", and finally into a wholly unexplored region between the Abruzzo and the Adriatic. By the time that their sketching",351
Adriatic,LOC,into a wholly unexplored region between the Abruzzo and the Adriatic. By the time that their sketching and article‐writing expedition,351
Hamlin,GPE,"round, and more than three months had elapsed since Hamlin had parted with the Perrys. Would Hamlin return with",351
England,GPE,the Perrys. Would Hamlin return with his friends to England? He had often said that he had had enough,351
Italy,GPE,He had often said that he had had enough of Italy—that he would go home and shut himself up,351
Hammersmith,GPE,"go home and shut himself up in his studio at Hammersmith, among smoke and river‐fogs, seeing not a living",351
East,LOC,"next spring, when he would set off for the East, never more to return to Europe, except for",351
Europe,LOC,"off for the East, never more to return to Europe, except for the Grosvenor private view. But when",351
Hamlin,GPE,". But when the moment for return north approached, Hamlin began to hesitate; and the very day before his",351
Italy,GPE,there was still some work for him to do in Italy.,351
England,GPE,"“I shall be in England at the end of two months at latest,”",352
Lucca,GPE,", which Hamlin described merely as “a girl near Lucca,” the nickname of “The Queen of Night",356
Florence,GPE,Hamlin got into the train to carry him northward to Florence.,358
Hamlin,GPE,"explained when or how, strange notions had come into Hamlin’s head, and a still stranger plan had finally",359
England,GPE,"nursery‐governess, or into the avowedly most beautiful woman in England—that is to say, in the particular pre‐Raphaelite",359
England,GPE,"to say, in the particular pre‐Raphaelite society which constituted England to him.",359
Florence,GPE,Melton Perry (for they were all Melton Perrys at Florence) filled Hamlin with a vague disgust and irritation.,360
Hamlin,GPE,for they were all Melton Perrys at Florence) filled Hamlin with a vague disgust and irritation. Much better that,360
Hamlin,GPE,logic of this notion; but certain it is that Hamlin never doubted for a second that either Anne Brown must,360
England,GPE,"day before his friends were to carry him back to England, a new notion came into his head. His",361
Florence,GPE,oblivion: he telegraphed Perry to hire him rooms in Florence. As the meeting of certain chemical substances will sometimes,361
Hamlin,GPE,"unprecedented properties, so ideas had come in collision in Hamlin’s mind, and out of a mere perplexity had",361
London,GPE,"when she should choose him, in what part of London he would buy a house for her, which of",361
Hamlin,GPE,is the suitable house. The only further concern of Hamlin was to make sure that Anne Brown was really all,361
Hamlin,GPE,all that she seemed to him to be; and Hamlin looked forward as to a kind of preliminary romance to,361
Hamlin,GPE,"mere soulless body,” repeated Mrs Perry—“as indifferent to Hamlin as a handsome cow would be.”",364
Hamlin,GPE,"“Do you expect her to throw herself into Hamlin’s arms?” cried Perry, angrily.",365
Hamlin,GPE,"with wonder; and in this instance in particular, Hamlin seemed really to consider Anne Brown much in the light",369
Hamlin,GPE,"she had gone to her writing‐table, Melton Perry kicked Hamlin’s foot under the table, and said in an",372
Paris,GPE,"Instead of the naked goddess triumphing over the apple of Paris, whom such a name would lead you to expect",374
Hamlin,GPE,—had never loved; and this knowledge was to Hamlin a source of infinite satisfaction.,375
London,GPE,"tapestry (rubbish which Hamlin would have blushed at in London), its shelves of books and chipped majolica and",376
Hamlin,GPE,"her opinion, was evidently its affable archangel. This Hamlin perceived to his pleasure; but, nevertheless, he",376
Malibran,GPE,"had heard, the anecdotes of Landor and Rossini and Malibran which the old lady had narrated; a few allusions",377
Hamlin,GPE,"Hamlin was looking at her, as she still turned her",383
Hamlin,GPE,"“I say, Hamlin,” he began, lighting his pipe, while",407
Viareggio,GPE,"Annie will be required to take the children down to Viareggio. I am extremely sorry for you, old fellow",409
Venus,LOC,"myself. That unfinished picture, that strange, terrible Venus, would haunt me in my dreams, and I",411
Hamlin,GPE,gets low fever again: much you’ll think of Hamlin’s masterpiece then.”,412
Hamlin,GPE,"existence, she began a mellifluous and irrelevant conversation with Hamlin across him.",415
Viareggio,GPE,matter? The children no more require to go to Viareggio than I require to be made Khan of Tartary.,419
Hamlin,GPE,"“Hamlin, old boy,” resumed Perry, “do",423
Florence,GPE,"goes to the bad. And then, here in Florence especially, a girl’s none the better looked at",427
china,GPE,"shelf, the scarlet and purple anemones in the cracked china bow], the brass synagogue lamp hanging in the",433
Hamlin,GPE,at once in the arm‐chair of faded green velvet opposite Hamlin’s easel.,438
Viareggio,GPE,"“You are going to Viareggio, Miss Brown,” he remarked.",442
Hamlin,GPE,"Hamlin was seated before his easel, looking now at his",446
Hamlin,GPE,Perry. If only she might have a photograph of Hamlin! . . . For less than a second she,446
Uffizi,GPE,"“Take that letter to the post‐office at the Uffizi,” he said, pointing to his writing‐table,",448
Hamlin,GPE,It was the first time that Hamlin had sent the old woman on an errand during one,449
Hamlin,GPE,"“Well,” went on Hamlin, “I have been thinking about that; and",455
Hamlin,GPE,"acquaintance must come to an end,” went on Hamlin, rapidly; “but I cannot let this",463
Hamlin,GPE,sobbing; and every convulsive heaving of her body made Hamlin feel a sort of sickening terror. He slid down,467
Hamlin,GPE,"of water?” she asked; then, stopping Hamlin, “never mind,” she said—“never mind—",470
Hamlin,GPE,", fevered and vaguely indignant. It was as if Hamlin had struck her; she felt insulted, outraged,",479
Hamlin,GPE,"been an ungrateful beast to feel as she had towards Hamlin; and a great wave of gratitude and awe,",479
Hamlin,GPE,"nothing and receiving everything, from his kindness: and Hamlin, with whom she had spoken not twenty‐four hours earlier",479
Hamlin,GPE,"more silent than usual. On returning home she saw Hamlin in the street, close to the door. The",479
Hamlin,GPE,"“Well, then,” went on Hamlin, “with regard to the plan which I submitted",482
Florence,GPE,"have me, long ago, before I returned to Florence. And, as a favour, I beg you",497
Florence,GPE,"my mind to this step while I was away from Florence. Besides, I am not going to marry Miss",499
Hamlin,GPE,"“Hamlin wants to bring up and marry Anne Brown,”",507
Hamlin,GPE,"came forward solemnly, and stretched out her hand to Hamlin.",510
Hamlin,GPE,"a union of mystic perfection;” whereupon, to Hamlin’s horror, the tall and bony lady deposited a",513
Hamlin—“I,GPE,—but—thank you so much!” exclaimed Hamlin—“I have not asked Miss Brown to marry me; I,514
cannon‐foundry,GPE,"Brothers, New Cross. He is foreman at a cannon‐foundry, or a place where they make torpedoes. I",518
Hamlin,GPE,"NO arrangements could be come to until Hamlin should hear from Anne Brown’s guardian, and this",525
Florence,GPE,"But when Hamlin returned to his lodging in Florence, on the fourth day after his proposal to Anne",526
Hamlin,GPE,"“Ask him to come in,” cried Hamlin.",529
free‐and‐easy,GPE,"?” answered Hamlin, stiffening at the other’s free‐and‐easy manner. The very look of this man rubbed him",533
Jamaica,GPE,"incarnation of what, to the descendants of Cavaliers and Jamaica planters, seemed the aggressive lower classes.",538
Hamlin,GPE,While Hamlin was speaking a sneer came over his listener’s face,542
Hamlin,GPE,The blood rushed to Hamlin’s head. That such an interpretation should be put,547
Hamlin,GPE,"In this man there was a hatred of Hamlin, not merely as a fine gentleman, an idler",554
Hamlin,GPE,"He remained silent for a moment, unable to realise Hamlin’s state of mind, while no longer able to",556
England,GPE,Mr Perry. So I shall take her back to England with me.”,557
Hamlin,GPE,. For a moment he hesitated; his aversion to Hamlin and Hamlin’s plan fighting painfully with his sense of,571
Spezia,GPE,"a man, when she was a tiny mite at Spezia; who took care of her when her mother was",594
England,GPE,"had to work hard for my life, out in England; but now I am quite safely off—indeed",606
England,GPE,"you there. You shall come back with me to England, and I will send you to the very best",606
Hamlin,GPE,". The thought of Hamlin passed across her mind—Hamlin, who was everything which Richard Brown was not.",607
the Boboli Gardens,LOC,the little Perrys were being taken for their walk in the Boboli Gardens by a Swiss bonne in a quilted cap; and,622
England,GPE,"When Richard Brown had returned to England with the signed documents in his pocket, Hamlin had",623
Hamlin,GPE,"to England with the signed documents in his pocket, Hamlin had immediately written two letters,—one to his lawyers, instructing",623
Coblenz,GPE,"lady in whom he was interested into her school at Coblenz. It was the Easter holidays, and Mrs Simson",623
Florence,GPE,Simson had taken advantage of the fact to come to Florence in order to take back her pupil herself.,623
Venice,GPE,". The greater part of that fortnight was spent at Venice, where Anne Brown had never been, and Hamlin",624
England,GPE,", and Hamlin parted company from them to return to England, only at Munich.",624
Munich,GPE,"company from them to return to England, only at Munich.",624
Rhine,GPE,"his boyish days, and lately, passing along the Rhine, had stayed with her for a day or two",625
Rhine,LOC,two in her old‐fashioned house by the confluence of the Rhine and the Mosel. The impression that this school was,625
Athenæum,GPE,"after the first sonnet which he sent to the ‘Athenæum,’ had always been her especial object of adoration",625
Hamlin,GPE,"condition? During those hours in the train, when Hamlin was for ever jumping out and overwhelming them with coffee",626
Venice,GPE,"and newspapers at every station; during those days at Venice, when they stayed at the same hotel (the",626
Hamlin,GPE,"contrary, she gradually became conscious of a fear lest Hamlin should have cheated himself in choosing her. Unable to",627
Munich,GPE,", she let it overshadow her. One evening at Munich, two or three days before they parted company with",627
Hamlin,GPE,", two or three days before they parted company with Hamlin, Mrs Simson, coming into Anne’s room,",627
Frankfurt,GPE,"It was a real relief when, one morning at Frankfurt, Hamlin was standing on the platform of the station",646
Hamlin,GPE,"a real relief when, one morning at Frankfurt, Hamlin was standing on the platform of the station, speaking",646
Hamlin,GPE,"it went quicker and quicker, and Anne Brown saw Hamlin for a minute on the platform; he was pale",649
Coblenz,GPE,"of the train, rattled over the round stones of Coblenz, and were finally following the obstreperously welcoming cook and",652
Rhine,GPE,of sunset was on the marblelike brownish‐green swirls of the Rhine; and filaments of reddish gold streaked the sky above,652
Hamlin,GPE,"Then she took from her trunk a framed photograph of Hamlin, and stuck it on her dressing‐table; he was",653
Lucca,GPE,"; the “Petrarch” he had given her at Lucca, and the volume of his own poems. She",653
Coblenz,GPE,"girls two were orphans, and had been sent to Coblenz as a convenient riddance by their guardians; one had",656
Europe,LOC,"riddance by their guardians; one had been deposited in Europe by her parents, to be called for when educated",656
New Zealand,GPE,"be called for when educated, and shipped off to New Zealand; one, a huge damsel approaching thirty, was",656
disport,GPE,and spending her leisure making up frocks in which to disport herself at the garrison balls.,656
Perrys,GPE,"mending the clothes and making the beds of the little Perrys, interesting herself as little in, and awakening as",657
Italy,GPE,her companions as she had done among her fellow‐servants in Italy. Mrs Simson had received full instructions from Hamlin as,657
Hamlin,GPE,in Italy. Mrs Simson had received full instructions from Hamlin as to all the things which she was and was,657
Bonn,GPE,"carried on a simultaneous flirtation with a lieutenant, a Bonn student, a painter, and a piano‐master; and",658
Hamlin,GPE,"the school: most of the girls had heard of Hamlin in England, and all of them had heard of",658
England,GPE,": most of the girls had heard of Hamlin in England, and all of them had heard of him from",658
æsthetic,GPE,; and the scientific girl of twenty‐eight thought æstheticism and æsthetic poets idiotic and immoral; and each of the others,658
Rhine,LOC,"garrison balls, and on excursions up and down the Rhine and into the neighbouring hills; but all this was",659
Rhineland,GPE,"these teachers, but with Hamlin; not in this Rhineland town, but in the distant places where he travelled",660
London,GPE,"travelled. He wrote to her very often, from London, from Italy, from Greece and Egypt, and",660
Italy,GPE,"wrote to her very often, from London, from Italy, from Greece and Egypt, and wherever he roamed",660
Greece,GPE,"very often, from London, from Italy, from Greece and Egypt, and wherever he roamed about. At",660
Egypt,GPE,", from London, from Italy, from Greece and Egypt, and wherever he roamed about. At first she",660
Hamlin,GPE,", on re‐reading what she had written in answer to Hamlin, she was often filled with shame and fear.",660
Hamlin,GPE,"not of much use. She was dreadfully afraid lest Hamlin should think her a drag upon him, lest he",660
Hamlin,GPE,". In accordance with his whole plan of proceedings, Hamlin never once wrote to Anne as if there were any",661
Hamlin,GPE,"a burning indignation with herself, a burning adoration of Hamlin. She felt as if she had done him some",661
East,LOC,"offer it to Anne, as the kings of the East offered gold and frankincense and embroidered raiment to the little",661
Hamlin,GPE,"A strange correspondence; and of which Hamlin’s half, although beautiful with all manner of artistic",662
Paris,GPE,"Once, while Mrs Simson and Anne were staying in Paris—for he had begged that her holidays might be",665
Switzerland,GPE,"had begged that her holidays might be spent either in Switzerland, or in some place where she might see pictures",665
England,GPE,suddenly turned up for a day on his way from England to Greece; and once at Coblenz. Mrs Simson,665
Greece,GPE,up for a day on his way from England to Greece; and once at Coblenz. Mrs Simson was giving,665
Coblenz,GPE,his way from England to Greece; and once at Coblenz. Mrs Simson was giving a party: suddenly into,665
Paris,GPE,"left that same evening; and as the day in Paris had been spent in seeing and talking about pictures,",665
Coblenz,GPE,"him for an instant. Only, when he left Coblenz, he seized her hand as he stood at the",665
Hamlin,GPE,", and no more. But on that second visit Hamlin had been dazzled. He had recognised from the first",665
Paris,GPE,"of the Perrys’ servant; he had seen in Paris that his judgment had been correct; but when,",665
Perrys,GPE,"which had struck him in the nursemaid of the little Perrys, was not diminished, but softened, by a",665
Coblenz,GPE,"Hamlin went away, intending that Anne should remain at Coblenz another year. But he found that his patience,",665
Coblenz,GPE,", some two years or so after her arrival at Coblenz, Anne Brown received a letter in which Hamlin reminded",666
England,GPE,"thought that it might be wiser if she came to England, where she would have better opportunities of continuing any",666
London,GPE,"widow without any children, was coming to settle in London, and that he thought it might be a good",666
London,GPE,"a word as to whether he also would settle in London, or whether he intended continuing his wandering life.",666
Hamlin,GPE,"disappointed at all? She believed that she cared for Hamlin only as for a benefactor, a divinity, a",666
Hammersmith,GPE,"in the purchase of the lease of a house at Hammersmith, which he was having prepared and furnished against her",667
Hamlin,GPE,"felt quite bewildered; and then the full consciousness of Hamlin’s goodness rushed out and overwhelmed her, and she",668
St John’s,GPE,"studio? My own lodgings are a long way from St John’s House (that is its name, for it was",669
New Zealand,GPE,"about. In the sitting‐room she found the girl from New Zealand, a little nervous creature, whom she had nursed",670
London,GPE,"felt she must say it—“going away from school—to London, next month.”",671
Hamlin,GPE,But she was already thinking of Hamlin.,683
Hamlin,GPE,but of days. And then came another letter from Hamlin. He remembered the desire she had once expressed to,684
Rhine,GPE,"the desire she had once expressed to go down the Rhine, to be on the sea: he proposed that",684
Belgium,GPE,the sea: he proposed that she should come through Belgium and cross from Antwerp to London. “I am,684
Antwerp,GPE,proposed that she should come through Belgium and cross from Antwerp to London. “I am sure you will enjoy,684
London,GPE,she should come through Belgium and cross from Antwerp to London. “I am sure you will enjoy it much,684
England,GPE,"that he was unwilling she should get any impressions of England before meeting him, however slight they might be;",684
Thames,GPE,"to meet her, in the evening, on the Thames wharf, to receiving his Amazon Queen, his mysterious",684
Hamlin,GPE,"It was from Hamlin, and ran briefly—",692
Cologne,GPE,travel. She will telegraph me how you are from Cologne and Antwerp . I shall await you Thursday evening on,693
Antwerp,GPE,She will telegraph me how you are from Cologne and Antwerp . I shall await you Thursday evening on the wharf,693
farewell.—Your,GPE,"you Thursday evening on the wharf. Till then, farewell.—Your sincere and impatient friend,",693
Cologne,GPE,"Mrs Simson’s establishment, Anne Brown set off for Cologne. This first short scrap of journey moved her very",713
Cologne,GPE,"her maid bade her good night at the hotel at Cologne, offering to brush her hair and help her to",713
Antwerp,GPE,the ship began slowly to move from the wharf at Antwerp; when she walked up and down the deserted and,713
shore‐lights,GPE,"widening mysteriously out of sight, bounded only by the shore‐lights, with here or there the white or blue or",713
Thames,GPE,"But later, as they got higher up in the Thames, and the unwonted English sunshine became dimmer, a",713
London,GPE,", and the starlight mingled with the dull smoke‐grey of London; all about were the sad grey outlines of the",714
Hamlin,GPE,"dream seemed dispelled. She was in reality, and Hamlin was really by her side.",714
Hamlin,GPE,"voice which she now recognised as that of the real Hamlin, but which was so undefinably different from the voice",715
Coblenz,GPE,"He asked her how she had left those at Coblenz, and about her journey; she had to tell",718
Cologne,GPE,"him about every picture and church she had seen at Cologne, Brussels, Bruges, and Antwerp. It is",718
Brussels,GPE,"every picture and church she had seen at Cologne, Brussels, Bruges, and Antwerp. It is strange how",718
Bruges,GPE,"and church she had seen at Cologne, Brussels, Bruges, and Antwerp. It is strange how people whose",718
Antwerp,GPE,"had seen at Cologne, Brussels, Bruges, and Antwerp. It is strange how people whose hearts have seemed",718
Hamlin,GPE,"old lady’s eyes upon her, and felt that Hamlin was looking at his aunt, as much as to",724
Hamlin,GPE,Hamlin rang. In a moment tea‐things were brought. Hamlin,728
Antwerp,GPE,“Miss Brown came by the Antwerp boat—St Catherine’s Wharf—in the City,730
London,GPE,"“You are glad to be back in London, aren’t you?” she asked.",733
England,GPE,"“This is the first time I am in England,” answered Anne, shyly; all this dim",734
Italy,GPE,"“Miss Brown was born in Italy,” explained Hamlin, probably for the hundredth time",735
Hamlin,GPE,"“All right,” interrupted Hamlin.",737
Hamlin,GPE,"which she could not possibly know anything about, and Hamlin trying to set matters right and induce Anne to talk",741
England,GPE,"you will have good dreams to welcome you home to England. I shall come in for lunch to‐morrow, Aunt",745
New Zealand,GPE,"one who loved her, except that little girl from New Zealand. She felt terribly alone in the world.",746
silver candlestick,GPE,"” said Mrs Macgregor; and taking a heavy old‐fashioned silver candlestick, she led Anne to her room. The poor",748
Florence,GPE,"a raft; and somehow it all took place at Florence, in the large pond in the Boboli Gardens.",757
the Boboli Gardens,LOC,"took place at Florence, in the large pond in the Boboli Gardens.",757
Hamlin,GPE,"was. Then it came upon her that this was Hamlin’s house, that she would actually see him again",758
china,GPE,"were blue‐and‐white jars and pots all about, and old‐fashioned china things on the dressing‐table: except for the fac‐similes of",758
Thames,GPE,"and the wooden parapet of the river‐walk; then the Thames, still wide, but so different from what she",758
London,GPE,"of moisture on the leaves and grass. Was this London, which she had always fancied so noisy, and",758
London,GPE,"should put on: they had been made expressly for London, and greatly admired by the girls at Coblenz,",759
Coblenz,GPE,"for London, and greatly admired by the girls at Coblenz, but now one looked more absurd and frumpish than",759
china,GPE,"in cabinets, were all manner of wonderful glass and china, and strange ivory and inlaid Japanese toys. There",759
Hamlin,GPE,"the accompaniment of a song of Carissimi’s, which Hamlin was fond of, but inaudibly, without letting her",760
china,GPE,"in her dressing‐gown, before a table spread with eighteenth‐century china, or what to Anne seemed such.",762
Charlotte,GPE,"“What an hour you do get up at, Charlotte!” said Mrs Macgregor, kissing Anne on both",763
"thing,—no",GPE,"quite the—what do you call it?—medieval sort of thing,—no stays, and no petticoats, and slashings, and",767
Coblenz,GPE,"felt so much like a fish out of water that Coblenz seemed more than her birthplace, and the people there",768
Hamlin,GPE,"the house‐door, and running to the window she saw Hamlin standing on the doorstep. She withdrew her head quickly",768
