Location,ent_type,context,p_no
Leyburn,GPE,"over the other. He was very fond of the Leyburn girls, but music seemed to him, good man",265
Arcady,GPE,"off—a dance of clowns, but clowns of Arcady—they slid into a delicate rippling chant d'amour,",266
Manchester,GPE,"'She goes to Manchester every year to some relations we have there,'",269
the moonlit mountains,LOC,"son, set off on foot to walk home over the moonlit mountains; the doctor tucked himself and his daughter into his",274
Whinborough,GPE,"the vicar's wife, fuming—'her manners would disgrace a Whinborough shop-girl. She has none—positively none",276
Sussex,GPE,"His father belonged to the younger line of an old Sussex family, and owed his pleasant country living to the",288
Surrey,GPE,"Edward Elsmere, rector of Murewell in Surrey, and father of Robert, had died before his",289
Elsmere,GPE,"nor generous, but his father knew that the tenacious Elsmere instinct was to be depended on for the fulfilment of",290
Harden,GPE,"to Mrs. Elsmere, then living at the town of Harden for the sake of the great public school recently transported",290
Surrey,GPE,"their service, and now roaming with him over the Surrey heaths in search of all the dirty delectable things in",294
Ulster county,GPE,"Mrs. Elsmere's inherited Evangelicalism—she came from an Ulster county—rebelled against his doctrine, but the man himself",295
Columbus,GPE,"stanzas from the opening canto of a great poem on Columbus, or with moral essays in the manner of Pope",302
Æschylus,GPE,"full share of this fast developing power. Virgil and Æschylus appealed to the same fibres, the same susceptibilities,",302
St. Anselm's,GPE,"at college, the possibility of his getting the famous St. Anselm's scholarship, and so on.",302
Oxford,GPE,"good wishes, and settled themselves early in November in Oxford lodgings. Robert was to have a few days'",305
Lime,GPE,these misgivings of hers. They were walking down the Lime-walk of Trinity Gardens; beneath their feet a,308
Trinity Gardens,LOC,. They were walking down the Lime-walk of Trinity Gardens; beneath their feet a yellow fresh-strewn carpet,308
Lincolnshire,GPE,He was the only child of a doctor in a Lincolnshire country town. His old parents had brought him up,322
Oxford,GPE,"college was one of the narrowest and most backward in Oxford, and it was made perfectly plain to him before",322
St. Anselm's,GPE,"expression no more. On his taking up residence in St. Anselm's, indeed, and on his being appointed first lecturer",325
France,GPE,and the theatre. Almost every year he disappeared to France to haunt the Paris theatres for a fortnight; to,326
Paris,GPE,Almost every year he disappeared to France to haunt the Paris theatres for a fortnight; to Berlin or Bayreuth to,326
Berlin,GPE,to haunt the Paris theatres for a fortnight; to Berlin or Bayreuth to drink his fill of music. He,326
Bayreuth,GPE,the Paris theatres for a fortnight; to Berlin or Bayreuth to drink his fill of music. He talked neither,326
Elsmere,GPE,", critical habits of work supplied exactly that antidote which Elsmere's main faults of haste and carelessness required. He",327
Elsmere,GPE,He looked at Elsmere under his straight black brows imperiously. The youth felt,335
Elsmere,GPE,"'Forget that drivel, Elsmere. It was a crime to show it to you",341
Scotland,GPE,neither perhaps am I. But I am not going to Scotland. They would request me to resign in a week,341
Elsmere,GPE,"'Come in, Elsmere,' said Langham, as he stood hesitating on",347
Midland,GPE,", the deep eyes sunk under the brows, the Midland accent, the make of limb and feature which seemed",358
St. Paul,GPE,"and were they not, even in the mind of St. Paul, two aspects of a spiritual process perpetually re-",359
Oxford,GPE,"as he already knew, was a great force in Oxford life. His mood was that of the disciple only",367
England,GPE,training of that broadening democracy on which the future of England rests; a few graphic sayings about individuals; above,370
Oxford,GPE,"And at that particular moment in Oxford history, the passage from philosophic idealism to glad acquiescence",376
geese,GPE,"great town-meadow, dotted with white patches of geese and herds of grazing horses. There, with a",378
Elsmere,GPE,"'Come with me for a walk, Elsmere; you look as if some air would do you",381
Harden,GPE,", when he had carried off Langham to stay at Harden, and he and his old tutor were smoking in",400
Elsmere,GPE,"as they curled and vanished. The curious interest in Elsmere's career, which during a certain number of months",401
Elsmere,GPE,one or two critical occasions before had disarmed the impetuous Elsmere.,410
London,GPE,"he accepted it, thus postponing for a while that London curacy and that stout grapple with human need at its",419
Oxford,GPE,eager relations with the heads of the religious party in Oxford. His mother's Evangelical training of him and Mr.,421
the Holy Land,LOC,"decided that he consented, bribed by the prospect of the Holy Land, to go away for three months to Egypt and",423
Egypt,GPE,"Holy Land, to go away for three months to Egypt and the East, accompanied by his mother and a",423
East,LOC,"to go away for three months to Egypt and the East, accompanied by his mother and a college friend.",423
Palestine,GPE,"the fates. But, after a halcyon time in Palestine and Constantinople, a whiff of poisoned air at Cannes",430
Constantinople,GPE,". But, after a halcyon time in Palestine and Constantinople, a whiff of poisoned air at Cannes, on",430
Cannes,GPE,"Palestine and Constantinople, a whiff of poisoned air at Cannes, on their way home, acting on a low",430
England,GPE,", possessed of one of the most magnificent libraries in England, and author of books which had carried a revolutionary",438
England,GPE,"Six weeks later they were in England, and Robert, now convalescent, had accepted an",440
England,GPE,"sprinkled valley might have believed that, after all, England, and even Northern England, had a summer.",442
Northern England,LOC,"believed that, after all, England, and even Northern England, had a summer. Early in the season as",442
Agnes,LOC,; then with a sudden magnificent spring leaped on to Agnes's lap and curled herself up there.,447
Agnes,LOC,"love,' said Rose scornfully, in answer to Agnes's laugh; 'she knows you will give her",448
Westminster Abbey,GPE,Rose. 'You might as well talk of marrying Westminster Abbey.',457
St. Elizabeth,GPE,"'After all,' she said demurely, 'St. Elizabeth married.'",458
Manchester,GPE,"you know, of those nice people I stayed in Manchester with last year. Well, she wants me to",462
Manchester,GPE,"rate man, Franzen, who is to be in Manchester two days a week during the winter. I have",462
Whinborough,GPE,"Agnes. 'Catherine, I suppose, home from Whinborough.'",463
Röschen,GPE,"? have you had a good time this afternoon, Röschen?' Clearly the strong contemplative nature was not strong",467
Oxford,GPE,told an exciting story of a bad election riot in Oxford which had been quelled at considerable personal risk by Mr.,472
Agnes,LOC,Rose and Agnes soon plunged young Elsmere into another stream of talk.,481
Elsmere,GPE,'musts' were never disputed. She moved towards Elsmere with outstretched hand. But he also sprang up.,485
Providence,GPE,sweeter. He was a fatalist—saw leadings of Providence in every little thing. And such a dreamer!,503
England,GPE,"the Universities or allowing them to sit in Parliament. England is a Christian State, he said; they are",507
a Christian State,GPE,"or allowing them to sit in Parliament. England is a Christian State, he said; they are not Christians; they",507
London,GPE,was actually he that brought Rose her first violin from London in a green baize bag. Mrs. Leyburn took me,517
Leyburn,GPE,is Rose. I see a touch of the old Leyburn recklessness in her; and then there is the beauty,519
Manchester,GPE,"She went to stay with some relations they have in Manchester, got drawn into the musical set there, took",519
Agnes,LOC,"next day, just before early dinner, Rose and Agnes, who had been for a walk, were startled",522
Agnes,LOC,"feeling the world too much for her. Rose and Agnes, having now reduced her to the latter state,",545
Providence,GPE,"no necessity, indeed, for elaborate schemes for assisting Providence. Mrs. Thornburgh had her picnics and her expeditions,",549
Elsmere,GPE,was still something of a mystery. The look in Elsmere's face as he sat bending over the maimed young,549
Agnes,LOC,", and with a quite unwonted effusion; or that Agnes and Rose, when they were in the wild heart",550
Surrey,GPE,"altogether to see how he was preparing himself for this Surrey living—reading up the history, geology, and",551
Surrey,GPE,"did. She could imagine the wild beauty of the Surrey heathland, she could see the white square rectory with",552
Rose,GPE,he came upon the great problem of her life—Rose and Rose's art. He drew her difficulty from,555
London,GPE,"poor. He described to her the efforts of a London society, of which he was a subscribing member,",557
Whinborough,GPE,little scene. An aunt of the Leyburns living in Whinborough came to see them. She was their father's,560
Whinborough,GPE,man who had made some money as a builder in Whinborough. When Robert came in he found her sitting on,560
Agnes,LOC,"Robert sat down at a little distance beside Agnes and Rose, who were chattering together a little artificially",563
Agnes,LOC,"She talked too loud not to be overheard, and Agnes inwardly noted that as soon as Robert Elsmere appeared she",563
Coventry,GPE,", the other day he was walkin' out from Coventry to a service. It was the Sabbath, and",564
Nuneaton,GPE,saved. He stayed last week at a house near Nuneaton. At family prayer alone there were five saved.,571
Elsmere,GPE,", sir,' she added, turning suddenly to Elsmere, and speaking in a certain tone of provocation,",571
verra weel,GPE,"miss,"" he said, ""verra weel, verra weel. And yet it was nobbut Friday morning lasst,",577
wettish,GPE,"fells, and I sat oonder t' wall, wettish and broodin' like. And theer—all ov",577
Burwood,GPE,"sigh of relief, and tripped up the road to Burwood.",589
Manchester,GPE,"musicians and friends—the spoils of her visits to Manchester, and of two visits to London which gleamed like",593
London,GPE,"her visits to Manchester, and of two visits to London which gleamed like golden points in the girl's memory",593
Manchester,GPE,"—the work and the gift of a knot of Manchester artists, who had fêted and flattered the beautiful little",593
Westmoreland,GPE,"artists, who had fêted and flattered the beautiful little Westmoreland girl, when she was staying among them, to",593
Paris,GPE,"artists dub themselves 'a school,' study in Paris, and when they come home scout the Academy and",593
London,GPE,"talked to the pretty, clever, unformed creature of London and Paris and Italy, and set her pining for",593
Paris,GPE,"the pretty, clever, unformed creature of London and Paris and Italy, and set her pining for that golden",593
Italy,GPE,", clever, unformed creature of London and Paris and Italy, and set her pining for that golden vie de",593
Manchester,GPE,"Catherine say what she would! She came back from Manchester restless for she knew not what, thirsty for the",594
Manchester,GPE,". Even in the midst of her stolen joys at Manchester or London, this mere name, the mere mental",594
London,GPE,"in the midst of her stolen joys at Manchester or London, this mere name, the mere mental image of",594
the Shanmoor valley,GPE,"he cried, as they topped the ridge, and the Shanmoor valley lay before them, bounded on the other side by",612
Wetherlam,GPE,"the other side by line after line of mountain, Wetherlam and the Pikes and Fairfield in the far distance,",612
Pikes,GPE,"by line after line of mountain, Wetherlam and the Pikes and Fairfield in the far distance, piled sombrely under",612
Fairfield,GPE,"after line of mountain, Wetherlam and the Pikes and Fairfield in the far distance, piled sombrely under a sombre",612
Westmoreland,GPE,"'Tired of the sun in Westmoreland?' said Catherine, with a little mocking wonder",613
Elsmere,GPE,"While the girls went in Elsmere stood looking a moment at the inn, the bridge",619
Westmoreland,GPE,"bridge, and the village. It was a characteristic Westmoreland scene. The low whitewashed inn, with its newly",619
Agnes,LOC,"tempting tea spread in a light upper room, where Agnes and Rose were already making fun of the chromo-",620
Agnes,LOC,"She nodded, and drew her hand away just as Agnes and the vicar disturbed them.",628
Pike,LOC,'We've got to race that cloud over the Pike. It'll be up with us in no time,633
Poll Ghyll,GPE,"Do you go on with that night-school in Poll Ghyll, for instance?' he said, with another",640
Pike,LOC,He looked back and saw the great Pike over Shanmoor village blotted out in a moving deluge of,646
Westmoreland,GPE,"above the rushing brown water, was never seen in Westmoreland wilds before.",685
Westmoreland,GPE,not stop to think of the absurdity of promising for Westmoreland weather. She could only say faintly 'Yes!,690
Providence,GPE,"And she went in, still hurling at Providence the same vindictive query.",704
Burwood,GPE,At the gate of Burwood something made her look up. She saw the girls,707
Agnes,LOC,". She saw the girls in their own room—Agnes was standing behind, Rose had evidently rushed forward to",707
vale,LOC,"rough stone barn for storing fodder. And beyond the vale, eastwards and northwards, Catherine looked out upon a",711
Ullswater,LOC,hung deepest and inkiest over the high points of the Ullswater mountains.,711
Rose,GPE,". Agnes had talked to her only that morning of Rose and Rose's desire, and she had received the",741
Manchester,GPE,", 'you never told me of that letter from Manchester, but Agnes did. Did you think, Röschen",744
Röschen,GPE,"Manchester, but Agnes did. Did you think, Röschen, I would never let you have your way?",744
Röschen,GPE,"been wrong; you shall do what you will, Röschen. If you want to go, I will ask",744
Röschen,GPE,"'I just came to tell you that, Röschen,' she said, 'but I am very",746
Marrisdale,LOC,"Had any of them, too, gone down into Marrisdale and come up widowed indeed?",757
Burwood,GPE,Meanwhile Robert had strolled across to Burwood with the lightest heart. By way of keeping all,762
Whinborough,GPE,"him with much languid plaintiveness that Catherine had gone to Whinborough for the day, and would not be able to",764
Whinborough,GPE,"she had given her promise? She had gone to Whinborough to avoid him, and she had gone in the",768
nettled,GPE,"n't care for him!' said the vicar, nettled. 'What else should make her give him a",783
Agnes,LOC,"in one another that she had fled on guiltily to Agnes, golosh in hand, without waiting to put it",789
Agnes,LOC,"Rose had been out giving Bob a run, while Agnes drove with her mother. On the way home she",794
Leyburn,GPE,"with a little face. 'I'm not a Leyburn; I wear æsthetic dresses, and Aunt Ellen has",804
Westmoreland,GPE,"'Your sister has the Westmoreland strength in her—one can see that,'",806
Agnes,LOC,"us. When my father died she was sixteen, Agnes was ten, I was eight. We came here",807
Marrisdale,GPE,a vast difference between himself and that solitary wrestler in Marrisdale.,814
Elsmere,GPE,"topics of conversation, and in the late afternoon took Elsmere a run up the fells to the nearest fragment of",815
Mother Earth,LOC,"runs, with such magnificent disregard of the humours of Mother Earth, over the very top of High Street towards Penrith",815
Penrith,GPE,"Earth, over the very top of High Street towards Penrith and Carlisle.",815
Westmoreland,GPE,day it looked as though after many waverings the characteristic Westmoreland weather had descended upon them in good earnest. From,816
Surrey,GPE,"indoors reading up the history of the parish system of Surrey, or pretending to do so. He sat in",817
Burwood,GPE,"excuse on which to convey both him and herself to Burwood, and sallied forth with a mackintosh for a rush",818
Whinborough,GPE,"sallied forth with a mackintosh for a rush down the Whinborough road. It was still raining, but the clouds",818
Westmoreland,GPE,"Alone—they two alone again—in the wild Westmoreland mists, and half a mile at least of winding",820
Westmoreland,GPE,into herself. She would not pursue the subject of Westmoreland. She asked with a little stiffness whether he had,830
Burwood,GPE,the wind moaning and tearing through the trees which sheltered Burwood. The nature which an hour ago had seemed to,861
Burwood,GPE,They reached the little lane leading to the gate of Burwood. She paused at the foot of it.,862
Agnes,LOC,"In the hall she came across Agnes, who caught hold of her with a start.",867
beck,GPE,", her face the colour of the foam on the beck outside. Agnes stood dumfoundered. Never in her life",874
Agnes,LOC,"form drawn up to its full height, angry with Agnes, and enraged with all the world.",888
Burwood,GPE,"Long after every one else in Burwood, even the chafing, excited Rose, was asleep",895
Alexandria,GPE,a look of ethereal exaltation worthy of her namesake of Alexandria. The words had slipped from her involuntarily in the,899
Ullswater,GPE,for a couple of days on a walking tour to Ullswater.,903
Whinborough,GPE,"said Rose thoughtfully, 'and he goes Saturday—10:20 from Whinborough—one day for the Fifth Act! By the",909
Ullswater,GPE,"him, and that is why he went off to Ullswater, and why he made up his mind to go",936
Elsmere,GPE,"to take her mother into her confidence with regard to Elsmere. Since she could remember, it had been an",980
Perth,GPE,Catherine was thinking at most of some misconduct of a Perth dyer with regard to her mother's best gray poplin,981
Saint Augustine,GPE,more desirable in mortal eyes; and the estimate of Saint Augustine.,1020
Whinborough,GPE,"no neighbours with whom the girl could fraternise, and Whinborough was too far off to provide any adequate food for",1027
Westmoreland,GPE,"the door to the left hand, leading into what Westmoreland folk call the 'house' or sitting-room",1031
ye'll,GPE,"'Naw, ye'll not du'at!' cried Jim, throwing himself with",1039
the Cumbrian mountains,LOC,"ghost, the old popular superstitions are almost dead in the Cumbrian mountains, and the shrewd north-country peasant is in",1047
Bleacliff Tarn,GPE,"suppose they placed the smallest credence in the story of Bleacliff Tarn. But, all the same, the story which",1047
Whinborough,GPE,"out, saddled his horse, and rode off to Whinborough. He got Dr. Baker to promise to come over",1050
London,GPE,"up the girl's hidden tragedy before her eyes. London streets, London lights, London darkness, the agony",1052
London,GPE,"'s hidden tragedy before her eyes. London streets, London lights, London darkness, the agony of an endless",1052
London,GPE,"before her eyes. London streets, London lights, London darkness, the agony of an endless wandering, the",1052
nothing!—if,GPE,"if I could tell you there was nothing there, nothing!—if I were to stay out till the dark has come",1070
the black gulf,LOC,"beck roared beside them, and in the distance from the black gulf of the valley the swollen river thundered.",1088
Bleacliff Tarn,GPE,"heath on the top, and then it turns towards Bleacliff Tarn, which lies higher up to the right, under",1092
bracken,GPE,"For they were passing a little gully deep in bracken, up which the blast was tearing its tempestuous way",1100
Inverness,GPE,"but not daring, to shelter her under his broad Inverness cloak against the storm.",1109
Marrisdale,GPE,"hand, struggling to recall that far away moment in Marrisdale. But the mind refused to work. Consciousness seemed",1114
skirlin,GPE,"soombody fleytin' and callin'—it was t' wind came skirlin' round t' place, an' she aw",1128
Burwood,GPE,after ten o'clock when Rose drew aside the curtain at Burwood and looked out.,1141
Agnes,LOC,"'There is the lantern,' she said to Agnes, 'just by the vicarage. How the night",1142
Elsmere,GPE,"drawing-room door, and in the doorway stood Elsmere. Rose caught a gray dress disappearing up the little",1146
Elsmere,GPE,Then the girls threw themselves on Elsmere. The talk was all animation and excitement for the,1159
Agnes,LOC,"'Madcap!' cried Agnes, struggling. 'Leave me at least a little",1164
Providence,GPE,planned marrying those two. There's no one but Providence could have foreseen it—they're so different. And,1167
Surrey,GPE,places. The heaths and woods of some districts of Surrey are scarcely more thickly peopled than the fells of Westmoreland,1171
Westmoreland,GPE,"Surrey are scarcely more thickly peopled than the fells of Westmoreland; the walker may wander for miles, and still",1171
Surrey,GPE,"of the earth and all it bears, make these Surrey commons not a wilderness but a paradise. Nature,",1171
Westmoreland,GPE,"As compared with her Westmoreland life, the first twelve months of wifehood had been",1174
Elsmere,GPE,not like me—which may cut me off from Elsmere. However'—and Langham sighed over his fire—'what have he and,1178
London,GPE,was filled with workhouse orphans sent to her from different London districts. The training of these girls was the chief,1187
Waterloo,GPE,"Rose and Langham, who was to escort her from Waterloo. For various reasons, all characteristic, it was",1195
London,GPE,"Now she had been for six weeks in London, and had been persuaded to come on to her",1196
Manchester,GPE,wild ambitious creature had been not one atom appeased by Manchester and its opportunities. She had gone back to Whindale,1196
London,GPE,"to Catherine. 'The cry now is all ""London"" or at least ""Berlin,"" and she",1196
Berlin,GPE,"now is all ""London"" or at least ""Berlin,"" and she cannot imagine why papa should",1196
Wendover,LOC,"back, and implying some very remote connection between the Wendover and Elsmere families, he was not the patron of",1203
Elsmere,GPE,"and implying some very remote connection between the Wendover and Elsmere families, he was not the patron of the living",1203
Waterloo,GPE,'You found each other easily at Waterloo?' asked Robert.,1232
æsthetic,GPE,"had undergone much transformation. The puffed sleeves, the æsthetic skirts, the naïve adornments of bead and shell,",1245
London,GPE,if creatures like me ever got what they want! London has been good fun certainly—if one could get,1259
Waterloo,GPE,"the crowd of artistic friends that had escorted her to Waterloo, of the way in which she had been applauded",1268
Nottingham,GPE,a slight half-embarrassed smile. The vicar of Nottingham was always in trouble. The narrative he was pouring,1271
Elsmere,GPE,"to-day, drawn by the same quality in Elsmere as had originally attracted Langham to the St. Anselm's",1271
Nottingham,GPE,"conversation had slid, no one knew how, from Nottingham and its intrigues to London and its teeming East.",1272
London,GPE,"one knew how, from Nottingham and its intrigues to London and its teeming East. Robert was leading, his",1272
East,LOC,"from Nottingham and its intrigues to London and its teeming East. Robert was leading, his eye now on the",1272
Mottringham,GPE,"out that behind these battles of kites and crows at Mottringham, there lay an heroic period, when the pale",1272
London,GPE,", when the pale ascetic had wrestled ten years with London poverty, leaving health and youth and nerves behind him",1272
London,GPE,of the rescue of a young country lad from a London den of thieves and profligates—'you are right; it was,1275
England,GPE,"learning. His library is one of the finest in England, and it is at my service. I am",1281
Laodicean,LOC,"the infidel of genius, you will loathe all this Laodicean cant of tolerance as I do!'",1293
Langham,GPE,"Catherine, and a still colder and slighter leave of Langham. Elsmere accompanied him to the gate.",1298
Elsmere,GPE,"worship of intellect and science as such which appeared in Elsmere's talk, in Elsmere's choice of friends.",1302
Elsmere,GPE,"as such which appeared in Elsmere's talk, in Elsmere's choice of friends. It was the eternal cry",1302
London,GPE,"the modern curse! Thank God, my years in London burnt it out of me! Oh, my friend",1303
London,GPE,"emulation apparently of some acquaintances she had been making in London, let slip the names of some of her male",1314
London,GPE,"some bolder affectation than usual of a comprehensive knowledge of London society. The girl, in spite of all her",1314
Elsmere,GPE,a huge medicine cupboard—all the main elements of Elsmere's new existence were represented there. In the drawing,1320
Elsmere,GPE,"certain interest to be got out of the struggle in Elsmere's mind between the attractiveness of the squire, as",1321
Germany,GPE,"to it in middle life after a long residence in Germany, his ineffectual attempts to play the English country gentleman",1321
London,GPE,"often fills the Hall, I am told, with London people for a day or two. But otherwise he",1322
London,GPE,"her husband apparently, but she never got over leaving London and the fashionable world, and is as hungry now",1324
Elsmere,GPE,"quieter, subtler sorts of beauty was touched by the Elsmere surroundings. And whatever Miss Leyburn might be, she",1346
Paris,GPE,"go and hang like any other ridiculous mortal on the Paris law-courts. Langham, whether he liked it",1348
Rose,GPE,"window, which was open. In the garden stood Rose, on the edge of the sunk fence dividing the",1349
London,GPE,"just about to be produced by a French company in London. Langham, whose passion for the French theatre supplied",1354
Paris,GPE,"year or two the idol of the theatrical public of Paris and London, had reached even to her, and",1370
London,GPE,"two the idol of the theatrical public of Paris and London, had reached even to her, and the tone",1370
Westmoreland,GPE,"laughter. Madame Desforêts complaining of calumny to this little Westmoreland maiden! But his eyes involuntarily met Catherine's,",1377
London,GPE,"of new music, the accumulations of her visit to London. She stood up beside the piano, her hair",1387
Elsmere,GPE,which struck Langham as something new in his experience of Elsmere. He followed it at first as one might watch,1395
Elsmere,GPE,"thing will go down, will make a mark; Elsmere is at the beginning of a career!'",1395
Elsmere,GPE,"of outdoor capacities which were probably always dormant in his Elsmere blood, the blood of generations of country gentlemen,",1396
geese,GPE,"philosophic and patient contemplation of the village green, its geese, its donkeys, and its surrounding fringe of houses",1405
North,LOC,the most perfect scenes that even the Wizard of the North has ever conjured; the scene in the tent of,1421
England,GPE,"literature, on the civilising of a few hundred of England's rural poor. The future might bring him worldly",1421
London,GPE,"'Except London, and the great world, and Madame Desforêts!",1453
