Location,ent_type,context,p_no
Catholicus,GPE,", 'My dear May, I met this very Catholicus of Babylon, who has said such civil things of",43
Babylon,GPE,"My dear May, I met this very Catholicus of Babylon, who has said such civil things of your church",43
Paris,GPE,"such civil things of your church, last week in Paris, at Madame de Mont-Bazeille's. An",43
"splendid,—a",GPE,"not so long as I expected. His costume was splendid,—a kind of Oriental satin, of which even Worth does",43
Worth,GPE,"was splendid,—a kind of Oriental satin, of which even Worth does not know the name, for I asked him",43
Paris,GPE,'it is odd you should have met him in Paris. His letter to the Guild was dated Constantinople.,44
Constantinople,GPE,in Paris. His letter to the Guild was dated Constantinople.',44
Syria,GPE,whether they could not stop the importation of slaves into Syria. I hope he succeeded in his benevolent mission.,46
Paris,GPE,". Monseigneur Sidarlik came to consult a great firm in Paris which gives young girls a dot ,—what are",47
East,LOC,"de l' Orient ; they send them to the East, and by way of Armenia to Russia, where",47
Armenia,GPE,"send them to the East, and by way of Armenia to Russia, where they marry into the households of",47
Russia,GPE,"to the East, and by way of Armenia to Russia, where they marry into the households of our great",47
Catholicus,GPE,marry into the households of our great nobles. The Catholicus is their agent in his part of the world;,47
Asia,LOC,all so much amused at the idea of going to Asia for a husband.',47
Glanville,GPE,sleep now. You can wake up afterwards.' Glanville lit the wax candles in a pair of antique sconces,72
Italy,GPE,I learned to improvise when I was a child in Italy; and the pleasure of attempting it is sometimes irresistible,76
Genoa,GPE,the day it made me fall off the steps at Genoa with surprise.',77
moon,LOC,"in the twilight, which had now succeeded on the moon's going down. When he retired to his room",79
London,GPE,"altogether unlike that monotonous repetition which fills our galleries from London to Naples, of a single feminine figure, with",98
Naples,GPE,"that monotonous repetition which fills our galleries from London to Naples, of a single feminine figure, with a moon",98
Spain,GPE,it is like me. Colonel Valence brought it from Spain. I have often wondered why he gave it to,104
Cambridge,GPE,"I was allowed to fag for him; and at Cambridge, where he was so distinguished and I of so",107
Cambridge,GPE,; and Valence went back to pursue his studies at Cambridge.,107
Cambridge,GPE,"movement which, beginning at Oxford, had now affected Cambridge also; whilst his, I am sorry to say",108
Cambridge,GPE,"them, and saved himself from expulsion only by quitting Cambridge in a fit of passion and taking his name off",108
Spain,GPE,"attention, and I exclaimed, ""A letter from Spain; who can have sent it?"" Lady Alice",113
Seville,GPE,"piece of country, some forty or fifty miles from Seville, on the spur of a mountain-range that",118
San Lucar,GPE,a stream where they broaden into the deep pool of San Lucar. The convent stands on the edge of the pool,118
San Lucar,LOC,"what convent?"" you ask. It is called San Lucar, I tell you. Ought you not, as",118
Cambridge,GPE,I became an atheist and a democrat before I left Cambridge. I don't mean to hurt your feelings;,119
England,GPE,The artist read on: 'I sailed from England three days after quitting my home; and in less,122
South,LOC,"to describe some of our wild picturesque doings in the South. Never had I imagined anything so frantic, strange",122
the Middle Ages,LOC,"add to the excitement, as there ever was in the Middle Ages. It deadened my feelings of loss to find all",122
Sahara,LOC,"-African land brooded over by the sultry air from Sahara, and too hot and feverish to bring forth yellow",123
Seville,GPE,"might have been yesterday, since we marched out of Seville towards San Lucar. At this moment I have before",124
San Lucar,GPE,"been yesterday, since we marched out of Seville towards San Lucar. At this moment I have before my eyes the",124
San Lucar,GPE,"if they have not taken to their heels, at San Lucar."" For that secluded convent we were making.",124
San Lucar,GPE,"to make such a long expedition was the knowledge that San Lucar had never been spoiled, nor its cloister invaded,",124
Seville,GPE,"leisurely, as Southerns will; but as nobody in Seville quite knew which way we were going, and any",124
San Lucar,LOC,"dozen convents might have been our attraction, we gained San Lucar without a rumour of the impending catastrophe reaching the good",124
Las,GPE,". Apt enough they sound to me,—listen— ""'Las venas con poca sangre, Los ojos con mucha noche",126
venas,GPE,"Apt enough they sound to me,—listen— ""'Las venas con poca sangre, Los ojos con mucha noche.",126
Moors,LOC,"martyrdom, as their good ancestors did when the wicked Moors slew them;"" and again he raised his club",126
England,GPE,"Catholic doctrine, Alice, whom I had left in England, of whom I dreamt day and night, was",127
San Lucar,GPE,", a general rush was made towards the chapel of San Lucar. I followed out of curiosity, for I could",128
Seville,GPE,"had not an order come towards mid-day from Seville, directing us to quit the convent and take up",128
Sepúlveda,GPE,to quit the convent and take up our quarters in Sepúlveda.,128
Sepúlveda,GPE,; and by the evening our men were lodged in Sepúlveda. My head was aching from the sword-stroke,130
San Lucar,GPE,helped to overturn many a shrine before I came to San Lucar. They tell me I have been near dying.,130
England,GPE,"she breathes and lives, and return with it to England. If I die before this can be accomplished,",130
Las,GPE,"the self-same words beneath my window— ""Las venas con poco sangre, Los ojos con mucha noche",132
el campo,GPE,", Los ojos con mucha noche, Lo halló en el campo aquella, Vida y muerte de los hombres.""",132
England,GPE,"Valence be still living, we must expect him in England soon; nor can I decline to accept, even",135
Charles II,LOC,"not itself a very ancient peerage. It dates from Charles II., when Sir William Davenant became Viscount Davenant and",137
West Country,LOC,"of Lords. She was the last of that old West Country stock, the Trelinghams of Trelingham. Her father died",137
Rome,GPE,"the family were Roman Catholic—had taken orders at Rome and St. Omer, but died before him. Hence",137
St. Omer,GPE,"were Roman Catholic—had taken orders at Rome and St. Omer, but died before him. Hence the title of",137
Spain,GPE,". The family chronicles add that the convent was in Spain, but not the name or precise situation. She",137
Glanville,GPE,"And, interrupting himself, the Earl pointed out to Glanville where the old gray church of Trelingham rose up from",140
Estremadura,GPE,"I was wounded again, taken prisoner, carried into Estremadura, and did not escape till seven weeks ago.",141
San Lucar,GPE,"I said to Valence, ""Did you return to San Lucar, as you hoped?""—""Return?"" he cried; """,146
Providence,GPE,", ""this, if I believed in a special Providence, should be a decisive intimation that Alice and I",147
England,GPE,"asking him, ""How long have you been in England? My father's death was announced six days ago",149
Plymouth,GPE,"likely,"" he replied; ""I landed at Plymouth that very day, and came with the utmost speed",150
San Lucar,GPE,"time in our lives, united before the Madonna of San Lucar.",153
London,GPE,"Edgar Valence and Lady Alice Davenant were married at a London church, and from that hour my sister was lost",155
Trelingham,GPE,"—you may see it beside my father's in Trelingham churchyard. There Colonel Valence had her interred, I",155
ironbound,GPE,and an impending shipwreck. He knew the coast was ironbound and perilous; immediately below the reach of sand and,177
London,GPE,"return to the Court if he would not lose the London post, which left nearly two hours before dinner.",177
Spain,GPE,", of your history, of your having fought in Spain when a young man. You lived in this neighbourhood",205
Yalden,GPE,"as it should seem, for he faced away from Yalden and Trelingham, both of which lay on the same",212
San Lucar,LOC,", the artist had formed while reading the epistle from San Lucar! Heroic he might be, and doubtless was;",213
Yalden,GPE,destruction. 'How came Mr. Davenant to be at Yalden?' he asked.,221
Yalden,GPE,"going; for she was not standing-in to Yalden, but making for the roadstead to the north.",225
Trelingham,GPE,"bodies will be recovered? Would they be buried in Trelingham cemetery, if they were?' he asked.",234
Plymouth,GPE,it away a good week ago to his yard at Plymouth.,237
London,GPE,", then, Ivor, I must go back to London. To not a soul in the world but yourself",241
Glanville,GPE,unobservant of the worn and pallid look which testified in Glanville to the agitation he had gone through. Lady May,244
Cape,LOC,"an English sailing-vessel, coming home from the Cape, with only three passengers, and a crew,",245
San Lucar,GPE,"-gallery, Ivor at once recognised the Madonna of San Lucar, which he called, however, by another name",262
Russia,GPE,"by French soldiers, had since found its way into Russia. There the record broke off, nor was it",262
"Karina,'said",GPE,"Davenant's captivity in his room. 'Come, Karina,'said her cousin, 'a truce to your reveries;",264
San Clemente,GPE,the connection between the medieval reredos and the mosaics of San Clemente at Rome.'She endeavoured while saying these words to,267
Rome,GPE,the medieval reredos and the mosaics of San Clemente at Rome.'She endeavoured while saying these words to look serious,267
Pompeii,GPE,"kitchen, copied, as to its decorations, from Pompeii; and a guest-chamber in the snuggest corner",282
Pompeii,GPE,"especially when it is redolent, as this, of Pompeii and Hadrian's villa, has no terrors, but",289
Hadrian,GPE,"it is redolent, as this, of Pompeii and Hadrian's villa, has no terrors, but a charm",289
the golden sea,LOC,"in thought on the watch-tower, looking over the golden sea, and contemplating the white-winged messengers as they",306
London,GPE,round with it. Nor did Ivor Mardol quit his London solitude and find delicious shelter in the Hermitage that he,308
London,GPE,", a woman of the world, not returned to London after the briefest of visits; had the Countess been",309
witheld,GPE,Lady May by her name; but this favour was witheld from the light-tongued Karina.,313
Yalden,GPE,'s look that night when Tom was brought home from Yalden. He had not thought of it since. The,320
England,GPE,"before she could speak. Her guardian sent her to England until she was sixteen, and then had her taken",322
Ukraine,GPE,"sixteen, and then had her taken back to the Ukraine to marry Count Lutenieff, whom she had never seen",322
Russia,GPE,"her and to Mr. Davenant, who visited them in Russia. At eighteen she became a widow, and is",322
Solent,LOC,", their horses and dogs, their yachts in the Solent and rivers in Norway. Yes, she had not",328
Norway,GPE,"dogs, their yachts in the Solent and rivers in Norway. Yes, she had not wanted suitors of a",328
Nimrod,GPE,"either,—solemn-faced men, with brains as unpromising as Nimrod's, but whose narrow vision took in objects less",328
the East End,LOC,"to share their destiny and help to build schools in the East End, and churches at Earl's Court or Stoke Newington",328
London,GPE,", wandering listlessly through the exhibitions of painting that make London a huge picture-gallery, she had been struck",332
Wordsworth,GPE,"of the piece were a line and a half from Wordsworth—                      'Or lady of the mere, Sole",332
the Middle Ages,LOC,"it, which has grown out of the study of the Middle Ages by men whose creed may be summed up in the",333
morbidezza,GPE,"of a Silenus, still less did they affect the morbidezza , the pallid waxen tints which in their excessive refinement",333
Herefordshire,GPE,"fancied he came from somewhere on the Welsh border—Herefordshire, Shropshire, that way; had been told he",334
Shropshire,GPE,"came from somewhere on the Welsh border—Herefordshire, Shropshire, that way; had been told he was of",334
London,GPE,"she likely to see or know of him in a London dining-room, or during a London season?",335
London,GPE,"in a London dining-room, or during a London season? She wanted more than that. He must",335
Lake,LOC,"Hall, Arthur, Launcelot, the Lady of the Lake! It was all nature could do to stifle a",336
London,GPE,want for money or fame; he hesitated to leave London for so many months as the task would demand;,337
London,GPE,"fancy on her part to begin their friendship away from London, in a less artificial atmosphere. The key-",337
Spartan,LOC,She kept her secret with an agony like the young Spartan's who felt the gnawing of the fox under his,343
the Virgin of the Seraphim,GPE,", I have at any rate restored the surface of the Virgin of the Seraphim. My composition, as binding as Roman cement,",354
London,GPE,"done what was required, and should be returning to London when my portmanteau is packed. Do I think of",355
Eternity,GPE,"splendour, a flaming ocean pouring out its waves upon Eternity, unhasting, unresting, bound by obedience to unspeakable",358
Eternity,GPE,", and unbroken solitude had reigned from the immeasurable past Eternity, as it would reign into the Eternity to come",358
Belgravia,GPE,"or thought as I went by the enormous palaces of Belgravia and Tyburnia, that I should like to live in",363
Tyburnia,GPE,"as I went by the enormous palaces of Belgravia and Tyburnia, that I should like to live in them.",363
London,GPE,"walk in the green country, which then lay nearer London than it does now. We went just so far",364
Europe,LOC,"of unrewarded toilers. He called the splendid capitals of Europe and America mouths of hell, where flame and smoke",365
America,GPE,"toilers. He called the splendid capitals of Europe and America mouths of hell, where flame and smoke ascended day",365
Brazil,GPE,walk did not take us into the mighty woods of Brazil—my favourite hunting-ground in fancy—nor,366
South America,LOC,ground in fancy—nor over the rolling savannahs of South America. There were times when snow or frost kept us,366
Pallissy,GPE,"saints of his calendar were such men as Franklin, Pallissy, Stephenson, James Watt, Ampère. But he",366
London,GPE,"Mr. Felton's solicitor, who took me down from London, told me I should be homesick, but I",381
Rome,GPE,", or to prove by experience that our inheritance from Rome and Athens was shamefully misused? The conviction was soon",384
Athens,GPE,to prove by experience that our inheritance from Rome and Athens was shamefully misused? The conviction was soon stamped on,384
London,GPE,charm for one to whom the manliest popular speaking in London was accessible and long had been so. I was,393
London,GPE,"Hermitage farewell, go back to the mighty prison of London, live where no great lady comes or would venture",395
London,GPE,"pleasant to do these things at Trelingham rather than in London, which was a place Tom abhorred. He could",398
London,GPE,highest admiration. Thus did the wild huntsman and the London engraver make friends. They did not say much about,399
Paradise,LOC,"supper, but to get back the lost sense of Paradise and be one again with the spirit of the watery",399
Glanville,GPE,"Their intimacy delighted Glanville, surprised but did not displease the Earl, and",401
Paris,GPE,"after Tom's birthday, to spend a season in Paris. But she could not forego the opportunities of seeing",401
the Virgin of the Seraphim,GPE,religious types and ecstatic imaginations wherein Fray Raimondo had beheld the Virgin of the Seraphim ere he depicted her to others. The enthusiasm which,406
San Lucar,LOC,"down his brushes, he still went on dreaming of San Lucar and the monk in his cell, with the golden",407
San Lucar,GPE,"done, all that was associated with the Madonna of San Lucar, receded to a distance; it became as fixed",416
England,GPE,", which was all he could hope for in civilised England. He went over the grass and found that the",419
Trelingham,GPE,'Colonel Valence. Did you not meet him in Trelingham churchyard the afternoon of the great storm? He told,435
Spain,GPE,"Colonel had endured such hardships to bring the picture from Spain, it would be only charitable to tell him about",445
London,GPE,. 'The day after the storm he went to London. He will not return for a long while.,446
Trelingham,GPE,"'And she lies in Trelingham churchyard,' said Glanville. 'Was that why",451
London,GPE,",' she answered. 'Lady Alice died in London, after eleven or twelve years of married life.",454
Spain,GPE,"campaigns against Don Carlos, and received his commission in Spain. He has never been in the English army.",454
Titania,GPE,you came out of A Midsummer Night's Dream . Titania should be jealous of you.',463
Hippolyta,GPE,"was best in him with all that he imagined in Hippolyta. Do I say imagined? Well, be it",477
Hippolyta,GPE,"through the clinging mist, absorbed in the contemplation of Hippolyta, beholding her in memory with the vividness of intuition",477
betokens,GPE,"-foolish and wholly ecstatic smile on his lips which betokens a young man's first sensations of happiness, she",490
Hippolyta,GPE,there. It was enough for him to be near Hippolyta. Had she proposed to ride to the other end,491
Hippolyta,GPE,"to exist under the governance and in the toils of Hippolyta. It was her own doing, and he would",498
St. Stephen,GPE,"revolution; and now they have set their crown of St. Stephen on the head of an anointed king, I fear",504
Europe,LOC,"no more of their down-trodden brethren all over Europe. Even Kossuth, with his hatred of the House",504
Hippolyta,GPE,"he had made up his mind, while reflecting on Hippolyta's eloquence, as to what it behoved him to",505
Vesuvius,LOC,"transcribe, for it is, like the landscapes round Vesuvius and the Campanian coast, a possession of modern times",512
Hippolyta,LOC,"no other way of conveying it could be open to Hippolyta. So much the better. It made him,",526
Fairyland,GPE,"to do—in the kingdom of poetry, in Fairyland. Should he tell Lord Trelingham that he had dreamt",526
Hippolyta,GPE,"-dark night. Andres had received his instructions from Hippolyta, and drove warily along, neither making a remark",527
Hippolyta,GPE,"to Glanville only by remembering that he was wrapped in Hippolyta's woollen shawl, which he meant not to return",527
Yalden,GPE,"explained that he had not walked in the direction of Yalden, but had crossed the stream and lost his way",528
Hippolyta,GPE,"one catch the plague?' Certain it is that Hippolyta, before going to her room, sat down to",537
Hippolyta,GPE,"begin. He would not mention his first encounter with Hippolyta, and was thereby at a loss how to explain",539
Europe,LOC,", write letters at his dictation to all parts of Europe, sometimes in cypher, and often without remembering their",544
Park,GPE,"see Hippolyta, went silently to and fro in the Park or spent hours by the sea, his imagination busy",551
Hippolyta,GPE,the difficulties which might arise should Lady May call on Hippolyta and the innocent Amazon gave an account of her visit,551
London,GPE,"Mardol, 'and tells me I must go to London on business.' He looked serious and somewhat downcast",570
Hippolyta,GPE,were taking. If it was this errand which brought Hippolyta to the chalet she would not mention it to Lady,573
Hippolyta,LOC,quiet spirit of the afternoon seemed to have passed into Hippolyta. Unaffectedly surprised and pleased with Lady May's kindness,586
Europe,LOC,she had travelled with her parents in many parts of Europe; and she had books and a horse. All,587
Hippolyta,GPE,"decided. With her birdlike lightness she had flown to Hippolyta, and, kissing her on the cheek, cried",588
London,GPE,"days; for the expected to meet Rupert again in London or abroad, but this might prove his last farewell",597
Trelingham Park,GPE,"They talked until the Earl came about the scenery of Trelingham Park, which Hippolyta did not know except on the outskirts",599
Alps,LOC,"they were soon deep in the comparative beauties of the Alps and the Apennines. Her parents, it was evident",610
Apennines,LOC,"deep in the comparative beauties of the Alps and the Apennines. Her parents, it was evident, had wandered",610
Hippolyta,GPE,"the august head thereof or his equally august consort, Hippolyta had never seen either, and owed her familiarity with",610
Sicily,GPE,"of his parents, who had served with Garibaldi in Sicily, or was famous in the Cretan or the Polish",610
Lombardy,GPE,on those revolutionary young men whose pedigree he knew in Lombardy and Languedoc. He was led to speak of his,610
Spain,GPE,", he asked whether Miss Valence had ever been in Spain. Yes, she told him, once, on",610
Barcelona,GPE,"she told him, once, on the side of Barcelona. And Seville, did she know that picturesque city",610
Seville,GPE,", once, on the side of Barcelona. And Seville, did she know that picturesque city? She had",610
Spain,GPE,"and even brought him, one might say, from Spain to Trelingham.",610
England,GPE,". He said nothing of Valence's motives for leaving England, nor of what followed when he came back to",611
ponychaise,GPE,"Falside, and the Earl was taking her to the ponychaise which had been brought round, that kind-hearted",622
the Western Sea,LOC,", the happiest in Rupert's life. Winter by the Western Sea is often wild and stormy; the days have little",623
London,GPE,"to haunt him. When he was called to his London studio, as happened more than once, he went",623
Providence,GPE,"no judge of character, became ever more thankful that Providence, through his daughter's suggestion, had put him",623
Hippolyta,GPE,"trees bending over it added grandeur to the scene. Hippolyta's garden, lying on the hillside and green as",624
Hippolyta,GPE,"and more than one imposing and frivolous matron found in Hippolyta's dumbness a check upon the 'pribble prabble,",625
"world,—a",GPE,"her uneasy. Still, she was alone in the world,—a perilous situation for a maiden of nineteen. Adviser she",632
France,GPE,"It is an old favourite of mine. Everybody in France knows Rousseau's Confessions , or knows about them.",635
Hippolyta,GPE,"of course, read everything.' She looked at Hippolyta, who did not stir, but replied:",635
Virginia,GPE,"'Paul and Virginia?' objected Hippolyta, still keeping her eyes on",642
Providence,GPE,he must remain there imprisoned and trust to a kindly Providence to interpose in his favour. Some one might come,653
Hippolyta,LOC,"before. Thus he argued, listening the while to Hippolyta's voice, which sounded in his ears like an",653
Spain,GPE,"I was born,' said Hippolyta, 'in Spain, not far from Barcelona, where, as I",654
Barcelona,GPE,"said Hippolyta, 'in Spain, not far from Barcelona, where, as I mentioned to Lord Trelingham,",654
Titania,GPE,"a splendid appellation, and wished me to be called Titania, which is perhaps the prettier of the two.",660
America,GPE,asked Lady May; 'you must have gone to America for the mixed education Colonel Valence wanted.',661
Barcelona,GPE,"replied Hippolyta; 'she was a poor girl of Barcelona, whose father was shot by my father's side",664
Spain,GPE,"and songs of the peasants which are all the history Spain possesses, and I learnt to sing them from her",666
Hippolyta,GPE,"thoughtful. She raised her eyes and looked steadily at Hippolyta till she had done speaking, and then said,",679
Europe,LOC,"fancies. I have seen many households in travelling over Europe with him; and when they were unhappy, the",684
Hippolyta,GPE,was all these at once. For the notions that Hippolyta had learned from her father he cared not a jot,696
Hippolyta,LOC,"remnant of grace hindered him from directing his eyes towards Hippolyta. He knew very well, notwithstanding, both how",697
Hippolyta Valence,GPE,"Such was Rupert Glanville's engagement with Hippolyta Valence. When they met again in private, which by",717
Hippolyta,GPE,was decided that they should keep their promises secret until Hippolyta gave permission to make them known. This was not,717
Britain,GPE,"when he was born, how long he reigned over Britain, and the approximate dates of his twelve great battles",721
Camelot,GPE,", together with fragments of the laws he enacted at Camelot, London, and York. As well, on",721
London,GPE,"with fragments of the laws he enacted at Camelot, London, and York. As well, on the strength",721
York,GPE,"the laws he enacted at Camelot, London, and York. As well, on the strength of poetical confusion",721
Glastonbury,GPE,"in the right. For Joseph of Arimathea came to Glastonbury about twenty years, as I calculate, after the",726
Britain,GPE,the Ascension; and as he may have married in Britain—',726
Glastonbury,GPE,"not a word to say against Joseph of Arimathea or Glastonbury. All I meant was that the elements, the",728
Russia,GPE,"I began to read during those terrible long nights in Russia when we sat as still as mice, not having",733
Britain,GPE,to see that she understands me. The battle for Britain between Saxon and Cymri cannot have been child's,735
Britain,GPE,extraordinary combination of Roman customs inherited during their stay in Britain with the ancient habits and traditions which existed before their,735
Europe,LOC,"armour, regarding which he was the first authority in Europe. Glanville replied; and the others looked at his",736
countersigns,GPE,", 'Talked, I say, of signs and countersigns, he would have been judged a traitor and punished",753
Hippolyta,LOC,Russian or French ballads as she cantered along. Whether Hippolyta had been deeply wounded and might bleed to death she,796
Hippolyta,GPE,"indulge in malice and evil thoughts, as that of Hippolyta. So great a revolution was not to be accomplished",797
Hippolyta,GPE,", watchfulness, and a perplexed yet irresistible love in Hippolyta. She did not doubt the man who had breathed",797
Lake,LOC,her. She was to be the Lady of the Lake.,801
Britain,GPE,"resisted the efforts of all pretenders to the crown of Britain. Tom Davenant, with his exquisite beauty of face",805
Hippolyta,GPE,"cathedral, and near the semblance of an altar stood Hippolyta, the Lady of the Lake, who was Arthur",805
Hippolyta,GPE,"When he came to a pause, Hippolyta, still looking at him, put a single question",816
Hippolyta,GPE,in town. He could wait there for news of Hippolyta.,828
London,GPE,"only ceaseless riding in the less-frequented outskirts of London, and desperate attempts at reading all manner of hard",829
London,GPE,"him, or in the press and throng of the London season, which was now at its height. Not",829
Hippolyta,GPE,"as his aged female called it, in front of Hippolyta's picture, which was hanging on the easel.",830
London,GPE,"by which he had come, the dull flare of London shooting up into the heavens struck him as more dismal",830
Hippolyta,GPE,"and, rising from his favourite easy-chair—Hippolyta.",830
china,GPE,"opening cupboards, bringing out the curious old bits of china in which Rupert took a certain pride, and,",837
London,GPE,"hardly broken by the far-off murmur of the London streets, Rupert and Hippolyta might have fancied themselves in",837
London,GPE,How still the night is! Can you imagine that London is at the door?',837
London,GPE,"been hurried away on they knew not what business to London. And then they praised the tableaux, and we",853
Hippolyta,GPE,the Earl's daughter? He put the question to Hippolyta.,855
Hippolyta,GPE,"'You are excited, Hippolyta,' he said, 'and it makes you",882
Trelingham Church,GPE,you will have to be called by Mr. Truscombe in Trelingham Church.',882
wedlock,GPE,", and I no less than you, prize in wedlock. But whether they went through civil or religious forms",900
Hippolyta,GPE,"'Good heavens, Hippolyta,' he burst out, 'do you want",908
London,GPE,think only that she ought to have an address in London and not be wandering about like this. He would,913
London,GPE,not walk alone at this time of night through the London streets. I will accompany you as I proposed.,919
Hippolyta Valence,GPE,"case, to-night will be the last of Hippolyta Valence,' she answered.",932
Hippolyta,GPE,"disturbed at present. You must not be surprised, Hippolyta, if I am delayed till towards noon. There",943
London,GPE,with head down and rapid step took the road towards London. More agitated he could not have been had he,945
Dover,GPE,", then to drive to Charing Cross and catch the Dover train,—all this was still possible. He had almost resolved",948
Florence,GPE,"carried her threat into execution, and he learned in Florence or Dresden that her body had been found defiled in",948
Dresden,GPE,"threat into execution, and he learned in Florence or Dresden that her body had been found defiled in the mud",948
Thames,GPE,"body had been found defiled in the mud of the Thames, her sweet eyes closed for ever? No,",948
London,GPE,which had succeeded to the rush and tumult of a London day there was something inexpressibly awful and mysterious; something,950
Hippolyta,GPE,"streets once more. He fled from himself, from Hippolyta, from the night, from the morning, which",953
London,GPE,"the trees; for, near as it is to London, timber of an honest, ancient sort is still",957
astir,GPE,"as of business, which keeps the place alive and astir, but which has not overpowered its habit of retirement",957
England,GPE,beginning—and as far as we ever get in England—of the mirage that works such deluding miracles in,958
china,GPE,"at length been unlocked, the last case of old china discovered, I find another door that I have overlooked",959
London,GPE,-houses abroad! I wonder you could live in London when you had this at your disposal.',959
London,GPE,"or odd fancies which comes upon me in that dark London house, or while I am endeavouring to save my",960
Piccadilly,GPE,while I am endeavouring to save my life in crossing Piccadilly. I used once to think that an artist should,960
"the West Country,—a",LOC,"shall want to know them well when you are in the West Country,—a thousand miles away from me,— since I can",978
London,GPE,"in the long hours of that night-wandering about London, he described himself as no libertine. The record",980
East,LOC,day should 'peer forth the golden windows of the East.' He had not been thought the worse company,980
Venusberg,GPE,"eyes open and will determined—had come into the Venusberg and was willing to spend, not seven years,",981
Trelingham,GPE,"He shut out the judgments of society. Away from Trelingham, from London, where his letters lay neglected,",981
London,GPE,"the judgments of society. Away from Trelingham, from London, where his letters lay neglected, in a house",981
Shropshire,GPE,"father's small estate, lying on the borders of Shropshire, and in a beautiful hilly region, pleased him",982
London,GPE,"the first time— these engaged lovers—in a London cab, not speaking one word as they went along",984
Hippolyta,GPE,o'clock. It was not twenty-four hours since Hippolyta had alighted in Rupert's studio.,984
Belgravia,GPE,"double life—was Mr. Glanville the famous artist in Belgravia, and Mr. Malcolm the idle young gentleman at Forrest",986
London,GPE,way when he ought to have been cultivating life in London drawing-rooms and enjoying the season; melancholy that,986
Hippolyta,GPE,and enjoying the season; melancholy that it was for Hippolyta's sake he had put on the outward seeming of,986
Hippolyta,GPE,"still, as we have seen, a something in Hippolyta which, like the thinnest cloud, was visible to",987
Hippolyta,LOC,"the form of marriage, did not even occur to Hippolyta. It was not true. A universal nonconformist does",988
Paradise,LOC,have thought of painting my imaginations as Adam of leaving Paradise to make himself a plough and raise corn in the,992
England,GPE,of his friends. In that case they would leave England and fix their home in France or Italy. Much,1005
France,GPE,"case they would leave England and fix their home in France or Italy. Much might depend on the adventures,",1005
Italy,GPE,"would leave England and fix their home in France or Italy. Much might depend on the adventures, in regions",1005
Hippolyta,GPE,"in a low aside, —on the development of Hippolyta's character under these novel influences, and with so",1005
England,GPE,". At any rate, they would not stay in England a day longer than was necessary. None are so",1005
Hippolyta,GPE,"a slow religious chant, subdued to perfect harmony where Hippolyta sat listening,—or could it be called listening? for she",1007
London,GPE,"during Lord Trelingham's lifetime. He was now in London with his mother, desperately uncertain what to do next",1008
South America,LOC,"what to do next, and projecting an expedition to South America or the Rocky Mountains as soon as he could light",1008
the Rocky Mountains,LOC,"next, and projecting an expedition to South America or the Rocky Mountains as soon as he could light upon a companion.",1008
Hippolyta,GPE,"devoured all his leisure while away, and lived on Hippolyta's letters, which came regularly every morning, forty",1008
London,GPE,to be taken in and re-addressed at his London house.,1008
Hippolyta,GPE,", and should ever move, on the path of Hippolyta. How would the Earl's daughter regard their union",1009
Hippolyta,GPE,. He was not likely to be drawn away from Hippolyta by such an Argus-eyed creature. But he,1009
London,GPE,"is true. A few days after you went to London—when was it, May?' interrupting herself",1015
England,GPE,"on, 'that there is no morality out of England? Miss Valence, my cousin, and I had",1025
