Location,ent_type,context,p_no
"secret—""he",GPE,", wild way bantering him; she knew his dreadful secret—""he had seen him off."" He trembled like an",225
London,GPE,", far away at sea; the guardian gone to London; Emily in an unusual flow of affability and kindness",234
Charlotte,GPE,"""And now, kind Charlotte, fetch my cloak; and follow me to Prospect",249
Coventry,GPE,"he deserves whipping at the cart's-tail, and Coventry for life. I've no patience, boy,",258
Oxton,GPE,"High-street, and Smith-street, and Oxton-road, and aristocratical Pacton-square, and",265
Burleigh Singleton,GPE,"—the rank, beauty, and fashion—of Burleigh Singleton. Julian was strong indeed, and a coal-",265
Charles,GPE,"let us turn seawards, and take a look at Charles.",267
Cape Town,LOC,"bags; tar-barrelled Neptune of the line, Cape Town with its mountain and the Table-cloth, long",269
Madras,GPE,"until the overland mail might haply bring him letters at Madras: so that, as our Irish friends would say",271
Madras,GPE,"a day or two: for the roaring surf of Madras is on the horizon, almost within sight.",271
Providence,GPE,she thus readily acquiesced in any the deepest humiliation holy Providence had seen fit to send her; and though the,280
Madras,GPE,"him father? Besides—there's Nurse Mackie.—Speed to Madras, poor youth, and keep your courage up.",282
Paris,GPE,"flew into the arms of his wondering wife, as Paris might have flown to Helen, or Leander to his",284
general;—I,GPE,"Nothing to fear, sir—nothing at all, general;—I am thankful to say, that all I saw,",297
Cheshire,GPE,"Portland Place, and Huntover, their fine estate in Cheshire: and so, from constant annual immigration, came",316
India,GPE,He had returned from India rolling in gold; for some great princess or other,318
Burleigh,LOC,resolve (though never to be executed) of leaving Burleigh at farthest by next Michaelmas. Most folks who talk,319
Tamworth,GPE,do something dreadful; but common courtesy to all the Tamworth family obliged him to defer for an hour all the,320
Charles,GPE,"and lingering, with love's own look, in Charles's village school; how often have I prayed,",327
Madras,GPE,"an overland letter, a very exhilarating one, dated Madras, whereof we shall hear anon, fair Emily,",329
Madras,GPE,"us; in a word, he is gone to Madras, to find out Nurse Mackie, and to tell",336
Madras,GPE,"just outside a furious wall of surf, which makes Madras a very formidable place for landing; and every one",353
England,GPE,"hanging about here, to get news of somebody in England, I believe—and to try to find a",356
Scotland,GPE,over-sanguine Charles may bring her back again to Scotland. Well—well! I am full of sadness,377
Esplanade,LOC,"she was lying down there, or figuring on the Esplanade with Julian, and—all that sort of thing",379
Germany,GPE,"the like, are dangerous to gaze on, as Germany, if not England too, remembers well. But",383
England,GPE,"dangerous to gaze on, as Germany, if not England too, remembers well. But, not more true",383
Providence,GPE,"His will, and trust in the wisdom of his Providence. But these specific remedies gradually brought her round,",385
Madras,GPE,"again before she saw him: for, having left Madras as speedily as might be, now that his mission",401
Samarang,GPE,"and having got on board the fast-sailing ship Samarang, Captain Trueman, Charles, in the probable course",401
St. Helena,GPE,"""I.E.M. Samarang. St. Helena.",403
Madras,GPE,"cause. But I felt solitary too, waiting at Madras for the next ship to England; and in my",405
England,GPE,"too, waiting at Madras for the next ship to England; and in my folly, forgetful of the single",405
England,GPE,"reveal one syllable more, until she sets foot on England; and several people at Madras annoyed me exceedingly by",407
Madras,GPE,"she sets foot on England; and several people at Madras annoyed me exceedingly by saying, that this kind of",407
Capricorn,LOC,"""We were lying somewhere about the tropical belt, Capricorn you know, (O, those tender lessons in",411
the south-east quarter,LOC,"board us, when, all at once, in the south-east quarter, I noticed a little round black cloud, thrown",414
Calcutta,LOC,"hot, Emmy, that the black-hole of Calcutta must have been an ice-house to it:",419
Atlantic,LOC,"are beheld on our lee, hastening across the broad Atlantic to Cuba or Jamaica: and behold, a tranquil",426
Cuba,GPE,"on our lee, hastening across the broad Atlantic to Cuba or Jamaica: and behold, a tranquil temperate sky",426
Jamaica,GPE,"lee, hastening across the broad Atlantic to Cuba or Jamaica: and behold, a tranquil temperate sky, a",426
St. Helena,GPE,"soon, to us on deck, the heights of St. Helena rose above the sea. Towed in by friendly aid",428
Plymouth,GPE,"doux from Charles, just come in, and dated Plymouth:",434
England,GPE,"""Huzzah—for Emily and England: huzzah for the land of freedom! no secrets",435
Oxton,GPE,dearest—see: here they come homewards merrily from Oxton.,455
postillions,GPE,"sing: to those who would record the payment of postillions, let me leave so sweet a theme.",459
Gwalior,LOC,"Tracy's company was quartered to the west of the Gwalior, sent thither to guard the Begum Dowlia against sundry",464
Central Hindoostan,LOC,for James had led her to follow him even into Central Hindoostan: she died in giving birth to a babe;,464
Naples,GPE,"her father, the old Marquis di Romagna, at Naples: several trinkets, locks of hair, the wedding",471
Burleigh,LOC,"black burden solemnly, laying it on the beach at Burleigh: a crowd quickly collected round them, that I",480
Hollands,GPE,"to his dear room, desperate for him—and Hollands once, twice, thrice, she poured out a",488
Scotland,GPE,Scotland—Argyleshire—Glenmuir; this was the focus of,493
Argyleshire,GPE,Scotland—Argyleshire—Glenmuir; this was the focus of her hopes,493
Glenmuir,GPE,Scotland—Argyleshire—Glenmuir; this was the focus of her hopes and thoughts,493
Scotland,GPE,There was yet another object which made her yearn for Scotland. Lieutenant Stuart had been the younger of two brothers,494
Glenmuir,GPE,"father's, the old laird's, death, Glenmuir and Glenmurdock. Now, though twice married, this",494
Hindostan,GPE,"Mackie's care, and the indefinite detention in central Hindostan, they had heard often-times; for,",494
Scotland,GPE,two of those weary weeks in rubbing up relationships in Scotland; the general also was not a little anxious about,495
Glenmuir,GPE,"fine old feudal stronghold of Robert Stuart, Laird of Glenmuir and Glenmurdock.",495
Edinburgh,GPE,"and how Jeanie Mackie and her documents travelled up to Edinburgh, where writers to the signet pestered her heart-",496
Glenmuir,GPE,"of rustic pomp, in the hill-church of Glenmuir, where all her fathers slept around her; and",498
Burleigh Singleton,GPE,"had long learned to sigh for the maligned delights of Burleigh Singleton. So, Glenmuir could only get a promise of",499
Inverary,GPE,"antlers)—the travelling-carriage, and four lean kine from Inverary, whisked away the trio towards the South.",499
South,LOC,"kine from Inverary, whisked away the trio towards the South.",499
Madras,GPE,change of name mystified slanderous friends in the Presidency of Madras.,505
Glenmuir,GPE,"(all but most of any) the Laird of Glenmuir and Glenmurdock, whose heart has been entirely rejoiced by",507
Burleigh,LOC,"Tracy Stuart are often at Glenmuir; but oftener at Burleigh, where the general, I fancy, still resides",508
