Location,ent_type,context,p_no
India,GPE,"is it? — Died. If you were in India, I should die, Floy.´",966
Florence,GPE,attaching an uncommon and delightful interest to the adventure of Florence with good Mrs. Brown. He pampered and cherished it,976
Newcastle,GPE,"daughter of the master and part-owner of a Newcastle collier. In this stirring legend, Captain Cuttle descried",977
Florence,GPE,"off his hat to Florence in the street, and Florence would stop to shake hands. Mrs. Wickam (who",979
Florence,GPE,"fact with which he was concerned. They set off Florence very much, to his fancy; but not himself",980
Madeira,LOC,"imaginary boarders, and lighted him to bring up the Madeira.",981
Old Sol,GPE,"`No, no, no,´ returned Old Sol. `More than usual? No, no.",993
Guernsey,GPE,"; then came slop-sellers´ shops, with Guernsey shirts, sou'wester hats, and canvas pantaloons, at",1025
Wal'r,GPE,"`Uncle much hove down, Wal'r?´ inquired the Captain, as they were walking",1050
Wal'r,GPE,"`Walk fast, Wal'r, my lad,´ returned the Captain, mending",1052
Brighton,GPE,". It was Saturday, and he had gone to Brighton.",1080
Brighton,GPE,"contingency in his absence. `We'll go to Brighton. I'll back you, my boy. I",1081
Wal'r,GPE,"you, my boy. I'll back you, Wal'r. We'll go to Brighton by the afternoon's",1081
Brighton,GPE,"'ll back you, Wal'r. We'll go to Brighton by the afternoon's coach.´",1081
the West Indies,GPE,ever since his elder brother died of Yellow Jack in the West Indies.´,1084
Brighton,GPE,", with full particulars, reported Miss Tox absent on Brighton service, the Major was suddenly touched with affectionate reminiscences",1085
Bengal,GPE,"touched with affectionate reminiscences of his friend Bill Bitherstone of Bengal, who had written to ask him, if he",1085
England,GPE,the letter favoured by Master Bitherstone on his arrival in England — to which he had never had the least idea,1085
Brighton,GPE,"from his fit, went one Saturday growling down to Brighton, with the native behind him; apostrophizing Miss Tox",1086
Bengal,GPE,"The son of my old friend Bill Bitherstone, of Bengal, is a born fool, Sir.´ Here",1100
Bedford,GPE,´ returned that gentleman. `I stay at the Bedford.´,1105
Bedford,GPE,"`I shall have the honour of calling at the Bedford, Sir, if you'll permit me,'",1106
Brighton,GPE,"see the children, and finding the Major again at Brighton, invited him to dinner at the Bedford, and",1109
Bedford,GPE,"again at Brighton, invited him to dinner at the Bedford, and complimented Miss Tox highly, beforehand, on",1109
Florence,GPE,", following his eyes as he glanced at the attentive Florence, and frowning unconsciously as she encouraged him with a",1130
Wal'r,GPE,"Mr. Dombey. `Well said! Go on, Wal'r.´",1131
Wal'r,GPE,"not. No call for refusing. Go on, Wal'r.´",1136
Florence,GPE,have led him on to harmless visions of aspiring to Florence in the remote distance of time.,1175
Florence,GPE,a step or two removed from a regular betrothal of Florence to Walter; and that the late transaction had immensely,1176
India,GPE,"been made re-vengeful by the solar heats of India acting on his blood), of balances unsettled,",1179
India,GPE,"very night to make arrangements for an overland return to India, by Secreting from his supper a quarter of a",1189
Brighton,GPE,",´ said Mr. Dombey, `his remaining at Brighton.´",1198
Brighton,GPE,"and overseer of his son, pending his studies at Brighton; and having kissed Paul, and shaken hands with",1215
Florence,GPE,"; and having kissed Paul, and shaken hands with Florence, and beheld Master Bitherstone in his collar of state",1215
Florence,GPE,'s. His other hand was locked in that of Florence. How tight the tiny pressure of that one;,1226
Tusculum,GPE,"friend, and talked with him in his retirement at Tusculum (beautiful Tusculum!), I could have died",1270
Tusculum,GPE,"talked with him in his retirement at Tusculum (beautiful Tusculum!), I could have died contented.´",1270
Florence,GPE,". No, no. To Florence — all to Florence.",1291
Florence,GPE,"ogress stepped forward to take leave and to bear off Florence, which she had long been thirsting to do.",1299
Cornelia,GPE,"`Take him round the house, Cornelia,´ said the Doctor, `and familiarise him",1321
Brighton,GPE,"of distinction, addressed `P. Toots, Esquire, Brighton, Sussex,´ and to preserve them in his",1326
Sussex,GPE,", addressed `P. Toots, Esquire, Brighton, Sussex,´ and to preserve them in his desk with",1326
Bitherstone,GPE,"a sense of injury upon him, too, had Bitherstone.",1348
the Carpathian Sea,LOC,"`And the spawn of the lamprey, brought from the Carpathian Sea,´ pursued the Doctor, in his severest voice",1380
Heliogabalus,GPE,"A Nero, a Tiberius, a Caligula, a Heliogabalus, and many more,´ pursued the Doctor;",1384
Wellington,GPE,"been detained by an important letter from the Duke of Wellington, found Paul out after a time; and having",1390
Florence,GPE,". The cheering thought that he was labouring on where Florence had just toiled before him, would, of itself",1436
Islington,GPE,"violoncello, which was once in every week transported from Islington, his place of abode, to a certain club",1471
florid,GPE,"thirty-eight or forty years old, of a florid complexion, and with two unbroken rows of glistening teeth",1472
Barbados,GPE,"`he reports a junior dead in the agency at Barbados, and purposes to reserve a passage in the Son",1487
the West Indies,GPE,"`You want somebody to send to the West Indies, you were saying,´ observed Mr. Dombey,",1497
the West Indies,GPE,`In the West Indies. At Barbados. I am going to send you,1505
Barbados,GPE,"`In the West Indies. At Barbados. I am going to send you,´ said",1505
Barbados,GPE,"fill a junior situation in the counting-house at Barbados. Let your uncle know from me, that I",1505
the West Indies,GPE,"me, that I have chosen you to go to the West Indies.´",1505
gulf,LOC,"saw him lightly walking on the edge of an unseen gulf where so many others walk with equal gaiety, and",1545
the West Indies,GPE,"Walter could hardly believe that he was under orders for the West Indies, and would soon be lost to Uncle Sol,",1562
England,GPE,"Did he think he could arrange to send home to England a jar of preserved Ginger, cheap, for Mrs.",1563
Iceni,LOC,"Roman General, flushed with a recent victory over the Iceni, or laden with Carthaginian spoil, advancing within a",1565
Bays-water,LOC,"that the friends of the family (then resident near Bays-water, London) seldom approached the ornamental piece of water",1566
London,GPE,"the family (then resident near Bays-water, London) seldom approached the ornamental piece of water in Kensington",1566
Kensington Gardens,GPE,"London) seldom approached the ornamental piece of water in Kensington Gardens, without a vague expectation of seeing Master Briggs's",1566
Florence,GPE,"of these first holidays was to witness his separation from Florence, but who ever looked forward to the end of",1567
china,GPE,", in reference to a little breakage of glass and china. And it was darkly rumoured that the butler,",1597
the Prince Regent,LOC,"high price, as having been the genuine property of the Prince Regent. Neither Mr. Toots not Mr. Feeder could partake of",1599
London,GPE,"and when Mr. Feeder spoke of the dark mysteries of London, and told Mr. Toots that he was going to",1600
Peckham,GPE,"made arrangements to board with two old maiden ladies at Peckham, Paul regarded him as if he were the hero",1600
London,GPE,that the little fellow would go to his friends in London on the eighteenth. That he would write to Mr.,1623
Florence,GPE,"them; whether it could ever be the same to Florence, if he were in some distant place, and",1644
Florence,GPE,"`Nothing, darling; nothing,´ returned Florence.",1656
Florence,GPE,"´ exclaimed Lady Skettles softly, as she looked at Florence through her glass.",1676
Skettleses,GPE,The satisfaction of the Skettleses was now complete. And as Lady Skettles had conceived,1678
Florence,GPE,"up stairs together: Sir Barnet Skettles taking care of Florence, and young Barnet following.",1678
Russia,GPE,", for Mr. Baps retorted, Yes, but supposing Russia stepped in with her tallows; which struck Sir Barnet",1682
Florence,GPE,"was in the dark coach outside, holding close to Florence. From that time, whenever he thought of Doctor",1701
Barbados,GPE,"for several days, decide what to do in the Barbados business; and even cherished some faint hope that Mr.",1714
England,GPE,"not afraid of that, still, when I leave England I can hardly hope to see my uncle again.",1737
the West Indies,GPE,"day, to awaken his dislike. So hurrah for the West Indies, Captain Cuttle! How does that tune go that",1751
Wal'r,GPE,"`It's an old habit of mine, Wal'r,´ said the Captain, `any time these",1756
Wal'r,GPE,", `and ask him his opinion of it, Wal'r, he'd give you an opinion that was no",1760
West India,LOC,"mistake than his; that if there were really any West India scheme afoot, it was a very different one from",1764
Brighton,GPE,a very agreeable half-hour in his company at Brighton (on the morning when they borrowed the money),1764
Wal'r,GPE,"biting his nails, and said, `Now, Wal'r, my boy, you may help me on with",1766
Hampstead,GPE,"quietly. He knew no better fields than those near Hampstead, and no better means of getting at them than",1776
up'ards,GPE,"the young lady's been a goin´ on for up'ards of a mortal hour, and me continivally backing out",1786
whilome,GPE,"Among the vanquished was the master chimney-sweeper, whilome incredulous at Staggs's Gardens, who now lived in",1794
Birmingham,GPE,"and Mr. Toodle, who had just come home from Birmingham, and was eating his dinner out of a basin",1808
Florence,GPE,"Paul looked at Florence with a fluttering heart, but he knew what she",1827
Florence,GPE,"down stairs, and thought she must have loved sweet Florence better than his father did, to have held her",1831
Brighton,GPE,how well he and Mr. Dombey had got on at Brighton; with what nicety each of them had put in,1867
Islands,LOC,"I was going to be made Governor of all the Islands in the West Indies, that's enough. I",1872
the West Indies,GPE,"going to be made Governor of all the Islands in the West Indies, that's enough. I'm a fixture.",1872
Sussex,GPE,"his acquaintance. I waited upon him down on the Sussex coast there, with my young friend Wal'r, when",1903
Jamaica,GPE,"`I'd bet a gill of old Jamaica,´ said the Captain, eyeing him attentively,",1923
Sol,GPE,". `Nevy of a scientific uncle! Nevy of Sol Gills!Wal'r! Wal'r, as is already in your business",1940
Florence,GPE,"mother. It is well. Their ashes lie where Florence in her walks — oh lonely, lonely walks!",1975
Florence,GPE,"`In short, Florence,´ resumed her aunt, `literally nothing has",2012
Florence,GPE,"and her father shut up in his own rooms, Florence could do nothing but weep, and wander up and",2029
the golden water,LOC,"It was not very long before the golden water, dancing on the wall, in the old place",2031
Florence,GPE,"And did that breast of Florence — Florence, so ingenuous and true — so worthy",2040
Florence,GPE,"And did that breast of Florence — Florence, so ingenuous and true — so worthy of the",2040
Skettleses,GPE,"the sooner you and me goes even to them old Skettleses, Miss, the better for both, I may",2045
Florence,GPE,"drunk his fill, he went to the window where Florence was sitting, looking on, rose up on his",2083
Florence,GPE,"outside his mistress's door, she said hurriedly to Florence, before leaving her for the night:",2084
Miss.,GPE,"`Not exactly, Miss. He's going to meet that precious Major first,",2089
Florence,GPE,"utter loneliness surrounding him, there was an appeal to Florence that struck home.",2104
Florence,GPE,"want rest. We all want rest. Go, Florence. You have been dreaming.´",2118
Syracuse,GPE,"him, terrestrially, as Archimedes at the taking of Syracuse.",2127
Barbados,GPE,"shoulder, `what shall I send you home from Barbados?´",2131
Florence,GPE,"and intensely wide-awake look-out, were Florence and Susan Nipper: Florence looking up into his face",2149
Solomon,GPE,"your Uncle,´ said Florence, looking back at Solomon. `He is sorry you are going, I",2157
Florence,GPE,"young lady's active superintendence; and the presence of Florence in the back parlour, brightened the Tartar frigate on",2185
Wal'r,GPE,"`And, Wal'r,´ said the Captain, When they took their",2209
Madeira,LOC,", he'll bring out the last bottle of the Madeira on the present occasion.´",2209
Wal'r,GPE,"`Then, Wal'r,´ said the Captain, suddenly diving into one",2235
Madeira,GPE,"board the ship. The last bottle of the old Madeira, which had had its cruising days, and known",2238
England,GPE,"for a thousand pounds a side and the championship of England. With a rotatory motion of his head, and",2242
Europe,LOC,to see you. There are not many men in Europe to whom J. Bagstock would say that — for Josh,2243
Bagstock,GPE,"objection, I assure you, on the part of Bagstock.' Here the Major laughed frightfully up in the",2273
Leamington,GPE,"and hearty — to be your guest and guide at Leamington, command him in any way you please, and",2279
Birmingham,GPE,"moreover approaching for the departure of the railway train to Birmingham, by which they were to leave town: the",2281
East India,LOC,"and having filled his own pockets with Seltzer water, East India sherry, sandwiches, shawls, telescopes, maps,",2281
Titan,LOC,"him from the pavement with those great missiles like a Titan, and so covered him up, that he proceeded",2281
Toodle,GPE,"`No thank'ee, Sir,´ returned Toodle, `I can't say she does. I",2291
Toodle,GPE,"`Beg your pardon, Sir,´ resumed Toodle, taking a step before them and deferentially stopping them",2299
Toodle,GPE,"`Why, Sir,´ returned Toodle, shaking his head with a face of great anxiety",2301
midair,GPE,"heavy to hoist into Mr. Dombey's carriage elevated in midair, and having to stop and swear that he would",2306
Florence,GPE,"high to low, at home or abroad, from Florence in his great house to the coarse churl who was",2308
Florence,GPE,a trouble to him to think of this face of Florence.,2317
Leamington,GPE,"found them trotting through the green and leafy road near Leamington, the Major's voice, what with talking and",2323
Leamington,GPE,"himself, on that first day of their sojourn at Leamington; but next morning he would be happy to accompany",2324
Scarborough,GPE,"been to a great many places. To Irrigate and Scarborough, and into Devonshire. We have been visiting,",2348
Devonshire,GPE,"many places. To Irrigate and Scarborough, and into Devonshire. We have been visiting, and resting here and",2348
china,GPE,"farm, and live entirely surrounded by cows — and china.´",2353
Leamington,GPE,"her daughter, Mrs. Granger, resided, while at Leamington, in lodgings that were fashionable enough and dear enough",2388
Leamington,GPE,"his great chief, Mr. Dombey, and dated from Leamington. Though he was a quick reader of all other",2485
India,GPE,"expanding his mouth, as if it were made of India-rubber: `for he is far away.",2485
Toodle,GPE,"Biler, otherwise Rob, otherwise Grinder, and always Toodle.",2511
London,GPE,him narrowly. `An't you the idlest vagabond in London?´,2514
Madeira,LOC,"foundering ships, drowning men, an ancient bottle of Madeira never brought to light, and other dismal matter.",2548
Toodle,GPE,"´ said Mr. Carker, putting his hand on young Toodle's shoulder, and bringing him out into the middle",2549
Florence,GPE,"night for the purpose, to write an acrostic on Florence, which affected him to tears in the conception.",2616
Yorkshire,GPE,his confidence; merely informing him that a friend in Yorkshire had written to him (Mr. Toots) for his,2618
Florence,GPE,"Shadowy company attended Florence up and down the echoing house, and sat with",2651
Florence,GPE,"upon the earth. It was a soothing consolation to Florence to give shelter to these thoughts, until one day",2652
Skettleses,GPE,"do say, that even a visit to them old Skettleses will be a God-send.´",2658
Florence,GPE,"Sir Barnet and Lady Skettles, Susan,´ returned Florence, with a mild correction of that young lady's",2659
Skettleses,GPE,"as a protest against any recognition of disinterestedness in the Skettleses, and a plea in bar that they would have",2660
Florence,GPE,"valuable consideration for their kindness, in the company of Florence.",2660
Skettleses,GPE,"drawing in her breath, `oh! trust them Skettleses for that!´",2661
Florence,GPE,", was pretty much the same as that in which Florence now took her way to Uncle Sol's; with",2679
the North of England,LOC,", that instead of going direct to some town in the North of England, as appeared to have been their original intention,",2683
Miss.,GPE,"; in about a couple of hours from now, Miss.´",2692
Miss.,GPE,"illustrative twist of his left hand. `Yes, Miss. He was here the day before yesterday.´",2696
Miss.,GPE,"; `no, he's not gone there, Miss. Because he left particular word that if Captain Cuttle called",2700
Florence,GPE,"one given to Walter, and offering his arm to Florence, prepared to cut his way through the enemy.",2741
Chatham,GPE,"young, as you'd want a order for on Chatham-yard to build a pleasure-yacht with;",2757
Florence,GPE,"offence, the Captain drank a dram himself, which Florence and Susan, glancing down the open skylight, saw",2760
Florence,GPE,"that he could not refrain from often peeping in at Florence through the little window behind the driver, and testifying",2761
London,GPE,"addressed to somewhere about the half-way house between London and Gravesend, two or three times put out his",2772
Downs,LOC,"by Sen´ George's Channel, making for the Downs, what's right ahead of him? The Goodwins",2779
Florence,GPE,"was in pursuance of a whisper in his ear from Florence, while the old man was absorbed in this pursuit",2782
Florence,GPE,"But meeting the eyes of Florence, which were fixed with earnest scrutiny upon his face",2785
Florence,GPE,"looked at the Instrument-maker, and looked at Florence, and again at the Instrument-maker. `",2790
Florence,GPE,"as he said it, the old man turned to Florence, folded hers in his own, and put them",2794
Florence,GPE,"considered himself the natural and lawful body-guard of Florence, mounted the box with a mighty sense of his",2794
Thames,GPE,"pretty villa at Fulham, on the banks of the Thames; which was one of the most desirable residences in",2796
Florence,GPE,"force, Sir Barnet Skettles propounded his usual inquiry to Florence on the first morning of her visit. When Florence",2799
Florence,GPE,of his excellent mother that he should be attentive to Florence. Another and a deeper injury under which the soul,2800
Jericho,GPE,said he would have preferred their passing the vacation at Jericho.,2800
Florence,GPE,"and youthful feet began to move upon the lawn, Florence, glancing round at the bright faces, thought what",2808
Florence,GPE,"There came among the other visitors, soon after Florence, one beautiful girl, three or four years younger",2810
Florence,GPE,"a grey-haired lady, who spoke much to Florence, and who greatly liked (but that they all",2810
England,GPE,"`He is in England, I hope, aunt?´ said the child",2823
Florence,GPE,"dull walls, undisturbed. How few who saw sweet Florence, in her spring of womanhood, the modest little",2851
Florence,GPE,"golden water she remembered on the wall, appeared to Florence, in the light of such reflections, only as",2883
Florence,GPE,"The father and his sick daughter were yet fresh in Florence's mind, and, indeed, that incident was",2884
Florence,GPE,"The gentleman had looked particularly at Florence; and when the little party stopped, on his",2887
Leamington,GPE,"down to-morrow morning to Mr. Dombey, at Leamington, and if Miss Dombey can intrust me with any",2892
Australia,GPE,"paper that a Cap'en of that name was gone to Australia, emigrating, along with a whole ship's complement",2967
Leamington,GPE,"the Manager, hat in hand, just arrived at Leamington, and just introduced to the Major, showed the",2974
Leamington,GPE,"Major Bagstock, much admired by the old ladies of Leamington, and followed by the Native, carrying the usual",3019
the West Indies,GPE,"into such full blow, by high hothouse heat in the West Indies, that he was known as the Flower. A",3025
Kenilworth,GPE,"this morning a ride to Warwick Castle, and to Kenilworth, to-morrow, to be preceded by a",3078
Warwick,GPE,"breakfast with him to-morrow, and ride to Warwick and Kenilworth. Will you go, Edith?´",3091
Kenilworth,GPE,"him to-morrow, and ride to Warwick and Kenilworth. Will you go, Edith?´",3091
Warwick,GPE,"`You have been to Warwick often, unfortunately?´ said Mr. Dombey.",3196
Leamington,GPE,"has been there once; yet if he came to Leamington to-morrow — I wish he would, dear",3200
Kenilworth,GPE,"A stroll among the haunted ruins of Kenilworth, and more rides to more points of view;",3245
London,GPE,"he regretted that he would be obliged to return to London next morning, Cleopatra trusted: community of feeling not",3255
England,GPE,in half the places of resort upon the map of England. Have I been hawked and vended here and there,3274
City,LOC,"the man, he knows what goes on in the City tolerable well, and says that your Pa does nothing",3297
India,GPE,"!) that after your Pa, the Emperor of India is the child unborn to Mr. Carker.´",3297
Florence,GPE,", began to invest him with an uncomfortable fascination in Florence's thoughts. A more distinct remembrance of his features",3301
Florence,GPE,": which indeed required none. Thus matters stood with Florence on the morning when she was going home, gladly",3306
Brighton,GPE,"charge, Master Barnet, were already gone back to Brighton, where that young gentleman and his fellow-pilgrims",3307
Florence,GPE,"The Toots's Joy, as a delicate compliment to Florence, of which no man knowing the parties, could",3309
Nile,LOC,"it were some deserted edifice on the banks of the Nile, or Ganges.",3313
Ganges,LOC,"deserted edifice on the banks of the Nile, or Ganges.",3313
Florence,GPE,", Toots,´ said Sir Barnet, turning towards Florence, `the light of our house, I assure",3329
Miss.,GPE,"`Oh no, Miss.´",3348
Brighton,GPE,"`It is a dog, Papa — from Brighton.´",3360
Florence,GPE,"seemed to hesitate whether or no she should advance to Florence, held her to her breast, and pressed the",3369
Florence,GPE,"lady's lips. She bent her head down over Florence, and she kissed her on the cheek, but",3369
Florence,GPE,"arm to Mrs. Skewton, who had been looking at Florence through her glass, as though picturing to herself what",3371
nick,GPE,"to water and arrange the plants, to dust the nick-nacks, and according to her daily custom,",3380
china,GPE,"knew; taking, next in order, the little china ornaments, paper fly-cages, and so forth",3381
Denmark,GPE,", and reversing the precedent of the murdered king of Denmark, regarded her more in anger than in sorrow.",3434
Florence,GPE,"first, no other great change in the method of Florence's life. At night, when the work-",3466
Florence,GPE,"lady, with a serious smile, as she encircled Florence's neck with her arm.",3471
Florence,GPE,"`Have you been alone, Florence, since I was here last?´",3476
Florence,GPE,"subdued and gentle, that if she had been of Florence's own age and character, it scarcely could have",3488
London,GPE,"`We have come to London now, my mother and I,´ said Edith",3491
china,GPE,celestial dream. A variety of requisites in plate and china being also conveyed to the same establishment from the same,3499
Florence,GPE,"Singular coincidence, that these gushes of interest in Florence hurried Cleopatra away from almost every dialogue in which Edith",3552
Turkey,GPE,", waiting like mutes, upon the threshold of the Turkey carpet; and two exhausted negroes holding up two withered",3554
England,GPE,of the house lived much abroad; the air of England seldom agreed long with a member of the Feenix family,3554
Paris,GPE,"about me, here, while you are both at Paris, and to think that, at her age,",3562
Paris,GPE,"who has been hired to accompany the happy pair to Paris, and who is busy packing the new chariot.",3608
Balls Pond,LOC,"further yet, and take a wider range. From Balls Pond, Mr. Perch brings Mrs. Perch to spend the day",3610
Amens,GPE,"to stick to his own duty, and leave the Amens to him, the Captain; one of which he",3610
England,GPE,"be envied, this day, than any man in England!´",3619
Europe,LOC,"Major, `there is not a woman in all Europe but might — and would, Sir, you will",3621
Baden-Baden,GPE,"Cousin Feenix does that. He has come from Baden-Baden or purpose. `Confound it,' Cousin Feenix",3649
Florence,GPE,"carriage. The Major hands into a second carriage, Florence, and the bridesmaid who so narrowly escaped being given",3663
amens,GPE,"Place. Captain Cuttle, having joined in all the amens and responses, with a devout growl, feels much",3664
Grove,GPE,"of the old woman who called to him in the Grove that morning? Or why does Florence, as she",3665
Baden-Baden,GPE,"receive my friend Dombey, and everybody here, at Baden-Baden, and to have an opportunity of making 'em known",3682
Florence,GPE,"; and was scarcely less afraid of a visit from Florence, than from Mrs. MacStinger herself.",3711
Providence,GPE,"with poor Walter's destiny, or doubted that if Providence had doomed him to be lost and shipwrecked, it",3712
the lone sea,LOC,"he could offer, that ended at the bottom of the lone sea.",3714
England,GPE,"`Cap'en Cuttle is my name, and England is my nation, this here is my dwelling-",3741
Southampton,GPE,"`”Southampton. The barque Defiance, Henry James, Commander,",3771
Jamaica,GPE,"becalmed on the sixth day of her passage home from Jamaica, in” — in such and such a latitude",3771
London,GPE,"missing vessel, the Son and Heir, port of London, bound for Barbadoes, are now set at rest",3773
Barbadoes,GPE,"Son and Heir, port of London, bound for Barbadoes, are now set at rest for ever; that",3773
Wal'r,GPE,", as a piece of music? Gone down with Wal'r. Where's that there fresh lad, that nothing",3777
Wal'r,GPE,"he was beautiful to look at? Gone down with Wal'r. Where's that there man's spirit, all",3777
Wal'r,GPE,", and cared nothing for itself? Gone down with Wal'r. It an't one Wal'r. There was a dozen",3777
benison,GPE,"Cuttle arrived at the door. Receiving the Manager's benison gravely and silently, Captain Cuttle made bold to accompany",3792
Wal'r,GPE,"'re stowed just at present. My young friend, Wal'r, was drownded only last night, according to my",3816
Madeira,GPE,"tapped the famous last bottle but one of the old Madeira, in the little back parlour. The association of",3819
London,GPE,"which there is abundant choice at the eastern end of London, purchased on the spot two suits of mourning —",3822
London,GPE,within easy range and reach of the great city of London.,3826
Norwood,GPE,first is situated in the green and wooded country near Norwood. It is not a mansion; it is of,3827
London,GPE,"The second home is on the other side of London, near to where the busy great north road of",3834
London,GPE,"a time, upon the stragglers who came wandering into London, by the great highway hard by, and who",3902
beck,GPE,"and the other, rising from her seat at her beck, came slowly, and with no conciliatory look,",3909
London,GPE,"she answered, pointing with her hand. `To London.´",3934
London,GPE,", over yonder, by the north road out of London.´",4044
London,GPE,"`By the north road out of London, deary. You shall see the house if you",4046
Paris,GPE,"Dombey, did you find that delightfullest of cities, Paris?' she asked, subduing her emotion.",4099
Paris,GPE,`what dreadfully heretical things have you been saying about Paris?´,4105
Florence,GPE,"glancing at them as she passed, sat down by Florence.",4106
Florence,GPE,It was enough for Florence to sit there watching him; turning her eyes towards,4123
Florence,GPE,"As she sat down by the side of Florence, she stooped and kissed her hand. He hardly",4129
Florence,GPE,"while his face was still intent upon the spot where Florence had been seated. The room grew darker, as",4140
Florence,GPE,"not here. Never if you can help it, Florence, fall off from me because it is not here",4166
Florence,GPE,"when she arose, and with an affectionate embrace bade Florence good night, went quickly, and without looking round",4169
