Location,ent_type,context,p_no
Ottawa,GPE,"way of the Canadian Pacific. And you went to Ottawa—and Niagara—’ added Mary vaguely, as",363
Niagara,GPE,"Canadian Pacific. And you went to Ottawa—and Niagara—’ added Mary vaguely, as people always talk",363
Niagara,GPE,countries they have never seen. ‘And what is Niagara like?’,363
Niagara,GPE,"‘Niagara,’ said Hemming, with a certain solemnity,",364
Niagara,GPE,"’ said Hemming, with a certain solemnity, ‘Niagara is something like London. The great falls, you",364
London,GPE,"with a certain solemnity, ‘Niagara is something like London. The great falls, you know, are not",364
London,GPE,", you know, are not beautiful; neither is London. But they are, like London, a unique",364
London,GPE,"; neither is London. But they are, like London, a unique, a terrifying spectacle. The roar",364
Niagara,GPE,"; all these things are identical. Some day, Niagara will have dried up, retreated, become a mere",364
London,GPE,"become a mere dribble among waterfalls. Some day, London will be a handful of ruins.’",364
London,GPE,obliged to see the Colonial Secretary on my arrival in London. I had a confidential message of the highest importance,372
London,GPE,"remember,’ she added, ‘ever being in London so late in the summer. Yes, I daresay",380
Aix,GPE,"‘They're going to Aix on Monday, and later on the house will be",384
the Surrey Hills,GPE,", and quiet on a week-day! Or the Surrey Hills, places that are mauve with heather; and pine",384
Calcutta,LOC,"Hemming discoursed of the unusual opportunities he had enjoyed in Calcutta, in Sydney, and in Ottawa of studying the",386
Sydney,GPE,"the unusual opportunities he had enjoyed in Calcutta, in Sydney, and in Ottawa of studying the different systems of",386
Ottawa,GPE,"had enjoyed in Calcutta, in Sydney, and in Ottawa of studying the different systems of government which obtained in",386
the British Empire,GPE,"different systems of government which obtained in various parts of the British Empire, Mary was a model hostess.",386
India,GPE,brought him in touch with all the important men in India and the colonies. He had ample material for a,390
England,GPE,"were out, he, too, would be among England's legislators. (It was typical of Hemming that",390
Northborough,GPE,". As luck would have it, the member for Northborough was known to be seriously ill, a lingering illness",390
Northborough,GPE,"Mr., Mrs., and Miss Violet Higgins, of Northborough, Lancashire, engaged in a protracted quarrel with the",391
Lancashire,GPE,"Mrs., and Miss Violet Higgins, of Northborough, Lancashire, engaged in a protracted quarrel with the black porter",391
New York,GPE,protracted quarrel with the black porter in a train bound New York-wards from Niagara. The Higgins family had wished,391
Niagara,GPE,porter in a train bound New York-wards from Niagara. The Higgins family had wished to have the windows,391
Northborough,GPE,"a compromise, and the perspiring mayor and mayoress of Northborough had been, he thought, somewhat unduly thankful.",391
New York,GPE,"steamer, for they met again on the wharf at New York, in the rush and bustle of embarkation. The",391
Northborough,GPE,young man. Vincent remembered how impressed the Mayor of Northborough had been when he found out that this was ‘,391
Chicago,GPE,"abundant, but not ostentatious, like that of the Chicago pork-packers' wives and daughters who graced the",391
Northborough,GPE,president of his committee should he think of standing for Northborough; he had talked of heading a subscription to defray,391
Northborough,GPE,"A month later, Vincent was still at Northborough, and Mary, whose drawing for the Academy had",393
York,GPE,"to the fact that a buffet, spread with a York ham, a magnificent display of bath buns, and",394
Inverness,GPE,"-looking men, with wide-awake hats and Inverness capes of dubious freshness, strolled in twos out of",394
Rome,GPE,"or no. Yonder was a yellow and blue ‘Rome from the Pincian Hill,’ by a man with",395
bedizened,GPE,"was seen the profile of another girl, painted, bedizened, supercilious.",395
London,GPE,"of old, the look of a grown-up London street-boy.",397
Australia,GPE,"bought it, sold thousands of engravings— especially in Australia. Australia, you know, is like England—",400
Australia,GPE,", sold thousands of engravings— especially in Australia. Australia, you know, is like England—only more",400
England,GPE,"in Australia. Australia, you know, is like England—only more so. And in America, too",400
America,GPE,"is like England—only more so. And in America, too. I'm told that in America they",400
America,GPE,"in America, too. I'm told that in America they give away an autogravure of that picture with every",400
America,GPE,"‘America is a wonderful country,’ said Mary gravely.",401
Kensington,GPE,'ll come and see my studio. I'm down Kensington way now—all among the Royal Academicians.’,402
Cologne,GPE,"a white beard, who had painted the interior of Cologne cathedral for forty years, was leading affectionately by the",412
Rome,GPE,"eye ran along the walls covered with smooth views of Rome, of the Thames at Wargrave, impossible fisher-",425
Kensington,GPE,herself severely as the train rattled on its way to Kensington that she could not afford to break down now.,443
London,GPE,"he looked more than ever like a grown-up London street-boy, who had found his way,",447
Northborough,GPE,"the stalls who knows. It's the mayor of Northborough, the mayoress of Northborough, and the heiress-",496
Northborough,GPE,"It's the mayor of Northborough, the mayoress of Northborough, and the heiress-apparent. They're as",496
qu'elle est fagotée,GPE,"'s high at the back! And the daughter—qu'elle est fagotée, mon Dieu, and with diamonds put in all",496
America,GPE,"Vincent's friends, whom he had picked up in America, and who had got him returned to parliament.",497
London,GPE,the lists for first-nights at fashionable theatres in London.,504
Northborough,GPE,"Hemming, the man who's just got in for Northborough. They say he's going to marry her.",507
America,GPE,it would be on the day of his return from America.,508
Lancashire,GPE,"-law. They say she's got a strong Lancashire accent,’ he concluded in his most malicious and",509
Lancashire,GPE,"brushed her elbow as he passed her unwittingly with the Lancashire heiress. The girl, Mary could see, wore",515
London,GPE,"doctor, frowning. ‘You live too much in London. There is too much strain on the nervous system",518
London,GPE,she rose to go. ‘I cannot leave London now; and I don't see any prospect of,523
St. James's,GPE,"‘Spesh—shul!—Globe piper—St. James's Gizett—Pall Mall,’ shouted a newsboy in",527
London,GPE,"in blue or red letters, spattered and stained with London mud, the posters of the evening newspapers:—‘The Great Divorce",527
England,GPE,"the Blaythewaite scandal hung, like a pestilence, over England. Like some foul miasma, it poisoned everything.",527
England,GPE,. Must be fit to go into every parsonage in England. Remember that you write chiefly for healthy English homes,538
Cape,LOC,"her out to a farm she knew of at the Cape, where even such as she might begin a new",583
Cape,LOC,a new life. People often got well at the Cape when they were far gone in consumption.,583
Londoner,GPE,"‘Oh, she's not a Londoner. Came from Sussex five or six years ago.",586
Sussex,GPE,"Oh, she's not a Londoner. Came from Sussex five or six years ago.’",586
Paris,GPE,"replied the lady, with a complacent survey of her Paris frock and her somewhat obvious charms in the huge gilt",599
the South Sea Islands,LOC,"husband had gone away in his steam yacht to investigate the South Sea Islands, and meanwhile Lady Blaythewaite made a point of being",599
A.D.C.,LOC,"Mary, looking somewhat pale and worn; a young A.D.C. from India, with a crooked line of sunburn across",600
India,GPE,"looking somewhat pale and worn; a young A.D.C. from India, with a crooked line of sunburn across his forehead",600
London,GPE,"his forehead, and a naïve enthusiasm for the two London beauties; and the Attorney-General, famous for",600
Whitechapel,GPE,", or poking about in those horrible smelling streets in Whitechapel?’",601
Brussels,GPE,face growing white. ‘I thought he was in Brussels? It was in the papers that he had been,606
Brussels,GPE,in the papers that he had been sent for from Brussels.’,606
London,GPE,now. She could not leave the room without all London knowing that—,609
Dover,GPE,"'m so sorry; the boat was late getting into Dover, and I've only just got here,’",610
rôle,GPE,"Dunlop Strange was popular with great ladies); the rôle, three-parts confessor and one-fourth adorer",614
London,GPE,to make him one of the most envied men in London.,614
Cambridgeshire,GPE,"an attentive ear to his neighbour's confidences about the Cambridgeshire, and how much ‘ready cash’ she expected",620
Sussex,GPE,"shall be decently buried in the little country churchyard in Sussex, in the village where she used to live.",635
the Regent's Park,LOC,"‘I only saw her once in the Regent's Park, waiting about for some one. I remembered her",685
London,GPE,when he was positively given up by every doctor in London. And they say the poor young man had led,694
Northborough,GPE,"her heart, was from Vincent, and bore a Northborough post-mark. Going to the window, she",724
Northborough,GPE,"forward in the failing light and broke the seal. Northborough, Dec. 3rd. ‘MY DEAR MARY,—You are perhaps",724
Northborough,GPE,"Northborough, Dec. 3rd.",725
white moon,LOC,"silent. Not a branch stirred. Only the great white moon rose higher in the heavens with her cold, triumphant",738
Belgravia,GPE,five years; no one could have the megrims in Belgravia or Mayfair without consulting Sir Dunlop Strange. Reports of,760
London,GPE,", Mrs. Vincent Hemming had not made herself popular in London society, and her husband had always a somewhat uneasy",763
Haslemere,GPE,"in that pine-y, heathery place, at Haslemere, where we went before you sailed—’",789
Paris,GPE,"I shall catch that, and go straight through to Paris. Mary, dear child,’ he said,",812
France,GPE,"to you. We—we could live somewhere in France,’ he went on, frowning slightly, ‘",814
Hampstead,GPE,"gardens. She would walk on until she came to Hampstead. Up there, there was space, distance;",828
Paris,GPE,"gas-lamp—how they always reminded her of Paris: of Paris, where they might have been on",829
Paris,GPE,"—how they always reminded her of Paris: of Paris, where they might have been on their way by",829
London,GPE,"her heart against him, in a road in a London suburb. On each side was the prosperous, orderly",829
The Surrey Hills,LOC,"of a crimson sunset still hung in the west. The Surrey Hills were faintly blue, and the heath, with its",831
London,GPE,"light. A faint chirruping of birds began, though London still lay mute, but soon the bird-chorus",847
Paris,GPE,"to his wife. Yes, he would go to Paris, and then he would go back to domesticity in",851
London,GPE,"out of the great sea of dwellings. It was London that lay stretched out at her feet; majestic,",861
London,GPE,"; majestic, awe-inspiring, inexorable, triumphant London.",861
