Location,ent_type,context,p_no
San Carlo,GPE,"Hague, or the recitative of a great singer in San Carlo.",767
Paradise,LOC,. One will get it over and over again in Paradise.' That is what Mere Krebs says. But,771
Paris,GPE,"Meudon, when the lilacs were in bloom. Poor Paris! Come.""",861
Paris,GPE,", on an impulse of emotion, of which in Paris he would have been more ashamed than of any guilt",884
Cambre,GPE,they plunged into the deep glades of the woods of Cambre and Soignies.,886
Soignies,GPE,into the deep glades of the woods of Cambre and Soignies.,886
Heidelberg,GPE,"sovereign of two historic streams like the brave woods of Heidelberg; nor wild and romantic, arid broken with black",895
St. Hubert,GPE,"boundless, and Pan might dwell in it, and St. Hubert, and John Keats.",897
Spain,GPE,pike staves from it to use against the hosts of Spain.,898
Vincennes,GPE,He had seen girls thus in the woods of Vincennes and of Versailles in the student days of his youth,900
Versailles,GPE,seen girls thus in the woods of Vincennes and of Versailles in the student days of his youth: little work,900
Jura,GPE,": little work-girls fresh from châlets of the Jura or from vine-hung huts of the Loire,",900
Loire,GPE,"the Jura or from vine-hung huts of the Loire, who had brought their poor little charms to perish",900
Paris,GPE,who had brought their poor little charms to perish in Paris; and who dwelt under the hot tiles and amidst,900
Soignies,GPE,when he had brought her out to the forest of Soignies.,903
Paris,GPE,Bébée said to him what the work-girls of Paris never had done.,906
Vincennes,GPE,the work-girls in the primrose paths of old Vincennes.,910
Cambre,GPE,away with the Varnhart children under the beech shadows of Cambre woods.,1004
Paris,GPE,"after a while; or drift away after him to Paris, and leave her two little wooden shoes, and",1017
St. Guido,GPE,"-morrow the first thing, and take down to St. Guido to Our Lady's altar in thank-offering for",1021
Paris,GPE,Anyway he would leave her in a few days: Paris had again opened her arms to him; his old,1046
Paris,GPE,never take it with him to blossom or wither in Paris.,1047
Paris,GPE,"I shall finish your picture, Bébée, and all Paris will see you, and the great ladies will envy",1074
Paris,GPE,", after all, except what they would say in Paris of Gretchen?",1089
St. Guido,GPE,"In the little village above St. Guido, Bébée's neighbors were merry too, in their",1131
Scheldt,GPE,the men toiling in the barges or drifting up the Scheldt.,1132
earth,LOC,"'s lord was a king of earth, made of earth's dust and vanities.",1154
Paris,GPE,"napoleons out of him before he went to rot in Paris. I dare say he was poor as sparrows,",1184
Paris,GPE,"year, lay sick unto death in his rooms in Paris.",1185
Scheldt,GPE,May days are short in the north lands of the Scheldt.,1205
Paris,GPE,"into the city. She was not very sure where Paris was, but she had the name clear and firm",1208
Paris,GPE,"it was by that great highway that the traffic to Paris was carried on, and she knew that it would",1209
Paris,GPE,"""To Paris?"" she asked, entreatingly, going where she",1211
Paris,GPE,; the night express had passed on its way to Paris.,1217
Paris,GPE,; she had only one thought — to get to Paris.,1218
Paris,GPE,"is no way at all to go without money to Paris, I suppose?"" she asked of an old",1222
France,GPE,"Jesus! It is right away in the heart of France — over two hundred miles, they say; straight",1226
Paris,GPE,"""And he walked into Paris?""",1227
Paris,GPE,kind to her. Anyhow she counted she might reach Paris well in fifteen days.,1231
Paris,GPE,", to keep life in her until she could reach Paris was the one great thing.",1233
Paris,GPE,"of the night, on the great southwest road towards Paris.",1235
Paris,GPE,reach across the dreary length of the foreign land to Paris.,1248
Rixensart,GPE,"At Rixensart, buried in its greenery, as she went through",1255
Paris,GPE,"""It is a long way to walk to Paris,"" said the woman, with some curious wonder",1256
Ottignies,GPE,"So she went on through Ottignies and La Roche to Villers, and left the great",1258
Charleroi,GPE,so into the coal and iron fields that lie round Charleroi.,1258
Charleroi,GPE,"but she seemed so many, many years older when Charleroi lay at last behind her, — so many,",1261
Paris,GPE,and who could tell how it fared with him in Paris?,1267
Charleroi,GPE,"the little churches, scattered over the wide countries between Charleroi and Erquelinnes, she would turn aside, indeed;",1268
France,GPE,So she walked on until she reached the frontier of France. She began to get a little giddy; she,1269
Flanders,GPE,till she set her last step on the soil of Flanders.,1269
France,GPE,"rules. She vaguely comprehended that she must not enter France, and stunned and heartbroken she dropped down under a",1270
Belgium,GPE,"difference, ere they told her where she stood was Belgium, and where they stood was France, and that",1271
France,GPE,"she stood was Belgium, and where they stood was France, and that she must not pass from one into",1271
Brussels,GPE,help me! I have walked all the way from Brussels — that is my country — and now they will,1275
Brussels,GPE,have none; and they stole my silver clasps in Brussels; and if I do not get to Paris I,1275
Paris,GPE,in Brussels; and if I do not get to Paris I must die — die without seeing him again —,1275
Paris,GPE,that she had never dreamed would come between herself and Paris.,1276
Marbais,GPE,"be a cur. My daughter has stayed behind in Marbais sweethearting; her name is on my passport, and",1279
France,GPE,"friendly to her, and would pass her over into France.",1280
Paris,GPE,"of herself, nor of why she travelled thus to Paris.",1284
St. Quentin,GPE,"from him, and so went on again solitary towards St. Quentin.",1285
France,GPE,; very hungry so often; but she was in France — in his country; and her spirit rose with,1287
Paris,GPE,or seventeenth day she would be in the city of Paris.,1289
brook water,LOC,"she had managed always to wash her cap white in brook water, and she had managed always to keep her pretty",1300
Paris,GPE,"her hut by the swans' water, Bébée saw Paris.",1300
Paris,GPE,white and gold; among woods and gardens she saw Paris.,1301
Paris,GPE,"gleaming river, and she heard the cathedral chimes. Paris in all its glory was about her, but she",1306
Paris,GPE,"up every day like this to make their fortunes in Paris. Some grew into golden painted silken flowers, the",1308
Seine,GPE,"their brief summer days; and some drifted into the Seine water, rusted, wind-tossed, fallen leaves",1308
Paris,GPE,"old Annémie in her garret, so she went through Paris, only thinking of him for whose sake she had",1309
Kermesse,GPE,"as the babies clapped their hands at, at the Kermesse.",1310
Brabant,GPE,to care for them so much in the summer in Brabant.,1313
Paris,GPE,"He had followed her to Paris when they had missed her first, and had come",1335
Paris,GPE,"Jeannot could tell was that he had found her in Paris, and had saved her from the river.",1347
Paris,GPE,What had she seen in that terrible Paris to change her like this? — they could not,1352
Nativity,GPE,waxen Gesù that they laid in the manger at the Nativity.,1355
