Location,ent_type,context,p_no
Medlicot,GPE,“Nokes is at work on Medlicot’s Mill. That sugar business wouldn’t suit me,345
Boolabong,GPE,was the welcome which was always accorded to strangers in Boolabong.,373
Medlicot,GPE,that it was his purpose to return that night to Medlicot’s Mill. The proposition no doubt would be made,374
Medlicot,GPE,Boolabong was about fourteen miles from Medlicot’s Mill. Nokes had walked this distance in the,382
Medlicot,GPE,was conclusive. I can not understand a man in Medlicot’s position supporting a fellow like that. By Heavens,403
Medlicot,GPE,"“That’s Medlicot’s trap,” said Mr. Bates, as they",415
Medlicot,GPE,"accept a dinner under his roof; but that was Medlicot’s affair, not his.",422
Medlicot,GPE,"was, too, almost a claim to superiority in Medlicot’s use of the word “hard.” When",425
England,GPE,"“Perhaps not in England, Mr. Medlicot, but it’s good enough evidence",431
Medlicot,GPE,", indeed, fading away. There was something in Medlicot’s voice and manner which made it impossible to attribute",435
Heathcote,GPE,"bit of the Gangoil run after a fashion which to Heathcote was objectionable politically, morally, and socially. Let",435
Medlicot,GPE,"Mrs. Heathcote were soon seated on the grass, while Medlicot and Kate Daly roamed on together. Kate was a",442
England,GPE,at home.” Both Medlicot and Kate Daly meant England when they spoke of home.,473
Medlicot,GPE,"Heathcotes and Miss Daly should eat the Christmas dinner at Medlicot’s Mill. Mrs. Heathcote, thinking perhaps of her",478
Heathcote,GPE,"as with the rest of the world at large, Heathcote had not thought much of that miscreant in the present",507
Brisbane,GPE,the Brownbies in the great jail of the colony at Brisbane. He probably knew nothing of law or justice in,509
the Mary River,LOC,"fence of which mention has been made ran down to the Mary River, hitting it about four miles west of Medlicot’s",509
Medlicot,GPE,"Mary River, hitting it about four miles west of Medlicot’s Mill; so that there was a considerable portion",509
Medlicot,GPE,"to the water. As has been before said, Medlicot’s plantation was about fourteen miles distant from the house",509
Boolabong,GPE,"Then he told how he had boldly ridden up to Boolabong that morning, and had seen Georgie and Boscobel with",511
Heathcote,GPE,itself. The gate of the horse paddock through which Heathcote must pass on his way home was nearly a mile,517
Medlicot,GPE,the moment to ask questions as to the cause of Medlicot’s presence so far from his home at that time,548
Medlicot,GPE,"Harry’s men and Medlicot were advancing toward him, trampling out their own embers",557
brazens,GPE,"who set the match, and yet he comes and brazens it out with me.”",558
Medlicot,GPE,"the grass, he would soon be far away from Medlicot’s Mill and Gangoil. Harry felt that it would",565
Queensland,GPE,the crime of arson was capital in the colony of Queensland. He had endeavored to be good to the men,565
Medlicot,GPE,"he was himself the nearest to the river, and Medlicot and his foreman the farthest from it. The German",566
Medlicot,GPE,"him, but had not heard of the arrival of Medlicot and the other man. Nokes was aware that some",573
Medlicot,GPE,"the time that Jerry Brownbie had reached the German, Medlicot was there also.",573
Medlicot,GPE,"“It’s that fellow, Medlicot, from the sugar-mill,” said Joe",577
Medlicot,GPE,"continued Jerry, who had been given to understand that Medlicot was Heathcote’s enemy. “Anyway, I wo",578
Medlicot,GPE,"the fire, Jerry attempted to ride him down. Medlicot caught the horse by the rein, and violently backed",579
Medlicot,GPE,"of it, in spite of the injury done to Medlicot. Jerry was bruised and burned about the face by",581
Medlicot,GPE,alleging as a reason afterward the presence of his employer Medlicot.,581
Medlicot,GPE,"in a mood for triumph. He soon found that Medlicot’s collar-bone was broken, and it would",585
Medlicot,GPE,should not come to the mill. From that time Medlicot and his foreman had watched him.,587
Heathcote,GPE,"” said he, in answer to a question from Heathcote, “I can swear that I saw him with",588
Medlicot,GPE,"and Heathcote’s party had returned to their horses, Medlicot for a few minutes was faint and sick, but",589
Australia,GPE,"saddle, “is my first Christmas-day in Australia. I landed early in January, and last year",589
Hanover,GPE,"“Nor yet as in Hanover,” said the German.",591
Cork,GPE,"“It’s Cork you should go to, or Galway, bedad,",592
Galway,GPE,"“It’s Cork you should go to, or Galway, bedad, if you want to see Christmas kep",592
bedad,GPE,"’s Cork you should go to, or Galway, bedad, if you want to see Christmas kep’ after",592
Cumberland,GPE,"I think we used to do it pretty well in Cumberland,” said Medlicot. “There are things which",593
Brisbane,GPE,"home, and go and work on the wharves in Brisbane, than that.”",600
Medlicot,GPE,"him very well—the German, the Irishman, Medlicot’s foreman, Medlicot himself, and even Jacko;",603
Medlicot,GPE,"the German, the Irishman, Medlicot’s foreman, Medlicot himself, and even Jacko; and though, no",603
Medlicot,GPE,", had not been unmindful of the fire. Had Medlicot not been wounded, he would have taken the party",614
Medlicot,GPE,"The escort of the men would be sufficient to take Medlicot to the station, and he would reach the place",614
Medlicot,GPE,"the whole story. So he made his proposal. Medlicot, of course, made no objection. Each of",614
Medlicot,GPE,"across his mind for the first time an idea that Medlicot might marry his sister-in-law, and",615
Maryborough,GPE,to nurse him till a doctor could be procured from Maryborough. Now Maryborough was thirty miles distant. Some one,616
Maryborough,GPE,time. I owe him more than a ride into Maryborough. I’ll make the men get Yorkie up”—Yorkie was,619
Maryborough,GPE,"on him than on any animal he can get at Maryborough.” And so it was arranged, in spite",619
Medlicot,GPE,", the broken bones suit themselves to such tardiness. Medlicot was brought in and put to bed. Let the",620
nick,GPE,"fight, and that you came in just at the nick of time, and that but for you all the",624
Maryborough,GPE,"once. “I am very glad I went into Maryborough,” he said to his wife, rising up",651
Maryborough,GPE,"about three in the afternoon, on their way from Maryborough to Boolabong, in order that they might take Mr.",659
Queensland,GPE,"“As for Nokes, he’ll be out of Queensland by this time to-morrow.”",661
Medlicot,GPE,"the two chaps as he calls boundary rulers, and Medlicot, the sugar fellow from the mill, and a",679
Medlicot,GPE,"the day, when the doctor had gone, and Medlicot was, according to instructions, sitting out on the",716
the Botanical Gardens,LOC,"“Yes, you went away and left us in the Botanical Gardens. I remember. But, you see, there",738
Botanical Gardens,LOC,"remember. But, you see, there are no Botanical Gardens here; and the poor man couldn’t walk about",738
