Location,ent_type,context,p_no
Saffron Park,GPE,whom Gregory had first encountered in the little garden of Saffron Park. Before he finally left the police premises his friend,287
London,GPE,track and fight the enemy in all the drawing‑rooms of London. Where his adventure ultimately led him we have already,287
Thames,GPE,"found himself steaming in a small tug up the silent Thames, armed with swordstick and revolver, the duly elected",287
St. George,GPE,but the adventurer must be sane. The dragon without St. George would not even be grotesque. So this inhuman landscape,289
Thames,GPE,"mind the bright, bleak houses and terraces by the Thames looked as empty as the mountains of the moon.",289
Chiswick,GPE,comparatively slowly. The clear moon that had lit up Chiswick had gone down by the time that they passed Battersea,290
Alhambra,GPE,"leaves and the statue and the Saracenic outlines of the Alhambra, it looked the replica of some French or even",307
Pole,LOC,", it seemed, was Gogol; he was a Pole, and in this circle of days he was called",318
London,GPE,"the stage conspirator. Now if a gentleman goes about London in a top hat and a frock‑coat, no one",319
East,LOC,be something deeper yet in the dark heart of the East. In the bright coloured Persian tiles and pictures showing,327
the French Republic,GPE,"days afterwards the Czar was to meet the President of the French Republic in Paris, and over their bacon and eggs upon",331
Paris,GPE,"was to meet the President of the French Republic in Paris, and over their bacon and eggs upon their sunny",331
England,GPE,"all, and set against them the whole energy of England, he would probably escape; certainly not otherwise.",335
Strasbourg,GPE,"the best things on the table—cold pheasant or Strasbourg pie. But the Secretary was a vegetarian, and",337
zem,GPE,"“I die for zem,” cried the Pole in thick excitement, “",357
Pole,LOC,"“I die for zem,” cried the Pole in thick excitement, “and I slay zare oppressors",357
Pole,LOC,that hairy humbug over there who pretends to be a Pole.”,371
Poland,GPE,",” said the President, “tragic child of Poland, are you prepared in the presence of that card",377
Pole,LOC,"“You bet,” answered the Pole. “I see it’s a fair cop.",380
Pole,LOC,"All I say is, I don’t believe any Pole could have imitated my accent like I did his.",380
London,GPE,"of the shameful seven; he was free in free London, and drinking wine among the free. With a",400
London,GPE,"above was loaded with the clouds of snow, leaving London in a darkness and oppression premature for that hour of",409
St. George,GPE,"lifted, patient face. Syme waited for him as St. George waited for the dragon, as a man waits for",413
Sicily,GPE,"clergyman who gave the last rites to the brigand of Sicily, and how on his death‑bed the great robber said",475
Paris,GPE,I am going to prevent this bomb being thrown in Paris.”,481
the lamplit river,LOC,"end of the street, an inch or two of the lamplit river looked like a bar of flame.",492
Surrey,GPE,with his stick to the other bank. On the Surrey side at this point there ran out into the Thames,497
Thames,GPE,"Surrey side at this point there ran out into the Thames, seeming almost to overhang it, a bulk and",497
America,GPE,"Syme had never seen any of the sky‑scraping buildings in America, so he could only think of the buildings in",497
the West End,LOC,Professor. “I once found a decent place in the West End.”,504
the East End,LOC,", “that this is the corresponding decent place in the East End?”",505
Naples,GPE,"de Worms, who is, I believe, in Naples.”",512
Glumpe,GPE,say that there never were such people as Pinckwerts and Glumpe. But the people all round (rather to my,519
Europe,LOC,"He is now, I believe, received everywhere in Europe as a delightful impostor. His apparent earnestness and anger",519
London,GPE,them a pale and tragic dawn lifting itself laboriously over London. From each the innumerable roofs of slate looked like,566
Marat,GPE,come out of its wig; he might have been Marat or a more slipshod Robespierre.,568
Paris,GPE,"You have no doubt made all the arrangements for the Paris affair?” Then he added with infinite slowness,",571
France,GPE,day or two they hope to arrest the Marquis in France.,578
Thames,GPE,"by the single hoot of a distant steamer on the Thames. Then Dr. Bull rose slowly, still smiling,",599
France,GPE,"schoolboy flippancy, “for we can all start for France together. Yes, I’m in the force right",609
Dover,GPE,"office he asked with businesslike brevity about the trains for Dover. Having got his information, he bundled the company",628
Calais,LOC,realised the breathless process. They were already on the Calais boat before conversation flowed freely.,628
France,GPE,"arranged,” he explained, “to go to France for my lunch; but I am delighted to have",629
Calais,GPE,’ve timed it all. He’ll still be at Calais when we arrive.”,631
Calais,GPE,"“But when we do catch him at Calais,” said the Professor, “what are we",632
France,GPE,for I can see the Grey Nose standing out from France.”,643
Calais,GPE,. We must do something to keep the Marquis in Calais till to­morrow midday. I have turned over twenty schemes,647
Calais,GPE,"that way, but not the notion of stopping in Calais while the Czar went safely through Paris. We might",647
Paris,GPE,"of stopping in Calais while the Czar went safely through Paris. We might try to kidnap him, and lock",647
London,GPE,"now taken the lead as Bull had taken it in London, led them along a kind of marine parade until",655
Mediterranean,LOC,"the days when slavery seemed natural looked down on the Mediterranean, on his galley and his groaning slaves. Just",667
Paris,GPE,the chance of preventing him from catching the 7.45 for Paris. If he misses that he misses his crime.,696
Paris,GPE,for at least twenty minutes. In twenty minutes the Paris train would have gone by.,703
Paris,GPE,of the Marquis’s sudden madness of battle —the Paris train was in sight.,713
Saffron Park,GPE,"things in his story—of the Chinese lanterns in Saffron Park, of the girl’s red hair in the garden",717
Paris,GPE,"hoot, which would soon be the roar of the Paris train.",717
Paradise,LOC,"with a supernatural levity, like a Mohammedan panting for Paradise. As the train came nearer and nearer he fancied",718
Paris,GPE,he could see people putting up the floral arches in Paris; he joined in the growing noise and the glory,718
Paris,GPE,"he bent slightly forward with a fascinating smile. The Paris train, panting and groaning, had grated into a",727
Paris,GPE,said the Professor sternly. “You are going to Paris to throw a bomb!”,742
Paris,GPE,really think I wanted to catch that train? Twenty Paris trains might go by for me. Damn Paris trains,744
Paris,GPE,Twenty Paris trains might go by for me. Damn Paris trains!”,744
France,GPE,"’ll see them through it. I have fought for France, and it is hard if I can’t fight",760
London,GPE,"! Sunday knew that the Professor would chase Syme through London, and that Syme would fight me in France.",768
France,GPE,"through London, and that Syme would fight me in France. And he was combining great masses of capital,",768
Paris,GPE,"Much more likely the President is riding in triumph through Paris, or sitting on the ruins of St. Paul’s",782
self‑confidence,GPE,"noses, and turned into other people. That tragic self‑confidence which he had felt when he believed that the Marquis",788
Lancy,GPE,"“We must get down through the town of Lancy to the sea,” he said. “I",792
New Guinea,GPE,rich man hasn’t; he can go away to New Guinea in a yacht. The poor have sometimes objected to,794
Erie,GPE,"“Erie haggles because he is a free man,” said",809
Sussex,GPE,in a way not unlike the lower slopes of the Sussex downs. The only difference was that in Sussex the,815
Sussex,GPE,the Sussex downs. The only difference was that in Sussex the road would have been broken and angular like a,815
France,GPE,", of a type that may often be found in France, but is still commoner in Catholic Germany. Everything",817
Catholic Germany,GPE,"be found in France, but is still commoner in Catholic Germany. Everything about him, his pipe, his pot",817
earth,LOC,last honest stranger whom he should ever see upon the earth.,834
France,GPE,example of that silent but very busy professional class which France has preserved even more perfectly than England. When the,857
England,GPE,professional class which France has preserved even more perfectly than England. When the matter was explained to him he pooh,857
old‑fashioned,GPE,"floor of the car he fished up a heavy, old‑fashioned, carved iron lantern with a light inside it.",871
Gendarmerie,GPE,and his bridge. We must defend it till the Gendarmerie turn out. Keep after me.”,951
Empire,GPE,"Lo! thy dread Empire, Chaos, is restored;",963
Dover,GPE,morning five bewildered but hilarious people took the boat for Dover. The poor old Colonel might have had some cause,1012
Victoria,GPE,"the whole company could take the same hansom cab from Victoria; but this was over‑ruled, and they went in",1022
London,GPE,"eleven to see and taste some of the beauties of London. Twenty minutes afterwards, however, he came back",1022
Alhambra,GPE,", and went bounding off towards the corner of the Alhambra, where he hailed a hansom‑cab and sprang inside it",1053
North London,GPE,house? I’ve heard he has a house in North London.”,1066
Kensington,GPE,"beyond belief, and Syme saw the Albert Hall in Kensington when he thought that he was still in Paddington.",1096
Paddington,GPE,in Kensington when he thought that he was still in Paddington. The animal’s pace was even more fast and,1096
South Kensington,GPE,"fast and free through the empty, aristocratic streets of South Kensington, and he finally headed towards that part of the",1096
London,GPE,"toiled six draggled detectives, about five miles out of London. The optimist of the party had at first proposed",1121
South England,LOC,at first proposed that they should follow the balloon across South England in hansom‑cabs. But he was ultimately convinced of the,1121
Surrey,GPE,be mistaken for a tramp. Those green hills of Surrey saw the final collapse and tragedy of the admirable light,1121
Saffron Park,GPE,light grey suit in which Syme had set out from Saffron Park. His silk hat was broken over his nose by,1121
England,GPE,"to the shoulder by arresting thorns, the clay of England was splashed up to his collar; but he still",1121
old‑fashioned,GPE,a sceptre. He was clad in a fine but old‑fashioned suit with knee‑breeches; its colour was that shade between,1178
fairyland,GPE,trees; yet he felt like a man entrapped in fairyland.,1185
Park Lane,GPE,carriages as might close the approach to some house in Park Lane. Along the side of these carriages stood a rank,1188
old‑fashioned,GPE,"sort of green bank, like the terrace in such old‑fashioned gardens.",1215
Wonderland,GPE,"it was, somehow, as absurd as Alice in Wonderland, yet as grave and kind as a love story",1221
iliad,GPE,"which you were always heroes—epic on epic, iliad on iliad, and you always brothers in arms.",1223
Saffron Park,GPE,"sides of the road the red, irregular buildings of Saffron Park. He had no idea that he had walked so",1260
London,GPE,"He had no idea that he had walked so near London. He walked by instinct along one white road,",1260
