Location,ent_type,context,p_no
china,GPE,"new design for a wallpaper, or on some old china vase, I become at once sharply conscious, Mr.",713
Athens,GPE,"Rose, raising his voice a little, ‘to Athens and to Italy, to the Italy of Leo and",713
Italy,GPE,"his voice a little, ‘to Athens and to Italy, to the Italy of Leo and to the Athens",713
Italy,GPE,", ‘to Athens and to Italy, to the Italy of Leo and to the Athens of Pericles. To",713
Athens,GPE,"Italy, to the Italy of Leo and to the Athens of Pericles. To such men the clamour, the",713
Pericles,GPE,"to the Italy of Leo and to the Athens of Pericles. To such men the clamour, the interests,",713
Napoleon,GPE,of Bathyllus is of more moment than the manhood of Napoleon. Borgia is a more familiar name than Bismarck.,713
London,GPE,"in our ideal state, our entire city—our London—the metropolis of our society, would be as",727
England,GPE,"our squares, our gardens. Could we only mould England to our wishes, the thing to do, I",727
London,GPE,"do, I am persuaded, would be to remove London to some kindlier site, that it might there be",727
Rome,GPE,"marble, sparkling on a gray headland. It is Rome, it is Athens, it is Florence, arisen",729
Athens,GPE,"a gray headland. It is Rome, it is Athens, it is Florence, arisen and come to life",729
London,GPE,is very beautiful; and certainly no one can think London as it is more ugly than I do. That,730
Brighton,GPE,"eyes be caught by abominable advertisements of excursion trains to Brighton, or of Horniman’s cheap tea. They will",731
London,GPE,"Indeed, our whole city, as compared with the London that is now, would be itself a nosegay as",731
Inferno,LOC,"depth upon us, like the circles of a new Inferno. There is a clear, shadowy pallor on her",761
Italy,GPE,"It will be such a resurrection as took place in Italy during its greatest epoch, only with this difference—",765
London,GPE,"Rose’s city to-morrow, instead of to London, with its carts, and cabs, and smoke",773
Europe,LOC,"without giving at least one sob that shall make all Europe pause and listen. Indeed, we must not forget",786
London,GPE,"half-educated. There’s a certain hall in London, not far from the top of Regent Street,",806
St. Augustine,GPE,"Mr. Luke, ‘know something more or less about St. Augustine, I suppose.’",828
Ocean,LOC,"and bathe the world in light! He looked— Ocean and earth, the solid frame of earth And ocean",832
St. Augustine’s,GPE,"might give in her acquiescence, ‘I never supposed St. Augustine’s views quite final upon all matters. I dare say",836
Saint Augustine,GPE,"own state of mind during my morning walk—to Saint Augustine, he would not have understood me. He would",840
Norway,GPE,"the moors of your country, or a river in Norway, or a good cruise in a yacht, may",861
East,LOC,"too. You must study the great religions of the East, and compare them with those of the West.",875
West,LOC,"the East, and compare them with those of the West. No religion can be understood by its own light",875
England,GPE,Jenkinson want us to introduce Juggernaut and his car into England?’,877
London,GPE,"parsons, if she did not make him. In London, you know, she is nearly always by herself",913
England,GPE,"It is true that I have persistently pointed out that England is at present given over wholly to ignoble pursuits,",946
Middlesborough,GPE,"and I read in that letter that nineteen foundries in Middlesborough have been closed within the last three months, and",946
Rome,GPE,"would indeed be, as was said at dinner, Rome and Athens and Florence, at their best, and",947
Athens,GPE,"be, as was said at dinner, Rome and Athens and Florence, at their best, and let me",947
Florence,GPE,"as was said at dinner, Rome and Athens and Florence, at their best, and let me add Paris",947
Paris,GPE,"Florence, at their best, and let me add Paris also, united and reanimated, and enriched by the",947
Voltaires,GPE,"another Self, and the chief spokesmen of this were Voltaires and Rousseaus, And in each case the world was",951
Earth,LOC,"to me, Show us the Father? For the Earth saith, He is not with me; and the",951
Patriæ,GPE,but the importunate denial is ever at your heart. Patriæ quis exsul se quoque fugit?,951
Greece,GPE,"for a God nor for a heaven. Think of Greece, you will say to me, and that will",953
Paris,GPE,"so weak and so irresolute; wasting his time in Paris and in London, reading poetry and buying pictures,",960
London,GPE,"so irresolute; wasting his time in Paris and in London, reading poetry and buying pictures, and talking philosophy",960
Italy,GPE,", everybody else, for he is en route for Italy.’",962
London,GPE,"can’t stop here; I shan’t go to London—I hate London. I had almost resolved,",966
London,GPE,"; I shan’t go to London—I hate London. I had almost resolved, an hour ago,",966
Italy,GPE,"resolved, an hour ago, to go off to Italy with Herbert.’",966
Italy,GPE,very truly tell us so last night? But in Italy I should at least forget that I ever might have,968
Gloucestershire,GPE,"me—that we are expecting you in September in Gloucestershire, to take part in our private theatricals. By",976
England,GPE,"that way yourself. But perhaps if you are in England, and have no better engagements, you will come",983
